2012,107.00145,-137.7305,84.3116,199
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.5,-1.6449,NaN,NaN,1,NaN,NaN,NaN,NaN
5.9,-1.6448,30.0489,370.8283,7,2.4050,NaN,0.2121,0.3700
7.1,-1.6448,30.0489,370.6463,5,NaN,NaN,NaN,NaN
8.0,-1.6448,30.0490,370.2922,6,2.3088,NaN,0.2545,0.3182
9.0,-1.6448,30.0494,369.8447,6,2.1164,NaN,0.2333,0.3182
9.9,-1.6448,30.0496,369.5051,7,2.3088,NaN,0.2439,0.3293
10.9,-1.6448,30.0500,369.2825,6,2.3088,NaN,0.2545,0.3478
11.9,-1.6450,30.0516,368.7628,5,2.2126,NaN,0.3394,0.3404
12.9,-1.6450,30.0533,368.1526,5,NaN,NaN,NaN,NaN
14.0,-1.6452,30.0561,367.6794,6,2.2126,NaN,0.2757,0.3256
15.1,-1.6458,30.0665,367.2978,5,2.2126,NaN,0.2545,0.3182
16.1,-1.6467,30.0818,366.4619,5,2.4050,NaN,0.2545,0.3182
17.0,-1.6471,30.0916,366.1118,4,2.4050,NaN,0.2757,0.3182
18.0,-1.6481,30.1098,365.6455,4,NaN,NaN,NaN,NaN
19.0,-1.6498,30.1406,364.9293,5,2.4050,NaN,0.2333,0.3404
20.0,-1.6508,30.1573,364.4057,4,2.4050,NaN,0.2121,0.3182
21.0,-1.6512,30.1632,363.8394,5,2.5974,NaN,0.2121,0.3404
22.0,-1.6515,30.1672,363.2554,4,NaN,NaN,NaN,NaN
23.0,-1.6518,30.1700,362.4652,5,2.5974,NaN,0.1485,0.3330
24.0,-1.6518,30.1722,361.8246,4,2.4050,NaN,0.1697,0.3404
25.0,-1.6519,30.1747,361.1496,4,NaN,NaN,NaN,NaN
26.1,-1.6520,30.1769,360.3827,4,2.4050,NaN,0.1697,0.3330
27.0,-1.6520,30.1817,359.6190,3,2.5974,NaN,0.1697,0.3182
28.0,-1.6520,30.1888,358.8708,4,NaN,NaN,NaN,NaN
29.0,-1.6524,30.1937,357.9063,3,2.5974,NaN,0.1061,0.3478
30.0,-1.6525,30.2031,356.9880,4,NaN,NaN,NaN,NaN
31.0,-1.6521,30.2194,356.0988,3,2.5974,NaN,0.1273,0.3330
31.9,-1.6508,30.2336,355.0228,4,2.5012,NaN,0.1697,0.3182
32.9,-1.6493,30.2518,353.6928,4,NaN,NaN,NaN,NaN
34.0,-1.6514,30.2638,352.3710,4,2.6936,NaN,0.1697,0.3404
35.1,-1.6539,30.2712,351.1240,4,2.7898,NaN,0.1909,0.3256
36.1,-1.6552,30.2829,349.5535,3,NaN,NaN,NaN,NaN
37.0,-1.6550,30.2908,348.0865,4,2.6936,NaN,0.1909,0.3478
38.0,-1.6539,30.3053,346.5031,3,NaN,NaN,NaN,NaN
38.9,-1.6517,30.3186,344.8584,4,3.0784,NaN,0.1909,0.3404
40.0,-1.6464,30.3684,342.7547,4,2.9822,NaN,0.1485,0.3478
41.0,-1.6379,30.4336,340.4504,4,NaN,NaN,NaN,NaN
42.0,-1.6300,30.4572,338.8691,3,3.8480,NaN,0.2121,0.3256
43.0,-1.6298,30.4589,336.9415,4,NaN,NaN,NaN,NaN
44.0,-1.6279,30.4676,334.3583,4,3.8480,NaN,0.2333,0.3330
45.1,-1.6237,30.4864,330.7872,4,3.8480,NaN,0.2545,0.3404
46.0,-1.6101,30.5394,326.6174,4,NaN,NaN,NaN,NaN
47.0,-1.5868,30.6812,322.7320,4,3.7518,NaN,0.2121,0.3404
48.0,-1.5172,30.9757,319.1297,4,4.2328,NaN,0.2333,0.3404
49.0,-1.4751,31.1983,316.8744,4,NaN,NaN,NaN,NaN
50.0,-1.4688,31.3609,314.5436,4,3.9442,NaN,0.2333,0.3404
51.0,-1.4671,31.4597,312.3544,4,4.0404,NaN,0.2333,0.3330
51.9,-1.4556,31.5637,310.0805,4,NaN,NaN,NaN,NaN
53.0,-1.4425,31.6954,307.2813,5,4.0404,NaN,0.1909,0.3256
54.0,-1.4226,31.7918,305.0870,3,4.3290,NaN,0.2333,0.3552
54.9,-1.4286,31.8505,303.9693,4,NaN,NaN,NaN,NaN
55.9,-1.4373,31.9080,302.5949,4,4.4252,NaN,0.2333,0.3182
57.0,-1.4493,31.9428,301.3999,5,4.2328,NaN,0.2757,0.3478
58.1,-1.4545,31.9582,299.9288,4,4.1366,NaN,0.2333,0.3330
59.0,-1.4575,31.9823,298.6097,4,NaN,NaN,NaN,NaN
60.0,-1.4849,32.0124,297.9364,4,4.0404,NaN,0.2333,0.3330
61.0,-1.5018,32.0422,296.5040,5,3.9442,NaN,0.1697,0.3182
62.1,-1.5101,32.0746,294.8517,4,NaN,NaN,NaN,NaN
63.1,-1.5129,32.1022,293.7433,4,3.6556,NaN,0.1909,0.3404
64.1,-1.5148,32.1285,292.5279,4,3.8480,NaN,0.1697,0.3256
65.0,-1.5221,32.1559,291.5199,3,NaN,NaN,NaN,NaN
66.0,-1.5293,32.1847,290.7031,4,4.0404,NaN,0.2333,0.3330
67.0,-1.5383,32.2047,289.6378,4,3.6556,NaN,0.1909,0.3404
68.1,-1.5417,32.2172,288.7443,4,NaN,NaN,NaN,NaN
69.0,-1.5366,32.2264,287.8914,3,3.7518,NaN,0.2121,0.3256
