2012,247.25145,-88.5909,86.2983,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
7.4,-1.6066,29.7485,341.5047,4,NaN,NaN,NaN,NaN
7.8,-1.6068,29.7482,341.7132,7,NaN,NaN,NaN,NaN
9.1,-1.6067,29.7501,341.6852,3,NaN,NaN,NaN,NaN
10.1,-1.6064,29.7537,341.6426,3,NaN,NaN,NaN,NaN
11.0,-1.6063,29.7610,341.5228,3,NaN,NaN,NaN,NaN
12.0,-1.6068,29.7692,341.5826,3,NaN,NaN,NaN,NaN
13.0,-1.6071,29.7750,341.6631,3,NaN,NaN,NaN,NaN
14.0,-1.6074,29.7785,341.6361,3,NaN,NaN,NaN,NaN
15.0,-1.6073,29.7805,341.6258,3,8.9466,NaN,1.3150,0.4810
16.0,-1.6074,29.7826,341.6013,3,NaN,NaN,NaN,NaN
17.0,-1.6073,29.7846,341.5622,3,9.0428,NaN,1.3574,0.4736
18.0,-1.6074,29.7863,341.7082,3,NaN,NaN,NaN,NaN
18.9,-1.6074,29.7877,341.7076,3,9.1390,NaN,1.2726,0.4958
19.9,-1.6073,29.7917,341.7399,3,NaN,NaN,NaN,NaN
20.9,-1.6077,29.7979,341.8198,3,8.9466,NaN,1.3574,0.4736
21.9,-1.6077,29.8034,341.9109,3,NaN,NaN,NaN,NaN
22.9,-1.6057,29.8213,341.7834,3,8.9466,NaN,1.3787,0.4810
23.9,-1.5962,29.8967,341.5559,3,NaN,NaN,NaN,NaN
24.9,-1.5954,30.0762,341.1716,3,9.1390,NaN,1.1666,0.4366
25.9,-1.6027,30.2659,340.7086,3,NaN,NaN,NaN,NaN
27.0,-1.6126,30.4825,340.0703,4,9.3314,NaN,1.1878,0.4588
28.1,-1.6293,30.7866,339.2732,3,NaN,NaN,NaN,NaN
29.1,-1.6424,30.9673,338.8359,3,9.6200,NaN,1.2090,0.4218
30.1,-1.6517,31.0828,338.7099,3,NaN,NaN,NaN,NaN
31.1,-1.6630,31.1767,338.6192,3,9.5238,NaN,1.1029,0.3774
32.0,-1.6741,31.2652,338.5327,3,NaN,NaN,NaN,NaN
33.0,-1.6816,31.3269,338.4497,3,9.1390,NaN,1.0181,0.3848
34.0,-1.6844,31.3762,338.3715,3,NaN,NaN,NaN,NaN
35.0,-1.6867,31.4160,338.2392,3,9.1390,NaN,0.8696,0.3700
35.9,-1.6916,31.4546,338.1613,3,NaN,NaN,NaN,NaN
36.9,-1.6951,31.4861,337.9181,3,8.9466,NaN,0.8272,0.3700
37.9,-1.6976,31.5102,337.8247,3,NaN,NaN,NaN,NaN
38.9,-1.6999,31.5343,337.7315,3,8.7542,NaN,0.7636,0.3774
39.9,-1.6999,31.5616,337.4840,3,NaN,NaN,NaN,NaN
40.9,-1.6995,31.5950,337.2244,3,8.5618,NaN,0.6575,0.3478
42.0,-1.7034,31.6465,336.7748,4,NaN,NaN,NaN,NaN
43.1,-1.7102,31.6946,336.1274,3,8.0808,NaN,0.5727,0.3700
44.1,-1.7112,31.7197,335.7100,3,8.2732,NaN,0.5515,0.3404
45.1,-1.7125,31.7388,335.5195,3,NaN,NaN,NaN,NaN
46.1,-1.7160,31.7564,335.4821,3,7.8884,NaN,0.5727,0.3404
47.1,-1.7176,31.7765,335.5445,3,NaN,NaN,NaN,NaN
48.1,-1.7186,31.7920,335.4042,3,8.0808,NaN,0.5090,0.3404
49.0,-1.7177,31.8083,335.2454,3,NaN,NaN,NaN,NaN
50.0,-1.7189,31.8246,335.0233,3,7.6960,NaN,0.4878,0.3404
51.0,-1.7173,31.8375,334.9223,3,NaN,NaN,NaN,NaN
52.0,-1.7165,31.8527,334.6345,3,7.5998,NaN,0.5090,0.3404
53.0,-1.7149,31.8760,334.3323,3,NaN,NaN,NaN,NaN
54.0,-1.7125,31.8992,334.1771,3,7.4074,NaN,0.4666,0.3478
54.9,-1.7110,31.9173,333.6531,3,NaN,NaN,NaN,NaN
55.9,-1.7077,31.9352,333.0585,3,7.3112,NaN,0.4242,0.3404
56.9,-1.6917,31.9623,332.4242,3,NaN,NaN,NaN,NaN
57.9,-1.6809,31.9971,330.8985,3,7.1188,NaN,0.4242,0.3478
58.9,-1.6734,32.0303,328.5093,3,NaN,NaN,NaN,NaN
59.9,-1.6727,32.0686,326.2865,3,6.6378,NaN,0.4030,0.3108
60.9,-1.6700,32.0998,324.2889,3,NaN,NaN,NaN,NaN
61.9,-1.6635,32.1373,322.3997,3,6.4454,NaN,0.3818,0.3256
63.0,-1.6654,32.1701,320.4707,4,NaN,NaN,NaN,NaN
64.2,-1.6722,32.2116,318.4677,3,6.6378,NaN,0.3818,0.3256
65.1,-1.6711,32.2428,317.1989,3,NaN,NaN,NaN,NaN
66.1,-1.6682,32.2701,315.9573,3,6.2530,NaN,0.3394,0.3256
67.1,-1.6739,32.2981,314.6553,3,NaN,NaN,NaN,NaN
68.1,-1.6719,32.3267,313.5581,3,6.1568,NaN,0.3606,0.3404
69.1,-1.6682,32.3624,312.5215,3,NaN,NaN,NaN,NaN
70.1,-1.6639,32.4064,311.0628,3,5.9644,NaN,0.3606,0.3256
71.0,-1.6665,32.4406,309.5335,3,NaN,NaN,NaN,NaN
72.0,-1.6707,32.4764,308.3810,3,5.7720,NaN,0.3394,0.3256
73.0,-1.6705,32.5058,307.9459,3,NaN,NaN,NaN,NaN
74.0,-1.6644,32.5347,307.4742,3,5.8682,NaN,0.2969,0.3256
75.0,-1.6565,32.5725,306.5623,3,NaN,NaN,NaN,NaN
75.9,-1.6519,32.6032,305.2182,3,5.6758,NaN,0.3181,0.3330
76.9,-1.6380,32.6401,303.5145,3,NaN,NaN,NaN,NaN
77.9,-1.6304,32.6689,301.7619,3,5.5796,NaN,0.3181,0.3256
78.9,-1.6299,32.6850,299.9297,3,NaN,NaN,NaN,NaN
79.9,-1.6310,32.7039,298.6344,3,5.5796,NaN,0.3181,0.3330
81.0,-1.6221,32.7293,297.3407,4,NaN,NaN,NaN,NaN
82.1,-1.6180,32.7613,295.9138,3,5.5796,NaN,0.2969,0.3108
83.1,-1.6012,32.8039,294.3710,3,NaN,NaN,NaN,NaN
84.1,-1.5908,32.8414,292.3842,3,5.2910,NaN,0.3181,0.3478
85.1,-1.5859,32.8758,289.9775,3,5.1948,NaN,0.2333,0.3478
86.0,-1.5813,32.9109,287.3382,3,NaN,NaN,NaN,NaN
87.0,-1.5794,32.9396,285.0482,3,5.1948,NaN,0.3181,0.3404
88.0,-1.5850,32.9693,283.0038,3,NaN,NaN,NaN,NaN
89.0,-1.5880,32.9995,281.4877,3,5.0986,NaN,0.3181,0.3404
90.0,-1.5842,33.0187,280.3085,3,NaN,NaN,NaN,NaN
91.0,-1.5767,33.0408,279.0081,3,5.0024,NaN,0.3181,0.3404
91.9,-1.5741,33.0628,277.6224,3,NaN,NaN,NaN,NaN
92.9,-1.5721,33.0804,276.0952,3,5.2910,NaN,0.2969,0.3626
93.9,-1.5759,33.0990,274.7422,3,NaN,NaN,NaN,NaN
94.9,-1.5703,33.1238,273.7050,3,5.0024,NaN,0.2969,0.3182
96.0,-1.5632,33.1480,272.3053,4,NaN,NaN,NaN,NaN
97.2,-1.5514,33.1768,270.9671,3,5.0986,NaN,0.3181,0.3478
98.1,-1.5402,33.2099,269.4914,3,NaN,NaN,NaN,NaN
99.0,-1.5353,33.2393,267.7824,3,4.8100,NaN,0.3394,0.3478
99.9,-1.5305,33.2801,265.8886,4,4.8100,NaN,0.2969,0.3478
101.0,-1.5261,33.3045,264.9084,3,NaN,NaN,NaN,NaN
102.0,-1.5235,33.3202,264.4466,3,5.0986,NaN,0.2969,0.3478
