2011,283.83478,173.0204,84.4677,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
7.4,-1.5391,28.1262,368.7878,7,NaN,NaN,NaN,NaN
7.7,-1.5388,28.1234,NaN,3,NaN,NaN,NaN,NaN
8.9,-1.5388,28.1250,367.8821,3,NaN,NaN,NaN,NaN
9.9,-1.5396,28.1309,367.8987,3,NaN,NaN,NaN,NaN
10.9,-1.5397,28.1369,368.1379,3,NaN,NaN,NaN,NaN
12.0,-1.5383,28.1408,367.0037,3,NaN,NaN,NaN,NaN
13.0,-1.5373,28.1505,367.1720,3,NaN,NaN,NaN,NaN
14.1,-1.5372,28.1689,366.5987,3,NaN,NaN,NaN,NaN
15.0,-1.5370,28.1888,366.7575,2,10.1010,NaN,1.0181,0.4810
15.9,-1.5375,28.2187,367.5541,3,NaN,NaN,NaN,NaN
17.0,-1.5396,28.2596,367.7104,3,9.9086,NaN,0.9545,0.4736
18.1,-1.5410,28.3200,366.9583,3,NaN,NaN,NaN,NaN
19.0,-1.5400,28.7493,365.3653,2,9.9086,NaN,0.9545,0.4514
19.9,-1.5461,29.5279,362.7891,3,NaN,NaN,NaN,NaN
21.0,-1.5677,29.8691,360.6846,3,10.6782,NaN,0.6151,0.4292
22.0,-1.5841,30.0288,359.4712,3,NaN,NaN,NaN,NaN
23.1,-1.5993,30.1773,358.5122,3,NaN,NaN,NaN,NaN
24.0,-1.6096,30.2858,357.5239,2,10.1972,NaN,0.5939,0.4218
24.9,-1.6262,30.4405,356.9872,3,NaN,NaN,NaN,NaN
26.0,-1.6352,30.5365,356.8339,3,10.1010,NaN,0.5090,0.3996
27.0,-1.6469,30.6577,355.4958,3,NaN,NaN,NaN,NaN
28.1,-1.6511,30.7393,354.5084,3,9.7162,NaN,0.5939,0.3848
29.0,-1.6549,30.7925,354.0416,2,NaN,NaN,NaN,NaN
29.9,-1.6608,30.8683,353.7804,3,9.5238,NaN,0.5515,0.3552
30.9,-1.6640,30.9560,352.8349,3,NaN,NaN,NaN,NaN
32.0,-1.6663,31.0470,351.1086,3,9.2352,NaN,0.5090,0.3478
33.0,-1.6701,31.1547,350.0277,3,NaN,NaN,NaN,NaN
34.1,-1.6728,31.2400,349.2660,3,8.8504,NaN,0.4878,0.3700
35.0,-1.6743,31.3175,347.4152,2,NaN,NaN,NaN,NaN
35.9,-1.6767,31.4504,345.8016,3,8.6580,NaN,0.4030,0.3626
36.9,-1.6784,31.5926,345.0621,3,NaN,NaN,NaN,NaN
