2011,253.58478,164.7993,84.6875,210
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.5667,28.8610,374.4908,6,8.4656,NaN,1.1453,0.5402
7.0,-1.5667,28.8612,374.3136,6,8.3694,NaN,1.1666,0.5698
8.1,-1.5663,28.8613,374.9553,7,8.3694,NaN,1.2090,0.5624
9.1,-1.5644,28.8631,374.1858,24,8.3694,NaN,1.1506,0.5402
9.9,-1.5638,28.8641,373.4580,25,8.2972,NaN,1.1294,0.5384
11.0,-1.5660,28.8613,374.4141,11,8.4175,NaN,1.1559,0.5624
12.1,-1.5652,28.8612,373.5481,9,8.2732,NaN,1.2090,0.5476
13.0,-1.5635,28.8635,373.8089,10,8.1770,NaN,1.1135,0.5476
14.0,-1.5640,28.8635,372.1222,9,8.4656,NaN,1.1241,0.5476
15.1,-1.5638,28.8632,372.3160,12,8.2732,NaN,1.1524,0.5451
15.9,-1.5628,28.8682,371.7956,11,8.2732,NaN,1.1453,0.5550
17.0,-1.5625,28.8730,372.1479,10,8.2251,NaN,1.1135,0.5439
18.0,-1.5629,28.8737,371.3761,16,8.2732,NaN,1.1453,0.5501
19.0,-1.5621,28.8813,369.9568,14,8.2732,NaN,1.1453,0.5513
20.1,-1.5618,28.8914,368.9546,20,8.3453,NaN,1.0976,0.5346
20.9,-1.5610,28.9344,367.5031,12,8.4656,NaN,1.1241,0.5402
22.0,-1.5518,29.4820,365.3617,9,8.5618,NaN,0.9757,0.5180
23.0,-1.5767,30.4887,361.0995,10,9.3314,NaN,0.6151,0.4144
24.0,-1.6072,30.7930,359.4837,6,9.3314,NaN,0.5515,0.3774
25.0,-1.6178,30.9133,358.8598,5,9.0428,NaN,0.5515,0.3626
26.0,-1.6414,31.0173,357.9372,6,8.8504,NaN,0.5303,0.4070
27.0,-1.6429,31.0660,357.0781,5,8.9466,NaN,0.5303,0.3552
27.9,-1.6488,31.1177,356.2369,6,8.8504,NaN,0.5090,0.3774
29.0,-1.6568,31.1550,354.4162,9,8.7542,NaN,0.5196,0.3811
30.0,-1.6596,31.1978,353.4418,9,8.7542,NaN,0.5090,0.3700
31.0,-1.6608,31.2326,352.5529,7,8.5618,NaN,0.5090,0.3848
32.0,-1.6645,31.2903,351.7894,5,8.5618,NaN,0.5090,0.3700
33.0,-1.6678,31.3522,350.2708,6,8.5618,NaN,0.4878,0.3700
34.0,-1.6758,31.3984,349.3638,5,8.6580,NaN,0.5090,0.3848
35.0,-1.6834,31.4342,349.6336,6,8.4656,NaN,0.4666,0.3700
36.0,-1.6839,31.4515,349.1160,6,8.5618,NaN,0.4454,0.3626
37.0,-1.6836,31.4759,347.4077,7,8.7542,NaN,0.4666,0.3700
38.0,-1.6794,31.5029,345.2986,7,8.4656,NaN,0.4878,0.3626
39.0,-1.6862,31.5348,343.6813,6,8.6580,NaN,0.5939,0.3774
40.0,-1.6848,31.5678,342.8337,5,8.6580,NaN,0.5090,0.3774
41.0,-1.6892,31.6044,341.4227,6,8.4656,NaN,0.4454,0.3552
42.0,-1.6916,31.6249,339.8423,5,8.1770,NaN,0.4878,0.3552
43.0,-1.6930,31.6509,338.8634,6,8.1770,NaN,0.4454,0.3626
44.0,-1.6951,31.7072,336.6650,6,8.1770,NaN,0.4454,0.3996
45.0,-1.6963,31.7565,334.6402,5,8.3694,NaN,0.4242,0.3700
46.0,-1.6938,31.8078,334.5177,6,7.9846,NaN,0.4030,0.3996
47.0,-1.6914,31.8957,332.7555,5,7.8884,NaN,0.4030,0.3478
48.0,-1.7129,31.9917,330.8939,6,7.6960,NaN,0.4030,0.3774
49.1,-1.7158,32.0817,327.5151,5,7.5036,NaN,0.3818,0.3700
50.1,-1.7014,32.1798,324.5872,5,NaN,NaN,NaN,NaN
51.0,-1.6910,32.3059,322.9867,6,7.2150,NaN,0.3818,0.3626
52.0,-1.6873,32.4219,321.9333,6,6.9264,NaN,0.3818,0.3552
52.9,-1.6818,32.5285,320.6881,6,6.5416,NaN,0.3394,0.3367
