2011,333.25149,-173.0367,84.9882,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.3,-1.6545,30.2295,NaN,3,9.9086,NaN,0.6575,0.3700
7.0,-1.6545,30.2300,354.3199,3,NaN,NaN,NaN,NaN
7.9,-1.6546,30.2309,354.2365,3,9.7162,NaN,0.6151,0.3922
8.9,-1.6546,30.2312,353.7902,3,9.8124,NaN,0.6575,0.3848
9.9,-1.6547,30.2326,353.5815,3,NaN,NaN,NaN,NaN
10.9,-1.6547,30.2353,353.3952,3,9.7162,NaN,0.6363,0.3922
11.8,-1.6549,30.2409,353.2150,3,NaN,NaN,NaN,NaN
13.0,-1.6552,30.2501,352.7530,4,9.6200,NaN,0.6151,0.3922
14.2,-1.6554,30.2538,352.4777,3,NaN,NaN,NaN,NaN
15.1,-1.6554,30.2585,352.5602,3,9.7162,NaN,0.5939,0.3922
16.1,-1.6556,30.2619,352.2205,3,NaN,NaN,NaN,NaN
17.1,-1.6561,30.2681,352.0723,3,9.7162,NaN,0.6151,0.3922
18.1,-1.6569,30.2768,352.1096,3,NaN,NaN,NaN,NaN
19.1,-1.6574,30.2880,351.5876,3,9.4276,NaN,0.6363,0.4144
20.1,-1.6576,30.2904,350.6756,3,NaN,NaN,NaN,NaN
21.1,-1.6576,30.2904,350.5146,3,9.6200,NaN,0.6151,0.3922
22.0,-1.6577,30.2930,350.2824,3,NaN,NaN,NaN,NaN
23.0,-1.6581,30.3021,349.4060,3,9.6200,NaN,0.6363,0.3774
24.0,-1.6587,30.3163,348.5393,3,NaN,NaN,NaN,NaN
25.0,-1.6585,30.3379,347.4846,3,9.8124,NaN,0.5939,0.3922
26.0,-1.6567,30.5383,346.7495,3,NaN,NaN,NaN,NaN
27.0,-1.6548,31.0335,345.7259,3,9.8124,NaN,0.6363,0.3700
28.0,-1.6578,31.1967,344.8734,3,NaN,NaN,NaN,NaN
29.0,-1.6603,31.3036,343.8914,3,9.5238,NaN,0.5939,0.3848
29.9,-1.6600,31.3550,343.0977,3,NaN,NaN,NaN,NaN
30.9,-1.6615,31.3771,342.4799,3,9.6200,NaN,0.6151,0.3478
31.9,-1.6644,31.3883,341.4344,3,NaN,NaN,NaN,NaN
32.9,-1.6669,31.3986,340.7099,3,9.9086,NaN,0.5727,0.3478
33.9,-1.6696,31.4127,339.3582,3,NaN,NaN,NaN,NaN
34.9,-1.6722,31.4343,337.8223,3,9.9086,NaN,0.6151,0.3478
35.9,-1.6759,31.4963,337.0636,3,NaN,NaN,NaN,NaN
36.9,-1.6790,31.5930,335.7312,3,9.4276,NaN,0.5515,0.3552
37.9,-1.6801,31.6866,334.3145,3,NaN,NaN,NaN,NaN
38.9,-1.6839,31.7293,333.1165,3,8.7542,NaN,0.5515,0.3626
39.9,-1.6898,31.7827,332.5359,3,NaN,NaN,NaN,NaN
40.9,-1.6969,31.8395,332.1264,3,8.6580,NaN,0.4878,0.3478
41.8,-1.6997,31.8726,331.0356,3,NaN,NaN,NaN,NaN
43.0,-1.7009,31.8885,329.6645,4,8.4656,NaN,0.4878,0.3478
44.2,-1.7035,31.9098,328.2487,3,8.5618,NaN,0.4878,0.3552
45.2,-1.7082,31.9432,327.0963,3,NaN,NaN,NaN,NaN
46.1,-1.7130,31.9857,326.1635,3,7.8884,NaN,0.4666,0.3478
47.1,-1.7158,32.0284,325.0025,3,NaN,NaN,NaN,NaN
48.1,-1.7165,32.0651,323.6934,3,7.7922,NaN,0.4666,0.3330
