2012,182.75144,-117.8002,85.7693,199
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
4.9,-1.6133,30.8088,NaN,4,NaN,NaN,NaN,NaN
6.0,-1.6144,30.8101,366.5212,3,NaN,NaN,NaN,NaN
7.0,-1.6163,30.8108,366.7354,3,NaN,NaN,NaN,NaN
8.0,-1.6197,30.8126,366.7981,3,NaN,NaN,NaN,NaN
9.0,-1.6238,30.8152,366.5375,3,NaN,NaN,NaN,NaN
10.0,-1.6291,30.8193,366.4729,3,NaN,NaN,NaN,NaN
11.0,-1.6341,30.8244,366.6844,3,NaN,NaN,NaN,NaN
12.0,-1.6375,30.8295,366.6153,3,8.6580,NaN,0.8908,0.4366
13.0,-1.6379,30.8332,366.4234,3,NaN,NaN,NaN,NaN
14.0,-1.6372,30.8398,366.1995,3,9.1390,NaN,0.8908,0.3848
15.0,-1.6373,30.8559,365.8349,3,NaN,NaN,NaN,NaN
16.0,-1.6410,30.8727,365.6991,3,9.2352,NaN,0.8484,0.3848
17.0,-1.6459,30.8873,366.0050,3,NaN,NaN,NaN,NaN
18.0,-1.6488,30.8974,365.5045,3,9.0428,NaN,0.8272,0.3774
19.0,-1.6518,30.9081,365.5573,3,NaN,NaN,NaN,NaN
20.0,-1.6533,30.9157,365.6604,3,9.2352,NaN,0.7636,0.3996
21.0,-1.6540,30.9196,365.6134,3,NaN,NaN,NaN,NaN
22.0,-1.6547,30.9226,365.5639,3,9.1390,NaN,0.8696,0.3700
23.0,-1.6550,30.9248,365.2499,3,NaN,NaN,NaN,NaN
24.0,-1.6538,30.9263,365.3316,3,9.2352,NaN,0.6999,0.3478
25.1,-1.6536,30.9273,365.6144,3,NaN,NaN,NaN,NaN
26.1,-1.6552,30.9278,365.9868,3,9.1390,NaN,0.6999,0.3996
27.1,-1.6575,30.9281,366.1633,3,NaN,NaN,NaN,NaN
28.1,-1.6591,30.9283,366.7300,3,9.0428,NaN,0.6999,0.3774
