2011,257.83477,162.9649,84.5417,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.5524,28.5311,372.5667,7,NaN,NaN,NaN,NaN
6.9,-1.5525,28.5318,372.6949,4,NaN,NaN,NaN,NaN
7.9,-1.5524,28.5315,371.8517,3,NaN,NaN,NaN,NaN
8.8,-1.5524,28.5319,371.0291,3,NaN,NaN,NaN,NaN
9.9,-1.5524,28.5324,370.2148,3,NaN,NaN,NaN,NaN
10.9,-1.5528,28.5333,370.5494,3,NaN,NaN,NaN,NaN
12.0,-1.5527,28.5353,370.2308,3,NaN,NaN,NaN,NaN
13.0,-1.5538,28.5553,369.7649,3,NaN,NaN,NaN,NaN
14.1,-1.5559,28.5884,369.5435,3,NaN,NaN,NaN,NaN
15.0,-1.5573,28.6077,369.3448,2,8.7542,NaN,1.2302,0.5180
15.9,-1.5579,28.6180,369.6341,3,NaN,NaN,NaN,NaN
17.0,-1.5593,28.6291,369.3214,3,8.6580,NaN,1.1029,0.5106
18.1,-1.5606,28.6451,369.1926,3,NaN,NaN,NaN,NaN
19.1,-1.5597,28.6972,369.0207,3,8.7542,NaN,1.1241,0.5476
20.0,-1.5573,28.8396,368.7144,2,NaN,NaN,NaN,NaN
20.9,-1.5606,29.3057,367.1316,3,9.2352,NaN,0.9120,0.4810
22.0,-1.5754,30.1140,365.2773,3,NaN,NaN,NaN,NaN
23.1,-1.5931,30.4129,364.0234,3,10.0048,NaN,0.6999,0.4144
24.1,-1.6059,30.6270,362.2648,3,NaN,NaN,NaN,NaN
25.0,-1.6149,30.7615,360.9512,2,9.4276,NaN,0.6363,0.4070
25.9,-1.6226,30.8520,359.4729,3,NaN,NaN,NaN,NaN
27.0,-1.6288,30.9206,359.4313,3,9.0428,NaN,0.5939,0.3552
28.0,-1.6346,30.9831,359.9412,3,NaN,NaN,NaN,NaN
29.1,-1.6462,31.0601,359.4451,3,NaN,NaN,NaN,NaN
30.0,-1.6552,31.1178,359.0325,2,8.8504,NaN,0.5727,0.3552
30.9,-1.6587,31.1913,358.7040,3,8.6580,NaN,0.5515,0.3404
31.9,-1.6658,31.2699,357.8544,3,NaN,NaN,NaN,NaN
33.0,-1.6732,31.3456,356.8530,3,8.5618,NaN,0.5090,0.3330
34.1,-1.6760,31.3881,356.0103,3,NaN,NaN,NaN,NaN
35.1,-1.6803,31.4273,355.5817,3,NaN,NaN,NaN,NaN
36.0,-1.6839,31.4700,355.6726,2,8.3694,NaN,0.4454,0.3552
36.9,-1.6860,31.4927,355.1639,3,NaN,NaN,NaN,NaN
37.9,-1.6889,31.5165,354.8366,3,8.4656,NaN,0.4454,0.3330
39.0,-1.6900,31.5360,355.1779,3,NaN,NaN,NaN,NaN
40.0,-1.6913,31.5732,354.8763,3,8.4656,NaN,0.4030,0.3330
41.1,-1.6898,31.6207,355.2646,3,NaN,NaN,NaN,NaN
42.1,-1.6821,31.6997,353.9026,3,8.2732,NaN,0.4242,0.3256
43.0,-1.6784,31.7769,352.2799,2,NaN,NaN,NaN,NaN
43.9,-1.6766,31.8886,351.1329,3,7.6960,NaN,0.4030,0.3478
44.9,-1.6557,32.0785,348.9052,3,NaN,NaN,NaN,NaN
46.0,-1.6508,32.2689,346.6006,3,6.9264,NaN,0.3181,0.3404
47.0,-1.6473,32.4185,343.9753,3,NaN,NaN,NaN,NaN
48.1,-1.6307,32.6277,341.2565,3,6.1568,NaN,0.3394,0.3330
49.0,-1.6136,32.7609,340.5792,2,NaN,NaN,NaN,NaN
49.9,-1.5753,32.8245,338.6764,3,5.8682,NaN,0.2757,0.3256
50.9,-1.5549,32.8902,335.7221,3,NaN,NaN,NaN,NaN
52.0,-1.5697,32.9867,333.6440,3,5.4834,NaN,0.2757,0.3404
53.0,-1.6014,33.0850,331.5725,3,NaN,NaN,NaN,NaN
54.1,-1.5915,33.1755,330.0446,3,4.9062,NaN,0.2333,0.3256
55.1,-1.5800,33.2624,329.6023,3,NaN,NaN,NaN,NaN
56.0,-1.5743,33.3141,329.2602,2,NaN,NaN,NaN,NaN
56.9,-1.5642,33.3623,328.0139,3,4.5214,NaN,0.2121,0.3330
57.9,-1.5492,33.4280,326.5095,3,NaN,NaN,NaN,NaN
59.0,-1.5410,33.4805,325.3652,3,4.0404,NaN,0.2121,0.3256
