2012,117.75145,-136.5691,84.3684,755
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
7.0,-1.6468,30.1427,363.2805,3,NaN,NaN,NaN,NaN
8.0,-1.6472,30.1507,363.7018,3,NaN,NaN,NaN,NaN
9.0,-1.6482,30.1671,364.0922,3,NaN,NaN,NaN,NaN
10.0,-1.6492,30.1812,364.6349,3,NaN,NaN,NaN,NaN
11.0,-1.6499,30.1936,365.2260,3,NaN,NaN,NaN,NaN
12.0,-1.6507,30.2062,365.3404,3,NaN,NaN,NaN,NaN
13.1,-1.6514,30.2128,365.5864,3,2.5012,NaN,0.3181,0.3182
14.1,-1.6523,30.2218,366.2685,3,NaN,NaN,NaN,NaN
15.1,-1.6533,30.2295,366.4531,3,2.4050,NaN,0.3181,0.3330
16.1,-1.6533,30.2342,366.8395,3,NaN,NaN,NaN,NaN
17.1,-1.6534,30.2373,367.1085,3,2.5012,NaN,0.3394,0.3256
18.2,-1.6531,30.2397,367.3870,3,NaN,NaN,NaN,NaN
19.0,-1.6532,30.2430,367.9161,2,2.5974,NaN,0.2757,0.3256
19.9,-1.6534,30.2466,368.0501,3,NaN,NaN,NaN,NaN
20.9,-1.6539,30.2511,368.1513,3,2.5974,NaN,0.3181,0.3182
21.9,-1.6544,30.2586,368.4763,3,NaN,NaN,NaN,NaN
22.9,-1.6551,30.2677,368.8550,3,2.6936,NaN,0.2545,0.3330
23.9,-1.6555,30.2731,369.1036,3,NaN,NaN,NaN,NaN
25.0,-1.6557,30.2796,369.2353,3,2.9822,NaN,0.2545,0.3404
26.0,-1.6562,30.2837,369.6451,3,NaN,NaN,NaN,NaN
27.0,-1.6565,30.2892,369.8719,3,2.8860,NaN,0.2969,0.3330
28.0,-1.6575,30.2994,370.0402,3,NaN,NaN,NaN,NaN
29.0,-1.6581,30.3048,370.1267,3,2.7898,NaN,0.2545,0.3330
30.0,-1.6580,30.3072,370.4220,3,NaN,NaN,NaN,NaN
31.1,-1.6582,30.3091,370.7233,3,2.9822,NaN,0.2545,0.3330
32.1,-1.6583,30.3116,370.9033,3,NaN,NaN,NaN,NaN
33.1,-1.6583,30.3130,370.9642,3,NaN,NaN,NaN,NaN
34.1,-1.6583,30.3156,371.0890,3,2.9822,NaN,0.1909,0.3330
35.1,-1.6583,30.3206,371.2556,3,NaN,NaN,NaN,NaN
36.1,-1.6585,30.3312,371.5034,3,3.2708,NaN,0.1909,0.3330
37.1,-1.6590,30.3463,371.5092,3,NaN,NaN,NaN,NaN
38.1,-1.6598,30.3611,371.4822,3,3.2708,NaN,0.2121,0.3256
39.1,-1.6604,30.3748,371.5001,3,NaN,NaN,NaN,NaN
40.2,-1.6607,30.3864,371.1912,3,3.6556,NaN,0.2121,0.3330
41.0,-1.6604,30.3958,371.3069,2,NaN,NaN,NaN,NaN
41.8,-1.6597,30.4070,371.4852,3,3.7518,NaN,0.2545,0.3256
42.9,-1.6563,30.4298,371.5136,3,NaN,NaN,NaN,NaN
43.9,-1.6497,30.4649,371.0722,3,4.1366,NaN,0.2545,0.3330
44.9,-1.6348,30.5505,370.6863,3,NaN,NaN,NaN,NaN
45.9,-1.5931,30.7759,369.7635,3,4.5214,NaN,0.2121,0.3330
46.9,-1.5517,30.9490,368.7073,3,NaN,NaN,NaN,NaN
47.9,-1.5142,31.0832,367.4698,3,5.0986,NaN,0.2545,0.3256
48.9,-1.4856,31.2091,365.4945,3,NaN,NaN,NaN,NaN
49.9,-1.4709,31.2980,363.3495,3,4.1366,NaN,0.1909,0.3404
50.9,-1.4614,31.3803,361.3596,3,NaN,NaN,NaN,NaN
52.0,-1.4497,31.5159,359.1259,3,4.2328,NaN,0.2545,0.3182
53.0,-1.4451,31.6359,356.8788,3,NaN,NaN,NaN,NaN
54.0,-1.4388,31.7216,354.8018,3,3.9442,NaN,0.2333,0.3256
55.0,-1.4345,31.8045,352.6305,3,NaN,NaN,NaN,NaN
56.0,-1.4336,31.8624,350.2972,3,4.2328,NaN,0.1909,0.3182
57.0,-1.4361,31.9067,348.3057,3,NaN,NaN,NaN,NaN
58.0,-1.4442,31.9499,346.4363,3,4.4252,NaN,0.2757,0.3404
59.0,-1.4522,31.9962,344.5129,3,NaN,NaN,NaN,NaN
60.0,-1.4495,32.0446,342.5604,3,4.1366,NaN,0.1909,0.3182
61.1,-1.4515,32.0815,340.5635,3,NaN,NaN,NaN,NaN
62.1,-1.4632,32.1113,338.7264,3,4.4252,NaN,0.2545,0.3404
63.1,-1.4743,32.1320,336.9743,3,NaN,NaN,NaN,NaN
64.1,-1.4839,32.1515,335.3147,3,4.2328,NaN,0.2121,0.3330
65.1,-1.4908,32.1692,333.7617,3,NaN,NaN,NaN,NaN
66.1,-1.4950,32.1867,332.1628,3,4.2328,NaN,0.2121,0.3330
67.1,-1.4963,32.2028,330.5215,3,NaN,NaN,NaN,NaN
68.1,-1.4970,32.2219,328.8085,3,3.9442,NaN,0.1909,0.3404
69.1,-1.5022,32.2455,327.1372,3,NaN,NaN,NaN,NaN
70.1,-1.4974,32.2620,325.5830,3,4.1366,NaN,0.2121,0.3478
71.1,-1.4870,32.2755,323.9122,3,NaN,NaN,NaN,NaN
72.0,-1.4866,32.2871,322.6749,2,3.9442,NaN,0.1697,0.3478
72.8,-1.4869,32.3016,321.4202,3,NaN,NaN,NaN,NaN
73.9,-1.4823,32.3160,319.9136,3,4.0404,NaN,0.2545,0.3404
74.9,-1.4855,32.3285,318.5740,3,NaN,NaN,NaN,NaN
75.9,-1.5147,32.3420,316.9233,3,4.0404,NaN,0.2333,0.3330
76.9,-1.5314,32.3532,315.5452,3,NaN,NaN,NaN,NaN
77.9,-1.5431,32.3659,314.2813,3,4.1366,NaN,0.1909,0.3256
78.9,-1.5528,32.3812,312.9279,3,NaN,NaN,NaN,NaN
79.9,-1.5593,32.3960,311.7816,3,3.9442,NaN,0.2757,0.3330
80.9,-1.5611,32.4098,310.5224,3,NaN,NaN,NaN,NaN
81.9,-1.5597,32.4217,309.0532,3,4.0404,NaN,0.2333,0.3256
82.9,-1.5585,32.4334,307.8555,3,NaN,NaN,NaN,NaN
83.9,-1.5613,32.4444,306.8100,3,4.0404,NaN,0.2333,0.3330
84.9,-1.5616,32.4562,305.8506,3,NaN,NaN,NaN,NaN
86.0,-1.5544,32.4712,304.7833,3,4.0404,NaN,0.1909,0.3552
87.0,-1.5416,32.4823,303.8654,3,NaN,NaN,NaN,NaN
88.0,-1.5214,32.4997,302.9123,3,4.1366,NaN,0.2121,0.3478
89.0,-1.5060,32.5153,302.0311,3,NaN,NaN,NaN,NaN
90.0,-1.4969,32.5302,301.2073,3,3.8480,NaN,0.2333,0.3182
91.0,-1.4875,32.5453,300.3352,3,NaN,NaN,NaN,NaN
92.0,-1.4752,32.5630,299.5277,3,3.9442,NaN,0.1697,0.3256
93.0,-1.4634,32.5821,298.8935,3,NaN,NaN,NaN,NaN
94.0,-1.4523,32.5975,297.8197,3,3.9442,NaN,0.2121,0.3404
95.1,-1.4427,32.6136,296.7358,3,NaN,NaN,NaN,NaN
96.1,-1.4329,32.6304,295.8291,3,4.1366,NaN,0.2333,0.3552
97.1,-1.4224,32.6482,294.9738,3,NaN,NaN,NaN,NaN
98.1,-1.4120,32.6680,293.8249,3,4.1366,NaN,0.2121,0.3552
99.1,-1.4018,32.6882,292.7199,3,NaN,NaN,NaN,NaN
100.1,-1.3939,32.7060,291.4446,3,4.0404,NaN,0.1909,0.3404
101.1,-1.3897,32.7218,290.3047,3,NaN,NaN,NaN,NaN
102.1,-1.3872,32.7432,289.0632,3,4.2328,NaN,0.2969,0.3626
103.1,-1.3863,32.7659,287.7492,3,NaN,NaN,NaN,NaN
104.1,-1.3862,32.7846,286.4510,3,4.1366,NaN,0.2333,0.3478
105.1,-1.3865,32.8035,285.1108,3,NaN,NaN,NaN,NaN
106.1,-1.3905,32.8246,283.8497,3,4.3290,NaN,0.2333,0.3552
107.1,-1.3949,32.8431,282.4471,3,NaN,NaN,NaN,NaN
108.2,-1.3982,32.8584,281.1356,3,4.2328,NaN,0.2333,0.3478
109.2,-1.4015,32.8737,279.8154,3,NaN,NaN,NaN,NaN
110.0,-1.4070,32.8892,278.6058,2,4.2328,NaN,0.2333,0.3330
111.0,-1.4149,32.9096,277.5616,4,NaN,NaN,NaN,NaN
112.2,-1.4252,32.9329,276.2592,3,4.2328,NaN,0.2757,0.3700
113.2,-1.4336,32.9522,275.0913,3,NaN,NaN,NaN,NaN
114.2,-1.4433,32.9736,274.2080,3,4.3290,NaN,0.2121,0.3404
115.2,-1.4544,32.9966,273.3638,3,NaN,NaN,NaN,NaN
116.2,-1.4659,33.0208,272.5507,3,4.2328,NaN,0.2121,0.3700
117.2,-1.4762,33.0430,271.9166,3,NaN,NaN,NaN,NaN
118.0,-1.4825,33.0571,271.4667,2,4.1366,NaN,0.2757,0.3552
118.9,-1.4880,33.0712,271.2438,3,NaN,NaN,NaN,NaN
119.9,-1.4935,33.0898,271.0297,3,4.1366,NaN,0.2545,0.3700
120.9,-1.4959,33.1093,270.7756,3,NaN,NaN,NaN,NaN
121.9,-1.4967,33.1333,270.6146,3,4.0404,NaN,0.2969,0.3626
122.9,-1.4962,33.1578,270.6074,3,NaN,NaN,NaN,NaN
123.9,-1.4949,33.1789,270.4968,3,3.8480,NaN,0.2757,0.3478
124.9,-1.4921,33.2025,270.4125,3,NaN,NaN,NaN,NaN
125.9,-1.4880,33.2296,270.2455,3,4.0404,NaN,0.2545,0.3552
126.9,-1.4830,33.2556,270.0195,3,NaN,NaN,NaN,NaN
127.9,-1.4779,33.2791,269.9813,3,4.2328,NaN,0.2333,0.3478
128.9,-1.4723,33.3009,269.8654,3,NaN,NaN,NaN,NaN
129.9,-1.4664,33.3211,269.5887,3,4.4252,NaN,0.2757,0.3700
131.0,-1.4615,33.3390,269.4036,3,NaN,NaN,NaN,NaN
131.9,-1.4545,33.3592,269.2625,3,4.2328,NaN,0.2969,0.3478
132.9,-1.4463,33.3830,269.0232,3,NaN,NaN,NaN,NaN
133.9,-1.4360,33.4091,268.9935,3,4.3290,NaN,0.2545,0.3626
134.9,-1.4207,33.4420,268.7109,3,NaN,NaN,NaN,NaN
135.9,-1.4062,33.4739,268.4554,3,4.1366,NaN,0.2757,0.3478
136.9,-1.3946,33.4969,268.4612,3,NaN,NaN,NaN,NaN
137.9,-1.3830,33.5183,268.2995,3,4.2328,NaN,0.2333,0.3478
138.9,-1.3695,33.5441,268.0464,3,NaN,NaN,NaN,NaN
139.9,-1.3546,33.5736,268.0358,3,4.2328,NaN,0.2121,0.3330
140.9,-1.3405,33.6044,267.7915,3,NaN,NaN,NaN,NaN
141.9,-1.3274,33.6300,267.6344,3,4.3290,NaN,0.2969,0.3478
142.9,-1.3137,33.6463,267.3947,3,NaN,NaN,NaN,NaN
143.9,-1.2851,33.6679,267.2701,3,4.2328,NaN,0.2545,0.3478
144.9,-1.2595,33.6889,267.2717,3,NaN,NaN,NaN,NaN
145.9,-1.2393,33.7131,267.1794,3,4.0404,NaN,0.2545,0.3256
146.9,-1.2249,33.7374,267.0760,3,NaN,NaN,NaN,NaN
147.9,-1.2096,33.7659,267.1848,3,4.2328,NaN,0.2545,0.3182
149.0,-1.1967,33.7919,267.0383,3,NaN,NaN,NaN,NaN
150.0,-1.1879,33.8139,266.8666,3,4.1366,NaN,0.2333,0.3256
151.0,-1.1798,33.8347,266.7363,3,NaN,NaN,NaN,NaN
151.9,-1.1716,33.8551,266.6129,3,4.1366,NaN,0.1909,0.3256
152.9,-1.1648,33.8764,266.7138,3,NaN,NaN,NaN,NaN
153.9,-1.1564,33.9010,266.7012,3,3.9442,NaN,0.2333,0.3330
154.9,-1.1484,33.9268,266.7429,3,NaN,NaN,NaN,NaN
155.9,-1.1414,33.9496,266.9595,3,4.1366,NaN,0.2333,0.2960
