2011,282.83477,172.3961,84.4012,755
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
8.5,-1.5230,27.8997,373.8025,3,NaN,NaN,NaN,NaN
8.8,-1.5228,27.8978,373.9853,8,NaN,NaN,NaN,NaN
9.8,-1.5236,27.9088,373.9472,3,NaN,NaN,NaN,NaN
10.9,-1.5243,27.9192,373.9643,3,NaN,NaN,NaN,NaN
11.9,-1.5250,27.9326,373.7364,3,NaN,NaN,NaN,NaN
13.0,-1.5253,27.9429,373.7031,3,NaN,NaN,NaN,NaN
14.1,-1.5255,27.9489,373.6947,3,NaN,NaN,NaN,NaN
15.1,-1.5258,27.9545,373.1967,3,NaN,NaN,NaN,NaN
16.0,-1.5261,27.9580,373.6246,2,NaN,NaN,NaN,NaN
16.9,-1.5261,27.9601,373.8140,3,10.4858,NaN,1.0605,0.5624
18.0,-1.5266,27.9971,373.4018,3,NaN,NaN,NaN,NaN
19.1,-1.5343,28.8437,370.8527,3,10.3896,NaN,1.0817,0.4884
20.1,-1.5546,29.6771,368.3573,3,NaN,NaN,NaN,NaN
21.0,-1.5705,29.9226,367.5010,2,10.7744,NaN,0.7636,0.4292
21.9,-1.5792,30.0362,366.8511,3,NaN,NaN,NaN,NaN
23.0,-1.5906,30.1510,366.2298,3,10.3896,NaN,0.6575,0.3996
24.0,-1.6039,30.2695,365.8507,3,NaN,NaN,NaN,NaN
25.1,-1.6168,30.3877,364.8594,3,10.3896,NaN,0.6151,0.3922
26.0,-1.6264,30.4741,364.4073,2,NaN,NaN,NaN,NaN
26.9,-1.6347,30.5556,364.0968,3,9.8124,NaN,0.5939,0.4218
28.0,-1.6435,30.6531,363.3248,3,NaN,NaN,NaN,NaN
29.0,-1.6510,30.7457,362.0600,3,9.8124,NaN,0.5515,0.3848
30.1,-1.6579,30.8483,361.1258,3,NaN,NaN,NaN,NaN
31.0,-1.6621,30.9352,360.6161,2,9.5238,NaN,0.5515,0.3700
31.9,-1.6655,31.0086,359.8646,3,NaN,NaN,NaN,NaN
32.9,-1.6688,31.1162,359.3508,3,9.1390,NaN,0.5090,0.3552
34.0,-1.6723,31.2399,357.9750,3,NaN,NaN,NaN,NaN
35.1,-1.6773,31.3726,356.1875,3,NaN,NaN,NaN,NaN
36.0,-1.6812,31.4934,355.3478,2,8.6580,NaN,0.4878,0.3478
36.9,-1.6834,31.6108,354.6860,3,NaN,NaN,NaN,NaN
37.9,-1.6875,31.7277,352.5587,3,8.0808,NaN,0.4242,0.3404
39.0,-1.6906,31.8550,351.1504,3,NaN,NaN,NaN,NaN
40.1,-1.6943,31.9759,350.5135,3,7.2150,NaN,0.4242,0.3404
41.1,-1.6955,32.0945,349.1785,3,NaN,NaN,NaN,NaN
42.0,-1.6975,32.1699,348.1495,2,6.9264,NaN,0.3394,0.3256
42.9,-1.7008,32.2494,346.4491,3,NaN,NaN,NaN,NaN
43.9,-1.6962,32.3392,344.7276,3,6.4454,NaN,0.3606,0.4292
45.0,-1.6972,32.4341,343.4800,3,NaN,NaN,NaN,NaN
46.1,-1.6990,32.5063,342.2118,3,6.4454,NaN,0.3606,0.3256
47.1,-1.6971,32.5733,340.3426,3,NaN,NaN,NaN,NaN
48.0,-1.6979,32.6104,338.8594,2,6.4454,NaN,0.3181,0.3256
48.9,-1.7018,32.6482,336.9355,3,NaN,NaN,NaN,NaN
49.9,-1.7044,32.7060,335.9737,3,6.2530,NaN,0.2757,0.3256
51.0,-1.7028,32.7620,335.6007,3,NaN,NaN,NaN,NaN
52.0,-1.7050,32.8094,334.6114,3,6.1568,NaN,0.2969,0.3330
53.1,-1.7085,32.8561,333.6189,3,NaN,NaN,NaN,NaN
54.1,-1.6942,32.8992,332.7277,3,5.7720,NaN,0.2969,0.3626
55.0,-1.6900,32.9366,332.6625,2,NaN,NaN,NaN,NaN
55.9,-1.6882,32.9747,332.2598,3,5.5796,NaN,0.2333,0.3256
56.9,-1.6845,33.0267,331.2885,3,NaN,NaN,NaN,NaN
58.0,-1.6832,33.0712,330.6965,3,NaN,NaN,NaN,NaN
59.1,-1.6721,33.1093,330.4562,3,5.0024,NaN,0.2757,0.3108
60.1,-1.6586,33.1514,329.9031,3,NaN,NaN,NaN,NaN
61.0,-1.6476,33.1918,329.3577,2,5.0986,NaN,0.2121,0.3182
61.9,-1.6378,33.2265,328.8869,3,4.9062,NaN,0.2545,0.3182
62.9,-1.6268,33.2669,327.9424,3,NaN,NaN,NaN,NaN
63.9,-1.6146,33.3047,327.0772,3,4.8100,NaN,0.2757,0.3256
65.0,-1.6077,33.3382,326.6035,3,NaN,NaN,NaN,NaN
66.0,-1.6006,33.3791,325.9925,3,NaN,NaN,NaN,NaN
67.1,-1.5908,33.4221,325.5173,3,4.8100,NaN,0.1909,0.3034
68.1,-1.5885,33.4668,324.6476,3,NaN,NaN,NaN,NaN
69.0,-1.5959,33.4963,323.9497,2,4.4252,NaN,0.1909,0.3256
69.9,-1.5997,33.5216,323.4651,3,NaN,NaN,NaN,NaN
70.9,-1.5931,33.5519,322.1453,3,4.1366,NaN,0.2121,0.3108
71.9,-1.5849,33.5817,320.1650,3,NaN,NaN,NaN,NaN
73.0,-1.5742,33.6136,319.1375,3,4.1366,NaN,0.1485,0.2960
74.0,-1.5652,33.6375,318.3662,3,NaN,NaN,NaN,NaN
75.1,-1.5524,33.6602,317.2893,3,4.1366,NaN,0.1909,0.3034
76.1,-1.5299,33.6864,315.8538,3,NaN,NaN,NaN,NaN
77.1,-1.5086,33.7102,315.4505,3,4.0404,NaN,0.1697,0.3108
78.0,-1.4902,33.7339,315.8766,2,NaN,NaN,NaN,NaN
78.9,-1.4823,33.7557,315.8121,3,3.9442,NaN,0.1485,0.3108
79.9,-1.4895,33.7838,315.6991,3,NaN,NaN,NaN,NaN
80.9,-1.4795,33.8182,315.1088,3,3.8480,NaN,0.1273,0.3108
82.0,-1.4667,33.8488,314.3903,3,NaN,NaN,NaN,NaN
83.0,-1.4512,33.8754,313.6171,3,3.5594,NaN,0.1485,0.3034
84.1,-1.4419,33.8954,313.0337,3,NaN,NaN,NaN,NaN
85.1,-1.4312,33.9110,312.8236,3,3.5594,NaN,0.1485,0.2886
86.1,-1.4155,33.9255,312.4176,3,NaN,NaN,NaN,NaN
87.0,-1.3984,33.9405,312.1172,2,3.3670,NaN,0.1485,0.3256
87.9,-1.3856,33.9584,311.6105,3,NaN,NaN,NaN,NaN
88.9,-1.3747,33.9787,311.4432,3,3.2708,NaN,0.1273,0.2886
89.9,-1.3659,33.9958,311.0715,3,NaN,NaN,NaN,NaN
91.0,-1.3610,34.0109,310.5719,3,3.2708,NaN,0.1273,0.3034
92.0,-1.3503,34.0263,310.3992,3,NaN,NaN,NaN,NaN
93.0,-1.3417,34.0454,309.8556,3,3.1746,NaN,0.1273,0.3182
