2011,308.25144,177.6157,84.5144,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.7,-1.5564,28.4692,351.3475,20,NaN,NaN,NaN,NaN
7.9,-1.5563,28.4703,352.1804,3,NaN,NaN,NaN,NaN
9.1,-1.5565,28.4717,351.7609,2,NaN,NaN,NaN,NaN
10.0,-1.5565,28.4741,351.3065,2,NaN,NaN,NaN,NaN
11.1,-1.5569,28.4805,351.5945,3,NaN,NaN,NaN,NaN
12.0,-1.5570,28.4900,352.2781,2,NaN,NaN,NaN,NaN
12.9,-1.5573,28.5041,352.1369,3,NaN,NaN,NaN,NaN
14.0,-1.5581,28.5209,352.3326,3,10.6782,NaN,0.6999,0.4366
15.1,-1.5585,28.5328,352.4617,3,NaN,NaN,NaN,NaN
16.0,-1.5592,28.5452,352.2237,2,10.2934,NaN,0.6787,0.4514
16.9,-1.5605,28.5670,352.2904,3,NaN,NaN,NaN,NaN
17.9,-1.5618,28.5874,352.2325,3,10.3896,NaN,0.6999,0.4070
19.0,-1.5630,28.6065,352.1111,3,NaN,NaN,NaN,NaN
20.1,-1.5639,28.6271,352.6898,3,10.3896,NaN,0.7211,0.4218
21.1,-1.5649,28.6581,352.7142,3,NaN,NaN,NaN,NaN
22.0,-1.5723,29.0444,351.4107,2,10.3896,NaN,0.6363,0.4218
22.9,-1.5883,29.6250,349.3479,3,NaN,NaN,NaN,NaN
24.0,-1.6043,30.0951,348.0724,3,9.8124,NaN,0.5515,0.4070
25.0,-1.6139,30.3156,347.3876,3,NaN,NaN,NaN,NaN
26.1,-1.6254,30.5042,345.7346,3,NaN,NaN,NaN,NaN
27.0,-1.6332,30.6226,344.9180,2,9.5238,NaN,0.5727,0.3996
27.9,-1.6422,30.7663,344.0029,3,NaN,NaN,NaN,NaN
28.9,-1.6489,30.8949,343.1448,3,9.1390,NaN,0.5303,0.3700
30.0,-1.6543,31.0031,342.5724,3,NaN,NaN,NaN,NaN
31.1,-1.6591,31.1191,341.5591,3,8.5618,NaN,0.5515,0.3626
32.1,-1.6647,31.2790,340.5829,3,NaN,NaN,NaN,NaN
33.0,-1.6666,31.3705,339.5401,2,8.1770,NaN,0.4666,0.3626
33.9,-1.6687,31.4581,338.0842,3,NaN,NaN,NaN,NaN
35.0,-1.6715,31.5773,336.7006,3,7.4074,NaN,0.3818,0.3478
36.0,-1.6755,31.7127,335.4688,3,NaN,NaN,NaN,NaN
37.1,-1.6822,31.8906,334.4123,3,NaN,NaN,NaN,NaN
38.1,-1.6841,32.0149,333.1390,3,6.9264,NaN,0.3394,0.3404
39.0,-1.6853,32.0998,331.7873,2,6.4454,NaN,0.3818,0.3478
39.9,-1.6865,32.1835,330.5952,3,NaN,NaN,NaN,NaN
40.9,-1.6893,32.2882,328.6098,3,NaN,NaN,NaN,NaN
42.0,-1.6915,32.3765,327.1328,3,6.4454,NaN,0.2757,0.3108
43.0,-1.6946,32.4422,325.3336,3,NaN,NaN,NaN,NaN
44.1,-1.6973,32.4898,323.9899,3,6.1568,NaN,0.2969,0.3256
45.1,-1.6989,32.5234,322.9768,3,NaN,NaN,NaN,NaN
46.0,-1.7006,32.5555,322.2919,2,6.4454,NaN,0.3394,0.3478
46.9,-1.7031,32.5868,321.2355,3,NaN,NaN,NaN,NaN
48.0,-1.7066,32.6280,319.9472,3,6.0606,NaN,0.2969,0.3256
49.0,-1.7100,32.6633,319.1923,3,NaN,NaN,NaN,NaN
