2012,319.50145,-64.4215,85.7288,685
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
16.3,-1.6570,NaN,NaN,13,NaN,NaN,NaN,NaN
17.1,-1.6571,NaN,NaN,4,NaN,NaN,NaN,NaN
18.1,-1.6570,NaN,NaN,3,NaN,NaN,NaN,NaN
19.0,-1.6569,NaN,NaN,3,NaN,NaN,NaN,NaN
20.0,-1.6569,NaN,NaN,4,NaN,NaN,NaN,NaN
21.1,-1.6568,NaN,NaN,3,NaN,NaN,NaN,NaN
22.0,-1.6569,NaN,NaN,3,NaN,NaN,NaN,NaN
22.9,-1.6570,NaN,NaN,3,NaN,NaN,NaN,NaN
24.0,-1.6570,NaN,NaN,4,8.8504,NaN,0.6151,0.3774
25.1,-1.6572,NaN,NaN,3,NaN,NaN,NaN,NaN
26.0,-1.6573,NaN,NaN,3,8.8504,NaN,0.6151,0.3700
26.9,-1.6572,NaN,NaN,3,NaN,NaN,NaN,NaN
28.0,-1.6574,NaN,NaN,4,8.7542,NaN,0.5939,0.3848
29.1,-1.6574,NaN,NaN,3,8.6580,NaN,0.6363,0.3774
30.0,-1.6574,NaN,NaN,3,NaN,NaN,NaN,NaN
30.9,-1.6570,NaN,NaN,3,8.6580,NaN,0.5939,0.3700
32.0,-1.6520,NaN,NaN,4,NaN,NaN,NaN,NaN
33.1,-1.6469,NaN,NaN,3,8.5618,NaN,0.5303,0.3552
34.0,-1.6592,NaN,NaN,3,NaN,NaN,NaN,NaN
35.0,-1.6655,NaN,NaN,4,8.4656,NaN,0.5303,0.3552
36.1,-1.6648,NaN,NaN,3,NaN,NaN,NaN,NaN
37.0,-1.6642,NaN,NaN,3,7.8884,NaN,0.5727,0.3552
37.9,-1.6668,NaN,NaN,3,NaN,NaN,NaN,NaN
39.0,-1.6762,NaN,NaN,4,7.6960,NaN,0.5303,0.3700
40.0,-1.6812,NaN,NaN,3,7.7922,NaN,0.4878,0.3182
41.0,-1.6846,NaN,NaN,3,NaN,NaN,NaN,NaN
42.0,-1.6822,NaN,NaN,4,7.7922,NaN,0.4878,0.3478
43.1,-1.6804,NaN,NaN,3,NaN,NaN,NaN,NaN
44.0,-1.6827,NaN,NaN,3,7.3112,NaN,0.4878,0.3404
44.9,-1.6839,NaN,NaN,3,NaN,NaN,NaN,NaN
46.0,-1.6872,NaN,NaN,4,7.6960,NaN,0.5090,0.3478
47.1,-1.6898,NaN,NaN,3,NaN,NaN,NaN,NaN
48.0,-1.6888,NaN,NaN,3,7.7922,NaN,0.4666,0.3330
49.0,-1.6848,NaN,NaN,3,NaN,NaN,NaN,NaN
50.0,-1.6839,NaN,NaN,4,7.5036,NaN,0.4242,0.3330
51.1,-1.6845,NaN,NaN,3,7.3112,NaN,0.4454,0.3404
52.0,-1.6868,NaN,NaN,3,NaN,NaN,NaN,NaN
52.9,-1.6881,NaN,NaN,3,7.1188,NaN,0.4030,0.3256
54.0,-1.6891,NaN,NaN,4,NaN,NaN,NaN,NaN
55.0,-1.6903,NaN,NaN,3,6.9264,NaN,0.4030,0.3330
55.9,-1.6904,NaN,NaN,3,NaN,NaN,NaN,NaN
57.0,-1.6925,NaN,NaN,4,6.7340,NaN,0.3818,0.3404
58.0,-1.6958,NaN,NaN,3,NaN,NaN,NaN,NaN
58.9,-1.6954,NaN,NaN,3,6.4454,NaN,0.3394,0.3182
60.0,-1.6926,NaN,NaN,4,6.1568,NaN,0.4030,0.3256
61.0,-1.6918,NaN,NaN,3,NaN,NaN,NaN,NaN
62.0,-1.6958,NaN,NaN,4,6.0606,NaN,0.3818,0.3182
63.1,-1.6978,NaN,NaN,3,NaN,NaN,NaN,NaN
64.0,-1.6961,NaN,NaN,3,6.1568,NaN,0.4030,0.3330
65.0,-1.6854,NaN,NaN,4,NaN,NaN,NaN,NaN
66.0,-1.6823,NaN,NaN,3,5.9644,NaN,0.3818,0.3256
67.0,-1.6799,NaN,NaN,4,NaN,NaN,NaN,NaN
68.1,-1.6664,NaN,NaN,3,5.7720,NaN,0.3818,0.3256
68.9,-1.6548,NaN,NaN,3,5.5796,NaN,0.3606,0.3330
70.0,-1.6455,NaN,NaN,4,NaN,NaN,NaN,NaN
71.1,-1.6362,NaN,NaN,3,5.5796,NaN,0.2969,0.3108
72.1,-1.6164,NaN,NaN,3,NaN,NaN,NaN,NaN
73.0,-1.5968,NaN,NaN,3,5.2910,NaN,0.3394,0.3256
74.0,-1.6094,NaN,NaN,3,NaN,NaN,NaN,NaN
74.9,-1.6095,NaN,NaN,3,5.2910,NaN,0.3818,0.3404
76.0,-1.5504,NaN,NaN,4,NaN,NaN,NaN,NaN
77.1,-1.5008,NaN,NaN,3,5.0024,NaN,0.3394,0.3182
78.0,-1.4977,NaN,NaN,3,NaN,NaN,NaN,NaN
