2012,102.00144,-139.0889,84.1555,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.4,-1.6499,30.1328,NaN,3,NaN,NaN,NaN,NaN
5.9,-1.6498,30.1327,376.1638,5,2.5012,NaN,0.2121,0.3108
6.9,-1.6505,30.1433,376.1220,4,2.5012,NaN,0.2545,0.3256
7.9,-1.6507,30.1453,375.7841,4,NaN,NaN,NaN,NaN
9.0,-1.6510,30.1494,375.5670,6,2.4050,NaN,0.2545,0.3330
10.1,-1.6513,30.1551,375.1549,5,2.2126,NaN,0.2757,0.3330
11.0,-1.6516,30.1629,374.2619,5,2.5012,NaN,0.2333,0.3256
12.1,-1.6515,30.1655,373.4906,4,2.5974,NaN,0.2757,0.3552
13.0,-1.6520,30.1698,372.7633,4,NaN,NaN,NaN,NaN
14.0,-1.6524,30.1791,372.7373,4,2.5974,NaN,0.2333,0.3330
15.0,-1.6528,30.1918,372.7047,4,2.6936,NaN,0.2333,0.3404
16.0,-1.6531,30.2055,371.6277,4,NaN,NaN,NaN,NaN
16.9,-1.6545,30.2319,370.6800,4,2.4050,NaN,0.2121,0.3330
17.9,-1.6577,30.2805,370.1931,4,2.7898,NaN,0.1909,0.3404
19.0,-1.6584,30.2901,369.7888,4,NaN,NaN,NaN,NaN
20.1,-1.6584,30.2940,369.4928,4,3.0784,NaN,0.2121,0.3330
21.0,-1.6585,30.2983,369.5123,3,NaN,NaN,NaN,NaN
21.9,-1.6587,30.3012,369.4492,4,3.0784,NaN,0.2121,0.3478
22.9,-1.6589,30.3025,369.0651,4,3.1746,NaN,0.2121,0.3404
24.0,-1.6596,30.3050,368.7658,5,3.0784,NaN,0.2121,0.3478
25.1,-1.6596,30.3061,368.6181,4,NaN,NaN,NaN,NaN
26.0,-1.6598,30.3071,368.1809,3,2.8860,NaN,0.2333,0.3404
27.0,-1.6598,30.3084,367.4976,4,NaN,NaN,NaN,NaN
28.1,-1.6599,30.3126,366.5890,4,3.1746,NaN,0.1697,0.3404
29.1,-1.6600,30.3152,366.0077,3,2.8860,NaN,0.1697,0.3404
29.9,-1.6599,30.3178,365.3182,3,NaN,NaN,NaN,NaN
31.0,-1.6599,30.3241,364.4676,4,3.1746,NaN,0.2121,0.3330
32.0,-1.6591,30.3318,363.8848,3,NaN,NaN,NaN,NaN
33.0,-1.6600,30.3381,363.1296,4,3.4632,NaN,0.1909,0.3330
34.1,-1.6602,30.3422,362.4276,4,3.4632,NaN,0.2333,0.3478
35.0,-1.6602,30.3463,361.8644,3,NaN,NaN,NaN,NaN
36.0,-1.6607,30.3499,361.0501,4,3.7518,NaN,0.2121,0.3404
37.0,-1.6606,30.3524,360.4506,3,NaN,NaN,NaN,NaN
38.1,-1.6609,30.3544,359.5375,4,3.7518,NaN,0.2121,0.3478
39.1,-1.6617,30.3564,358.6019,3,NaN,NaN,NaN,NaN
40.0,-1.6603,30.3603,357.8147,4,3.6556,NaN,0.2333,0.3404
41.0,-1.6605,30.3635,356.7191,3,3.9442,NaN,0.2545,0.3330
41.9,-1.6619,30.3670,355.5645,4,NaN,NaN,NaN,NaN
42.9,-1.6623,30.3729,354.3456,3,3.9442,NaN,0.2333,0.3404
44.0,-1.6608,30.3783,352.7989,4,NaN,NaN,NaN,NaN
