2011,321.50144,178.5550,85.3753,756
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.2,-1.6192,29.6071,370.3038,19,NaN,NaN,NaN,NaN
7.0,-1.6247,29.7068,370.1770,3,NaN,NaN,NaN,NaN
8.0,-1.6279,29.7644,370.1437,2,NaN,NaN,NaN,NaN
8.9,-1.6305,29.8144,370.2173,3,NaN,NaN,NaN,NaN
10.0,-1.6318,29.8413,370.4413,3,NaN,NaN,NaN,NaN
11.0,-1.6327,29.8587,370.6349,2,NaN,NaN,NaN,NaN
11.9,-1.6337,29.8760,371.1564,3,NaN,NaN,NaN,NaN
13.0,-1.6355,29.9046,371.3136,3,NaN,NaN,NaN,NaN
14.1,-1.6381,29.9520,370.6582,3,9.0428,NaN,0.5515,0.3552
15.0,-1.6390,29.9707,370.5569,2,NaN,NaN,NaN,NaN
15.9,-1.6395,29.9820,370.4370,3,8.8504,NaN,0.5515,0.3626
17.0,-1.6403,29.9965,371.2461,3,NaN,NaN,NaN,NaN
18.0,-1.6409,30.0068,371.7304,3,9.1390,NaN,0.5303,0.3700
19.1,-1.6413,30.0152,371.5723,3,NaN,NaN,NaN,NaN
20.0,-1.6417,30.0309,371.7222,2,8.9466,NaN,0.5090,0.3552
20.9,-1.6424,30.0484,371.7028,3,NaN,NaN,NaN,NaN
21.9,-1.6441,30.0735,372.0894,3,9.0428,NaN,0.5515,0.3626
23.0,-1.6456,30.0920,372.1505,3,NaN,NaN,NaN,NaN
24.0,-1.6475,30.2399,371.8850,3,8.8504,NaN,0.4878,0.4292
25.1,-1.6535,30.7031,370.7762,3,NaN,NaN,NaN,NaN
26.0,-1.6583,30.9445,369.7012,2,8.9466,NaN,0.5090,0.3552
26.9,-1.6666,31.0955,368.2306,3,NaN,NaN,NaN,NaN
28.0,-1.6760,31.1887,366.9354,3,NaN,NaN,NaN,NaN
29.0,-1.6783,31.2265,365.5948,3,8.7542,NaN,0.4878,0.3256
30.1,-1.6806,31.2794,363.9398,3,NaN,NaN,NaN,NaN
31.1,-1.6848,31.3642,362.3773,3,8.9466,NaN,0.5090,0.3256
32.0,-1.6886,31.4585,361.1257,2,NaN,NaN,NaN,NaN
32.9,-1.6905,31.5498,360.3844,3,8.4656,NaN,0.4454,0.3182
