2012,70.00144,-140.4631,84.2636,758
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.6468,30.0914,363.5690,8,2.5974,NaN,0.1697,0.3330
7.0,-1.6469,30.0911,363.0167,5,NaN,NaN,NaN,NaN
8.0,-1.6467,30.0906,363.0719,4,2.4050,NaN,0.1697,0.3330
9.0,-1.6467,30.0834,362.7131,5,2.5012,NaN,0.1273,0.3330
10.1,-1.6468,30.0906,362.3532,6,2.3088,NaN,0.1273,0.3404
11.0,-1.6467,30.0905,361.8980,6,2.4050,NaN,0.2121,0.3182
12.0,-1.6467,30.0838,361.4178,7,2.4050,NaN,0.1273,0.3330
13.0,-1.6467,30.0904,360.8928,7,2.3088,NaN,0.1485,0.3108
14.0,-1.6467,30.0905,360.1957,6,2.4050,NaN,0.1909,0.3182
15.0,-1.6467,30.0906,359.8230,5,2.3088,NaN,0.1909,0.3330
16.0,-1.6467,30.0905,359.2164,5,2.3088,NaN,0.1909,0.3330
17.0,-1.6468,30.0905,358.7501,6,2.2126,NaN,0.1697,0.3626
18.0,-1.6466,30.0907,358.1334,6,2.5012,NaN,0.1909,0.3182
19.0,-1.6467,30.0908,357.1147,5,NaN,NaN,NaN,NaN
20.0,-1.6467,30.0908,356.9150,5,2.5012,NaN,0.1273,0.3256
21.0,-1.6466,30.0908,355.9584,4,2.6936,NaN,0.1273,0.3182
21.9,-1.6466,30.0908,355.5711,4,2.1164,NaN,0.1697,0.3182
23.0,-1.6466,30.0908,354.8063,5,NaN,NaN,NaN,NaN
24.0,-1.6465,30.0906,354.3685,4,2.5012,NaN,0.1697,0.3182
25.0,-1.6466,30.0907,353.4228,5,2.4050,NaN,0.1697,0.3404
26.0,-1.6465,30.0905,352.4551,4,2.4050,NaN,0.1485,0.3256
27.0,-1.6466,30.0911,351.5389,4,NaN,NaN,NaN,NaN
28.0,-1.6466,30.0914,350.8405,4,2.4050,NaN,0.1909,0.3256
29.0,-1.6465,30.0914,349.7669,5,2.2126,NaN,0.1909,0.3256
30.1,-1.6466,30.0915,348.3991,5,NaN,NaN,NaN,NaN
31.1,-1.6464,30.0915,347.3999,4,2.5012,NaN,0.1909,0.3330
32.1,-1.6465,30.0918,345.5918,4,2.5012,NaN,0.1697,0.3404
33.1,-1.6464,30.0918,344.6390,4,NaN,NaN,NaN,NaN
34.0,-1.6463,30.0920,343.6863,4,2.3088,NaN,0.2121,0.3256
35.0,-1.6464,30.0922,342.1802,5,2.3088,NaN,0.1909,0.3478
36.0,-1.6465,30.0931,340.3325,5,2.3088,NaN,0.1485,0.3256
37.0,-1.6462,30.0944,338.4230,5,2.5974,NaN,0.1909,0.3182
37.9,-1.6461,30.0950,336.4168,4,NaN,NaN,NaN,NaN
39.0,-1.6456,30.1004,334.1200,5,2.4050,NaN,0.1909,0.3182
40.1,-1.6457,30.1012,332.1692,4,2.2126,NaN,0.1485,0.3330
41.1,-1.6456,30.1023,329.7329,5,2.5012,NaN,0.1909,0.3404
42.0,-1.6450,30.1068,327.2991,4,NaN,NaN,NaN,NaN
43.0,-1.6449,30.1090,324.2000,5,2.4050,NaN,0.1485,0.3330
44.0,-1.6444,30.1148,320.8334,4,2.4050,NaN,0.1697,0.3182
45.0,-1.6421,30.1303,317.7211,4,NaN,NaN,NaN,NaN
46.0,-1.6390,30.1531,314.3021,4,2.4050,NaN,0.1909,0.3404
47.0,-1.6328,30.2059,311.0003,4,2.5012,NaN,0.1485,0.3330
48.0,-1.6020,30.4665,307.8979,3,NaN,NaN,NaN,NaN
48.9,-1.5361,30.9506,304.5116,4,3.0784,NaN,0.1909,0.3478
50.0,-1.5083,31.1403,301.8701,4,NaN,NaN,NaN,NaN
51.0,-1.4924,31.2858,299.4847,3,3.7518,NaN,0.2545,0.3404
52.1,-1.4797,31.4245,297.3361,4,NaN,NaN,NaN,NaN
53.1,-1.4751,31.5183,295.4393,3,3.8480,NaN,0.2333,0.3404
53.9,-1.4720,31.5986,293.5140,3,3.8480,NaN,0.2121,0.3256
55.0,-1.4695,31.6471,291.5881,4,NaN,NaN,NaN,NaN
56.0,-1.4656,31.7203,289.7466,3,3.6556,NaN,0.2333,0.3256
57.0,-1.4644,31.7881,288.1131,4,NaN,NaN,NaN,NaN
58.1,-1.4641,31.8668,286.3960,3,3.4632,NaN,0.2545,0.3182
59.0,-1.4656,31.9262,285.4145,3,NaN,NaN,NaN,NaN
60.0,-1.4644,31.9779,284.1045,4,3.4632,NaN,0.2757,0.3330
61.0,-1.4623,32.0074,282.4200,3,3.7518,NaN,0.1697,0.3256
61.9,-1.4577,32.0467,281.4291,3,NaN,NaN,NaN,NaN
63.0,-1.4644,32.1062,280.1574,4,3.6556,NaN,0.2121,0.3182
64.0,-1.4576,32.1542,279.1926,3,NaN,NaN,NaN,NaN
65.0,-1.4378,32.2010,278.3360,3,3.4632,NaN,0.2757,0.3182
66.0,-1.4258,32.2337,277.3980,4,NaN,NaN,NaN,NaN
67.1,-1.4239,32.2539,276.4722,3,3.4632,NaN,0.1909,0.3182
68.0,-1.4208,32.2736,275.9177,3,NaN,NaN,NaN,NaN
69.0,-1.4172,32.2983,275.2776,4,3.7518,NaN,0.2121,0.3330
70.1,-1.4146,32.3144,274.7116,3,NaN,NaN,NaN,NaN
71.0,-1.4098,32.3370,273.8965,3,3.6556,NaN,0.2121,0.3552
72.0,-1.4080,32.3782,273.3919,4,NaN,NaN,NaN,NaN
73.1,-1.4104,32.4032,272.7342,3,3.8480,NaN,0.2121,0.3330
74.0,-1.4067,32.4142,272.2440,3,NaN,NaN,NaN,NaN
75.0,-1.4027,32.4303,271.6026,4,3.7518,NaN,0.1697,0.3404
76.1,-1.4006,32.4457,271.0807,3,3.6556,NaN,0.2121,0.3330
77.0,-1.3999,32.4598,270.7144,3,NaN,NaN,NaN,NaN
78.0,-1.4436,32.4794,270.2922,4,3.7518,NaN,0.1909,0.3478
