2012,260.75145,-86.9410,85.7530,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.0,-1.6342,30.0629,338.3307,13,NaN,NaN,NaN,NaN
5.6,-1.6343,30.0624,NaN,2,NaN,NaN,NaN,NaN
7.0,-1.6340,30.0633,338.8427,3,NaN,NaN,NaN,NaN
7.9,-1.6342,30.0634,339.0539,3,NaN,NaN,NaN,NaN
8.9,-1.6341,30.0634,339.2904,3,NaN,NaN,NaN,NaN
9.9,-1.6341,30.0636,338.7824,3,NaN,NaN,NaN,NaN
10.9,-1.6341,30.0636,338.6961,3,NaN,NaN,NaN,NaN
11.9,-1.6340,30.0636,338.9188,3,NaN,NaN,NaN,NaN
12.8,-1.6339,30.0636,339.5404,3,NaN,NaN,NaN,NaN
14.0,-1.6341,30.0638,341.9217,4,9.0428,NaN,1.0181,0.4218
15.2,-1.6340,30.0638,340.7512,3,NaN,NaN,NaN,NaN
16.1,-1.6340,30.0639,340.4819,3,8.8504,NaN,1.0817,0.4070
17.1,-1.6339,30.0638,340.5965,3,NaN,NaN,NaN,NaN
18.1,-1.6340,30.0639,340.1980,3,8.7542,NaN,0.9969,0.4292
19.1,-1.6340,30.0641,340.4926,3,NaN,NaN,NaN,NaN
20.1,-1.6339,30.0649,340.6040,3,8.9466,NaN,0.9757,0.4070
21.1,-1.6340,30.0657,340.5974,3,NaN,NaN,NaN,NaN
22.1,-1.6331,30.0719,340.4797,3,8.7542,NaN,0.9969,0.4070
23.0,-1.6276,30.1227,340.3388,3,NaN,NaN,NaN,NaN
24.0,-1.6236,30.1757,340.3055,3,8.5618,NaN,1.0393,0.3996
25.0,-1.6223,30.2097,340.4147,3,NaN,NaN,NaN,NaN
26.0,-1.6214,30.2517,340.6547,3,8.7542,NaN,0.8696,0.3996
27.0,-1.6227,30.3521,340.4021,3,NaN,NaN,NaN,NaN
28.0,-1.6245,30.4573,339.9964,3,8.5618,NaN,0.8060,0.3700
29.0,-1.6266,30.5522,339.9447,3,NaN,NaN,NaN,NaN
30.0,-1.6291,30.6711,339.6126,3,8.6580,NaN,0.8696,0.3700
31.0,-1.6314,30.8355,338.9445,3,8.7542,NaN,0.8272,0.3848
32.0,-1.6358,31.0149,338.4379,3,NaN,NaN,NaN,NaN
32.9,-1.6392,31.0994,338.1417,3,8.3694,NaN,0.7636,0.3700
33.9,-1.6429,31.1783,337.9145,3,NaN,NaN,NaN,NaN
34.9,-1.6468,31.2409,337.4310,3,NaN,NaN,NaN,NaN
35.9,-1.6554,31.2972,337.2415,3,7.8884,NaN,0.6787,0.3478
36.9,-1.6643,31.3453,337.1851,3,NaN,NaN,NaN,NaN
37.9,-1.6682,31.3909,336.7820,3,8.3694,NaN,0.6999,0.3182
38.9,-1.6717,31.4236,336.5885,3,NaN,NaN,NaN,NaN
39.9,-1.6751,31.4601,336.5417,3,8.0808,NaN,0.6151,0.3404
40.9,-1.6778,31.4946,336.3408,3,NaN,NaN,NaN,NaN
41.9,-1.6827,31.5285,336.0540,3,7.9846,NaN,0.6787,0.3404
42.9,-1.6871,31.5588,335.5913,3,NaN,NaN,NaN,NaN
44.0,-1.6934,31.5857,335.1947,4,8.1770,NaN,0.6575,0.3404
45.2,-1.6993,31.6113,334.8728,3,NaN,NaN,NaN,NaN
46.1,-1.7020,31.6376,334.6080,3,8.3694,NaN,0.6363,0.3478
47.1,-1.7045,31.6693,334.4939,3,8.3694,NaN,0.5939,0.3478
48.1,-1.7070,31.6996,334.3492,3,NaN,NaN,NaN,NaN
49.1,-1.7085,31.7244,334.0459,3,8.1770,NaN,0.5515,0.3330
50.1,-1.7099,31.7494,333.7285,3,NaN,NaN,NaN,NaN
51.1,-1.7110,31.7724,332.0419,3,8.1770,NaN,0.5090,0.3182
52.1,-1.7114,31.7944,319.9495,3,NaN,NaN,NaN,NaN
53.1,-1.7115,31.8187,321.4891,3,7.7922,NaN,0.5515,0.3626
54.1,-1.7103,31.8351,331.8831,3,NaN,NaN,NaN,NaN
55.0,-1.7089,31.8492,329.8934,3,7.7922,NaN,0.4666,0.3478
56.0,-1.7061,31.8641,328.8845,3,NaN,NaN,NaN,NaN
57.0,-1.6960,31.8895,328.9409,3,7.6960,NaN,0.4878,0.3330
58.0,-1.6745,31.9341,330.9634,3,NaN,NaN,NaN,NaN
59.0,-1.6515,31.9855,332.0951,3,7.0226,NaN,0.4666,0.3478
60.0,-1.6404,32.0230,328.7110,3,NaN,NaN,NaN,NaN
61.0,-1.6280,32.0673,322.3003,3,6.4454,NaN,0.4030,0.3330
62.0,-1.6084,32.1270,318.9414,3,NaN,NaN,NaN,NaN
63.0,-1.5925,32.1807,315.2200,3,5.7720,NaN,0.4030,0.3182
63.9,-1.5838,32.2104,311.5757,3,NaN,NaN,NaN,NaN
64.9,-1.5797,32.2290,309.0274,3,5.0986,NaN,0.3818,0.3404
65.9,-1.5805,32.2530,306.1464,3,NaN,NaN,NaN,NaN
66.9,-1.5759,32.2782,303.8653,3,5.0024,NaN,0.2969,0.3108
67.9,-1.5641,32.3093,300.8092,3,NaN,NaN,NaN,NaN
68.9,-1.5687,32.3327,297.7247,3,4.9062,NaN,0.3181,0.3108
69.9,-1.5696,32.3570,295.1279,3,NaN,NaN,NaN,NaN
70.8,-1.5658,32.3786,293.2129,3,4.8100,NaN,0.3394,0.3182
72.0,-1.5601,32.4003,291.1320,4,NaN,NaN,NaN,NaN
73.2,-1.5589,32.4231,289.0397,3,4.5214,NaN,0.3394,0.3108
74.2,-1.5583,32.4406,286.9258,3,NaN,NaN,NaN,NaN
75.1,-1.5479,32.4645,285.1167,3,4.7138,NaN,0.2969,0.3256
76.1,-1.5331,32.4868,283.5118,3,NaN,NaN,NaN,NaN
77.1,-1.5292,32.5111,281.6732,3,4.6176,NaN,0.3394,0.3182
78.1,-1.5361,32.5322,280.1410,3,NaN,NaN,NaN,NaN
79.1,-1.5376,32.5483,279.3435,3,4.5214,NaN,0.2757,0.3256
80.1,-1.5274,32.5689,279.4211,3,NaN,NaN,NaN,NaN
81.1,-1.4903,32.5962,278.7278,3,4.8100,NaN,0.3606,0.3330
82.0,-1.4540,32.6213,276.8934,3,NaN,NaN,NaN,NaN
83.0,-1.4375,32.6398,274.3575,3,4.4252,NaN,0.2757,0.3182
84.0,-1.4283,32.6590,271.7334,3,NaN,NaN,NaN,NaN
85.0,-1.4249,32.6780,269.6013,3,4.1366,NaN,0.3181,0.3034
86.0,-1.4241,32.7002,267.5359,3,4.1366,NaN,0.3181,0.3182
86.9,-1.4151,32.7226,265.4930,3,NaN,NaN,NaN,NaN
87.9,-1.4108,32.7434,264.0135,3,3.9442,NaN,0.2757,0.3034
88.9,-1.4088,32.7594,262.3288,3,NaN,NaN,NaN,NaN
89.9,-1.4074,32.7733,260.7789,3,4.0404,NaN,0.2757,0.3034
90.9,-1.4067,32.7851,259.1869,3,NaN,NaN,NaN,NaN
92.0,-1.4058,32.8047,257.3836,4,4.1366,NaN,0.2757,0.3256
93.2,-1.4053,32.8280,255.6798,3,NaN,NaN,NaN,NaN
94.1,-1.4069,32.8418,254.1377,3,4.3290,NaN,0.3394,0.3034
95.1,-1.4104,32.8560,253.0622,3,NaN,NaN,NaN,NaN
96.1,-1.4172,32.8691,251.8190,3,4.0404,NaN,0.3606,0.3034
97.1,-1.4334,32.8902,250.7316,3,NaN,NaN,NaN,NaN
98.1,-1.4480,32.9137,249.9224,3,4.1366,NaN,0.3181,0.3256
99.1,-1.4558,32.9317,249.5483,3,NaN,NaN,NaN,NaN
100.1,-1.4615,32.9489,249.1835,3,4.3290,NaN,0.3181,0.3108
101.0,-1.4638,32.9622,248.5882,3,NaN,NaN,NaN,NaN
102.0,-1.4682,32.9805,248.3222,3,4.0404,NaN,0.2757,0.3108
103.0,-1.4741,32.9974,248.1004,3,NaN,NaN,NaN,NaN
104.0,-1.4791,33.0177,247.8416,3,4.3290,NaN,0.2969,0.3330
105.0,-1.4830,33.0420,247.4139,3,NaN,NaN,NaN,NaN
105.9,-1.4859,33.0654,247.1680,3,4.4252,NaN,0.2969,0.3182
106.9,-1.4883,33.0839,246.7661,3,NaN,NaN,NaN,NaN
107.9,-1.4891,33.1003,246.5997,3,4.4252,NaN,0.2969,0.3330
108.9,-1.4923,33.1208,246.2303,3,NaN,NaN,NaN,NaN
109.9,-1.5005,33.1386,246.1004,3,4.4252,NaN,0.3181,0.3182
110.8,-1.5012,33.1566,246.2852,3,NaN,NaN,NaN,NaN
112.0,-1.4955,33.1827,246.7744,4,4.4252,NaN,0.3181,0.3182
113.2,-1.4842,33.2219,246.5741,3,NaN,NaN,NaN,NaN
114.1,-1.4764,33.2575,246.4015,3,4.4252,NaN,0.2969,0.3034
115.1,-1.4715,33.2868,246.1103,3,NaN,NaN,NaN,NaN
116.1,-1.4613,33.3116,246.0030,3,4.3290,NaN,0.3181,0.3330
117.1,-1.4484,33.3290,246.3577,3,NaN,NaN,NaN,NaN
118.1,-1.4359,33.3475,246.1749,3,4.4252,NaN,0.3181,0.3034
119.0,-1.4300,33.3671,245.8680,3,NaN,NaN,NaN,NaN
120.0,-1.4313,33.3882,245.5249,3,4.4252,NaN,0.2969,0.3108
121.0,-1.4312,33.4081,245.5694,3,NaN,NaN,NaN,NaN
121.9,-1.4213,33.4316,245.9798,3,4.4252,NaN,0.3181,0.2960
