2011,274.83477,170.2714,84.2810,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.4,-1.5322,28.1100,360.7705,7,NaN,NaN,NaN,NaN
5.6,-1.5323,28.1095,361.1945,5,NaN,NaN,NaN,NaN
7.1,-1.5322,28.1135,361.4421,3,NaN,NaN,NaN,NaN
8.0,-1.5323,28.1139,361.7649,2,NaN,NaN,NaN,NaN
8.9,-1.5323,28.1142,361.5428,3,NaN,NaN,NaN,NaN
9.9,-1.5324,28.1148,361.6758,3,NaN,NaN,NaN,NaN
11.0,-1.5325,28.1201,362.0208,3,NaN,NaN,NaN,NaN
12.1,-1.5329,28.1279,361.8694,3,NaN,NaN,NaN,NaN
13.0,-1.5334,28.1351,361.8958,2,NaN,NaN,NaN,NaN
13.9,-1.5334,28.1402,362.0998,3,9.7162,NaN,1.1453,0.4958
15.0,-1.5340,28.1507,362.1872,3,NaN,NaN,NaN,NaN
16.1,-1.5345,28.1614,362.2311,3,10.0048,NaN,1.1666,0.5032
17.0,-1.5349,28.1705,362.5194,2,NaN,NaN,NaN,NaN
17.9,-1.5353,28.1797,362.8474,3,9.9086,NaN,1.1029,0.4958
19.0,-1.5356,28.1906,363.0814,3,NaN,NaN,NaN,NaN
20.1,-1.5359,28.2042,362.2996,3,9.7162,NaN,1.1029,0.4958
21.0,-1.5358,28.2200,362.4197,2,NaN,NaN,NaN,NaN
21.9,-1.5354,28.4877,361.5660,3,10.1972,NaN,1.0393,0.4884
23.0,-1.5453,29.3107,359.0457,3,NaN,NaN,NaN,NaN
24.1,-1.5678,29.8195,357.0741,3,NaN,NaN,NaN,NaN
25.0,-1.5892,30.1159,355.3129,2,10.4858,NaN,0.6787,0.4514
25.9,-1.6065,30.2921,354.3773,3,NaN,NaN,NaN,NaN
27.0,-1.6212,30.4521,353.4556,3,10.1010,NaN,0.5939,0.4292
28.0,-1.6286,30.5849,352.1336,3,NaN,NaN,NaN,NaN
29.1,-1.6385,30.7518,351.2054,3,9.7162,NaN,0.5303,0.3996
30.0,-1.6488,30.8861,350.2406,2,NaN,NaN,NaN,NaN
30.9,-1.6550,31.0049,348.8566,3,9.5238,NaN,0.5090,0.3848
32.0,-1.6549,31.1722,347.3577,3,NaN,NaN,NaN,NaN
33.0,-1.6526,31.3442,345.6273,3,8.6580,NaN,0.4454,0.3552
34.1,-1.6469,31.4894,344.3770,3,NaN,NaN,NaN,NaN
35.0,-1.6416,31.6026,342.9423,2,7.9846,NaN,0.4454,0.3552
35.9,-1.6425,31.7331,340.8665,3,NaN,NaN,NaN,NaN
36.9,-1.6471,31.8938,338.1514,3,7.5036,NaN,0.3818,0.3700
38.0,-1.6502,32.0564,335.2737,3,NaN,NaN,NaN,NaN
39.1,-1.6522,32.2256,333.2924,3,NaN,NaN,NaN,NaN
40.1,-1.6568,32.3523,331.2455,3,6.6378,NaN,0.3606,0.3848
41.0,-1.6610,32.4257,329.6067,2,NaN,NaN,NaN,NaN
41.9,-1.6636,32.4881,328.4544,3,6.3492,NaN,0.3606,0.3404
42.9,-1.6660,32.5678,327.0458,3,NaN,NaN,NaN,NaN
44.0,-1.6709,32.6311,326.1337,3,6.4454,NaN,0.3394,0.3256
45.0,-1.6752,32.7012,325.6859,3,NaN,NaN,NaN,NaN
46.1,-1.6790,32.7534,324.3502,3,6.0606,NaN,0.2757,0.3404
47.0,-1.6770,32.7959,323.2273,2,NaN,NaN,NaN,NaN
47.9,-1.6709,32.8251,322.9505,3,5.9644,NaN,0.2757,0.3404
48.9,-1.6570,32.8722,322.4086,3,NaN,NaN,NaN,NaN
50.0,-1.6462,32.9135,321.5280,3,5.4834,NaN,0.2757,0.3552
51.0,-1.6353,32.9632,320.5173,3,NaN,NaN,NaN,NaN
52.1,-1.6194,33.0320,319.7558,3,5.2910,NaN,0.2757,0.3404
53.1,-1.6067,33.0754,318.5361,3,NaN,NaN,NaN,NaN
54.0,-1.5992,33.1119,317.8942,2,5.2910,NaN,0.2333,0.3552
54.9,-1.5927,33.1598,317.8751,3,NaN,NaN,NaN,NaN
56.0,-1.5777,33.2228,316.9233,3,4.9062,NaN,0.2333,0.3256
57.0,-1.5615,33.2896,315.8626,3,NaN,NaN,NaN,NaN
58.1,-1.5538,33.3294,315.3857,3,4.9062,NaN,0.2121,0.3330
59.1,-1.5489,33.3550,315.0307,3,NaN,NaN,NaN,NaN
