2012,128.50144,-135.9546,84.3271,754
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.6543,30.2753,368.3953,6,NaN,NaN,NaN,NaN
7.1,-1.6544,30.2777,368.2650,6,2.6936,NaN,0.3606,0.3478
8.0,-1.6543,30.2782,368.1866,6,2.9822,NaN,0.3181,0.3256
9.0,-1.6544,30.2809,367.7244,8,2.8860,NaN,0.2863,0.3293
10.1,-1.6546,30.2834,367.3594,9,2.9822,NaN,0.2757,0.3330
11.0,-1.6549,30.2930,366.9336,8,2.7898,NaN,0.3394,0.3330
12.0,-1.6550,30.2982,366.6903,7,2.8860,NaN,0.2969,0.3330
13.0,-1.6552,30.3060,366.2513,8,2.9822,NaN,0.2863,0.3367
14.0,-1.6557,30.3192,365.7960,8,2.9822,NaN,0.3394,0.3330
15.0,-1.6573,30.3590,365.2349,8,3.1746,NaN,0.2969,0.3404
16.0,-1.6578,30.3779,364.7586,7,3.5594,NaN,0.2545,0.3404
17.0,-1.6581,30.3894,364.5869,6,3.6556,NaN,0.2757,0.3330
18.0,-1.6587,30.4026,364.2266,6,3.7518,NaN,0.2545,0.3404
18.9,-1.6594,30.4132,364.1114,7,3.6556,NaN,0.2333,0.3404
20.0,-1.6598,30.4210,363.7943,8,3.8480,NaN,0.2333,0.3404
21.0,-1.6604,30.4280,363.3329,8,4.1366,NaN,0.2545,0.3330
22.0,-1.6608,30.4323,363.1699,8,4.0885,NaN,0.2333,0.3367
23.0,-1.6616,30.4396,363.0053,7,4.2328,NaN,0.2333,0.3256
24.0,-1.6619,30.4476,362.7168,8,4.2328,NaN,0.2333,0.3330
25.0,-1.6620,30.4514,362.3913,6,4.4252,NaN,0.2545,0.3404
26.0,-1.6619,30.4595,362.2719,7,4.3290,NaN,0.1909,0.3330
27.0,-1.6624,30.4659,361.9656,6,4.6176,NaN,0.2545,0.3404
28.0,-1.6639,30.4717,361.8177,5,4.7138,NaN,0.2545,0.3478
29.0,-1.6632,30.4749,361.5176,6,4.8100,NaN,0.2757,0.3478
30.0,-1.6643,30.4794,361.1061,6,4.8100,NaN,0.2545,0.3552
31.1,-1.6670,30.4814,360.5426,7,5.3872,NaN,0.2545,0.3478
32.0,-1.6674,30.4828,360.0956,10,5.2429,NaN,0.2969,0.3367
32.9,-1.6676,30.4838,359.6472,8,5.3872,NaN,0.2969,0.3404
34.0,-1.6675,30.4857,359.1563,7,5.4834,NaN,0.2969,0.3330
35.0,-1.6675,30.4879,358.3730,5,5.0024,NaN,0.3181,0.3404
35.9,-1.6676,30.4892,357.8511,6,5.2910,NaN,0.2545,0.3330
37.0,-1.6682,30.4909,357.3821,7,5.1948,NaN,0.2757,0.3478
38.0,-1.6681,30.4920,356.4245,10,5.2429,NaN,0.2439,0.3441
39.0,-1.6659,30.4962,355.2681,10,5.0505,NaN,0.2651,0.3367
40.0,-1.6646,30.5009,354.1152,8,5.2910,NaN,0.2545,0.3256
41.0,-1.6662,30.5047,352.8584,7,5.1948,NaN,0.2545,0.3478
42.0,-1.6643,30.5137,351.3028,7,5.1948,NaN,0.2757,0.3478
43.1,-1.6637,30.5211,349.6309,7,5.1948,NaN,0.2969,0.3404
44.0,-1.6653,30.5268,347.4129,8,5.0024,NaN,0.2545,0.3441
45.0,-1.6664,30.5426,344.4595,8,5.1948,NaN,0.2969,0.3404
46.0,-1.6639,30.5865,341.0552,6,5.4834,NaN,0.3181,0.3478
47.0,-1.6507,30.6911,337.7338,5,6.2530,NaN,0.3394,0.3404
48.0,-1.6393,30.7823,334.7916,5,6.1568,NaN,0.3394,0.3330
49.0,-1.6249,30.8878,331.3600,5,NaN,NaN,NaN,NaN
50.0,-1.6103,30.9990,327.1947,7,6.1087,NaN,0.3288,0.3330
51.0,-1.5521,31.1664,323.4868,7,5.1948,NaN,0.2969,0.3404
52.0,-1.5210,31.2851,320.1302,6,4.8100,NaN,0.2757,0.3256
