2011,314.00154,175.9492,84.7947,739
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.5,-1.5473,28.3425,NaN,1,NaN,NaN,NaN,NaN
6.0,-1.5476,28.3424,352.8222,5,10.7744,NaN,0.6575,0.4292
7.0,-1.5475,28.3425,352.8974,3,NaN,NaN,NaN,NaN
8.0,-1.5476,28.3432,352.6905,4,10.5820,NaN,0.6787,0.4218
9.1,-1.5475,28.3433,352.5760,4,NaN,NaN,NaN,NaN
10.0,-1.5476,28.3430,352.7192,3,10.7744,NaN,0.6575,0.4366
10.9,-1.5478,28.3467,351.8850,4,10.9668,NaN,0.7424,0.4292
12.0,-1.5480,28.3497,351.2305,4,NaN,NaN,NaN,NaN
13.0,-1.5481,28.3510,351.2458,4,10.9668,NaN,0.6787,0.4070
14.1,-1.5481,28.3514,351.0879,4,10.9668,NaN,0.6787,0.4366
15.1,-1.5481,28.3540,350.4683,4,NaN,NaN,NaN,NaN
16.1,-1.5492,28.3792,350.5038,4,10.6782,NaN,0.7211,0.4218
17.1,-1.5562,28.5062,349.5807,4,NaN,NaN,NaN,NaN
18.0,-1.5634,28.6389,348.9292,3,10.7744,NaN,0.6575,0.4218
19.0,-1.5679,28.7339,348.3465,4,10.5820,NaN,0.6575,0.4366
20.0,-1.5792,28.9644,347.5272,4,NaN,NaN,NaN,NaN
21.0,-1.6000,29.3121,346.6171,3,10.2934,NaN,0.6575,0.4218
21.9,-1.6080,29.4468,345.0902,4,9.7162,NaN,0.5727,0.4070
23.0,-1.6098,29.5188,343.7106,4,NaN,NaN,NaN,NaN
24.1,-1.6160,29.6104,341.9243,4,9.7162,NaN,0.5515,0.3848
25.1,-1.6185,29.6732,338.9992,4,9.4276,NaN,0.6151,0.3700
26.1,-1.6191,29.7928,335.4155,4,NaN,NaN,NaN,NaN
27.1,-1.6070,30.1485,332.8852,4,9.3314,NaN,0.5727,0.3774
28.1,-1.6203,30.4427,330.7704,4,9.9086,NaN,0.5303,0.4218
29.1,-1.6313,30.5653,328.7846,4,NaN,NaN,NaN,NaN
30.0,-1.6392,30.6844,326.6446,3,9.5238,NaN,0.4878,0.3996
30.9,-1.6478,30.8760,324.5568,4,NaN,NaN,NaN,NaN
32.0,-1.6573,31.1304,322.1574,4,9.0428,NaN,0.4454,0.4144
33.1,-1.6606,31.2994,319.8827,4,8.4656,NaN,0.4242,0.3700
34.1,-1.6617,31.4374,318.1331,4,NaN,NaN,NaN,NaN
35.1,-1.6645,31.5964,317.1241,4,8.1770,NaN,0.4878,0.3848
36.1,-1.6678,31.7170,315.9032,4,NaN,NaN,NaN,NaN
37.1,-1.6704,31.8197,314.6893,4,7.6960,NaN,0.4242,0.3774
38.1,-1.6733,31.9276,313.9705,4,7.4074,NaN,0.3606,0.3700
39.1,-1.6763,32.0374,313.3610,4,NaN,NaN,NaN,NaN
40.1,-1.6864,32.1661,311.4876,4,7.2150,NaN,0.3606,0.3700
41.1,-1.6963,32.2727,309.5373,4,6.4454,NaN,0.2969,0.3626
42.0,-1.6843,32.3579,309.2872,4,NaN,NaN,NaN,NaN
43.0,-1.6872,32.4521,309.4996,4,6.6378,NaN,0.3181,0.3404
44.0,-1.6957,32.5177,309.5370,4,6.7340,NaN,0.3181,0.3552
44.9,-1.6982,32.5712,309.7150,4,NaN,NaN,NaN,NaN
45.9,-1.7023,32.6319,310.8877,4,6.6378,NaN,0.2969,0.3404
47.0,-1.7140,32.6809,310.6127,4,6.3492,NaN,0.3181,0.3552
48.0,-1.7171,32.7319,309.9584,4,NaN,NaN,NaN,NaN
