2012,250.50145,-85.8648,86.0305,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.6255,29.9788,336.8339,6,8.8504,NaN,1.1241,0.5032
7.0,-1.6255,29.9798,336.7629,6,8.9466,NaN,1.1453,0.4884
8.1,-1.6255,29.9794,336.7448,5,8.8504,NaN,1.1241,0.5106
9.0,-1.6256,29.9809,336.5083,4,NaN,NaN,NaN,NaN
10.0,-1.6254,29.9811,336.4608,6,9.1390,NaN,1.1029,0.4810
11.0,-1.6254,29.9814,336.3793,7,8.9466,NaN,1.1029,0.4884
12.0,-1.6254,29.9821,336.1598,6,8.8504,NaN,1.1029,0.4662
13.0,-1.6254,29.9825,336.0870,6,8.9466,NaN,1.1029,0.4662
13.9,-1.6254,29.9822,336.0122,5,9.0428,NaN,1.2726,0.4810
15.0,-1.6253,29.9834,335.9583,6,8.7542,NaN,1.1666,0.4662
16.1,-1.6253,29.9851,335.7727,6,8.9466,NaN,1.1453,0.4884
17.1,-1.6253,29.9845,335.8233,7,8.8985,NaN,1.1559,0.4699
18.0,-1.6247,29.9951,335.6940,6,8.6580,NaN,1.1878,0.4588
19.0,-1.6242,30.0090,335.7713,5,NaN,NaN,NaN,NaN
20.0,-1.6223,30.0537,335.7008,5,8.8504,NaN,1.1453,0.4736
21.0,-1.6224,30.0833,335.5424,5,8.9466,NaN,1.0605,0.4810
22.1,-1.6246,30.1245,335.3491,5,8.7542,NaN,1.0605,0.4736
23.1,-1.6285,30.1905,335.0658,5,8.6580,NaN,1.0817,0.4514
24.0,-1.6303,30.2312,334.7625,5,8.8504,NaN,0.9332,0.4366
25.0,-1.6311,30.2492,334.4249,5,NaN,NaN,NaN,NaN
26.0,-1.6316,30.2964,334.1674,4,8.6580,NaN,1.0181,0.4588
27.0,-1.6327,30.4036,333.3800,5,8.7542,NaN,0.9969,0.4218
28.1,-1.6349,30.5604,332.4833,4,8.5618,NaN,1.0817,0.4514
29.1,-1.6370,30.7068,331.8900,4,NaN,NaN,NaN,NaN
30.1,-1.6411,30.9749,331.0826,4,8.9466,NaN,0.9969,0.4292
31.0,-1.6453,31.1193,330.6480,3,9.3314,NaN,1.0393,0.4366
32.0,-1.6472,31.2207,330.3036,4,NaN,NaN,NaN,NaN
33.0,-1.6586,31.3214,329.8445,4,8.6580,NaN,1.0181,0.4070
34.0,-1.6672,31.3847,329.3064,4,NaN,NaN,NaN,NaN
34.9,-1.6730,31.4344,328.8548,4,8.5618,NaN,0.8908,0.3996
35.9,-1.6732,31.4667,328.5104,4,8.3694,NaN,0.7848,0.3996
36.9,-1.6750,31.4940,327.9095,4,NaN,NaN,NaN,NaN
38.0,-1.6827,31.5231,327.5219,4,7.9846,NaN,0.7424,0.3700
39.0,-1.6893,31.5520,327.0058,4,7.9846,NaN,0.7424,0.3700
40.0,-1.6907,31.5869,326.6010,4,NaN,NaN,NaN,NaN
41.0,-1.6929,31.6097,326.0916,4,8.2732,NaN,0.6787,0.3774
