2011,269.83477,168.1627,84.2049,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.9,-1.5538,28.5068,365.8741,11,NaN,NaN,NaN,NaN
7.9,-1.5537,28.5101,366.2005,3,NaN,NaN,NaN,NaN
8.9,-1.5537,28.5113,366.5036,3,NaN,NaN,NaN,NaN
9.9,-1.5541,28.5193,366.1047,3,NaN,NaN,NaN,NaN
10.9,-1.5552,28.5285,365.9930,3,NaN,NaN,NaN,NaN
11.9,-1.5557,28.5321,366.4754,3,NaN,NaN,NaN,NaN
13.0,-1.5561,28.5344,366.7635,3,NaN,NaN,NaN,NaN
14.1,-1.5562,28.5416,366.3646,3,NaN,NaN,NaN,NaN
15.0,-1.5570,28.5586,365.6127,2,9.0428,NaN,1.2726,0.5476
15.9,-1.5575,28.5696,365.6272,3,NaN,NaN,NaN,NaN
17.0,-1.5576,28.5770,366.0407,3,9.0428,NaN,1.2514,0.4662
18.0,-1.5566,28.6079,366.2251,3,NaN,NaN,NaN,NaN
19.1,-1.5564,28.6724,365.7748,3,9.0428,NaN,1.1029,0.4736
20.0,-1.5572,28.7671,365.3510,2,NaN,NaN,NaN,NaN
20.9,-1.5584,29.0199,364.4748,3,NaN,NaN,NaN,NaN
22.0,-1.5645,29.6831,362.5472,3,9.3314,NaN,0.8908,0.4810
23.0,-1.5789,30.0366,361.0119,3,NaN,NaN,NaN,NaN
24.1,-1.5935,30.1865,360.4499,3,10.7744,NaN,0.6151,0.4144
25.0,-1.6058,30.2962,359.3029,2,NaN,NaN,NaN,NaN
25.9,-1.6188,30.4272,358.6046,3,10.2934,NaN,0.5727,0.3922
27.0,-1.6296,30.5789,356.9941,3,NaN,NaN,NaN,NaN
28.0,-1.6353,30.7183,355.5094,3,9.9086,NaN,0.5303,0.3700
29.1,-1.6240,30.8771,354.3572,3,NaN,NaN,NaN,NaN
30.0,-1.6429,30.9663,354.3880,2,9.3314,NaN,0.5727,0.3552
30.9,-1.6618,31.0580,354.4438,3,NaN,NaN,NaN,NaN
31.9,-1.6599,31.1642,353.1977,3,8.9466,NaN,0.4454,0.3478
33.0,-1.6591,31.2416,352.2176,3,NaN,NaN,NaN,NaN
34.1,-1.6673,31.3208,351.9910,3,8.7542,NaN,0.5090,0.3552
35.1,-1.6737,31.4005,351.5284,3,NaN,NaN,NaN,NaN
36.0,-1.6778,31.4723,351.4966,2,NaN,NaN,NaN,NaN
