2012,295.50145,-80.6477,86.0254,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.6259,29.7036,NaN,4,9.2352,NaN,0.7211,0.4218
7.0,-1.6269,29.7204,NaN,5,NaN,NaN,NaN,NaN
8.0,-1.6300,29.7721,NaN,4,9.2352,NaN,0.7424,0.4070
9.0,-1.6319,29.8053,NaN,5,9.1390,NaN,0.6999,0.4070
10.0,-1.6323,29.8112,NaN,4,9.2352,NaN,0.7211,0.3996
11.0,-1.6326,29.8164,NaN,5,NaN,NaN,NaN,NaN
12.1,-1.6332,29.8248,NaN,4,8.9466,NaN,0.6787,0.4070
13.1,-1.6335,29.8278,NaN,4,9.1390,NaN,0.7636,0.4292
14.0,-1.6337,29.8302,NaN,4,NaN,NaN,NaN,NaN
15.0,-1.6339,29.8303,NaN,5,9.2352,NaN,0.6999,0.4144
16.0,-1.6338,29.8311,NaN,4,9.0428,NaN,0.6151,0.4366
17.0,-1.6331,29.8361,NaN,4,8.9466,NaN,0.6999,0.4440
18.0,-1.6331,29.8460,NaN,4,NaN,NaN,NaN,NaN
19.0,-1.6338,29.8674,NaN,5,9.1390,NaN,0.6575,0.4144
20.0,-1.6351,29.8958,NaN,4,8.9466,NaN,0.6999,0.4218
21.0,-1.6366,29.9215,NaN,5,NaN,NaN,NaN,NaN
22.0,-1.6371,29.9343,NaN,4,9.0428,NaN,0.6787,0.4070
22.9,-1.6374,29.9412,NaN,4,8.8504,NaN,0.6999,0.4292
23.9,-1.6380,29.9519,NaN,4,NaN,NaN,NaN,NaN
24.9,-1.6380,29.9567,NaN,4,9.0428,NaN,0.6363,0.4366
26.0,-1.6373,29.9689,NaN,5,9.0428,NaN,0.7211,0.4292
27.1,-1.6378,29.9855,NaN,4,8.9466,NaN,0.6787,0.4144
28.0,-1.6387,29.9979,NaN,3,NaN,NaN,NaN,NaN
28.9,-1.6398,30.0064,NaN,4,9.0428,NaN,0.6999,0.4218
30.0,-1.6396,30.0129,NaN,4,NaN,NaN,NaN,NaN
