2011,260.58478,165.0248,84.4721,731
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
10.4,-1.5762,29.0041,365.9281,14,8.8985,NaN,1.1029,0.5328
10.9,-1.5761,29.0105,365.7608,39,8.8664,NaN,1.1701,0.6093
12.0,-1.5760,29.0198,365.0667,16,8.8504,NaN,1.1312,0.5254
13.0,-1.5759,29.0199,363.6732,24,8.8985,NaN,1.1559,0.5198
14.0,-1.5750,29.0666,362.6459,19,8.8825,NaN,1.1100,0.5155
15.0,-1.5675,29.6939,358.7548,13,9.0428,NaN,1.0393,0.5180
16.0,-1.5866,30.4165,356.2748,16,10.1010,NaN,0.6080,0.4169
17.0,-1.5938,30.5467,355.3716,10,10.0048,NaN,0.5939,0.4070
18.0,-1.6071,30.6956,353.9420,11,9.7162,NaN,0.6045,0.3996
19.0,-1.6107,30.7316,353.9263,14,9.7803,NaN,0.6080,0.3897
19.9,-1.6154,30.7819,353.0567,13,9.8124,NaN,0.5833,0.4255
21.0,-1.6225,30.8386,351.7522,15,9.6681,NaN,0.5939,0.3922
22.0,-1.6306,30.8976,350.5119,16,9.4276,NaN,0.5797,0.3897
23.0,-1.6363,30.9387,349.7215,16,9.3955,NaN,0.5444,0.3971
24.0,-1.6413,30.9879,349.5857,23,9.1711,NaN,0.5585,0.3922
24.9,-1.6389,31.0769,350.5140,7,9.0428,NaN,0.5090,0.3811
26.0,-1.6463,31.1689,349.1720,5,NaN,NaN,NaN,NaN
27.0,-1.6527,31.2218,348.1076,5,8.9466,NaN,0.4878,0.3774
28.0,-1.6598,31.2696,346.9576,4,8.4656,NaN,0.5515,0.3552
28.9,-1.6652,31.3054,347.1253,4,8.6580,NaN,0.5090,0.3552
30.0,-1.6693,31.3338,346.6784,5,NaN,NaN,NaN,NaN
31.1,-1.6665,31.3792,345.6313,4,8.6580,NaN,0.5303,0.3552
32.1,-1.6675,31.4183,345.4997,4,8.5618,NaN,0.5090,0.3552
33.0,-1.6702,31.4411,344.4145,4,NaN,NaN,NaN,NaN
34.0,-1.6770,31.4585,343.4300,5,8.6580,NaN,0.5515,0.3552
35.0,-1.6805,31.4753,342.7012,4,8.9466,NaN,0.4878,0.3552
36.0,-1.6859,31.4949,342.3264,5,8.5618,NaN,0.5090,0.3626
37.0,-1.6864,31.5097,342.2615,4,NaN,NaN,NaN,NaN
38.0,-1.6830,31.5249,341.9844,4,8.9466,NaN,0.4242,0.3700
39.0,-1.6824,31.5433,340.4595,5,8.7542,NaN,0.4666,0.3774
40.0,-1.6850,31.5540,339.0138,4,NaN,NaN,NaN,NaN
41.0,-1.6881,31.5685,337.1138,4,8.5618,NaN,0.5303,0.3626
42.0,-1.6924,31.6002,335.8222,5,8.8504,NaN,0.4878,0.3552
43.1,-1.6960,31.6388,334.2232,4,8.6580,NaN,0.4878,0.3626
44.1,-1.6950,31.6533,332.4295,4,NaN,NaN,NaN,NaN
45.1,-1.6976,31.6778,330.2176,4,8.5618,NaN,0.4454,0.3700
46.0,-1.7024,31.7232,327.0048,4,8.4656,NaN,0.5090,0.3700
47.0,-1.7045,31.7700,324.3412,4,NaN,NaN,NaN,NaN
47.9,-1.6970,31.8266,322.0204,4,8.3694,NaN,0.4666,0.3774
49.0,-1.6904,31.9155,320.2371,5,7.8884,NaN,0.3818,0.3552
50.1,-1.6852,32.0179,318.2409,4,NaN,NaN,NaN,NaN
51.0,-1.6820,32.1471,316.1287,4,7.5998,NaN,0.4030,0.3404
52.0,-1.6839,32.3121,314.7600,4,7.2150,NaN,0.4242,0.3404
53.0,-1.6781,32.4564,313.8762,4,NaN,NaN,NaN,NaN
54.0,-1.6805,32.6076,313.2629,4,6.7340,NaN,0.3394,0.3700
