2012,9.00153,-153.9444,84.7548,759
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.7082,31.1759,NaN,4,NaN,NaN,NaN,NaN
6.9,-1.7081,31.1758,362.3558,3,NaN,NaN,NaN,NaN
8.0,-1.7081,31.1759,362.1205,4,NaN,NaN,NaN,NaN
9.1,-1.7082,31.1761,362.1220,3,NaN,NaN,NaN,NaN
10.1,-1.7083,31.1761,361.8368,3,NaN,NaN,NaN,NaN
11.1,-1.7080,31.1761,361.8162,3,NaN,NaN,NaN,NaN
12.0,-1.7081,31.1763,361.6979,3,NaN,NaN,NaN,NaN
13.0,-1.7081,31.1766,361.5344,3,NaN,NaN,NaN,NaN
14.0,-1.7082,31.1768,361.3988,3,NaN,NaN,NaN,NaN
14.9,-1.7081,31.1771,361.1626,3,NaN,NaN,NaN,NaN
15.9,-1.7081,31.1774,361.0170,3,NaN,NaN,NaN,NaN
16.9,-1.7081,31.1796,360.8416,3,NaN,NaN,NaN,NaN
17.9,-1.7080,31.1802,360.4831,3,NaN,NaN,NaN,NaN
19.0,-1.7082,31.1808,360.2267,4,NaN,NaN,NaN,NaN
20.1,-1.7082,31.1821,360.0597,3,NaN,NaN,NaN,NaN
21.1,-1.7081,31.1825,359.9130,3,NaN,NaN,NaN,NaN
22.1,-1.7081,31.1838,359.5223,3,NaN,NaN,NaN,NaN
23.0,-1.7080,31.1848,359.2709,3,NaN,NaN,NaN,NaN
24.0,-1.7083,31.1863,359.2661,3,NaN,NaN,NaN,NaN
25.0,-1.7083,31.1879,358.9386,3,NaN,NaN,NaN,NaN
26.0,-1.7084,31.1888,358.4821,3,NaN,NaN,NaN,NaN
26.9,-1.7084,31.1899,358.3002,3,NaN,NaN,NaN,NaN
27.9,-1.7084,31.1908,358.0645,3,NaN,NaN,NaN,NaN
28.9,-1.7086,31.1926,357.6890,3,NaN,NaN,NaN,NaN
29.9,-1.7087,31.1945,357.3689,3,NaN,NaN,NaN,NaN
31.0,-1.7087,31.1961,356.9523,4,NaN,NaN,NaN,NaN
32.1,-1.7089,31.1972,356.3037,3,NaN,NaN,NaN,NaN
33.1,-1.7087,31.1985,355.8985,3,NaN,NaN,NaN,NaN
34.1,-1.7090,31.2020,355.3911,3,NaN,NaN,NaN,NaN
35.1,-1.7093,31.2061,354.6989,3,NaN,NaN,NaN,NaN
36.1,-1.7096,31.2116,354.2339,3,NaN,NaN,NaN,NaN
37.0,-1.7098,31.2186,353.4514,3,NaN,NaN,NaN,NaN
38.0,-1.7099,31.2262,352.6771,3,NaN,NaN,NaN,NaN
39.0,-1.7101,31.2337,352.1115,3,NaN,NaN,NaN,NaN
40.0,-1.7102,31.2415,351.1703,3,NaN,NaN,NaN,NaN
41.0,-1.7103,31.2520,350.3319,3,NaN,NaN,NaN,NaN
41.9,-1.7103,31.2670,349.2213,3,NaN,NaN,NaN,NaN
42.9,-1.7096,31.2783,348.1414,3,NaN,NaN,NaN,NaN
43.9,-1.7087,31.3032,347.0581,3,NaN,NaN,NaN,NaN
44.9,-1.7082,31.3277,345.8671,3,NaN,NaN,NaN,NaN
45.9,-1.7086,31.3471,344.7407,3,NaN,NaN,NaN,NaN
47.0,-1.7077,31.3900,343.4867,4,NaN,NaN,NaN,NaN
48.1,-1.7070,31.4263,342.1808,3,NaN,NaN,NaN,NaN
