2011,299.33478,177.9310,85.0536,741
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
22.0,-1.6076,29.5700,378.6807,12,NaN,NaN,NaN,NaN
22.9,-1.6177,30.3462,376.3773,4,NaN,NaN,NaN,NaN
24.0,-1.6313,30.7068,374.0645,4,NaN,NaN,NaN,NaN
25.1,-1.6372,30.7841,373.0696,3,NaN,NaN,NaN,NaN
26.0,-1.6444,30.8381,372.6059,3,NaN,NaN,NaN,NaN
27.0,-1.6490,30.9353,371.6315,3,NaN,NaN,NaN,NaN
28.0,-1.6632,31.0188,371.2211,3,NaN,NaN,NaN,NaN
29.0,-1.6634,31.0644,370.5342,3,NaN,NaN,NaN,NaN
30.0,-1.6650,31.1175,368.9653,3,9.0428,NaN,0.4878,0.3256
31.0,-1.6769,31.1908,368.6806,3,NaN,NaN,NaN,NaN
32.0,-1.6827,31.2668,368.1404,3,8.7542,NaN,0.4666,0.3108
33.0,-1.6896,31.3780,366.8844,3,NaN,NaN,NaN,NaN
34.0,-1.6927,31.4793,365.3576,3,8.3694,NaN,0.4454,0.3330
35.0,-1.6961,31.5599,363.8386,3,NaN,NaN,NaN,NaN
36.0,-1.6993,31.6500,362.9646,3,7.5998,NaN,0.3394,0.3256
37.1,-1.7028,31.7543,361.6440,3,NaN,NaN,NaN,NaN
38.1,-1.7049,31.8405,360.8533,3,7.2150,NaN,0.2757,0.3034
39.1,-1.7035,31.9339,359.1671,3,NaN,NaN,NaN,NaN
40.1,-1.7044,32.0307,357.7947,3,6.5416,NaN,0.3181,0.3034
41.1,-1.7056,32.1169,356.6114,3,NaN,NaN,NaN,NaN
42.1,-1.7099,32.1873,355.0031,3,6.7340,NaN,0.3181,0.3330
43.1,-1.7089,32.2708,353.7532,3,NaN,NaN,NaN,NaN
44.1,-1.7122,32.3431,352.3607,3,5.9644,NaN,0.2969,0.2960
45.1,-1.7156,32.3856,351.1148,3,NaN,NaN,NaN,NaN
46.1,-1.7180,32.4267,350.6043,3,5.7720,NaN,0.2757,0.3182
47.1,-1.7138,32.4861,349.4661,3,NaN,NaN,NaN,NaN
48.1,-1.7125,32.5285,347.9092,3,6.5416,NaN,0.3606,0.3108
49.1,-1.7142,32.5695,346.5642,3,NaN,NaN,NaN,NaN
50.1,-1.7158,32.6154,345.2160,3,6.1568,NaN,0.3181,0.3034
51.1,-1.7153,32.6583,343.8761,3,NaN,NaN,NaN,NaN
52.1,-1.7174,32.6986,343.2531,3,5.9644,NaN,0.2545,0.3108
53.1,-1.7205,32.7373,342.6201,3,NaN,NaN,NaN,NaN
54.1,-1.7218,32.7781,341.7915,3,5.7720,NaN,0.2545,0.3108
55.1,-1.7248,32.8129,340.6772,3,NaN,NaN,NaN,NaN
56.1,-1.7256,32.8439,339.7758,3,5.7720,NaN,0.2969,0.3034
57.1,-1.7260,32.8827,339.1219,3,NaN,NaN,NaN,NaN
58.1,-1.7234,32.9153,338.6574,3,5.4834,NaN,0.2545,0.3182
59.1,-1.7199,32.9481,337.9013,3,NaN,NaN,NaN,NaN
60.1,-1.7181,32.9802,337.2461,3,5.1948,NaN,0.2333,0.3182
61.1,-1.7155,33.0133,336.8307,3,NaN,NaN,NaN,NaN
62.1,-1.7142,33.0335,336.1871,3,5.2910,NaN,0.2757,0.3182
63.1,-1.7097,33.0503,335.9067,3,NaN,NaN,NaN,NaN
64.1,-1.7067,33.0845,335.1448,3,4.9062,NaN,0.2757,0.3108
65.1,-1.7049,33.1212,335.0187,3,NaN,NaN,NaN,NaN
66.1,-1.6982,33.1464,334.6198,3,5.0024,NaN,0.2757,0.3182
67.1,-1.6907,33.1759,334.0448,3,NaN,NaN,NaN,NaN
68.1,-1.6771,33.2134,333.3524,3,4.8100,NaN,0.1909,0.3182
69.0,-1.6697,33.2492,332.5681,3,NaN,NaN,NaN,NaN
70.0,-1.6657,33.2766,332.1378,3,4.9062,NaN,0.2333,0.3108
71.0,-1.6588,33.3107,331.7033,3,NaN,NaN,NaN,NaN
72.0,-1.6550,33.3418,330.9887,3,4.8100,NaN,0.1697,0.3182
73.0,-1.6576,33.3709,330.6359,3,NaN,NaN,NaN,NaN
74.0,-1.6561,33.3993,329.9440,3,4.6176,NaN,0.2333,0.3108
75.0,-1.6435,33.4321,329.2588,3,NaN,NaN,NaN,NaN
76.0,-1.6384,33.4614,329.0994,3,4.6176,NaN,0.2121,0.3034
77.0,-1.6256,33.4882,328.4669,3,NaN,NaN,NaN,NaN
78.0,-1.6125,33.5198,327.2259,3,4.2328,NaN,0.1697,0.3256
79.0,-1.6134,33.5459,326.6463,3,NaN,NaN,NaN,NaN
80.0,-1.6063,33.5659,325.5487,3,4.4252,NaN,0.1273,0.3108
81.0,-1.5989,33.5837,324.2829,3,NaN,NaN,NaN,NaN
82.0,-1.5908,33.6052,323.4279,3,4.2328,NaN,0.2121,0.2886
82.9,-1.5729,33.6370,322.4490,3,NaN,NaN,NaN,NaN
83.9,-1.5635,33.6730,321.4916,3,4.1366,NaN,0.1697,0.3108
84.9,-1.5517,33.7008,320.3447,3,NaN,NaN,NaN,NaN
85.9,-1.5428,33.7231,319.7005,3,3.9442,NaN,0.1697,0.3034
86.9,-1.5331,33.7467,319.3035,3,NaN,NaN,NaN,NaN
87.9,-1.5269,33.7738,318.4294,3,3.8480,NaN,0.2121,0.2886
88.9,-1.5154,33.7981,317.7082,3,NaN,NaN,NaN,NaN
89.9,-1.5049,33.8193,317.2500,3,3.6556,NaN,0.1909,0.3108
91.0,-1.4874,33.8501,316.7352,4,NaN,NaN,NaN,NaN
92.2,-1.4703,33.8876,316.1027,3,3.4632,NaN,0.1273,0.2812
93.1,-1.4599,33.9075,315.6982,3,3.2708,NaN,0.1697,0.2886
94.1,-1.4502,33.9256,314.9263,3,NaN,NaN,NaN,NaN
95.1,-1.4305,33.9418,314.2106,3,3.4632,NaN,0.1273,0.2812
96.1,-1.4030,33.9628,313.4337,3,NaN,NaN,NaN,NaN
97.1,-1.4199,33.9791,313.6556,3,3.3670,NaN,0.1485,0.2960
98.1,-1.4111,33.9995,313.3695,3,NaN,NaN,NaN,NaN
99.0,-1.4031,34.0158,312.8065,3,3.3670,NaN,0.1273,0.2812
100.0,-1.3935,34.0288,312.4767,3,NaN,NaN,NaN,NaN
101.0,-1.3587,34.0467,311.6110,3,3.1746,NaN,0.1697,0.2886
102.0,-1.3445,34.0612,311.1817,3,NaN,NaN,NaN,NaN
103.0,-1.3375,34.0722,311.3108,3,3.0784,NaN,0.1061,0.2886
103.9,-1.3289,34.0833,311.0649,3,NaN,NaN,NaN,NaN
104.9,-1.3252,34.0935,311.1368,3,3.2708,NaN,0.1061,0.2886
105.9,-1.3156,34.1045,310.6669,3,NaN,NaN,NaN,NaN
106.9,-1.3068,34.1183,310.5808,3,2.8860,NaN,0.1061,0.2812
107.9,-1.2974,34.1348,310.1379,3,NaN,NaN,NaN,NaN
108.9,-1.2904,34.1453,309.6229,3,2.9822,NaN,0.1273,0.3034
110.0,-1.2827,34.1537,309.5824,4,NaN,NaN,NaN,NaN
111.1,-1.2769,34.1624,309.4917,3,2.8860,NaN,0.1273,0.3034
112.1,-1.2765,34.1713,309.4411,3,NaN,NaN,NaN,NaN
113.1,-1.2657,34.1781,309.1936,3,2.8860,NaN,0.0848,0.2886
114.1,-1.2585,34.1862,308.8277,3,NaN,NaN,NaN,NaN
115.1,-1.2508,34.1937,308.5556,3,2.7898,NaN,0.0848,0.2812
116.0,-1.2432,34.2000,308.1406,3,2.8860,NaN,0.1061,0.2738
117.0,-1.2354,34.2058,308.5022,3,NaN,NaN,NaN,NaN
