2012,301.00145,-76.0527,85.9352,759
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.6289,NaN,NaN,7,9.1390,NaN,0.7211,0.3922
6.9,-1.6290,NaN,NaN,4,NaN,NaN,NaN,NaN
7.9,-1.6288,NaN,NaN,4,8.9466,NaN,0.6575,0.4144
8.9,-1.6289,NaN,NaN,4,8.9466,NaN,0.6363,0.4070
9.9,-1.6289,NaN,NaN,4,NaN,NaN,NaN,NaN
10.9,-1.6289,NaN,NaN,5,9.0428,NaN,0.6999,0.4144
11.9,-1.6288,NaN,NaN,5,9.0428,NaN,0.6363,0.3922
12.9,-1.6289,NaN,NaN,5,8.9466,NaN,0.6787,0.4070
13.9,-1.6289,NaN,NaN,4,NaN,NaN,NaN,NaN
15.0,-1.6287,NaN,NaN,5,9.3314,NaN,0.7848,0.4070
16.1,-1.6288,NaN,NaN,4,9.0428,NaN,0.6363,0.4070
17.0,-1.6287,NaN,NaN,4,8.9466,NaN,0.7211,0.4144
18.0,-1.6288,NaN,NaN,4,NaN,NaN,NaN,NaN
19.0,-1.6287,NaN,NaN,5,9.2352,NaN,0.6999,0.4218
20.0,-1.6288,NaN,NaN,3,8.9466,NaN,0.6787,0.3922
20.9,-1.6287,NaN,NaN,4,NaN,NaN,NaN,NaN
21.9,-1.6288,NaN,NaN,4,9.1390,NaN,0.6999,0.3848
22.9,-1.6287,NaN,NaN,4,9.2352,NaN,0.6575,0.4218
24.0,-1.6287,NaN,NaN,5,NaN,NaN,NaN,NaN
25.1,-1.6287,NaN,NaN,4,9.0428,NaN,0.6999,0.4070
26.1,-1.6290,NaN,NaN,4,9.1390,NaN,0.6787,0.4070
27.0,-1.6325,NaN,NaN,3,NaN,NaN,NaN,NaN
28.0,-1.6377,NaN,NaN,4,8.9466,NaN,0.5939,0.4218
29.0,-1.6408,NaN,NaN,4,8.8504,NaN,0.6151,0.3922
30.0,-1.6436,NaN,NaN,3,NaN,NaN,NaN,NaN
31.0,-1.6538,NaN,NaN,4,8.7542,NaN,0.5727,0.3700
32.0,-1.6647,NaN,NaN,3,NaN,NaN,NaN,NaN
33.0,-1.6693,NaN,NaN,4,8.5618,NaN,0.5515,0.3626
34.1,-1.6735,NaN,NaN,4,8.4656,NaN,0.5939,0.3626
35.0,-1.6763,NaN,NaN,3,NaN,NaN,NaN,NaN
35.9,-1.6790,NaN,NaN,4,8.5618,NaN,0.5727,0.3774
37.0,-1.6797,NaN,NaN,4,NaN,NaN,NaN,NaN
38.0,-1.6751,NaN,NaN,3,8.3694,NaN,0.5303,0.3552
39.0,-1.6732,NaN,NaN,4,NaN,NaN,NaN,NaN
40.1,-1.6803,NaN,NaN,4,8.1770,NaN,0.5727,0.3404
41.0,-1.6890,NaN,NaN,3,8.1770,NaN,0.5727,0.3478
41.9,-1.6883,NaN,NaN,4,NaN,NaN,NaN,NaN
43.0,-1.6966,NaN,NaN,4,8.2732,NaN,0.4666,0.3404
43.9,-1.6967,NaN,NaN,3,NaN,NaN,NaN,NaN
44.9,-1.6879,NaN,NaN,4,8.3694,NaN,0.4666,0.3552
46.0,-1.6893,NaN,NaN,4,8.0808,NaN,0.5303,0.3478
47.1,-1.6896,NaN,NaN,4,NaN,NaN,NaN,NaN
48.0,-1.6879,NaN,NaN,3,8.1770,NaN,0.4878,0.3404
48.9,-1.6854,NaN,NaN,4,NaN,NaN,NaN,NaN
50.0,-1.6805,NaN,NaN,4,8.1770,NaN,0.5303,0.3330
51.0,-1.6799,NaN,NaN,3,7.9846,NaN,0.5303,0.3626
51.9,-1.6704,NaN,NaN,4,NaN,NaN,NaN,NaN
52.9,-1.6586,NaN,NaN,4,7.8884,NaN,0.4454,0.3626
54.0,-1.6604,NaN,NaN,4,7.5036,NaN,0.4666,0.3478
55.0,-1.6536,NaN,NaN,3,NaN,NaN,NaN,NaN
56.0,-1.6466,NaN,NaN,4,7.3112,NaN,0.4242,0.3330
57.0,-1.6336,NaN,NaN,3,NaN,NaN,NaN,NaN
57.9,-1.6216,NaN,NaN,4,6.7340,NaN,0.4454,0.3256
59.0,-1.6106,NaN,NaN,4,6.5416,NaN,0.4242,0.3330
60.0,-1.6003,NaN,NaN,3,NaN,NaN,NaN,NaN
61.0,-1.5888,NaN,NaN,4,6.3492,NaN,0.3606,0.3256
61.9,-1.5674,NaN,NaN,3,NaN,NaN,NaN,NaN
62.9,-1.6556,NaN,NaN,4,5.8682,NaN,0.3818,0.3108
64.0,-1.6528,NaN,NaN,4,6.8302,NaN,0.4242,0.3182
65.0,-1.6392,NaN,NaN,3,NaN,NaN,NaN,NaN
66.0,-1.6838,NaN,NaN,4,6.3492,NaN,0.4030,0.3626
67.0,-1.6703,NaN,NaN,3,NaN,NaN,NaN,NaN
68.0,-1.6753,NaN,NaN,4,6.0606,NaN,0.3606,0.3330
69.1,-1.6733,NaN,NaN,4,NaN,NaN,NaN,NaN
70.0,-1.7001,NaN,NaN,3,5.9644,NaN,0.3606,0.3256
71.0,-1.6671,NaN,NaN,4,6.0606,NaN,0.3818,0.3330
72.0,-1.6534,NaN,NaN,3,NaN,NaN,NaN,NaN
73.0,-1.6628,NaN,NaN,4,5.6758,NaN,0.3394,0.3404
74.0,-1.6375,NaN,NaN,3,NaN,NaN,NaN,NaN
75.0,-1.6316,NaN,NaN,4,5.3872,NaN,0.2969,0.3404
76.0,-1.6367,NaN,NaN,3,NaN,NaN,NaN,NaN
77.0,-1.6595,NaN,NaN,4,5.5796,NaN,0.3394,0.3404
78.0,-1.6535,NaN,NaN,3,5.6758,NaN,0.3181,0.3256
79.0,-1.6512,NaN,NaN,4,NaN,NaN,NaN,NaN
80.0,-1.6495,NaN,NaN,3,5.7720,NaN,0.3394,0.3478
81.0,-1.6519,NaN,NaN,4,NaN,NaN,NaN,NaN
82.0,-1.6408,NaN,NaN,3,5.7720,NaN,0.3606,0.3404
82.9,-1.6341,NaN,NaN,4,5.5796,NaN,0.3394,0.3330
83.9,-1.6408,NaN,NaN,3,NaN,NaN,NaN,NaN
84.9,-1.6422,NaN,NaN,4,5.3872,NaN,0.2757,0.3256
86.0,-1.6431,NaN,NaN,3,NaN,NaN,NaN,NaN
87.0,-1.6305,NaN,NaN,4,5.5796,NaN,0.3181,0.3330
88.0,-1.6227,NaN,NaN,3,NaN,NaN,NaN,NaN
89.0,-1.6185,NaN,NaN,4,5.2910,NaN,0.3181,0.3330
90.0,-1.6211,NaN,NaN,3,5.2910,NaN,0.2969,0.3330
91.0,-1.6174,NaN,NaN,4,NaN,NaN,NaN,NaN
92.0,-1.5880,NaN,NaN,3,5.5796,NaN,0.3394,0.3478
93.0,-1.5921,NaN,NaN,4,NaN,NaN,NaN,NaN
94.0,-1.5837,NaN,NaN,3,5.3872,NaN,0.3181,0.3404
95.1,-1.5776,NaN,NaN,4,NaN,NaN,NaN,NaN
96.1,-1.5742,NaN,NaN,3,5.0986,NaN,0.3606,0.3478
96.9,-1.5767,NaN,NaN,3,5.0986,NaN,0.3606,0.3330
98.0,-1.5641,NaN,NaN,4,NaN,NaN,NaN,NaN
99.0,-1.5623,NaN,NaN,3,4.9062,NaN,0.2969,0.3478
100.0,-1.5315,NaN,NaN,4,NaN,NaN,NaN,NaN
101.0,-1.5189,NaN,NaN,3,4.6176,NaN,0.3394,0.3404
102.0,-1.5397,NaN,NaN,4,NaN,NaN,NaN,NaN
103.0,-1.5395,NaN,NaN,3,4.8100,NaN,0.3181,0.3330
104.0,-1.5329,NaN,NaN,4,4.7138,NaN,0.2757,0.3404
105.0,-1.5260,NaN,NaN,3,NaN,NaN,NaN,NaN
106.0,-1.4908,NaN,NaN,4,4.8100,NaN,0.3181,0.3478
107.0,-1.4785,NaN,NaN,3,NaN,NaN,NaN,NaN
108.0,-1.4751,NaN,NaN,4,4.3290,NaN,0.2969,0.3182
109.0,-1.4748,NaN,NaN,3,NaN,NaN,NaN,NaN
110.0,-1.4932,NaN,NaN,4,4.5214,NaN,0.3181,0.3404
111.0,-1.4933,NaN,NaN,3,4.8100,NaN,0.3181,0.3700
112.0,-1.4712,NaN,NaN,4,NaN,NaN,NaN,NaN
113.0,-1.4653,NaN,NaN,3,4.5214,NaN,0.2969,0.3256
114.1,-1.4357,NaN,NaN,4,NaN,NaN,NaN,NaN
115.0,-1.4206,NaN,NaN,3,4.5214,NaN,0.2757,0.3256
116.0,-1.4115,NaN,NaN,4,4.7138,NaN,0.2757,0.3256
117.0,-1.3960,NaN,NaN,4,NaN,NaN,NaN,NaN
118.1,-1.3764,NaN,NaN,4,4.5214,NaN,0.3181,0.3256
119.0,-1.3646,NaN,NaN,3,NaN,NaN,NaN,NaN
120.0,-1.3562,NaN,NaN,4,4.4252,NaN,0.2545,0.3182
121.0,-1.3485,NaN,NaN,3,4.7138,NaN,0.2545,0.3182
122.0,-1.3422,NaN,NaN,4,NaN,NaN,NaN,NaN
123.0,-1.3359,NaN,NaN,3,4.6176,NaN,0.2969,0.3182
123.9,-1.3268,NaN,NaN,4,NaN,NaN,NaN,NaN
124.9,-1.3183,NaN,NaN,3,4.4252,NaN,0.2757,0.3108
126.0,-1.3108,NaN,NaN,4,NaN,NaN,NaN,NaN
127.0,-1.3080,NaN,NaN,3,4.5214,NaN,0.3181,0.2886
128.0,-1.3059,NaN,NaN,3,NaN,NaN,NaN,NaN
129.0,-1.3013,NaN,NaN,4,4.5214,NaN,0.3181,0.3034
130.0,-1.2977,NaN,NaN,3,4.5214,NaN,0.2333,0.3182
131.0,-1.2955,NaN,NaN,4,NaN,NaN,NaN,NaN
132.1,-1.2925,NaN,NaN,3,4.3290,NaN,0.2969,0.3108
133.0,-1.2902,NaN,NaN,3,NaN,NaN,NaN,NaN
134.0,-1.2846,NaN,NaN,4,4.5214,NaN,0.2121,0.3108
135.1,-1.2807,NaN,NaN,3,NaN,NaN,NaN,NaN
136.0,-1.2763,NaN,NaN,3,4.4252,NaN,0.2121,0.3108
137.0,-1.2684,NaN,NaN,4,4.3290,NaN,0.2969,0.3182
138.0,-1.2581,NaN,NaN,3,NaN,NaN,NaN,NaN
138.9,-1.2496,NaN,NaN,3,4.3290,NaN,0.2333,0.2960
140.0,-1.2394,NaN,NaN,4,NaN,NaN,NaN,NaN
141.1,-1.2297,NaN,NaN,3,4.1366,NaN,0.2333,0.2886
142.0,-1.2177,NaN,NaN,3,NaN,NaN,NaN,NaN
143.0,-1.1972,NaN,NaN,4,4.3290,NaN,0.2333,0.3256
144.0,-1.1740,NaN,NaN,3,NaN,NaN,NaN,NaN
145.0,-1.1533,NaN,NaN,4,4.1366,NaN,0.2757,0.3108
146.0,-1.1332,NaN,NaN,3,NaN,NaN,NaN,NaN
146.9,-1.1125,NaN,NaN,3,4.1366,NaN,0.2121,0.3108
148.0,-1.0876,NaN,NaN,4,NaN,NaN,NaN,NaN
149.1,-1.0716,NaN,NaN,3,3.9442,NaN,0.2757,0.3108
150.0,-1.0604,NaN,NaN,3,NaN,NaN,NaN,NaN
150.9,-1.0476,NaN,NaN,3,4.0404,NaN,0.2757,0.3108
151.9,-1.0289,NaN,NaN,4,3.9442,NaN,0.2757,0.2812
153.0,-1.0056,NaN,NaN,3,NaN,NaN,NaN,NaN
154.0,-0.9873,NaN,NaN,4,3.7518,NaN,0.2121,0.2960
155.0,-0.9731,NaN,NaN,3,NaN,NaN,NaN,NaN
155.9,-0.9567,NaN,NaN,3,3.9442,NaN,0.2121,0.2960
157.0,-0.9333,NaN,NaN,4,NaN,NaN,NaN,NaN
158.0,-0.9204,NaN,NaN,3,3.5594,NaN,0.2333,0.2960
159.0,-0.9126,NaN,NaN,4,3.8480,NaN,0.2545,0.2960
160.1,-0.9018,NaN,NaN,3,NaN,NaN,NaN,NaN
161.0,-0.8906,NaN,NaN,3,3.6556,NaN,0.2545,0.2886
161.9,-0.8792,NaN,NaN,3,NaN,NaN,NaN,NaN
163.0,-0.8603,NaN,NaN,4,3.8480,NaN,0.1909,0.2886
164.0,-0.8327,NaN,NaN,3,NaN,NaN,NaN,NaN
165.0,-0.8231,NaN,NaN,4,3.7518,NaN,0.2121,0.2960
166.0,-0.7962,NaN,NaN,3,NaN,NaN,NaN,NaN
166.9,-0.7838,NaN,NaN,3,3.4632,NaN,0.2121,0.2960
168.0,-0.7519,NaN,NaN,4,3.3670,NaN,0.2121,0.3034
169.0,-0.7363,NaN,NaN,3,NaN,NaN,NaN,NaN
170.0,-0.7127,NaN,NaN,4,3.3670,NaN,0.1697,0.2886
171.1,-0.6948,NaN,NaN,3,NaN,NaN,NaN,NaN
172.0,-0.6857,NaN,NaN,3,3.3670,NaN,0.1909,0.3034
173.0,-0.6855,NaN,NaN,4,NaN,NaN,NaN,NaN
174.1,-0.6470,NaN,NaN,3,3.3670,NaN,0.1909,0.3108
175.0,-0.6422,NaN,NaN,3,NaN,NaN,NaN,NaN
176.0,-0.6390,NaN,NaN,4,3.3670,NaN,0.2121,0.2960
177.1,-0.5964,NaN,NaN,3,NaN,NaN,NaN,NaN
