2011,281.83477,171.8864,84.3702,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.8,-1.5194,27.8416,358.6698,11,NaN,NaN,NaN,NaN
6.9,-1.5194,27.8429,358.3914,3,NaN,NaN,NaN,NaN
7.9,-1.5199,27.8485,358.8012,3,NaN,NaN,NaN,NaN
9.0,-1.5201,27.8582,359.2274,3,NaN,NaN,NaN,NaN
10.1,-1.5208,27.8705,358.9514,3,NaN,NaN,NaN,NaN
11.0,-1.5218,27.8879,359.3117,2,NaN,NaN,NaN,NaN
11.9,-1.5235,27.9169,359.2015,3,NaN,NaN,NaN,NaN
13.0,-1.5250,27.9404,358.9970,3,NaN,NaN,NaN,NaN
14.1,-1.5252,27.9478,359.1171,3,10.4858,NaN,1.0605,0.4810
15.0,-1.5253,27.9523,359.3356,2,NaN,NaN,NaN,NaN
16.0,-1.5257,27.9583,359.9569,3,10.1010,NaN,1.0393,0.4958
17.1,-1.5261,27.9671,359.8384,3,NaN,NaN,NaN,NaN
18.0,-1.5263,28.0510,359.2872,2,10.2934,NaN,1.0605,0.4958
18.9,-1.5294,28.8804,356.7695,3,NaN,NaN,NaN,NaN
20.0,-1.5432,29.5750,354.9419,3,NaN,NaN,NaN,NaN
21.0,-1.5597,29.8705,353.7484,3,10.6782,NaN,0.8272,0.4514
22.1,-1.5746,30.0095,353.7232,3,NaN,NaN,NaN,NaN
23.0,-1.5905,30.1515,353.1713,2,10.2934,NaN,0.6151,0.4144
23.9,-1.6018,30.2646,352.1971,3,NaN,NaN,NaN,NaN
25.0,-1.6105,30.3584,351.9637,3,9.8124,NaN,0.5515,0.3700
26.1,-1.6211,30.4649,352.1899,3,NaN,NaN,NaN,NaN
27.0,-1.6298,30.5490,352.0557,2,9.6200,NaN,0.5515,0.3848
27.9,-1.6382,30.6228,351.4303,3,NaN,NaN,NaN,NaN
28.9,-1.6487,30.7281,350.8610,3,9.4276,NaN,0.5303,0.3700
30.0,-1.6549,30.8248,350.4963,3,NaN,NaN,NaN,NaN
31.1,-1.6611,30.9228,350.2016,3,8.9466,NaN,0.4666,0.3552
32.1,-1.6669,31.0216,349.6090,3,NaN,NaN,NaN,NaN
33.0,-1.6708,31.1132,348.5943,2,NaN,NaN,NaN,NaN
33.9,-1.6743,31.2169,347.5249,3,8.5618,NaN,0.4666,0.3700
35.0,-1.6770,31.3297,346.5186,3,NaN,NaN,NaN,NaN
36.0,-1.6815,31.4675,345.0449,3,8.0808,NaN,0.4666,0.3404
37.1,-1.6850,31.6238,343.3716,3,NaN,NaN,NaN,NaN
38.0,-1.6867,31.7550,342.4015,2,7.8884,NaN,0.4030,0.3404
38.9,-1.6884,31.8466,341.1705,3,NaN,NaN,NaN,NaN
39.9,-1.6916,31.9530,339.1931,3,7.5998,NaN,0.4030,0.3330
41.0,-1.6933,32.0679,337.2428,3,NaN,NaN,NaN,NaN
42.1,-1.6952,32.1826,335.5425,3,7.1188,NaN,0.3181,0.3034
43.1,-1.6975,32.2766,334.2675,3,NaN,NaN,NaN,NaN
44.0,-1.6991,32.3428,332.7752,2,6.8302,NaN,0.3181,0.3034
44.9,-1.6985,32.4176,331.6647,3,NaN,NaN,NaN,NaN
46.0,-1.6935,32.5073,330.3779,3,NaN,NaN,NaN,NaN
47.0,-1.6955,32.5820,329.2519,3,6.4454,NaN,0.3181,0.3108
48.1,-1.6983,32.6457,326.9634,3,NaN,NaN,NaN,NaN
49.1,-1.7007,32.6932,325.4315,3,6.3492,NaN,0.2969,0.3182
50.0,-1.7085,32.7309,324.9821,2,NaN,NaN,NaN,NaN
50.9,-1.7160,32.7728,324.0234,3,5.9644,NaN,0.3181,0.3256
52.0,-1.7185,32.8161,323.1068,3,NaN,NaN,NaN,NaN
53.0,-1.7141,32.8602,322.5062,3,5.4834,NaN,0.2757,0.3330
54.1,-1.7011,32.9049,322.2297,3,NaN,NaN,NaN,NaN
55.1,-1.6977,32.9500,321.3256,3,5.3872,NaN,0.2121,0.3330
56.0,-1.6930,32.9872,321.0253,2,NaN,NaN,NaN,NaN
56.9,-1.6862,33.0366,320.5670,3,5.3872,NaN,0.2333,0.3182
57.9,-1.6753,33.0906,320.1131,3,NaN,NaN,NaN,NaN
59.0,-1.6626,33.1392,320.1443,3,5.1948,NaN,0.1909,0.3108
60.0,-1.6625,33.1867,319.2299,3,NaN,NaN,NaN,NaN
61.1,-1.6592,33.2341,318.3204,3,4.9062,NaN,0.2757,0.3108
62.1,-1.6399,33.2834,318.2114,3,NaN,NaN,NaN,NaN
63.0,-1.6317,33.3208,317.9136,2,4.8100,NaN,0.2545,0.3034
63.9,-1.6289,33.3604,316.8108,3,NaN,NaN,NaN,NaN
64.9,-1.6280,33.3982,316.1702,3,NaN,NaN,NaN,NaN
65.9,-1.6171,33.4273,316.1043,3,4.6176,NaN,0.2121,0.3182
67.0,-1.6026,33.4544,315.8928,3,NaN,NaN,NaN,NaN
68.0,-1.5949,33.4836,315.2662,3,4.4252,NaN,0.1909,0.3182
69.1,-1.5942,33.5145,314.1823,3,NaN,NaN,NaN,NaN
70.1,-1.5845,33.5483,313.5214,3,4.3290,NaN,0.2333,0.3182
71.0,-1.5675,33.5791,313.0972,2,NaN,NaN,NaN,NaN
71.9,-1.5612,33.6093,312.5380,3,4.1366,NaN,0.1697,0.3256
72.9,-1.5514,33.6435,312.2035,3,NaN,NaN,NaN,NaN
74.0,-1.5376,33.6752,311.4585,3,4.2328,NaN,0.1697,0.3182
75.0,-1.5218,33.7036,310.3785,3,NaN,NaN,NaN,NaN
76.1,-1.5084,33.7309,309.9925,3,4.0404,NaN,0.2121,0.3034
77.1,-1.4915,33.7608,308.9776,3,NaN,NaN,NaN,NaN
78.1,-1.4757,33.7894,307.5633,3,3.6556,NaN,0.1697,0.3478
79.0,-1.4590,33.8200,307.0044,2,NaN,NaN,NaN,NaN
79.9,-1.4544,33.8393,306.5961,3,3.5594,NaN,0.1485,0.3034
80.9,-1.4468,33.8613,305.6678,3,NaN,NaN,NaN,NaN
82.0,-1.4377,33.8870,304.7103,3,3.6556,NaN,0.1273,0.2960
83.0,-1.4244,33.9086,304.1631,3,NaN,NaN,NaN,NaN
84.0,-1.4086,33.9285,303.6169,3,NaN,NaN,NaN,NaN
85.1,-1.4016,33.9460,302.8702,3,3.2708,NaN,0.1485,0.3034
86.1,-1.3968,33.9630,302.6724,3,NaN,NaN,NaN,NaN
87.0,-1.3894,33.9775,302.1999,2,3.3670,NaN,0.1273,0.3108
87.9,-1.3718,33.9941,302.0084,3,NaN,NaN,NaN,NaN
88.9,-1.3309,34.0125,301.3774,3,3.4632,NaN,0.0848,0.3108
89.9,-1.3002,34.0317,300.9807,3,NaN,NaN,NaN,NaN
91.0,-1.2844,34.0475,300.9791,3,3.1746,NaN,0.1273,0.3108
92.0,-1.2791,34.0608,300.6683,3,NaN,NaN,NaN,NaN
93.1,-1.2762,34.0740,300.8803,3,3.0784,NaN,0.0848,0.3256
94.1,-1.2733,34.0840,301.2976,3,NaN,NaN,NaN,NaN
95.1,-1.2690,34.0949,300.5832,3,3.0784,NaN,0.1273,0.3108
96.0,-1.2664,34.1023,300.1763,2,NaN,NaN,NaN,NaN
96.9,-1.2617,34.1119,300.1899,3,2.9822,NaN,0.1273,0.3108
97.9,-1.2547,34.1223,300.6432,3,NaN,NaN,NaN,NaN
98.9,-1.2473,34.1337,300.7001,3,3.0784,NaN,0.0636,0.3330
100.0,-1.2425,34.1455,300.3219,3,NaN,NaN,NaN,NaN
101.0,-1.2341,34.1555,300.3234,3,2.9822,NaN,0.1273,0.3256
102.1,-1.2222,34.1659,299.8625,3,NaN,NaN,NaN,NaN
103.1,-1.2145,34.1747,299.9672,3,2.7898,NaN,0.1485,0.3330
104.1,-1.2159,34.1814,299.9658,3,NaN,NaN,NaN,NaN
105.0,-1.2162,34.1873,299.9157,2,3.0784,NaN,0.1273,0.3404
105.9,-1.2118,34.1948,299.4339,3,NaN,NaN,NaN,NaN
106.9,-1.2118,34.2015,299.0492,3,2.8860,NaN,0.0636,0.3256
107.9,-1.2114,34.2080,299.1916,3,NaN,NaN,NaN,NaN
109.0,-1.2094,34.2163,299.0044,3,2.6936,NaN,0.1061,0.3256
110.0,-1.2134,34.2243,299.1856,3,NaN,NaN,NaN,NaN
111.0,-1.2075,34.2306,299.2049,3,2.7898,NaN,0.1061,0.3108
112.1,-1.1957,34.2381,298.7424,3,NaN,NaN,NaN,NaN
113.1,-1.1805,34.2479,298.2547,3,2.6936,NaN,0.0848,0.2960
114.1,-1.1694,34.2554,297.7934,3,NaN,NaN,NaN,NaN
115.0,-1.1588,34.2625,297.2873,2,2.5974,NaN,0.0424,0.2812
115.8,-1.1504,34.2678,296.7492,3,NaN,NaN,NaN,NaN
116.9,-1.1454,34.2743,296.7789,3,2.5012,NaN,0.1273,0.2812
117.9,-1.1454,34.2807,296.4991,3,NaN,NaN,NaN,NaN
118.9,-1.1415,34.2876,296.6747,3,2.3088,NaN,0.1061,0.2960
120.0,-1.1315,34.2947,297.1812,3,NaN,NaN,NaN,NaN
121.0,-1.1211,34.3018,297.1137,3,2.5012,NaN,0.0424,0.2886
122.0,-1.1097,34.3071,296.8143,3,NaN,NaN,NaN,NaN
123.1,-1.0935,34.3125,296.8910,3,2.4050,NaN,0.1061,0.2960
124.1,-1.0772,34.3195,296.8312,3,NaN,NaN,NaN,NaN
125.1,-1.0677,34.3247,296.7560,3,2.4050,NaN,0.0636,0.2812
126.1,-1.0681,34.3291,296.7460,3,NaN,NaN,NaN,NaN
127.0,-1.0604,34.3320,297.0573,2,NaN,NaN,NaN,NaN
127.9,-1.0251,34.3357,296.7154,3,2.4050,NaN,0.0636,0.2960
128.9,-0.9861,34.3455,296.2206,3,NaN,NaN,NaN,NaN
129.9,-0.9591,34.3508,296.0700,3,2.2126,NaN,0.0848,0.3034
130.9,-0.9372,34.3572,295.9406,3,NaN,NaN,NaN,NaN
132.0,-0.9224,34.3624,295.4758,3,2.3088,NaN,0.0636,0.3034
133.0,-0.9160,34.3668,295.4022,3,NaN,NaN,NaN,NaN
134.0,-0.9149,34.3715,295.2523,3,2.4050,NaN,0.0636,0.3034
135.0,-0.9066,34.3769,295.1052,3,NaN,NaN,NaN,NaN
136.1,-0.8890,34.3817,295.1177,3,2.4050,NaN,0.0848,0.3108
137.1,-0.8703,34.3867,295.4813,3,NaN,NaN,NaN,NaN
138.1,-0.8514,34.3919,295.3678,3,2.4050,NaN,0.0848,0.2886
139.2,-0.8320,34.3974,295.5728,3,NaN,NaN,NaN,NaN
140.0,-0.8110,34.4021,295.5376,2,2.2126,NaN,0.0636,0.3034
140.9,-0.7963,34.4053,295.0435,3,NaN,NaN,NaN,NaN
141.9,-0.7776,34.4095,294.7484,3,2.3088,NaN,0.0636,0.2960
142.9,-0.7617,34.4140,295.0721,3,NaN,NaN,NaN,NaN
143.9,-0.7408,34.4186,295.4759,3,2.1164,NaN,0.0636,0.2960
145.0,-0.7213,34.4221,295.1213,3,NaN,NaN,NaN,NaN
146.0,-0.6974,34.4273,294.8726,3,2.1164,NaN,0.0848,0.2960
147.0,-0.6846,34.4313,295.3083,3,NaN,NaN,NaN,NaN
148.0,-0.6693,34.4349,295.1120,3,1.9240,NaN,0.0212,0.3034
149.1,-0.6512,34.4390,294.8716,3,NaN,NaN,NaN,NaN
150.1,-0.6299,34.4432,295.0873,3,2.2126,NaN,0.0212,0.3108
151.1,-0.6132,34.4472,295.1314,3,NaN,NaN,NaN,NaN
152.2,-0.5889,34.4525,295.1866,3,2.1164,NaN,0.0848,0.2738
153.0,-0.5764,34.4565,294.7595,2,NaN,NaN,NaN,NaN
153.9,-0.5556,34.4610,294.6126,3,2.0202,NaN,0.1061,0.3108
154.9,-0.5284,34.4673,294.5154,3,NaN,NaN,NaN,NaN
