2011,276.83477,170.3979,84.3140,756
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.8,-1.5362,28.1198,370.1229,11,NaN,NaN,NaN,NaN
7.9,-1.5362,28.1205,370.4202,3,NaN,NaN,NaN,NaN
8.9,-1.5363,28.1211,370.1222,3,NaN,NaN,NaN,NaN
9.9,-1.5361,28.1215,370.7988,3,NaN,NaN,NaN,NaN
10.9,-1.5358,28.1225,370.6521,3,NaN,NaN,NaN,NaN
12.0,-1.5358,28.1239,370.0137,3,NaN,NaN,NaN,NaN
13.0,-1.5361,28.1248,370.5318,3,NaN,NaN,NaN,NaN
14.1,-1.5361,28.1285,370.5782,3,NaN,NaN,NaN,NaN
15.1,-1.5363,28.1423,370.6105,3,10.0048,NaN,0.9969,0.4958
16.0,-1.5363,28.1481,370.3369,2,NaN,NaN,NaN,NaN
16.9,-1.5364,28.1497,370.2645,3,9.9086,NaN,1.0605,0.4958
18.0,-1.5376,28.1783,370.5977,3,NaN,NaN,NaN,NaN
19.0,-1.5387,28.2003,370.8078,3,10.1010,NaN,1.1029,0.6216
20.1,-1.5387,28.2061,370.6890,3,NaN,NaN,NaN,NaN
21.0,-1.5375,28.2159,370.4099,2,9.9086,NaN,1.0181,0.4958
21.9,-1.5378,28.7241,368.7556,3,NaN,NaN,NaN,NaN
22.9,-1.5454,29.6679,365.5655,3,10.5820,NaN,0.8484,0.6660
24.0,-1.5814,30.0791,363.6456,3,NaN,NaN,NaN,NaN
25.0,-1.6052,30.3025,362.1901,3,10.5820,NaN,0.5939,0.4292
26.1,-1.6246,30.5196,359.8476,3,NaN,NaN,NaN,NaN
27.1,-1.6358,30.6771,358.4779,3,10.1010,NaN,0.5303,0.6586
28.0,-1.6456,30.7950,357.9612,2,NaN,NaN,NaN,NaN
28.9,-1.6521,30.9112,356.4011,3,9.5238,NaN,0.5515,0.3848
30.0,-1.6583,31.0701,355.0332,3,NaN,NaN,NaN,NaN
31.0,-1.6602,31.2150,354.2997,3,9.0428,NaN,0.4666,0.3552
32.1,-1.6599,31.3576,352.6360,3,NaN,NaN,NaN,NaN
33.1,-1.6543,31.5774,351.1691,3,8.1770,NaN,0.3818,0.3626
34.0,-1.6485,31.7098,349.4100,2,NaN,NaN,NaN,NaN
34.9,-1.6497,31.8704,347.0263,3,7.5036,NaN,0.4030,0.3700
35.9,-1.6457,31.9777,344.4413,3,NaN,NaN,NaN,NaN
37.0,-1.6491,32.1159,342.2399,3,NaN,NaN,NaN,NaN
38.0,-1.6529,32.2408,339.9989,3,6.9264,NaN,0.3394,0.3552
39.0,-1.6562,32.3633,337.4283,3,NaN,NaN,NaN,NaN
40.1,-1.6605,32.4515,335.2747,3,6.3492,NaN,0.3394,0.3626
41.1,-1.6660,32.5245,333.9098,3,NaN,NaN,NaN,NaN
42.0,-1.6691,32.5743,332.3883,2,6.2530,NaN,0.3181,0.3848
42.8,-1.6748,32.6159,331.3834,3,NaN,NaN,NaN,NaN
43.9,-1.6766,32.6518,330.3198,3,6.0606,NaN,0.2969,0.3478
44.9,-1.6757,32.6917,329.3652,3,NaN,NaN,NaN,NaN
45.9,-1.6734,32.7337,328.4084,3,5.9644,NaN,0.3181,0.3848
47.0,-1.6718,32.7774,327.6417,3,NaN,NaN,NaN,NaN
48.0,-1.6736,32.8113,326.9665,3,5.8682,NaN,0.2757,0.3774
49.0,-1.6678,32.8499,326.0539,3,NaN,NaN,NaN,NaN
50.1,-1.6537,32.8897,325.4573,3,5.8682,NaN,0.3181,0.3774
51.1,-1.6448,32.9263,324.8635,3,NaN,NaN,NaN,NaN
52.1,-1.6373,32.9678,324.4931,3,5.5796,NaN,0.2757,0.3626
53.0,-1.6284,33.0076,323.9605,2,NaN,NaN,NaN,NaN
53.9,-1.6192,33.0476,323.1361,3,5.3872,NaN,0.2757,0.3774
54.9,-1.6313,33.0946,322.6016,3,NaN,NaN,NaN,NaN
55.9,-1.6314,33.1437,322.1675,3,NaN,NaN,NaN,NaN
56.9,-1.6363,33.1973,322.0537,3,5.2910,NaN,0.2545,0.3848
