2012,234.00145,-89.3634,86.4667,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.6214,30.2902,337.3350,7,7.9846,NaN,1.8877,0.6512
7.0,-1.6215,30.2975,337.2832,4,8.1770,NaN,2.0362,0.6290
8.0,-1.6215,30.3015,337.0608,5,8.3694,NaN,1.9089,0.5846
9.0,-1.6217,30.3067,337.0846,4,NaN,NaN,NaN,NaN
9.9,-1.6214,30.3147,336.8987,5,8.0808,NaN,1.9089,0.6068
10.9,-1.6212,30.3194,336.8627,6,8.1770,NaN,2.0150,0.6068
12.0,-1.6212,30.3225,336.7619,6,8.5618,NaN,1.9513,0.5920
13.0,-1.6216,30.3302,336.6924,4,8.3694,NaN,1.9513,0.5846
14.0,-1.6218,30.3410,336.7645,5,8.3694,NaN,1.9725,0.6216
15.0,-1.6218,30.3430,336.5319,4,NaN,NaN,NaN,NaN
15.9,-1.6218,30.3432,336.5824,4,8.2732,NaN,1.9089,0.6068
16.9,-1.6220,30.3438,336.3697,5,8.1770,NaN,1.8665,0.5846
18.0,-1.6217,30.3439,336.3013,5,8.3694,NaN,1.9513,0.5846
19.0,-1.6217,30.3442,336.1788,4,NaN,NaN,NaN,NaN
19.9,-1.6218,30.3451,335.9899,4,8.1770,NaN,1.8877,0.5994
21.0,-1.6217,30.3459,335.9586,5,8.4656,NaN,1.9301,0.5846
22.1,-1.6218,30.3475,335.7279,4,8.1770,NaN,1.9089,0.5772
23.0,-1.6220,30.3498,335.6924,4,NaN,NaN,NaN,NaN
24.0,-1.6220,30.3554,335.5945,5,8.2732,NaN,1.7816,0.5994
25.1,-1.6209,30.3776,335.6595,5,8.3694,NaN,1.5908,0.5624
26.1,-1.6116,30.5467,334.9962,4,8.1770,NaN,1.4847,0.6734
27.0,-1.6003,30.8744,333.8759,4,NaN,NaN,NaN,NaN
28.0,-1.6037,31.0383,333.2157,4,7.8884,NaN,1.2938,0.5180
29.0,-1.6072,31.1042,332.7297,4,7.4074,NaN,1.1029,0.4514
29.9,-1.6097,31.1439,332.1204,4,NaN,NaN,NaN,NaN
31.0,-1.6111,31.1662,331.6580,4,7.3112,NaN,0.9545,0.4810
32.0,-1.6145,31.2164,330.9488,4,7.2150,NaN,1.0181,0.4810
33.0,-1.6168,31.2448,330.2786,4,NaN,NaN,NaN,NaN
34.0,-1.6224,31.3048,329.4828,4,7.1188,NaN,0.9545,0.4588
35.0,-1.6333,31.3582,328.3402,5,7.1188,NaN,0.8272,0.4366
36.0,-1.6526,31.3867,327.1404,4,6.5416,NaN,0.6999,0.4070
37.0,-1.6606,31.4374,325.8953,4,NaN,NaN,NaN,NaN
38.0,-1.6709,31.5109,324.7175,4,6.6378,NaN,0.6999,0.3922
39.1,-1.6784,31.5745,323.6903,4,6.3492,NaN,0.6575,0.3700
40.1,-1.6829,31.6279,322.8983,4,NaN,NaN,NaN,NaN
41.1,-1.6890,31.6911,322.1240,4,6.4454,NaN,0.5939,0.3774
42.0,-1.6925,31.7571,321.1321,3,6.3492,NaN,0.5303,0.3848
42.9,-1.6962,31.8096,320.2312,4,NaN,NaN,NaN,NaN
