2012,281.50144,-83.2787,85.9175,759
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.6292,29.8413,NaN,9,NaN,NaN,NaN,NaN
7.0,-1.6294,29.8426,NaN,4,9.0428,NaN,0.8484,0.4662
8.1,-1.6294,29.8458,NaN,4,8.8504,NaN,0.7848,0.4736
9.0,-1.6297,29.8474,NaN,3,NaN,NaN,NaN,NaN
10.0,-1.6300,29.8537,NaN,5,8.7542,NaN,0.7848,0.4440
11.1,-1.6311,29.8699,NaN,4,8.9466,NaN,0.8060,0.4662
12.0,-1.6318,29.8798,NaN,4,NaN,NaN,NaN,NaN
13.0,-1.6326,29.8911,NaN,4,9.0428,NaN,0.7424,0.4144
14.0,-1.6330,29.8963,NaN,4,8.8504,NaN,0.8484,0.4366
15.0,-1.6334,29.9041,NaN,4,NaN,NaN,NaN,NaN
16.0,-1.6335,29.9071,NaN,4,9.1390,NaN,0.8272,0.4292
17.0,-1.6337,29.9077,NaN,4,8.8504,NaN,0.7424,0.4218
17.9,-1.6336,29.9098,NaN,4,NaN,NaN,NaN,NaN
19.0,-1.6338,29.9111,NaN,4,8.8504,NaN,0.7424,0.4070
20.0,-1.6334,29.9156,NaN,4,8.9466,NaN,0.7636,0.4366
21.0,-1.6332,29.9253,NaN,3,NaN,NaN,NaN,NaN
21.9,-1.6333,29.9340,NaN,4,9.0428,NaN,0.8060,0.4366
23.0,-1.6332,29.9431,NaN,4,NaN,NaN,NaN,NaN
24.0,-1.6332,29.9469,NaN,4,8.8504,NaN,0.8272,0.4292
25.0,-1.6331,29.9519,NaN,4,8.8504,NaN,0.8272,0.4144
26.0,-1.6330,29.9741,NaN,4,NaN,NaN,NaN,NaN
27.0,-1.6338,30.0705,NaN,4,8.8504,NaN,0.8060,0.4366
28.0,-1.6376,30.5835,NaN,4,8.9466,NaN,0.7636,0.4218
29.0,-1.6495,30.9641,NaN,3,NaN,NaN,NaN,NaN
