2011,320.00153,178.2470,85.3193,758
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
7.4,-1.6139,29.5230,NaN,2,9.8124,NaN,0.5939,0.3774
8.0,-1.6141,29.5241,351.9707,3,NaN,NaN,NaN,NaN
8.9,-1.6139,29.5227,351.5878,3,9.8124,NaN,0.6999,0.4440
9.9,-1.6143,29.5293,351.4071,4,9.8124,NaN,0.5939,0.3996
11.0,-1.6146,29.5401,351.6680,4,NaN,NaN,NaN,NaN
12.1,-1.6174,29.5929,351.1282,4,9.9086,NaN,0.5939,0.4292
13.1,-1.6223,29.6796,349.1876,3,NaN,NaN,NaN,NaN
14.1,-1.6247,29.7199,349.0982,3,9.6200,NaN,0.6151,0.3996
15.1,-1.6252,29.7285,349.9082,3,NaN,NaN,NaN,NaN
16.0,-1.6256,29.7424,348.8021,2,9.5238,NaN,0.5939,0.4070
17.0,-1.6280,29.7959,347.6126,4,NaN,NaN,NaN,NaN
18.1,-1.6301,29.8390,347.2926,3,9.5238,NaN,0.5727,0.3996
19.0,-1.6308,29.8618,346.2306,3,NaN,NaN,NaN,NaN
19.9,-1.6307,29.8786,345.1408,3,9.3314,NaN,0.6151,0.3922
21.0,-1.6315,29.9061,344.3708,4,NaN,NaN,NaN,NaN
22.1,-1.6322,29.9337,343.0514,3,9.4276,NaN,0.5939,0.3774
23.1,-1.6331,29.9726,341.4805,3,NaN,NaN,NaN,NaN
24.0,-1.6338,30.0137,340.2916,2,9.3314,NaN,0.5515,0.3996
24.9,-1.6393,30.4048,338.4068,3,NaN,NaN,NaN,NaN
26.0,-1.6517,30.8995,336.2669,4,9.4276,NaN,0.5515,0.3700
27.1,-1.6589,30.9893,335.5737,4,NaN,NaN,NaN,NaN
28.1,-1.6642,31.0437,333.3251,3,9.5238,NaN,0.5090,0.3552
29.0,-1.6696,31.1090,332.4100,3,NaN,NaN,NaN,NaN
30.0,-1.6736,31.1664,331.2910,3,9.1390,NaN,0.4666,0.3626
30.9,-1.6789,31.2403,329.3494,3,NaN,NaN,NaN,NaN
31.9,-1.6806,31.3283,327.8692,3,9.0428,NaN,0.4666,0.3478
33.0,-1.6858,31.4357,326.2254,4,8.0808,NaN,0.4242,0.3552
34.1,-1.6904,31.5444,324.7488,3,NaN,NaN,NaN,NaN
35.1,-1.6920,31.6406,323.0410,3,7.7922,NaN,0.4030,0.3478
36.0,-1.6929,31.7825,321.7932,3,NaN,NaN,NaN,NaN
37.0,-1.6962,31.9264,320.3447,3,7.1188,NaN,0.3818,0.3478
38.0,-1.7023,32.0237,318.7866,3,NaN,NaN,NaN,NaN
38.9,-1.7065,32.0945,317.2373,3,6.4454,NaN,0.3394,0.3256
39.9,-1.7055,32.1723,315.8674,3,NaN,NaN,NaN,NaN
40.9,-1.7055,32.2689,315.1348,3,6.5416,NaN,0.3181,0.3330
42.0,-1.7081,32.3587,313.9314,4,NaN,NaN,NaN,NaN
