2012,169.25145,-122.5938,85.2449,173
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
29.4,-1.6892,31.0332,358.2806,5,NaN,NaN,NaN,NaN
29.7,-1.6891,31.0315,NaN,3,NaN,NaN,NaN,NaN
31.0,-1.6888,31.0297,358.4283,4,NaN,NaN,NaN,NaN
32.1,-1.6887,31.0290,358.4659,3,NaN,NaN,NaN,NaN
33.0,-1.6898,31.0385,358.5649,3,NaN,NaN,NaN,NaN
34.0,-1.6903,31.0451,358.7431,3,NaN,NaN,NaN,NaN
35.0,-1.6910,31.0518,358.7632,3,NaN,NaN,NaN,NaN
35.9,-1.6915,31.0548,358.7375,3,NaN,NaN,NaN,NaN
36.9,-1.6926,31.0633,358.6011,3,6.4454,NaN,0.4666,0.3256
38.0,-1.6939,31.0745,359.0224,4,NaN,NaN,NaN,NaN
39.2,-1.6947,31.0873,359.0905,3,6.6378,NaN,0.4454,0.3404
40.2,-1.6944,31.0960,358.9001,3,NaN,NaN,NaN,NaN
41.1,-1.6953,31.1179,358.8115,3,6.9264,NaN,0.3818,0.3256
42.1,-1.6962,31.1433,358.9493,3,NaN,NaN,NaN,NaN
43.1,-1.6976,31.1606,359.1849,3,7.0226,NaN,0.3394,0.3478
44.1,-1.6993,31.1747,359.0523,3,NaN,NaN,NaN,NaN
45.0,-1.6993,31.1967,358.9073,3,7.3112,NaN,0.3606,0.3478
46.0,-1.6968,31.2080,358.7605,3,NaN,NaN,NaN,NaN
47.0,-1.6957,31.2210,358.5464,3,7.4074,NaN,0.3818,0.3256
47.9,-1.6949,31.2371,358.6805,3,NaN,NaN,NaN,NaN
49.0,-1.6963,31.2509,358.7970,4,7.3112,NaN,0.4242,0.3404
50.1,-1.6911,31.2795,358.3429,3,NaN,NaN,NaN,NaN
51.1,-1.6922,31.2951,358.0880,3,7.4074,NaN,0.3818,0.3034
52.1,-1.7057,31.3335,358.3263,3,NaN,NaN,NaN,NaN
