2011,288.58477,171.5915,84.8432,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.5605,28.5707,347.8152,6,9.6200,NaN,0.8696,0.4662
7.0,-1.5607,28.5729,347.2585,4,9.8124,NaN,0.9332,0.4884
8.0,-1.5606,28.5750,348.1510,3,NaN,NaN,NaN,NaN
9.0,-1.5612,28.5853,348.1200,3,9.5238,NaN,0.8908,0.4588
10.0,-1.5613,28.5944,347.5438,3,NaN,NaN,NaN,NaN
10.9,-1.5638,28.6434,346.7628,3,9.6200,NaN,0.8696,0.4958
11.9,-1.5647,28.6622,347.3115,3,NaN,NaN,NaN,NaN
13.0,-1.5655,28.6811,346.0684,4,9.3314,NaN,0.9120,0.4662
14.1,-1.5682,28.7277,344.9099,3,NaN,NaN,NaN,NaN
15.1,-1.5714,28.7924,345.1320,3,9.5238,NaN,0.8484,0.4514
16.0,-1.5753,28.8587,344.6410,3,NaN,NaN,NaN,NaN
17.0,-1.5782,28.9149,342.8676,3,9.1390,NaN,0.8484,0.4662
17.9,-1.5817,28.9814,342.7313,3,NaN,NaN,NaN,NaN
18.9,-1.5832,29.0691,341.7314,3,9.3314,NaN,0.8272,0.4514
20.0,-1.5831,29.1189,339.3047,4,NaN,NaN,NaN,NaN
21.1,-1.5850,29.2297,338.0285,3,9.2352,NaN,0.8484,0.4366
22.1,-1.5871,29.7209,335.4756,3,NaN,NaN,NaN,NaN
23.0,-1.5876,30.0809,334.0100,3,9.5238,NaN,0.7636,0.4144
24.0,-1.5966,30.2796,333.1599,3,NaN,NaN,NaN,NaN
25.0,-1.6072,30.3927,331.8201,3,10.4858,NaN,0.6363,0.4070
25.9,-1.6211,30.5358,329.9337,3,NaN,NaN,NaN,NaN
26.9,-1.6361,30.6223,328.4515,3,10.0048,NaN,0.6151,0.3996
28.0,-1.6466,30.7007,327.2932,4,NaN,NaN,NaN,NaN
29.1,-1.6517,30.7717,325.9899,3,9.6200,NaN,0.5515,0.3996
30.1,-1.6553,30.8279,325.9098,3,NaN,NaN,NaN,NaN
31.1,-1.6599,30.9024,323.8578,3,9.5238,NaN,0.5515,0.3700
32.1,-1.6650,31.0040,321.5018,3,NaN,NaN,NaN,NaN
33.1,-1.6671,31.0910,320.4164,3,9.5238,NaN,0.4878,0.3848
34.0,-1.6683,31.1790,318.9767,3,NaN,NaN,NaN,NaN
35.0,-1.6692,31.2462,317.5891,3,9.0428,NaN,0.5303,0.3922
36.0,-1.6723,31.3259,316.1955,3,NaN,NaN,NaN,NaN
37.0,-1.6752,31.4099,314.9762,3,8.5618,NaN,0.5303,0.3996
38.0,-1.6784,31.4895,314.6104,3,NaN,NaN,NaN,NaN
38.9,-1.6805,31.5836,312.5727,3,8.3694,NaN,0.4666,0.3700
39.9,-1.6800,31.7166,312.3105,3,NaN,NaN,NaN,NaN
40.9,-1.6825,31.8588,311.2228,3,8.0808,NaN,0.4454,0.3552
41.9,-1.6862,32.0034,309.8097,3,NaN,NaN,NaN,NaN
42.9,-1.6866,32.0920,308.9323,3,7.5998,NaN,0.4030,0.3700
43.9,-1.6887,32.1839,307.6433,3,NaN,NaN,NaN,NaN
44.8,-1.6843,32.2982,305.4676,3,7.2150,NaN,0.3606,0.3256
46.0,-1.6860,32.4398,305.1532,4,7.0226,NaN,0.3606,0.3626
47.1,-1.6801,32.5484,304.2853,3,NaN,NaN,NaN,NaN
48.1,-1.6714,32.6295,302.1908,3,6.3492,NaN,0.2969,0.3256
49.1,-1.6749,32.7035,301.6652,3,NaN,NaN,NaN,NaN
50.1,-1.6834,32.7506,301.4563,3,5.9644,NaN,0.2969,0.3404
51.1,-1.6917,32.7923,300.6152,3,NaN,NaN,NaN,NaN
52.1,-1.6836,32.8229,300.7451,3,5.7720,NaN,0.3181,0.3552
53.1,-1.6821,32.8533,301.3196,3,NaN,NaN,NaN,NaN
54.1,-1.6693,32.8922,301.8525,3,5.5796,NaN,0.2757,0.3330
55.1,-1.6753,32.9363,301.8421,3,NaN,NaN,NaN,NaN
56.0,-1.6793,32.9704,301.8810,3,5.3872,NaN,0.2969,0.3552
57.0,-1.6718,33.0076,302.6632,3,NaN,NaN,NaN,NaN
58.0,-1.6585,33.0463,300.5376,3,5.2910,NaN,0.2757,0.3478
59.0,-1.6436,33.0755,299.6047,3,NaN,NaN,NaN,NaN
60.0,-1.6454,33.1119,300.3517,3,5.0986,NaN,0.2969,0.3774
61.0,-1.6473,33.1546,300.3280,3,NaN,NaN,NaN,NaN
62.0,-1.6432,33.1944,299.7762,3,5.0986,NaN,0.2121,0.3478
63.0,-1.6373,33.2234,299.6817,3,NaN,NaN,NaN,NaN
64.0,-1.6237,33.2620,298.6322,3,5.0986,NaN,0.2545,0.3626
65.0,-1.5908,33.3044,297.6329,3,NaN,NaN,NaN,NaN
66.0,-1.5699,33.3582,297.7307,3,4.8100,NaN,0.2545,0.3626
67.0,-1.5787,33.4120,297.8271,3,NaN,NaN,NaN,NaN
68.0,-1.5524,33.4485,297.8532,3,4.6176,NaN,0.2121,0.3330
69.0,-1.5394,33.4868,297.5719,3,NaN,NaN,NaN,NaN
70.0,-1.5267,33.5232,296.9110,3,4.3290,NaN,0.2121,0.3552
