2011,311.00154,177.1882,84.6585,757
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
7.4,-1.5676,28.6963,NaN,2,10.5033,NaN,0.6758,0.4137
7.9,-1.5678,28.6960,349.5320,5,10.4858,NaN,0.6999,0.4218
8.9,-1.5677,28.6954,349.3659,4,NaN,NaN,NaN,NaN
9.9,-1.5677,28.6956,348.7322,3,10.4858,NaN,0.6787,0.4366
11.0,-1.5676,28.6967,348.3868,4,NaN,NaN,NaN,NaN
12.0,-1.5678,28.6977,348.1739,3,10.5820,NaN,0.6787,0.4366
12.9,-1.5677,28.6977,347.8800,3,NaN,NaN,NaN,NaN
14.0,-1.5677,28.6982,347.5065,4,10.3896,NaN,0.6787,0.4218
15.1,-1.5677,28.6980,347.0641,3,10.6782,NaN,0.7211,0.4292
16.1,-1.5677,28.6983,346.1373,3,NaN,NaN,NaN,NaN
17.0,-1.5679,28.6994,345.8085,3,10.4858,NaN,0.6999,0.4144
18.0,-1.5678,28.7021,344.9742,4,NaN,NaN,NaN,NaN
19.0,-1.5680,28.7095,344.0982,3,10.3896,NaN,0.6999,0.4292
20.0,-1.5684,28.7238,343.1299,3,NaN,NaN,NaN,NaN
20.9,-1.5685,28.7359,341.7271,3,10.3896,NaN,0.6151,0.4218
21.9,-1.5714,28.9135,340.2870,4,NaN,NaN,NaN,NaN
23.0,-1.5846,29.7774,336.6475,3,10.3896,NaN,0.6363,0.4514
24.0,-1.6012,30.2313,334.8610,4,9.7162,NaN,0.5939,0.4514
25.1,-1.6175,30.4103,333.7997,3,NaN,NaN,NaN,NaN
26.0,-1.6269,30.5100,332.2669,3,9.4276,NaN,0.5515,0.4144
26.9,-1.6337,30.5937,331.2480,3,NaN,NaN,NaN,NaN
28.0,-1.6389,30.6721,330.1708,4,9.3314,NaN,0.5515,0.4144
29.1,-1.6439,30.7744,328.6557,4,NaN,NaN,NaN,NaN
30.1,-1.6485,30.9091,327.2381,3,9.0428,NaN,0.5090,0.3922
31.0,-1.6528,31.0451,325.8038,3,NaN,NaN,NaN,NaN
31.9,-1.6579,31.1860,324.8301,3,8.3694,NaN,0.4666,0.3996
33.0,-1.6598,31.3042,323.5410,4,8.1770,NaN,0.4666,0.3848
34.1,-1.6524,31.4489,322.0335,3,NaN,NaN,NaN,NaN
34.9,-1.6514,31.5421,321.2691,3,7.0226,NaN,0.3606,0.3626
36.0,-1.6593,31.6394,320.0155,4,NaN,NaN,NaN,NaN
37.0,-1.6714,31.7460,318.6537,3,6.2530,NaN,0.3606,0.3552
38.0,-1.6706,31.8478,317.0799,4,NaN,NaN,NaN,NaN
39.1,-1.6844,31.9342,316.0378,3,6.0606,NaN,0.3181,0.3478
40.1,-1.6868,32.0097,315.0695,3,NaN,NaN,NaN,NaN
41.0,-1.6880,32.0936,314.2425,3,6.9264,NaN,0.4030,0.3626
42.1,-1.6915,32.1949,312.5204,4,NaN,NaN,NaN,NaN
43.1,-1.6954,32.2567,310.9764,3,6.3492,NaN,0.2969,0.3478
44.0,-1.6926,32.2971,310.1044,3,NaN,NaN,NaN,NaN
45.0,-1.6955,32.3489,310.0115,4,6.5416,NaN,0.3394,0.3404
46.0,-1.6955,32.4030,309.4730,3,NaN,NaN,NaN,NaN
47.0,-1.6988,32.4605,309.2736,4,6.1568,NaN,0.3181,0.3478
48.1,-1.7043,32.5319,309.1741,3,6.3492,NaN,0.3818,0.3256
48.9,-1.7063,32.5801,308.7667,3,NaN,NaN,NaN,NaN
50.0,-1.7085,32.6244,308.5051,4,6.2530,NaN,0.3606,0.3552
51.0,-1.7111,32.6659,307.9382,3,NaN,NaN,NaN,NaN
51.9,-1.7121,32.6939,307.7033,3,6.0606,NaN,0.3394,0.3404
53.0,-1.7157,32.7296,307.7988,4,NaN,NaN,NaN,NaN
54.0,-1.7168,32.7690,307.0171,3,5.5796,NaN,0.3181,0.3182
55.1,-1.7121,32.8125,306.5909,4,5.7720,NaN,0.2545,0.3256
56.1,-1.7116,32.8466,306.8780,3,NaN,NaN,NaN,NaN
57.0,-1.7101,32.8716,306.2560,3,5.7720,NaN,0.3181,0.3330
58.0,-1.7091,32.8945,305.8213,4,NaN,NaN,NaN,NaN
59.0,-1.7037,32.9345,305.6011,3,5.5796,NaN,0.2545,0.3404
60.0,-1.7070,32.9648,305.0725,3,NaN,NaN,NaN,NaN
60.9,-1.6914,32.9892,304.1136,3,5.3872,NaN,0.2333,0.3182
61.9,-1.6916,33.0210,304.0773,3,NaN,NaN,NaN,NaN
62.9,-1.6954,33.0546,304.4519,3,5.3872,NaN,0.2757,0.3330
64.0,-1.6901,33.0926,304.3929,4,NaN,NaN,NaN,NaN
65.1,-1.7118,33.1222,303.8736,3,5.2910,NaN,0.2545,0.3256
66.0,-1.7105,33.1362,302.5372,3,NaN,NaN,NaN,NaN
67.0,-1.7188,33.1476,301.2870,3,4.8100,NaN,0.2969,0.3256
67.9,-1.6915,33.1683,300.4827,3,NaN,NaN,NaN,NaN
69.0,-1.6522,33.1933,299.8878,4,4.9062,NaN,0.2545,0.3330
70.0,-1.6548,33.2259,299.2333,3,NaN,NaN,NaN,NaN
70.9,-1.6577,33.2545,298.2161,3,5.0024,NaN,0.2333,0.3330
72.0,-1.6416,33.2953,297.8458,4,4.8100,NaN,0.2545,0.3478
73.0,-1.6096,33.3368,297.3953,3,NaN,NaN,NaN,NaN
74.0,-1.6173,33.3602,296.6662,4,4.8100,NaN,0.1909,0.3404
75.1,-1.5913,33.3891,295.9337,3,NaN,NaN,NaN,NaN
76.1,-1.5896,33.4129,295.8261,3,4.7138,NaN,0.2121,0.3404
77.0,-1.5825,33.4415,296.0405,3,NaN,NaN,NaN,NaN
77.9,-1.5709,33.4780,295.5601,3,4.7138,NaN,0.2121,0.3256
79.0,-1.5611,33.5198,295.1859,4,NaN,NaN,NaN,NaN
80.1,-1.5603,33.5545,294.8063,3,4.3290,NaN,0.2121,0.3256
81.0,-1.5546,33.5714,294.0840,3,NaN,NaN,NaN,NaN
82.0,-1.5439,33.5920,293.4853,3,4.3290,NaN,0.1697,0.3330
83.0,-1.5241,33.6241,293.2322,3,NaN,NaN,NaN,NaN
83.9,-1.5461,33.6562,292.6466,3,4.3290,NaN,0.2121,0.3256
85.0,-1.5465,33.6883,292.5670,4,4.2328,NaN,0.1697,0.3404
86.1,-1.5395,33.7191,292.6535,3,NaN,NaN,NaN,NaN
87.0,-1.5265,33.7437,292.4956,3,3.9442,NaN,0.1697,0.3108
87.9,-1.5189,33.7642,292.2965,3,NaN,NaN,NaN,NaN
89.0,-1.5021,33.7852,292.2915,4,3.7518,NaN,0.1697,0.3108
90.1,-1.4679,33.8013,292.2004,3,NaN,NaN,NaN,NaN
91.0,-1.4465,33.8211,291.8373,3,3.8480,NaN,0.1485,0.3478
92.0,-1.4353,33.8448,291.4191,3,NaN,NaN,NaN,NaN
92.9,-1.4281,33.8542,291.1741,3,3.7518,NaN,0.1697,0.3256
94.0,-1.4388,33.8708,291.6862,3,NaN,NaN,NaN,NaN
95.1,-1.4244,33.8937,291.2675,3,3.6556,NaN,0.1485,0.3256
96.0,-1.4168,33.9039,291.0183,2,NaN,NaN,NaN,NaN
96.9,-1.4053,33.9173,290.8930,3,3.5594,NaN,0.1485,0.3256
98.0,-1.3791,33.9500,290.8096,4,NaN,NaN,NaN,NaN
99.1,-1.3753,33.9778,290.6135,3,3.4632,NaN,0.1697,0.3182
100.1,-1.3696,33.9937,290.4241,3,NaN,NaN,NaN,NaN
101.1,-1.3612,34.0105,290.6140,3,3.4632,NaN,0.1273,0.3330
102.1,-1.3636,34.0223,290.7589,3,NaN,NaN,NaN,NaN
103.0,-1.3600,34.0310,290.8407,3,3.2708,NaN,0.1273,0.3256
103.9,-1.3525,34.0423,290.6337,3,NaN,NaN,NaN,NaN
105.0,-1.3459,34.0539,291.1111,4,3.2708,NaN,0.1061,0.3034
106.0,-1.3418,34.0668,291.5900,3,NaN,NaN,NaN,NaN
