2011,265.58477,166.5804,84.2420,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.5690,28.8004,353.6662,6,8.8504,NaN,1.2302,0.5254
6.9,-1.5690,28.8016,353.8972,3,NaN,NaN,NaN,NaN
7.9,-1.5688,28.8025,353.8507,3,8.8504,NaN,1.2090,0.5624
9.0,-1.5691,28.8032,353.0816,4,8.9466,NaN,1.1453,0.5624
10.1,-1.5691,28.8032,352.3944,3,NaN,NaN,NaN,NaN
11.1,-1.5691,28.8033,352.4215,3,8.8504,NaN,1.2302,0.5402
12.0,-1.5693,28.8035,352.3085,3,NaN,NaN,NaN,NaN
13.0,-1.5691,28.8035,351.4790,3,8.7542,NaN,1.1878,0.5476
13.9,-1.5692,28.8042,350.1337,3,NaN,NaN,NaN,NaN
14.9,-1.5692,28.8047,349.3858,3,8.8504,NaN,1.1666,0.5624
16.0,-1.5691,28.8055,348.7299,4,NaN,NaN,NaN,NaN
17.1,-1.5693,28.8070,348.3430,3,8.7542,NaN,1.1666,0.5254
18.1,-1.5693,28.8097,346.7378,3,NaN,NaN,NaN,NaN
19.0,-1.5690,28.8163,345.8244,3,8.6580,NaN,1.1241,0.5550
20.0,-1.5677,28.8514,343.4007,3,NaN,NaN,NaN,NaN
20.9,-1.5674,29.0689,341.1111,3,8.7542,NaN,1.1453,0.5402
21.9,-1.5792,30.0700,337.5059,3,NaN,NaN,NaN,NaN
22.9,-1.6003,30.4164,335.7859,3,9.4276,NaN,0.8272,0.4514
24.0,-1.6279,30.5816,334.5863,4,10.0048,NaN,0.5727,0.4218
25.1,-1.6446,30.7245,333.5824,3,NaN,NaN,NaN,NaN
26.1,-1.6479,30.8056,333.3282,3,9.9086,NaN,0.5727,0.4218
27.1,-1.6546,30.8563,331.4842,3,NaN,NaN,NaN,NaN
28.0,-1.6545,30.9346,330.1214,3,9.4276,NaN,0.5303,0.4144
29.0,-1.6600,31.0626,330.0048,3,NaN,NaN,NaN,NaN
30.0,-1.6662,31.1905,329.3809,3,9.4276,NaN,0.5090,0.3922
31.0,-1.6712,31.2970,328.3618,3,NaN,NaN,NaN,NaN
32.0,-1.6760,31.4006,327.1854,3,8.8504,NaN,0.4878,0.3478
33.0,-1.6798,31.4775,326.1391,3,NaN,NaN,NaN,NaN
34.0,-1.6844,31.5373,324.5860,3,8.7542,NaN,0.4878,0.3774
34.9,-1.6897,31.6074,321.1035,3,NaN,NaN,NaN,NaN
35.9,-1.6814,31.6878,318.7530,3,8.4656,NaN,0.4878,0.3774
36.9,-1.6918,31.7841,316.8921,3,NaN,NaN,NaN,NaN
37.9,-1.7046,31.8602,313.9994,3,8.1770,NaN,0.4454,0.3404
38.9,-1.6863,31.9501,311.9563,3,NaN,NaN,NaN,NaN
39.9,-1.6674,32.0905,310.4801,3,7.4074,NaN,0.3606,0.3848
40.9,-1.6647,32.2429,310.0205,3,NaN,NaN,NaN,NaN
41.9,-1.6676,32.3817,310.4482,3,6.8302,NaN,0.3606,0.3626
42.8,-1.6674,32.4970,309.7434,3,NaN,NaN,NaN,NaN
44.0,-1.6646,32.6023,309.3683,4,6.4454,NaN,0.3818,0.3848
45.2,-1.6749,32.6726,309.2077,3,NaN,NaN,NaN,NaN
46.1,-1.6927,32.7289,308.7833,3,6.1568,NaN,0.2969,0.3700
47.1,-1.6961,32.7687,308.2699,3,NaN,NaN,NaN,NaN
48.1,-1.6984,32.8002,307.3934,3,5.7720,NaN,0.3394,0.3774
49.1,-1.6980,32.8380,306.9398,3,NaN,NaN,NaN,NaN
50.1,-1.6967,32.8786,306.6959,3,5.6758,NaN,0.2757,0.3478
51.1,-1.6925,32.9069,306.2519,3,NaN,NaN,NaN,NaN
52.1,-1.6824,32.9457,305.8214,3,5.4834,NaN,0.2757,0.3404
53.1,-1.6737,32.9909,304.9111,3,NaN,NaN,NaN,NaN
54.0,-1.6644,33.0347,304.2689,3,5.1948,NaN,0.2333,0.3478
55.0,-1.6597,33.0738,304.4514,3,NaN,NaN,NaN,NaN
56.0,-1.6496,33.1112,304.3471,3,5.1948,NaN,0.2121,0.3552
57.0,-1.6136,33.1698,303.6270,3,NaN,NaN,NaN,NaN
58.0,-1.5913,33.2330,303.1008,3,4.9062,NaN,0.2757,0.3700
59.0,-1.5990,33.2921,302.8419,3,NaN,NaN,NaN,NaN
60.0,-1.5801,33.3593,301.6342,3,4.7138,NaN,0.1697,0.3404
61.0,-1.5448,33.4401,301.5697,3,NaN,NaN,NaN,NaN
61.9,-1.5245,33.4935,302.1208,3,4.5214,NaN,0.2121,0.3626
62.9,-1.5170,33.5432,302.0050,3,NaN,NaN,NaN,NaN
63.9,-1.4980,33.6146,301.6440,3,4.0404,NaN,0.1697,0.3774
64.9,-1.4853,33.6575,301.6057,3,NaN,NaN,NaN,NaN
65.9,-1.4753,33.6852,301.2270,3,3.9442,NaN,0.1485,0.3626
66.9,-1.4614,33.7116,300.4251,3,NaN,NaN,NaN,NaN
67.9,-1.4493,33.7344,300.2731,3,3.8480,NaN,0.1485,0.3256
68.9,-1.4382,33.7571,299.7618,3,NaN,NaN,NaN,NaN
69.9,-1.4264,33.7837,298.9871,3,3.6556,NaN,0.1485,0.3404
70.9,-1.4125,33.8080,299.3173,3,NaN,NaN,NaN,NaN
71.9,-1.3963,33.8385,300.1563,3,3.6556,NaN,0.1273,0.3552
72.9,-1.3806,33.8718,299.4345,3,NaN,NaN,NaN,NaN
73.9,-1.3530,33.9055,299.7811,3,3.5594,NaN,0.1697,0.3552
74.9,-1.3313,33.9341,299.4509,3,NaN,NaN,NaN,NaN
75.9,-1.3188,33.9554,298.5106,3,3.3670,NaN,0.1061,0.3552
76.9,-1.3308,33.9712,298.8781,3,NaN,NaN,NaN,NaN
77.9,-1.3319,33.9877,299.4651,3,3.2708,NaN,0.1273,0.3700
78.9,-1.3241,34.0054,299.9751,3,NaN,NaN,NaN,NaN
79.9,-1.3001,34.0247,299.7631,3,3.1746,NaN,0.1273,0.3478
80.9,-1.3047,34.0394,300.5259,3,NaN,NaN,NaN,NaN
81.9,-1.3058,34.0570,300.6141,3,3.2708,NaN,0.1273,0.3478
82.9,-1.2981,34.0672,299.8385,3,NaN,NaN,NaN,NaN
83.9,-1.2834,34.0862,299.5675,3,2.9822,NaN,0.1061,0.3330
84.9,-1.2729,34.1024,300.2160,3,NaN,NaN,NaN,NaN
85.9,-1.2650,34.1131,300.0904,3,2.7898,NaN,0.0848,0.3626
86.9,-1.2379,34.1288,299.3371,3,NaN,NaN,NaN,NaN
87.9,-1.2365,34.1428,300.0452,3,2.7898,NaN,0.1061,0.3478
88.9,-1.2396,34.1548,299.9236,3,NaN,NaN,NaN,NaN
89.9,-1.2429,34.1636,299.7924,3,2.6936,NaN,0.0848,0.3404
91.0,-1.2350,34.1722,300.5333,3,NaN,NaN,NaN,NaN
92.0,-1.2320,34.1805,299.5202,3,2.7898,NaN,0.1061,0.3552
93.0,-1.2333,34.1888,299.0499,3,NaN,NaN,NaN,NaN
94.0,-1.2237,34.1968,299.3627,3,2.7898,NaN,0.1061,0.3330
95.0,-1.2130,34.2040,300.0584,3,NaN,NaN,NaN,NaN
96.0,-1.2045,34.2121,300.0060,3,2.5012,NaN,0.1485,0.3404
97.0,-1.1942,34.2200,299.1144,3,NaN,NaN,NaN,NaN
98.0,-1.2065,34.2257,299.7269,3,2.7898,NaN,0.0636,0.3478
99.0,-1.1848,34.2337,299.5543,3,NaN,NaN,NaN,NaN
100.0,-1.1475,34.2409,299.5751,3,2.5012,NaN,0.1061,0.3182
101.0,-1.1355,34.2457,299.7679,3,NaN,NaN,NaN,NaN
102.0,-1.1337,34.2506,299.9009,3,2.7898,NaN,0.0636,0.3552
103.0,-1.1270,34.2554,299.7658,3,NaN,NaN,NaN,NaN
104.0,-1.1264,34.2599,299.7901,3,2.4050,NaN,0.1061,0.3700
105.1,-1.1310,34.2635,299.5570,3,NaN,NaN,NaN,NaN
106.1,-1.1291,34.2701,299.4578,3,2.5974,NaN,0.1061,0.3404
107.1,-1.1326,34.2773,298.9869,3,NaN,NaN,NaN,NaN
108.1,-1.1251,34.2851,299.2372,3,2.5012,NaN,0.0848,0.3626
109.1,-1.1241,34.2912,300.0295,3,NaN,NaN,NaN,NaN
110.1,-1.1235,34.2958,299.4233,3,2.3088,NaN,0.0424,0.3700
111.1,-1.1175,34.3003,299.4415,3,NaN,NaN,NaN,NaN
112.1,-1.1114,34.3049,299.9926,3,2.4050,NaN,0.0848,0.3626
113.1,-1.1055,34.3098,300.5815,3,NaN,NaN,NaN,NaN
114.1,-1.0975,34.3151,300.3485,3,2.4050,NaN,0.0848,0.3626
115.2,-1.0877,34.3204,300.2943,3,NaN,NaN,NaN,NaN
116.0,-1.0823,34.3229,300.1568,2,2.3088,NaN,0.0636,0.3182
116.8,-1.0789,34.3264,300.1026,3,NaN,NaN,NaN,NaN
117.9,-1.0700,34.3312,300.5394,3,2.3088,NaN,0.0424,0.3404
118.9,-1.0608,34.3387,300.7077,3,NaN,NaN,NaN,NaN
119.9,-1.0434,34.3469,300.2943,3,2.3088,NaN,0.0848,0.3552
120.9,-1.0337,34.3522,300.1229,3,NaN,NaN,NaN,NaN
121.9,-1.0266,34.3581,300.6206,3,2.3088,NaN,0.0424,0.3330
122.9,-1.0124,34.3658,301.3256,3,NaN,NaN,NaN,NaN
124.0,-1.0009,34.3717,301.1703,3,2.3088,NaN,0.0636,0.3404
125.0,-0.9931,34.3758,300.7574,3,NaN,NaN,NaN,NaN
126.0,-0.9843,34.3803,301.3140,3,2.1164,NaN,0.0636,0.3478
127.0,-0.9742,34.3850,301.9250,3,NaN,NaN,NaN,NaN
128.0,-0.9634,34.3899,301.8758,3,2.2126,NaN,0.0212,0.3256
129.1,-0.9539,34.3942,301.7299,3,NaN,NaN,NaN,NaN
130.1,-0.9417,34.3991,301.2541,3,2.3088,NaN,0.0424,0.3922
131.1,-0.9285,34.4046,301.8545,3,NaN,NaN,NaN,NaN
132.1,-0.9128,34.4090,301.2446,3,2.1164,NaN,0.0848,0.3182
133.2,-0.9069,34.4109,300.9079,3,NaN,NaN,NaN,NaN
134.0,-0.8909,34.4146,301.1445,2,NaN,NaN,NaN,NaN
134.9,-0.8643,34.4186,300.9743,3,1.9240,NaN,0.0424,0.3330
135.9,-0.8281,34.4246,301.0125,3,NaN,NaN,NaN,NaN
136.9,-0.7978,34.4310,300.5943,3,2.3088,NaN,0.0848,0.3404
137.9,-0.7749,34.4358,300.5017,3,NaN,NaN,NaN,NaN
139.0,-0.7511,34.4413,300.6601,3,2.2126,NaN,0.0636,0.3700
140.0,-0.7288,34.4473,300.1267,3,NaN,NaN,NaN,NaN
141.0,-0.7082,34.4515,300.8016,3,2.2126,NaN,0.0424,0.3848
142.1,-0.6741,34.4597,300.9789,3,NaN,NaN,NaN,NaN
143.1,-0.6466,34.4646,300.3298,3,2.0202,NaN,0.0212,0.3256
144.1,-0.6164,34.4712,300.9119,3,NaN,NaN,NaN,NaN
145.1,-0.6119,34.4712,301.2644,3,1.8278,NaN,0.0636,0.3256
146.2,-0.5767,34.4803,300.1403,3,NaN,NaN,NaN,NaN
147.0,-0.5479,34.4847,300.6698,2,1.8278,NaN,0.0424,0.3330
147.9,-0.5394,34.4885,301.2975,3,NaN,NaN,NaN,NaN
148.9,-0.5240,34.4916,300.7963,3,1.9240,NaN,0.0636,0.3552
149.9,-0.4992,34.4984,301.2759,3,NaN,NaN,NaN,NaN
150.9,-0.4755,34.5037,300.8356,3,1.9240,NaN,0.0424,0.3330
152.0,-0.4599,34.5069,300.7142,3,NaN,NaN,NaN,NaN
153.0,-0.4196,34.5148,300.3175,3,1.9240,NaN,0.0424,0.3182
154.0,-0.4141,34.5150,300.1242,3,NaN,NaN,NaN,NaN
155.1,-0.3767,34.5239,299.9613,3,1.8278,NaN,0.0212,0.3774
156.1,-0.3746,34.5240,300.3544,3,NaN,NaN,NaN,NaN
157.1,-0.3340,34.5332,300.0072,3,1.7316,NaN,0.0424,0.3330
158.0,-0.3203,34.5358,299.8710,2,NaN,NaN,NaN,NaN
158.8,-0.2918,34.5437,300.1883,3,1.8278,NaN,0.0000,0.3182
159.9,-0.2900,34.5435,299.6576,3,NaN,NaN,NaN,NaN
160.9,-0.2706,34.5467,299.2503,3,1.7316,NaN,0.0212,0.3256
161.9,-0.2397,34.5543,299.7574,3,NaN,NaN,NaN,NaN
163.0,-0.2393,34.5544,299.7745,3,1.7316,NaN,0.0424,0.3330
164.0,-0.1975,34.5609,299.3821,3,NaN,NaN,NaN,NaN
165.1,-0.1854,34.5649,299.2342,3,1.7316,NaN,0.0212,0.3404
166.1,-0.1769,34.5655,299.6478,3,NaN,NaN,NaN,NaN
167.1,-0.1262,34.5769,298.9023,3,1.5392,NaN,0.0212,0.3626
168.0,-0.1270,34.5765,298.6875,2,NaN,NaN,NaN,NaN
168.9,-0.1008,34.5807,298.6482,3,NaN,NaN,NaN,NaN
169.9,-0.0593,34.5875,298.2767,3,1.7316,NaN,0.0424,0.3182
