2011,297.58478,175.9253,85.2282,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.6022,29.3281,NaN,4,9.0428,NaN,0.6363,0.3996
6.9,-1.6022,29.3281,352.3455,4,NaN,NaN,NaN,NaN
7.9,-1.6021,29.3280,351.9564,3,8.9466,NaN,0.6999,0.4292
9.0,-1.6022,29.3281,352.3071,4,NaN,NaN,NaN,NaN
10.1,-1.6020,29.3279,352.2734,3,8.8504,NaN,0.6363,0.4070
11.0,-1.6020,29.3279,351.4658,3,8.8504,NaN,0.6575,0.4070
11.9,-1.6022,29.3280,351.2673,3,NaN,NaN,NaN,NaN
13.0,-1.6021,29.3282,351.1091,4,8.9466,NaN,0.6575,0.4144
14.1,-1.6020,29.3280,350.5037,3,NaN,NaN,NaN,NaN
15.0,-1.6022,29.3282,350.0674,3,9.0428,NaN,0.6575,0.4144
16.0,-1.6022,29.3285,350.1586,3,NaN,NaN,NaN,NaN
16.9,-1.6021,29.3304,350.2603,3,8.9466,NaN,0.6787,0.4070
18.0,-1.6024,29.3374,349.2367,4,8.9466,NaN,0.6787,0.3848
19.1,-1.6026,29.3421,348.6767,3,NaN,NaN,NaN,NaN
20.0,-1.6026,29.3463,348.4478,3,8.8504,NaN,0.6575,0.3996
20.9,-1.6031,29.3581,347.8337,3,NaN,NaN,NaN,NaN
21.9,-1.6034,29.3803,347.5133,3,8.9466,NaN,0.6575,0.4144
23.0,-1.6076,29.5403,347.0397,4,NaN,NaN,NaN,NaN
24.0,-1.6106,29.6788,345.5010,3,8.8504,NaN,0.5939,0.3922
24.9,-1.6185,29.7782,344.0505,3,NaN,NaN,NaN,NaN
26.0,-1.6139,29.9950,341.4628,4,8.1770,NaN,0.5939,0.3626
27.0,-1.6107,30.3011,339.3459,3,NaN,NaN,NaN,NaN
28.0,-1.6113,30.6012,337.5332,4,9.1390,NaN,0.5939,0.3626
29.0,-1.6196,30.8539,336.2030,3,9.4276,NaN,0.5090,0.3256
30.1,-1.6304,30.9702,334.9002,4,NaN,NaN,NaN,NaN
31.1,-1.6388,31.0580,332.9207,3,9.5238,NaN,0.5515,0.3552
32.0,-1.6444,31.1566,331.0227,3,NaN,NaN,NaN,NaN
33.0,-1.6526,31.2363,328.5007,4,9.1390,NaN,0.5303,0.3330
34.0,-1.6612,31.3390,325.6293,3,9.0428,NaN,0.4454,0.3256
35.0,-1.6738,31.4351,323.4270,4,NaN,NaN,NaN,NaN
36.0,-1.6758,31.5144,321.2087,3,8.9466,NaN,0.5090,0.3404
37.0,-1.6801,31.6030,319.3962,4,NaN,NaN,NaN,NaN
38.0,-1.6857,31.7171,317.9795,3,8.6580,NaN,0.5090,0.3256
38.9,-1.6850,31.7870,317.8377,3,NaN,NaN,NaN,NaN
40.0,-1.6956,31.8981,317.2260,4,8.1770,NaN,0.4242,0.3404
41.0,-1.7006,31.9757,315.6712,3,NaN,NaN,NaN,NaN
42.0,-1.6997,32.0595,313.7537,4,7.7922,NaN,0.4242,0.3182
43.1,-1.6949,32.1596,312.5130,3,7.5036,NaN,0.4242,0.3404
44.0,-1.6936,32.2435,311.7313,3,NaN,NaN,NaN,NaN
44.9,-1.6952,32.3272,310.5777,3,7.5998,NaN,0.3606,0.3108
46.0,-1.6910,32.4179,309.3878,4,NaN,NaN,NaN,NaN
47.0,-1.6925,32.5269,308.2969,3,6.9264,NaN,0.3818,0.3256
48.0,-1.6882,32.6103,306.9413,3,NaN,NaN,NaN,NaN
49.0,-1.6769,32.6977,306.0754,4,6.6378,NaN,0.2969,0.3256
50.1,-1.6694,32.7628,305.6876,3,NaN,NaN,NaN,NaN
51.0,-1.6657,32.8099,305.6526,3,6.2530,NaN,0.3394,0.3256
52.0,-1.6608,32.8708,305.4550,3,NaN,NaN,NaN,NaN
52.9,-1.6593,32.9254,305.6589,3,5.8682,NaN,0.2969,0.3256
53.9,-1.6631,32.9725,305.6282,3,5.7720,NaN,0.2545,0.3182
55.0,-1.6571,33.0396,304.8845,4,NaN,NaN,NaN,NaN
56.1,-1.6404,33.0939,304.4179,3,5.4834,NaN,0.2757,0.3404
57.0,-1.6462,33.1159,304.2827,3,NaN,NaN,NaN,NaN
58.0,-1.6397,33.1686,304.4477,3,5.3872,NaN,0.2333,0.3256
58.9,-1.6577,33.2155,304.1744,3,NaN,NaN,NaN,NaN
59.9,-1.6588,33.2578,303.4686,3,4.8100,NaN,0.2545,0.3256
60.9,-1.6508,33.3052,303.1810,3,NaN,NaN,NaN,NaN
62.0,-1.6647,33.3449,302.1369,4,4.6176,NaN,0.2121,0.3256
63.1,-1.6660,33.3687,301.6315,3,NaN,NaN,NaN,NaN
64.1,-1.6483,33.3936,301.4712,3,4.6176,NaN,0.1485,0.3182
65.1,-1.6443,33.4246,301.0335,3,NaN,NaN,NaN,NaN
66.0,-1.6263,33.4562,300.0890,3,4.5214,NaN,0.1697,0.3182
67.0,-1.6210,33.4783,299.5340,3,NaN,NaN,NaN,NaN
