2012,172.50144,-121.7309,85.5052,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.3,-1.6670,31.1424,NaN,3,8.2732,NaN,0.7424,0.5920
5.9,-1.6668,31.1423,361.7393,4,NaN,NaN,NaN,NaN
7.0,-1.6663,31.1424,361.6840,4,7.8884,NaN,0.6999,0.6808
8.0,-1.6661,31.1423,361.3471,4,NaN,NaN,NaN,NaN
9.0,-1.6666,31.1423,361.2217,5,8.1770,NaN,0.6999,0.4144
10.0,-1.6663,31.1423,360.9873,5,7.9846,NaN,0.6787,0.3848
11.0,-1.6662,31.1422,361.0062,5,7.8884,NaN,0.8060,0.3996
12.0,-1.6663,31.1422,361.1209,4,7.9846,NaN,0.6787,0.3626
13.0,-1.6662,31.1424,360.9012,5,NaN,NaN,NaN,NaN
14.1,-1.6680,31.1428,360.8316,4,8.1770,NaN,0.6575,0.4070
15.0,-1.6682,31.1427,360.7961,4,8.2732,NaN,0.7848,0.3996
16.0,-1.6687,31.1430,360.6029,5,7.8884,NaN,0.6575,0.4292
17.0,-1.6709,31.1437,360.6443,4,NaN,NaN,NaN,NaN
18.0,-1.6733,31.1445,360.7614,4,8.1770,NaN,4.7086,0.4292
19.1,-1.6741,31.1449,360.4437,4,8.1770,NaN,0.6363,0.3922
20.0,-1.6745,31.1450,360.4296,3,NaN,NaN,NaN,NaN
20.9,-1.6745,31.1450,360.3313,4,7.9846,NaN,0.7211,0.3774
21.9,-1.6747,31.1450,360.0605,4,NaN,NaN,NaN,NaN
23.0,-1.6748,31.1451,360.0878,5,8.3694,NaN,0.7211,0.3922
24.1,-1.6749,31.1451,360.0414,4,8.0808,NaN,0.7424,0.4440
25.1,-1.6751,31.1452,359.8933,4,8.0808,NaN,0.7848,0.4070
26.0,-1.6752,31.1453,359.7494,3,NaN,NaN,NaN,NaN
26.9,-1.6754,31.1455,359.3102,4,8.4656,NaN,0.6363,0.3996
28.0,-1.6760,31.1461,358.7828,4,NaN,NaN,NaN,NaN
29.1,-1.6776,31.1489,358.9142,4,8.1770,NaN,0.6151,0.3626
30.0,-1.6774,31.1541,358.9085,3,8.1770,NaN,0.6787,0.4514
31.0,-1.6787,31.1613,358.1816,4,NaN,NaN,NaN,NaN
32.0,-1.6810,31.1737,357.8617,3,7.9846,NaN,0.9757,0.3774
33.0,-1.6847,31.1887,357.4055,4,NaN,NaN,NaN,NaN
34.0,-1.6893,31.2035,357.2798,4,7.9846,NaN,0.6151,0.3700
35.0,-1.6899,31.2071,356.3799,3,7.6960,NaN,0.6363,0.3626
35.9,-1.6949,31.2216,355.8349,4,NaN,NaN,NaN,NaN
37.1,-1.7029,31.2490,355.3507,4,7.9846,NaN,0.6151,0.4070
38.1,-1.7052,31.2590,354.8320,3,NaN,NaN,NaN,NaN
39.0,-1.7061,31.2635,354.2713,4,7.6960,NaN,0.4666,0.3478
40.1,-1.7072,31.2708,353.5554,4,7.7922,NaN,0.5090,0.3552
41.0,-1.7081,31.2779,353.4219,3,NaN,NaN,NaN,NaN
42.0,-1.7090,31.2911,352.4398,4,7.8884,NaN,0.4666,0.3626
42.9,-1.7100,31.3023,351.7599,3,8.0808,NaN,0.4666,0.3404
43.9,-1.7106,31.3084,351.4749,4,NaN,NaN,NaN,NaN
44.9,-1.7110,31.3124,350.8302,3,7.9846,NaN,0.5090,0.3478
45.9,-1.7112,31.3169,349.8702,4,NaN,NaN,NaN,NaN
47.0,-1.7116,31.3241,349.3771,4,8.0808,NaN,0.4878,0.3626
48.0,-1.7119,31.3324,348.5264,3,NaN,NaN,NaN,NaN
48.9,-1.7130,31.3460,347.7534,4,8.0808,NaN,0.4666,0.3330
50.0,-1.7139,31.3647,346.5794,4,8.0808,NaN,0.5090,0.3478
51.0,-1.7138,31.3741,345.5865,3,NaN,NaN,NaN,NaN
52.0,-1.7146,31.3880,344.5721,4,7.8884,NaN,0.4454,0.3478
53.0,-1.7171,31.4120,343.5824,4,8.2732,NaN,0.4666,0.3404
54.0,-1.7180,31.4241,342.6724,4,NaN,NaN,NaN,NaN
55.0,-1.7181,31.4308,341.5640,3,8.0808,NaN,0.4666,0.3330
56.0,-1.7182,31.4372,340.1238,4,NaN,NaN,NaN,NaN
57.0,-1.7182,31.4478,338.6796,3,8.0808,NaN,0.4666,0.3552
58.0,-1.7179,31.4545,337.0410,4,8.2732,NaN,0.4454,0.3256
59.1,-1.7150,31.4850,335.2457,4,NaN,NaN,NaN,NaN
60.1,-1.7131,31.5050,333.7377,3,8.2732,NaN,0.5090,0.3330
61.0,-1.7117,31.5227,332.1544,4,NaN,NaN,NaN,NaN
62.0,-1.7097,31.5412,330.5892,3,8.2732,NaN,0.4666,0.3330
63.0,-1.7076,31.5543,328.5645,4,7.9846,NaN,0.4454,0.3478
64.0,-1.7037,31.5707,325.6570,4,NaN,NaN,NaN,NaN
65.0,-1.7014,31.5771,324.0264,3,7.9846,NaN,0.4454,0.3330
66.1,-1.6919,31.6113,321.6194,4,NaN,NaN,NaN,NaN
67.1,-1.6683,31.6558,319.4499,3,7.8884,NaN,0.4242,0.3108
68.0,-1.6627,31.6864,318.0520,3,NaN,NaN,NaN,NaN
68.9,-1.6638,31.7098,316.0047,4,7.3112,NaN,0.4030,0.3404
69.9,-1.6412,31.7615,313.0395,3,6.8302,NaN,0.4030,0.3182
71.0,-1.6503,31.8063,311.0575,4,NaN,NaN,NaN,NaN
72.0,-1.6110,31.8851,309.2033,3,7.0226,NaN,0.3818,0.3330
73.0,-1.6044,31.9591,307.2777,4,NaN,NaN,NaN,NaN
74.0,-1.6066,32.0037,305.3273,3,6.1568,NaN,0.3394,0.3404
75.0,-1.6038,32.0400,303.9534,4,6.0606,NaN,0.3181,0.3182
76.1,-1.6062,32.0922,302.6571,3,NaN,NaN,NaN,NaN
76.9,-1.6012,32.1131,301.9552,3,5.7720,NaN,0.3606,0.3256
77.9,-1.5979,32.1347,300.9202,4,NaN,NaN,NaN,NaN
78.9,-1.5986,32.1670,299.7860,3,5.7720,NaN,0.2545,0.3182
80.0,-1.5975,32.2033,298.8280,4,NaN,NaN,NaN,NaN
81.0,-1.5978,32.2204,298.1487,3,5.5796,NaN,0.3181,0.3256
82.0,-1.5968,32.2370,297.0845,4,5.4834,NaN,0.3606,0.3256
83.1,-1.5961,32.2584,295.6153,3,NaN,NaN,NaN,NaN
83.9,-1.6092,32.2912,294.3793,3,5.3872,NaN,0.3181,0.3108
85.0,-1.6383,32.3250,293.1670,4,NaN,NaN,NaN,NaN
86.0,-1.6339,32.3494,291.3868,3,5.4834,NaN,0.3606,0.3182
87.0,-1.6386,32.3889,289.8425,4,NaN,NaN,NaN,NaN
88.0,-1.6324,32.4387,288.8102,3,5.3872,NaN,0.2969,0.3108
89.0,-1.6323,32.4645,287.5633,4,5.3872,NaN,0.2969,0.3330
