2011,269.08477,167.8625,84.2206,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.5638,28.6659,356.4113,5,NaN,NaN,NaN,NaN
7.0,-1.5639,28.6662,355.7401,4,8.9466,0.1592,1.1029,0.5254
8.1,-1.5639,28.6663,355.9403,3,NaN,NaN,NaN,NaN
9.0,-1.5640,28.6667,355.5343,3,9.0428,0.1165,1.1029,0.5106
10.0,-1.5639,28.6677,355.4818,4,9.1390,0.0871,1.1029,0.5254
11.0,-1.5639,28.6685,355.0774,3,NaN,NaN,NaN,NaN
12.0,-1.5639,28.6688,354.4969,4,9.1390,0.0637,1.1241,0.5180
13.0,-1.5637,28.6686,354.1880,3,NaN,NaN,NaN,NaN
14.0,-1.5639,28.6692,352.9833,4,9.0428,NaN,1.1241,0.5106
15.1,-1.5639,28.6696,351.8419,3,NaN,NaN,NaN,NaN
16.0,-1.5638,28.6701,351.4651,3,9.1390,NaN,1.0605,0.5328
17.0,-1.5638,28.6709,350.7733,4,9.0428,NaN,1.0817,0.5180
18.1,-1.5638,28.6729,350.5752,3,NaN,NaN,NaN,NaN
19.0,-1.5636,28.6753,348.6178,3,8.9466,NaN,1.1029,0.5180
19.9,-1.5633,28.6863,347.7889,3,NaN,NaN,NaN,NaN
21.0,-1.5606,28.8084,345.8599,4,9.0428,NaN,1.0605,0.5180
22.1,-1.5618,29.7142,342.2405,3,NaN,NaN,NaN,NaN
23.0,-1.5858,30.2935,340.1895,3,10.1972,NaN,0.7211,0.4662
24.0,-1.6074,30.4950,339.0184,3,NaN,NaN,NaN,NaN
24.9,-1.6189,30.6087,338.2091,3,9.9086,NaN,0.5515,0.4218
25.9,-1.6260,30.7116,336.8495,3,NaN,NaN,NaN,NaN
27.0,-1.6304,30.8245,335.4294,4,9.9086,NaN,0.4878,0.3996
28.1,-1.6347,30.9413,333.9539,3,NaN,NaN,NaN,NaN
29.1,-1.6588,31.0291,333.3379,3,9.6200,NaN,0.5515,0.3700
30.1,-1.6627,31.1307,332.2405,3,NaN,NaN,NaN,NaN
31.0,-1.6499,31.1893,330.4927,3,9.2352,NaN,0.5515,0.3848
32.0,-1.6559,31.2530,328.9034,3,NaN,NaN,NaN,NaN
33.0,-1.6653,31.3258,327.6564,3,8.9466,NaN,0.4666,0.3700
34.0,-1.6718,31.3893,326.4256,3,NaN,NaN,NaN,NaN
35.0,-1.6747,31.4400,324.5247,3,8.8504,NaN,0.5090,0.3774
36.0,-1.6789,31.4947,322.2040,3,NaN,NaN,NaN,NaN
36.9,-1.6850,31.5627,319.5910,3,8.7542,NaN,0.4878,0.3848
37.9,-1.6857,31.6505,317.5286,3,NaN,NaN,NaN,NaN
38.9,-1.6892,31.7653,315.3517,3,8.6580,NaN,0.4030,0.3478
39.9,-1.6840,31.9003,312.6257,3,NaN,NaN,NaN,NaN
40.9,-1.6644,32.0009,311.4323,3,7.9846,NaN,0.4030,0.3774
41.9,-1.6537,32.1137,310.9370,3,NaN,NaN,NaN,NaN
42.9,-1.6616,32.2538,309.9227,3,7.0226,NaN,0.3394,0.3996
43.8,-1.6612,32.3496,309.1821,3,NaN,NaN,NaN,NaN
45.0,-1.6670,32.4517,309.2137,4,6.4454,NaN,0.3394,0.3848
46.2,-1.6601,32.5536,308.6593,3,6.5416,NaN,0.3181,0.3848
47.1,-1.6588,32.6430,308.0397,3,NaN,NaN,NaN,NaN
48.1,-1.6602,32.7121,308.4446,3,6.1568,NaN,0.3181,0.3774
49.1,-1.6601,32.7597,308.5086,3,NaN,NaN,NaN,NaN
50.1,-1.6586,32.8106,308.0839,3,5.9644,NaN,0.2545,0.3848
51.1,-1.6481,32.8851,308.2274,3,NaN,NaN,NaN,NaN
52.1,-1.6663,32.9492,308.5462,3,5.9644,NaN,0.2969,0.3478
53.1,-1.6650,32.9877,308.2050,3,NaN,NaN,NaN,NaN
54.1,-1.6676,33.0259,308.1823,3,5.3872,NaN,0.2545,0.3478
55.1,-1.6328,33.0687,307.4785,3,NaN,NaN,NaN,NaN
56.0,-1.6294,33.1237,307.5555,3,5.1948,NaN,0.2757,0.3478
57.0,-1.6230,33.2070,307.1249,3,NaN,NaN,NaN,NaN
58.0,-1.6101,33.3079,305.4905,3,4.7138,NaN,0.2333,0.3552
59.0,-1.5978,33.3544,304.7529,3,NaN,NaN,NaN,NaN
60.0,-1.5758,33.3950,304.0525,3,4.7138,NaN,0.2333,0.3256
61.0,-1.5373,33.4571,303.2419,3,NaN,NaN,NaN,NaN
62.0,-1.5274,33.5272,303.2047,3,4.4252,NaN,0.1697,0.3478
63.0,-1.5066,33.5812,302.5503,3,NaN,NaN,NaN,NaN
64.0,-1.4926,33.6193,302.1232,3,4.3290,NaN,0.1697,0.3478
65.0,-1.4796,33.6549,301.9567,3,NaN,NaN,NaN,NaN
66.0,-1.4634,33.6908,301.4094,3,4.0404,NaN,0.1697,0.3404
67.0,-1.4498,33.7250,301.7687,3,NaN,NaN,NaN,NaN
68.0,-1.4361,33.7611,301.7290,3,3.8480,NaN,0.1697,0.3848
69.0,-1.4274,33.7846,301.1172,3,NaN,NaN,NaN,NaN
70.0,-1.4132,33.8104,301.0012,3,3.6556,NaN,0.1697,0.3552
71.0,-1.4056,33.8312,300.5771,3,NaN,NaN,NaN,NaN
72.0,-1.3982,33.8504,300.4937,3,3.4632,NaN,0.1273,0.3478
73.0,-1.3847,33.8690,300.5042,3,NaN,NaN,NaN,NaN
74.0,-1.3765,33.8920,300.6392,3,3.6556,NaN,0.1485,0.3552
75.0,-1.3571,33.9135,300.0500,3,NaN,NaN,NaN,NaN
76.0,-1.3475,33.9351,299.9377,3,3.4632,NaN,0.1273,0.3478
77.0,-1.3412,33.9565,299.5942,3,NaN,NaN,NaN,NaN
78.0,-1.3212,33.9789,299.2439,3,3.2708,NaN,0.1697,0.3404
79.0,-1.3063,34.0039,299.5714,3,NaN,NaN,NaN,NaN
80.0,-1.3079,34.0227,299.3139,3,3.3670,NaN,0.1061,0.3626
81.0,-1.3080,34.0414,299.0692,3,NaN,NaN,NaN,NaN
82.0,-1.2757,34.0592,298.9373,3,3.0784,NaN,0.1061,0.3404
83.0,-1.2702,34.0740,299.1525,3,NaN,NaN,NaN,NaN
84.0,-1.2515,34.0866,298.8415,3,3.1746,NaN,0.1061,0.3404
85.0,-1.2373,34.1011,298.7610,3,NaN,NaN,NaN,NaN
86.0,-1.2287,34.1147,299.1310,3,3.0784,NaN,0.1273,0.3330
87.0,-1.2244,34.1228,299.3628,3,NaN,NaN,NaN,NaN
88.0,-1.2221,34.1295,298.9669,3,2.9822,NaN,0.0848,0.3478
89.0,-1.2259,34.1367,298.7802,3,NaN,NaN,NaN,NaN
90.0,-1.2135,34.1457,299.4056,3,2.9822,NaN,0.0636,0.3848
91.0,-1.2173,34.1555,299.3411,3,NaN,NaN,NaN,NaN
92.0,-1.2146,34.1643,299.1895,3,2.8860,NaN,0.1061,0.3330
93.1,-1.2134,34.1738,299.4617,3,NaN,NaN,NaN,NaN
94.1,-1.2140,34.1834,299.8279,3,2.8860,NaN,0.1061,0.3330
95.1,-1.2135,34.1923,299.9118,3,NaN,NaN,NaN,NaN
96.1,-1.2109,34.2013,299.8769,3,2.8860,NaN,0.1061,0.3404
97.1,-1.2074,34.2084,299.4702,3,NaN,NaN,NaN,NaN
98.1,-1.2066,34.2148,299.6389,3,2.6936,NaN,0.0636,0.3404
99.1,-1.2028,34.2221,299.9544,3,NaN,NaN,NaN,NaN
100.2,-1.1957,34.2287,300.1905,3,2.7898,NaN,0.1273,0.3552
101.0,-1.1917,34.2341,299.9147,2,NaN,NaN,NaN,NaN
101.8,-1.1876,34.2401,299.5386,3,2.4050,NaN,0.1273,0.3478
102.9,-1.1803,34.2471,299.7088,3,NaN,NaN,NaN,NaN
103.9,-1.1740,34.2554,300.2622,3,2.6936,NaN,0.0636,0.3404
104.9,-1.1594,34.2645,300.1507,3,NaN,NaN,NaN,NaN
105.9,-1.1473,34.2712,299.7063,3,2.5974,NaN,0.1273,0.3330
106.9,-1.1479,34.2769,300.2840,3,NaN,NaN,NaN,NaN
107.9,-1.1424,34.2831,300.5416,3,2.5974,NaN,0.0848,0.3330
109.0,-1.1357,34.2892,300.2097,3,NaN,NaN,NaN,NaN
110.0,-1.1035,34.2954,300.0217,3,2.5012,NaN,0.0848,0.3626
111.0,-1.0941,34.3018,299.8994,3,NaN,NaN,NaN,NaN
112.0,-1.0990,34.3095,300.2264,3,2.4050,NaN,0.0848,0.3478
113.0,-1.0833,34.3160,300.1243,3,NaN,NaN,NaN,NaN
114.0,-1.0764,34.3220,299.9655,3,2.4050,NaN,0.1061,0.3404
115.1,-1.0758,34.3275,300.3486,3,NaN,NaN,NaN,NaN
116.1,-1.0689,34.3324,300.4533,3,2.2126,NaN,0.0424,0.3404
117.1,-1.0560,34.3360,300.3935,3,NaN,NaN,NaN,NaN
118.1,-1.0469,34.3412,300.4053,3,2.3088,NaN,0.1061,0.3330
119.1,-1.0433,34.3466,300.2925,3,NaN,NaN,NaN,NaN
120.2,-1.0336,34.3517,300.0805,3,2.2126,NaN,0.1061,0.3404
121.0,-1.0286,34.3551,300.0288,2,NaN,NaN,NaN,NaN
121.9,-1.0193,34.3595,300.2625,3,2.4050,NaN,0.0848,0.3404
122.9,-1.0068,34.3653,300.1567,3,NaN,NaN,NaN,NaN
123.9,-0.9960,34.3712,300.2640,3,2.3088,NaN,0.0636,0.3552
124.9,-0.9873,34.3759,300.6005,3,NaN,NaN,NaN,NaN
125.9,-0.9759,34.3813,300.4569,3,2.1164,NaN,0.0212,0.3256
127.0,-0.9623,34.3871,300.3836,3,NaN,NaN,NaN,NaN
128.0,-0.9498,34.3925,299.7750,3,2.4050,NaN,0.0848,0.3700
129.0,-0.9374,34.3978,299.8783,3,NaN,NaN,NaN,NaN
130.0,-0.9244,34.4029,300.3989,3,2.1164,NaN,0.0848,0.3330
131.1,-0.9090,34.4082,300.0987,3,NaN,NaN,NaN,NaN
132.1,-0.8851,34.4141,299.7232,3,2.1164,NaN,0.0848,0.3478
133.1,-0.8467,34.4193,300.2618,3,NaN,NaN,NaN,NaN
134.1,-0.8151,34.4246,300.2828,3,2.1164,NaN,0.0636,0.3552
135.0,-0.7957,34.4297,300.2417,2,NaN,NaN,NaN,NaN
135.8,-0.7781,34.4317,300.4298,3,NaN,NaN,NaN,NaN
136.9,-0.7615,34.4359,300.0313,3,2.2126,NaN,0.0212,0.3404
137.9,-0.7482,34.4394,299.9993,3,NaN,NaN,NaN,NaN
138.9,-0.7294,34.4434,300.3238,3,2.1164,NaN,0.0424,0.3404
140.0,-0.7079,34.4493,300.3257,3,NaN,NaN,NaN,NaN
141.0,-0.6758,34.4532,299.7463,3,1.9240,NaN,0.0212,0.3552
142.0,-0.6603,34.4564,299.5592,3,NaN,NaN,NaN,NaN
143.1,-0.6180,34.4604,299.1987,3,2.1164,NaN,0.0636,0.3478
144.1,-0.5888,34.4676,299.0504,3,NaN,NaN,NaN,NaN
145.1,-0.5574,34.4711,299.1602,3,2.1164,NaN,0.0212,0.3478
146.1,-0.5223,34.4776,299.0304,3,NaN,NaN,NaN,NaN
147.0,-0.5196,34.4805,299.3932,2,1.9240,NaN,0.0212,0.3404
147.9,-0.4939,34.4865,299.6555,3,NaN,NaN,NaN,NaN
148.9,-0.4899,34.4887,299.6858,3,1.9240,NaN,0.0212,0.3108
149.9,-0.4903,34.4898,299.7248,3,NaN,NaN,NaN,NaN
151.0,-0.4636,34.4963,299.2135,3,2.0202,NaN,0.0212,0.3182
152.0,-0.4618,34.4974,299.0195,3,NaN,NaN,NaN,NaN
153.0,-0.4326,34.5023,298.6656,3,1.9240,NaN,0.0212,0.3330
154.1,-0.4253,34.5048,298.1548,3,NaN,NaN,NaN,NaN
155.1,-0.3829,34.5115,297.8656,3,2.1164,NaN,0.0212,0.3256
156.1,-0.3642,34.5158,298.5705,3,NaN,NaN,NaN,NaN
157.0,-0.3393,34.5213,298.2448,2,1.8278,NaN,0.0424,0.3404
157.8,-0.3218,34.5212,297.5768,3,NaN,NaN,NaN,NaN
158.9,-0.2694,34.5320,297.2143,3,1.9240,NaN,0.0212,0.3256
159.9,-0.2008,34.5396,296.8813,3,NaN,NaN,NaN,NaN
161.0,-0.1933,34.5433,297.2250,3,1.8278,NaN,0.0212,0.3108
162.0,-0.1479,34.5517,297.2402,3,NaN,NaN,NaN,NaN
163.0,-0.1337,34.5556,297.3513,3,1.7316,NaN,0.0212,0.3330
164.1,-0.1335,34.5544,297.3987,3,NaN,NaN,NaN,NaN
165.1,-0.0970,34.5617,297.2413,3,1.9240,NaN,0.0212,0.3034
166.0,-0.0868,34.5653,297.3368,2,NaN,NaN,NaN,NaN
