2011,295.58477,174.3795,85.2324,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.6161,29.5797,353.9596,12,8.6580,NaN,0.6151,0.3922
7.0,-1.6163,29.5812,352.3405,4,8.6580,NaN,0.6363,0.4366
8.0,-1.6163,29.5830,351.5832,3,NaN,NaN,NaN,NaN
9.0,-1.6163,29.5862,352.1309,3,8.7542,NaN,0.6787,0.4070
9.9,-1.6167,29.5936,351.9327,3,NaN,NaN,NaN,NaN
10.9,-1.6178,29.6163,351.0505,3,8.7542,NaN,0.6363,0.4070
12.0,-1.6199,29.6552,350.6145,4,NaN,NaN,NaN,NaN
13.1,-1.6207,29.6718,350.2203,3,8.7542,NaN,0.6575,0.3848
14.1,-1.6215,29.6839,349.6154,3,NaN,NaN,NaN,NaN
15.0,-1.6217,29.6901,349.9671,3,8.6580,NaN,0.6575,0.3922
15.9,-1.6218,29.6937,349.5865,3,NaN,NaN,NaN,NaN
16.9,-1.6226,29.7002,348.9810,3,8.6580,NaN,0.5939,0.4144
18.0,-1.6229,29.7061,348.3734,4,NaN,NaN,NaN,NaN
19.1,-1.6234,29.7129,347.5877,3,8.4656,NaN,0.5939,0.3848
20.0,-1.6239,29.7215,347.3186,3,NaN,NaN,NaN,NaN
21.0,-1.6247,29.7338,346.6313,3,8.6580,NaN,0.6151,0.3922
21.9,-1.6248,29.7425,345.9152,3,8.3694,NaN,0.5939,0.3922
22.9,-1.6255,29.7649,344.7502,3,NaN,NaN,NaN,NaN
24.0,-1.6234,29.9056,341.4018,4,8.2732,NaN,0.5303,0.3774
25.1,-1.6317,30.1854,338.9044,3,NaN,NaN,NaN,NaN
26.1,-1.6257,30.5056,336.8561,3,8.8504,NaN,0.5515,0.3626
27.0,-1.6231,30.8066,334.7891,3,NaN,NaN,NaN,NaN
28.0,-1.6340,30.8982,333.3098,3,9.6200,NaN,0.5515,0.3552
28.9,-1.6433,30.9572,332.4193,3,NaN,NaN,NaN,NaN
29.9,-1.6436,30.9997,331.4410,3,9.7162,NaN,0.5303,0.3626
30.9,-1.6442,31.0429,328.6963,3,NaN,NaN,NaN,NaN
31.9,-1.6489,31.0936,326.7343,3,9.5238,NaN,0.5303,0.3848
33.0,-1.6716,31.1624,324.7633,4,NaN,NaN,NaN,NaN
34.1,-1.6744,31.2247,323.8830,3,9.0428,NaN,0.5939,0.3478
35.1,-1.6773,31.2812,322.9357,3,NaN,NaN,NaN,NaN
36.1,-1.6786,31.3521,321.8144,3,8.9466,NaN,0.4878,0.3552
37.0,-1.6804,31.4269,320.4730,3,NaN,NaN,NaN,NaN
38.0,-1.6812,31.5112,319.5989,3,8.9466,NaN,0.4878,0.3552
39.0,-1.6867,31.5885,318.4758,3,NaN,NaN,NaN,NaN
40.0,-1.6860,31.6547,316.8483,3,8.3694,NaN,0.4666,0.3626
40.9,-1.6894,31.7360,316.4210,3,NaN,NaN,NaN,NaN
41.9,-1.6895,31.8240,315.3239,3,7.9846,NaN,0.4666,0.3552
42.9,-1.6946,31.9100,313.2177,3,NaN,NaN,NaN,NaN
44.0,-1.6942,32.0269,311.4304,4,7.6960,NaN,0.4030,0.3478
45.1,-1.6930,32.1637,309.7522,3,7.5998,NaN,0.3818,0.3256
46.1,-1.6897,32.2716,309.2449,3,NaN,NaN,NaN,NaN
47.1,-1.6866,32.4105,308.8174,3,7.0226,NaN,0.3181,0.3404
48.1,-1.7036,32.5294,308.4073,3,NaN,NaN,NaN,NaN
49.0,-1.7096,32.5868,308.2070,3,6.5416,NaN,0.3181,0.3404
50.0,-1.7083,32.6704,307.6975,3,NaN,NaN,NaN,NaN
51.0,-1.7124,32.7297,307.8187,3,NaN,NaN,NaN,NaN
51.9,-1.7148,32.7815,307.2397,3,6.1568,NaN,0.2969,0.3256
52.9,-1.7084,32.8493,306.4047,3,5.9644,NaN,0.2969,0.3404
53.9,-1.7059,32.8954,306.2461,3,NaN,NaN,NaN,NaN
54.9,-1.7042,32.9386,305.9330,3,5.5796,NaN,0.2757,0.3330
55.9,-1.7019,32.9819,305.2005,3,NaN,NaN,NaN,NaN
57.0,-1.6987,33.0495,304.2534,4,5.1948,NaN,0.2333,0.3256
58.1,-1.6840,33.1156,303.3207,3,NaN,NaN,NaN,NaN
59.1,-1.6930,33.1624,302.4666,3,5.2910,NaN,0.2545,0.3256
60.1,-1.6802,33.1838,302.0532,3,NaN,NaN,NaN,NaN
61.1,-1.6383,33.2200,302.2438,3,4.9062,NaN,0.2121,0.3256
62.0,-1.6263,33.2618,302.0926,3,NaN,NaN,NaN,NaN
63.0,-1.6307,33.2964,301.7193,3,5.0024,NaN,0.2333,0.3330
64.0,-1.6381,33.3275,301.1325,3,NaN,NaN,NaN,NaN
65.0,-1.6557,33.3676,300.5360,3,4.7138,NaN,0.2757,0.3404
66.0,-1.6467,33.4066,299.9371,3,NaN,NaN,NaN,NaN
67.0,-1.6381,33.4413,298.7042,3,4.7138,NaN,0.2545,0.3182
67.9,-1.6295,33.4696,297.9559,3,NaN,NaN,NaN,NaN
68.9,-1.6141,33.4994,297.4632,3,4.6176,NaN,0.1697,0.3034
69.9,-1.6058,33.5263,296.7467,3,NaN,NaN,NaN,NaN
70.9,-1.6016,33.5535,296.2762,3,4.2328,NaN,0.2121,0.3108
71.9,-1.5854,33.5920,295.1523,3,NaN,NaN,NaN,NaN
72.9,-1.5662,33.6300,294.2421,3,4.2328,NaN,0.2333,0.3108
73.9,-1.5576,33.6577,293.5629,3,NaN,NaN,NaN,NaN
74.9,-1.5418,33.6898,293.3332,3,3.8480,NaN,0.2333,0.3108
75.9,-1.5284,33.7249,293.2125,3,NaN,NaN,NaN,NaN
76.9,-1.5169,33.7501,293.2426,3,3.7518,NaN,0.1909,0.3034
77.9,-1.5043,33.7750,293.5047,3,NaN,NaN,NaN,NaN
78.9,-1.4885,33.8023,293.8056,3,3.7518,NaN,0.1697,0.3552
79.9,-1.4749,33.8230,293.9465,3,NaN,NaN,NaN,NaN
80.9,-1.4583,33.8483,293.7016,3,3.6556,NaN,0.1697,0.3404
81.9,-1.4475,33.8625,293.8712,3,NaN,NaN,NaN,NaN
82.9,-1.4388,33.8735,294.1551,3,3.5594,NaN,0.2121,0.3108
83.9,-1.4295,33.8890,294.1144,3,NaN,NaN,NaN,NaN
84.9,-1.4228,33.9008,294.4719,3,3.4632,NaN,0.1697,0.3034
85.9,-1.4032,33.9169,294.6794,3,NaN,NaN,NaN,NaN
86.9,-1.3873,33.9338,294.8019,3,3.6556,NaN,0.1697,0.2960
87.9,-1.3682,33.9479,294.8902,3,NaN,NaN,NaN,NaN
88.9,-1.3341,33.9708,294.4353,3,3.6556,NaN,0.1273,0.3108
89.9,-1.3311,33.9794,294.4868,3,NaN,NaN,NaN,NaN
90.9,-1.3217,33.9986,294.7193,3,3.3670,NaN,0.1273,0.3256
91.9,-1.3161,34.0174,294.6124,3,NaN,NaN,NaN,NaN
92.9,-1.3029,34.0434,294.7570,3,3.3670,NaN,0.1485,0.3256
93.9,-1.3177,34.0595,294.9319,3,NaN,NaN,NaN,NaN
94.9,-1.3261,34.0725,294.3330,3,3.1746,NaN,0.1485,0.3330
95.9,-1.3172,34.0833,294.3321,3,NaN,NaN,NaN,NaN
96.9,-1.3217,34.0960,294.0272,3,2.9822,NaN,0.1485,0.3256
97.9,-1.3176,34.1115,293.9149,3,NaN,NaN,NaN,NaN
98.9,-1.3071,34.1259,294.1294,3,2.9822,NaN,0.1061,0.3256
99.9,-1.3009,34.1349,294.1663,3,NaN,NaN,NaN,NaN
100.9,-1.2947,34.1471,293.8564,3,2.9822,NaN,0.0848,0.3256
101.9,-1.2837,34.1588,293.5627,3,NaN,NaN,NaN,NaN
102.9,-1.2791,34.1686,293.7539,3,2.9822,NaN,0.1061,0.3108
103.9,-1.2721,34.1773,293.8080,3,NaN,NaN,NaN,NaN
104.9,-1.2660,34.1839,293.5956,3,2.9822,NaN,0.1273,0.3182
106.0,-1.2623,34.1930,293.5616,3,NaN,NaN,NaN,NaN
107.0,-1.2531,34.2022,293.7944,3,2.6936,NaN,0.1061,0.3034
108.0,-1.2403,34.2126,293.6872,3,NaN,NaN,NaN,NaN
109.0,-1.2250,34.2221,293.2858,3,2.5974,NaN,0.1061,0.3256
110.0,-1.2158,34.2291,293.8216,3,NaN,NaN,NaN,NaN
111.0,-1.2055,34.2368,293.9079,3,2.5974,NaN,0.0848,0.3182
112.0,-1.1969,34.2433,293.5213,3,NaN,NaN,NaN,NaN
113.0,-1.1934,34.2491,293.2535,3,2.4050,NaN,0.1061,0.3108
114.0,-1.1800,34.2568,293.5860,3,NaN,NaN,NaN,NaN
115.0,-1.1624,34.2661,293.8320,3,2.4050,NaN,0.0848,0.3108
116.0,-1.1509,34.2748,293.7600,3,NaN,NaN,NaN,NaN
117.0,-1.1334,34.2814,293.5709,3,2.5012,NaN,0.1061,0.3256
118.0,-1.1330,34.2862,293.3475,3,NaN,NaN,NaN,NaN
119.1,-1.1158,34.2925,293.3579,3,2.5012,NaN,0.1061,0.3182
120.1,-1.1006,34.2974,293.3447,3,NaN,NaN,NaN,NaN
121.1,-1.0873,34.3030,293.6992,3,2.5974,NaN,0.0636,0.3034
122.1,-1.0762,34.3088,294.1392,3,NaN,NaN,NaN,NaN
123.1,-1.0664,34.3138,293.8306,3,2.4050,NaN,0.0424,0.3108
124.1,-1.0579,34.3187,294.1594,3,NaN,NaN,NaN,NaN
125.1,-1.0514,34.3232,294.5557,3,2.5012,NaN,0.0848,0.3108
126.1,-1.0396,34.3290,294.1424,3,NaN,NaN,NaN,NaN
127.2,-1.0310,34.3361,294.6092,3,2.4050,NaN,0.0424,0.3108
128.0,-1.0253,34.3416,294.8928,2,NaN,NaN,NaN,NaN
128.8,-1.0187,34.3465,294.4678,3,NaN,NaN,NaN,NaN
129.9,-1.0193,34.3520,294.6905,3,2.2126,NaN,0.0636,0.3182
130.9,-1.0106,34.3556,294.8803,3,NaN,NaN,NaN,NaN
131.9,-0.9934,34.3606,294.4740,3,2.1164,NaN,0.0636,0.3256
132.9,-0.9804,34.3646,294.9444,3,NaN,NaN,NaN,NaN
133.9,-0.9730,34.3688,294.8232,3,2.3088,NaN,0.0212,0.3182
134.9,-0.9640,34.3715,294.6713,3,NaN,NaN,NaN,NaN
