2012,278.50144,-83.9318,85.8712,758
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.6257,29.7685,NaN,5,8.9466,NaN,0.7848,0.4144
6.9,-1.6258,29.7696,NaN,4,NaN,NaN,NaN,NaN
8.0,-1.6257,29.7716,NaN,4,8.9466,NaN,0.8060,0.4292
9.0,-1.6255,29.7726,NaN,4,9.0428,NaN,0.9120,0.4366
10.0,-1.6256,29.7730,NaN,3,NaN,NaN,NaN,NaN
11.0,-1.6256,29.7734,NaN,4,9.0428,NaN,0.8908,0.4292
11.9,-1.6256,29.7742,NaN,3,NaN,NaN,NaN,NaN
12.9,-1.6257,29.7759,NaN,4,9.1390,NaN,0.8908,0.4366
14.0,-1.6254,29.7773,NaN,4,8.9466,NaN,0.9120,0.4588
15.0,-1.6255,29.7823,NaN,4,NaN,NaN,NaN,NaN
16.0,-1.6265,29.7933,NaN,3,8.9466,NaN,0.8060,0.4440
17.0,-1.6259,29.8037,NaN,4,NaN,NaN,NaN,NaN
18.1,-1.6266,29.8098,NaN,4,8.9466,NaN,0.8272,0.4292
19.0,-1.6272,29.8151,NaN,3,8.9466,NaN,0.8696,0.4292
19.9,-1.6255,29.8277,NaN,4,NaN,NaN,NaN,NaN
21.0,-1.6247,29.9055,NaN,4,9.1390,NaN,0.7848,0.4514
22.0,-1.6253,30.0468,NaN,3,NaN,NaN,NaN,NaN
23.0,-1.6258,30.4947,NaN,4,8.9466,NaN,0.8484,0.4144
24.1,-1.6350,30.7821,NaN,4,8.7542,NaN,0.7211,0.4292
25.1,-1.6480,30.8787,NaN,3,NaN,NaN,NaN,NaN
26.0,-1.6547,30.9258,NaN,4,9.4276,NaN,0.7424,0.3848
27.0,-1.6563,30.9596,NaN,3,NaN,NaN,NaN,NaN
28.0,-1.6556,30.9906,NaN,4,9.0428,NaN,0.7211,0.3848
29.0,-1.6547,31.0356,NaN,3,7.9846,NaN,0.6575,0.3626
29.9,-1.6606,31.0690,NaN,3,NaN,NaN,NaN,NaN
31.0,-1.6702,31.1065,NaN,4,8.2732,NaN,0.6787,0.3478
32.0,-1.6734,31.1313,NaN,3,NaN,NaN,NaN,NaN
32.9,-1.6759,31.1562,NaN,4,8.9466,NaN,0.6575,0.3552
34.0,-1.6815,31.1810,NaN,4,8.6580,NaN,0.6575,0.3626
35.0,-1.6864,31.2036,NaN,3,NaN,NaN,NaN,NaN
36.0,-1.6891,31.2305,NaN,4,8.2732,NaN,0.6575,0.3626
37.0,-1.6908,31.2522,NaN,3,NaN,NaN,NaN,NaN
38.0,-1.6930,31.2713,NaN,4,8.5618,NaN,0.6151,0.3404
39.1,-1.6944,31.2940,NaN,4,8.5618,NaN,0.5727,0.3626
