2012,127.00144,-136.4470,84.3095,757
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.6543,30.2476,365.5252,6,NaN,NaN,NaN,NaN
7.0,-1.6543,30.2499,365.2815,4,2.5012,NaN,0.4454,0.3256
8.0,-1.6544,30.2531,364.9117,5,2.4050,NaN,0.2969,0.3404
9.0,-1.6545,30.2535,364.8459,4,2.5012,NaN,0.3181,0.3404
10.0,-1.6545,30.2553,364.2976,5,NaN,NaN,NaN,NaN
11.0,-1.6546,30.2580,364.1252,5,2.5012,NaN,0.3394,0.3182
11.9,-1.6546,30.2605,363.6255,5,2.4050,NaN,0.3394,0.3330
12.9,-1.6548,30.2674,363.4804,5,2.7898,NaN,0.2545,0.3330
14.0,-1.6551,30.2815,363.0563,5,NaN,NaN,NaN,NaN
15.1,-1.6556,30.2972,362.7515,4,2.6936,NaN,0.3181,0.3404
16.0,-1.6558,30.3011,362.5561,3,2.8860,NaN,0.2969,0.3404
16.9,-1.6559,30.3072,362.3869,4,NaN,NaN,NaN,NaN
17.9,-1.6560,30.3119,362.0207,4,2.8860,NaN,0.2757,0.3182
18.9,-1.6563,30.3183,361.8989,4,2.9822,NaN,0.3181,0.3108
19.9,-1.6566,30.3266,361.4346,4,NaN,NaN,NaN,NaN
20.9,-1.6569,30.3336,360.9712,4,3.0784,NaN,0.2757,0.3330
22.0,-1.6572,30.3419,360.5080,4,3.0784,NaN,0.2969,0.3404
23.0,-1.6576,30.3661,359.9648,4,NaN,NaN,NaN,NaN
24.1,-1.6583,30.3834,359.4452,4,3.5594,NaN,0.2333,0.3404
25.1,-1.6591,30.3945,358.8847,4,3.6556,NaN,0.2333,0.3330
26.1,-1.6591,30.4002,358.2841,4,NaN,NaN,NaN,NaN
27.1,-1.6592,30.4086,357.9040,4,3.6556,NaN,0.2545,0.3330
28.0,-1.6589,30.4167,357.2427,3,NaN,NaN,NaN,NaN
28.9,-1.6591,30.4226,356.6898,4,3.6556,NaN,0.2545,0.3256
29.9,-1.6601,30.4296,356.1417,4,3.9442,NaN,0.2757,0.3478
30.9,-1.6622,30.4405,355.3980,4,NaN,NaN,NaN,NaN
31.9,-1.6630,30.4470,354.8615,4,4.2328,NaN,0.2757,0.3478
33.0,-1.6635,30.4536,354.0380,4,4.6176,NaN,0.2333,0.3478
34.0,-1.6638,30.4604,353.2377,3,NaN,NaN,NaN,NaN
34.9,-1.6642,30.4632,352.6588,4,4.7138,NaN,0.2545,0.3552
36.0,-1.6646,30.4664,351.7508,4,NaN,NaN,NaN,NaN
37.0,-1.6643,30.4700,350.9921,4,4.7138,NaN,0.2969,0.3330
38.0,-1.6652,30.4735,349.9013,4,4.8100,NaN,0.2545,0.3330
39.0,-1.6660,30.4761,348.8769,4,NaN,NaN,NaN,NaN
40.1,-1.6666,30.4784,347.5885,4,4.8100,NaN,0.2545,0.3478
41.0,-1.6673,30.4819,346.4610,3,5.0986,NaN,0.2757,0.3478
41.9,-1.6668,30.4850,344.9979,4,NaN,NaN,NaN,NaN
42.9,-1.6640,30.4897,342.9807,4,5.2910,NaN,0.2545,0.3330
43.9,-1.6625,30.4950,340.7561,4,4.8100,NaN,0.2333,0.3404
44.9,-1.6621,30.5001,338.0759,4,NaN,NaN,NaN,NaN
46.0,-1.6625,30.5122,335.5033,4,4.7138,NaN,0.2757,0.3478
47.0,-1.6613,30.5459,332.1022,4,NaN,NaN,NaN,NaN
48.0,-1.6673,30.6545,328.1100,4,5.4834,NaN,0.2757,0.3404
49.0,-1.6475,30.7811,324.0766,4,6.5416,NaN,0.3606,0.3478
50.0,-1.5758,30.9508,320.2467,4,NaN,NaN,NaN,NaN
51.1,-1.5445,31.1284,316.8331,4,5.2910,NaN,0.2969,0.3256
52.0,-1.5214,31.2037,314.3154,3,4.6176,NaN,0.2333,0.3330
53.1,-1.4883,31.2462,311.4949,4,NaN,NaN,NaN,NaN
54.1,-1.4669,31.3336,308.8854,3,4.2328,NaN,0.2545,0.3330
55.0,-1.4499,31.4908,306.5322,4,NaN,NaN,NaN,NaN
56.0,-1.4443,31.6646,304.2951,3,4.1366,NaN,0.2121,0.3404
56.9,-1.4414,31.7580,302.3714,4,3.9442,NaN,0.2333,0.3330
58.0,-1.4382,31.8555,300.5293,4,NaN,NaN,NaN,NaN
58.9,-1.4472,31.9036,299.0514,3,4.1366,NaN,0.2121,0.3330
59.9,-1.4524,31.9428,297.6414,4,NaN,NaN,NaN,NaN
61.0,-1.4517,31.9857,296.3084,4,4.0404,NaN,0.1697,0.3478
62.0,-1.4558,32.0113,294.9539,3,4.1366,NaN,0.2121,0.3256
63.0,-1.4665,32.0342,293.6678,4,NaN,NaN,NaN,NaN
64.0,-1.4495,32.0651,292.2750,3,4.0404,NaN,0.1909,0.3182
65.0,-1.4507,32.0907,291.0908,4,NaN,NaN,NaN,NaN
66.0,-1.4654,32.1100,289.8487,3,4.3290,NaN,0.1909,0.3404
66.9,-1.4953,32.1314,288.7636,4,NaN,NaN,NaN,NaN
68.0,-1.5016,32.1548,287.6192,4,4.2328,NaN,0.1909,0.3404
69.0,-1.4888,32.1784,286.3028,3,NaN,NaN,NaN,NaN
70.0,-1.4498,32.2067,285.0339,4,3.8480,NaN,0.1909,0.3330
71.0,-1.4585,32.2321,283.8405,3,4.0404,NaN,0.1909,0.3256
72.0,-1.4774,32.2494,282.7095,4,NaN,NaN,NaN,NaN
73.0,-1.4902,32.2659,281.6360,3,4.0404,NaN,0.2545,0.3404
73.9,-1.5431,32.2794,280.7178,4,NaN,NaN,NaN,NaN
74.9,-1.5462,32.2982,279.6891,3,4.1366,NaN,0.1697,0.3330
76.0,-1.5422,32.3158,278.9015,4,3.8480,NaN,0.1697,0.3256
77.0,-1.5296,32.3283,278.3732,3,NaN,NaN,NaN,NaN
78.0,-1.5317,32.3379,277.8122,4,4.0404,NaN,0.2121,0.3552
79.0,-1.5413,32.3480,277.3322,3,NaN,NaN,NaN,NaN
80.0,-1.5501,32.3606,276.9823,4,4.0404,NaN,0.2121,0.3478
81.0,-1.5547,32.3711,276.5627,3,NaN,NaN,NaN,NaN
82.0,-1.5592,32.3825,276.0936,4,3.8480,NaN,0.1485,0.3404
83.0,-1.5533,32.3949,275.6190,3,3.9442,NaN,0.1909,0.3182
83.9,-1.5588,32.4060,275.2040,4,NaN,NaN,NaN,NaN
85.1,-1.5711,32.4179,274.9548,4,4.2328,NaN,0.2333,0.3182
86.1,-1.5754,32.4265,274.6819,3,NaN,NaN,NaN,NaN
86.9,-1.5746,32.4361,274.4329,3,3.9442,NaN,0.2121,0.3552
88.0,-1.5750,32.4503,273.9205,4,NaN,NaN,NaN,NaN
89.0,-1.5716,32.4644,273.3982,3,4.0404,NaN,0.1909,0.3330
90.0,-1.5621,32.4794,272.8651,4,3.9442,NaN,0.2121,0.3404
91.0,-1.5502,32.4941,272.2142,3,NaN,NaN,NaN,NaN
92.0,-1.5411,32.5078,271.6856,4,4.1366,NaN,0.2333,0.3404
93.0,-1.5310,32.5203,271.0269,3,NaN,NaN,NaN,NaN
94.0,-1.5284,32.5318,270.5346,4,3.9442,NaN,0.2333,0.3256
95.1,-1.5139,32.5455,269.6614,3,NaN,NaN,NaN,NaN
95.9,-1.4902,32.5577,268.8998,3,4.1366,NaN,0.2121,0.3330
96.9,-1.4801,32.5728,268.0610,4,NaN,NaN,NaN,NaN
98.1,-1.4777,32.5901,267.1011,4,4.0404,NaN,0.1909,0.3330
99.1,-1.4851,32.6041,266.3071,3,4.1366,NaN,0.1697,0.3478
100.0,-1.4847,32.6184,265.5293,3,NaN,NaN,NaN,NaN
101.0,-1.4673,32.6342,264.3918,4,4.0404,NaN,0.1909,0.3626
102.0,-1.4613,32.6499,263.4130,3,NaN,NaN,NaN,NaN
102.9,-1.4421,32.6698,262.6586,3,4.2328,NaN,0.2545,0.3626
103.9,-1.4380,32.6939,261.8180,4,NaN,NaN,NaN,NaN
104.9,-1.4278,32.7149,260.9680,3,4.2328,NaN,0.2333,0.3700
106.0,-1.4180,32.7372,259.9812,4,4.2328,NaN,0.2757,0.3996
107.0,-1.4156,32.7582,259.3173,3,NaN,NaN,NaN,NaN
108.0,-1.4124,32.7765,258.5846,4,4.5214,NaN,0.2969,0.3700
109.1,-1.4043,32.7961,257.6507,3,NaN,NaN,NaN,NaN
109.9,-1.4027,32.8193,257.4048,3,4.0404,NaN,0.2545,0.3626
110.9,-1.3994,32.8529,257.2208,4,NaN,NaN,NaN,NaN
111.9,-1.4002,32.8775,257.3302,3,4.3290,NaN,0.2333,0.3922
113.0,-1.4062,32.9010,257.6313,4,4.1366,NaN,0.2545,0.3774
114.0,-1.4156,32.9192,258.0673,3,NaN,NaN,NaN,NaN
115.0,-1.4251,32.9367,258.2044,4,4.0404,NaN,0.2545,0.3700
116.1,-1.4336,32.9559,258.4243,3,NaN,NaN,NaN,NaN
116.9,-1.4405,32.9757,258.6012,3,4.2328,NaN,0.2757,0.3848
118.0,-1.4479,32.9972,259.0067,4,NaN,NaN,NaN,NaN
119.0,-1.4566,33.0215,259.3204,3,3.9442,NaN,0.2757,0.3774
120.0,-1.4654,33.0455,259.7049,4,NaN,NaN,NaN,NaN
121.1,-1.4745,33.0784,259.9269,3,3.8480,NaN,0.2545,0.3626
