2011,270.83477,169.1025,84.1899,742
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
21.9,-1.5422,28.7990,371.3731,10,NaN,NaN,NaN,NaN
22.9,-1.5666,29.9770,368.5804,3,NaN,NaN,NaN,NaN
23.9,-1.5917,30.2311,366.4695,3,NaN,NaN,NaN,NaN
24.8,-1.6086,30.3864,364.8779,3,NaN,NaN,NaN,NaN
25.8,-1.6166,30.5003,363.2141,3,NaN,NaN,NaN,NaN
26.9,-1.6166,30.6164,362.1791,3,NaN,NaN,NaN,NaN
27.9,-1.6264,30.7565,360.5832,3,NaN,NaN,NaN,NaN
29.0,-1.6445,30.9042,358.3096,3,NaN,NaN,NaN,NaN
30.0,-1.6597,31.0877,357.0798,3,9.2352,NaN,0.5303,0.4366
31.1,-1.6636,31.2492,356.5526,3,NaN,NaN,NaN,NaN
32.1,-1.6592,31.4163,355.1360,3,8.6580,NaN,0.4666,0.3700
33.0,-1.6530,31.5329,353.7976,2,NaN,NaN,NaN,NaN
33.9,-1.6535,31.6454,352.1909,3,7.9846,NaN,0.4454,0.3774
34.9,-1.6517,31.7747,349.7769,3,7.4074,NaN,0.4030,0.3552
35.9,-1.6593,31.9057,347.5767,3,NaN,NaN,NaN,NaN
37.0,-1.6799,32.0280,346.2527,3,NaN,NaN,NaN,NaN
38.0,-1.6667,32.1298,344.7889,3,7.4074,NaN,0.3818,0.3404
39.1,-1.6643,32.2297,343.3066,3,NaN,NaN,NaN,NaN
40.1,-1.6636,32.3332,341.7107,3,6.9264,NaN,0.3394,0.3330
41.0,-1.6681,32.4191,340.4094,2,NaN,NaN,NaN,NaN
41.9,-1.6690,32.4985,339.3667,3,6.4454,NaN,0.2969,0.3330
42.9,-1.6623,32.5849,337.3629,3,NaN,NaN,NaN,NaN
44.0,-1.6641,32.6391,335.4898,3,6.1568,NaN,0.2757,0.3478
45.0,-1.6615,32.6899,333.9703,3,NaN,NaN,NaN,NaN
46.0,-1.6525,32.7398,332.5252,3,5.9644,NaN,0.2757,0.3552
47.1,-1.6469,32.7792,331.4838,3,NaN,NaN,NaN,NaN
48.1,-1.6473,32.8279,330.5033,3,5.6758,NaN,0.2757,0.3478
49.0,-1.6449,32.8582,329.2547,2,NaN,NaN,NaN,NaN
49.9,-1.6409,32.9010,328.8063,3,5.3872,NaN,0.2333,0.3478
50.9,-1.6394,32.9300,328.1033,3,NaN,NaN,NaN,NaN
52.0,-1.6239,32.9836,326.7578,3,NaN,NaN,NaN,NaN
53.0,-1.6070,33.0384,326.3644,3,5.3872,NaN,0.2757,0.3478
54.0,-1.5867,33.1120,325.1245,3,NaN,NaN,NaN,NaN
55.1,-1.5781,33.1781,324.2652,3,5.0986,NaN,0.2333,0.3404
56.1,-1.5716,33.2421,323.9726,3,NaN,NaN,NaN,NaN
57.0,-1.5606,33.2845,323.0201,2,5.0024,NaN,0.2333,0.3552
57.8,-1.5526,33.3258,322.1329,3,NaN,NaN,NaN,NaN
58.9,-1.5409,33.3723,321.4164,3,4.7138,NaN,0.1909,0.3404
59.9,-1.5287,33.4233,320.6842,3,4.4252,NaN,0.2121,0.3404
60.9,-1.5144,33.4746,319.5962,3,NaN,NaN,NaN,NaN
62.0,-1.5032,33.5143,318.8808,3,NaN,NaN,NaN,NaN
