2011,254.08477,163.9915,84.6884,195
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.5634,28.8728,NaN,4,NaN,NaN,NaN,NaN
7.0,-1.5634,28.8729,368.9631,4,8.4656,0.3616,1.1878,0.5994
8.0,-1.5634,28.8730,368.5042,3,NaN,NaN,NaN,NaN
9.0,-1.5634,28.8729,368.5998,4,8.4656,0.2865,1.1878,0.5476
10.0,-1.5635,28.8731,368.7995,3,8.2732,0.2184,1.2302,0.5550
10.9,-1.5634,28.8732,367.7337,4,NaN,NaN,NaN,NaN
12.0,-1.5635,28.8736,366.8814,4,8.3694,0.1694,1.1666,0.5772
13.0,-1.5635,28.8767,367.1912,4,8.4656,0.1348,1.1666,0.5328
14.0,-1.5634,28.8799,367.0301,3,NaN,NaN,NaN,NaN
14.9,-1.5633,28.8828,366.3620,4,8.4656,0.1097,1.1241,0.5328
16.0,-1.5633,28.8958,364.9475,4,NaN,NaN,NaN,NaN
17.1,-1.5625,28.9548,364.0689,4,8.2732,0.0884,1.1666,0.5476
18.0,-1.5598,29.2676,363.6570,3,8.6580,0.0702,0.9969,0.5402
19.0,-1.5600,29.9525,360.9571,4,NaN,NaN,NaN,NaN
20.0,-1.5661,30.4662,358.0664,3,9.1390,0.0582,0.8696,0.5180
20.9,-1.5776,30.6119,357.5436,4,9.5238,NaN,0.6999,0.4144
22.1,-1.5920,30.7699,356.6935,4,NaN,NaN,NaN,NaN
23.0,-1.6113,30.8967,355.8723,3,9.3314,NaN,0.6363,0.6068
24.1,-1.6266,31.0222,355.7195,4,NaN,NaN,NaN,NaN
25.1,-1.6377,31.1109,354.4951,3,8.8504,NaN,0.6575,0.3996
26.0,-1.6457,31.1844,354.2961,3,NaN,NaN,NaN,NaN
27.0,-1.6497,31.2391,352.3842,4,8.7542,NaN,0.5939,0.4070
28.1,-1.6545,31.2797,351.5714,3,8.4656,NaN,0.5090,0.3774
29.0,-1.6601,31.3113,351.7021,3,NaN,NaN,NaN,NaN
29.9,-1.6627,31.3407,350.8762,3,8.4656,NaN,0.5303,0.3922
31.0,-1.6693,31.3939,349.5929,4,NaN,NaN,NaN,NaN
32.1,-1.6755,31.4333,349.9304,3,8.4656,NaN,0.5303,0.3700
33.0,-1.6787,31.4531,350.2711,3,NaN,NaN,NaN,NaN
33.9,-1.6814,31.4714,349.2054,3,8.5618,NaN,0.5303,0.3626
35.0,-1.6836,31.4819,348.8389,4,NaN,NaN,NaN,NaN
36.1,-1.6856,31.4913,348.8100,3,8.4656,NaN,0.5090,0.3626
37.0,-1.6887,31.5024,348.4441,3,NaN,NaN,NaN,NaN
37.9,-1.6886,31.5170,348.1183,3,8.3694,NaN,0.5090,0.3626
39.0,-1.6870,31.5348,347.5708,4,8.6580,NaN,0.4666,0.3552
40.1,-1.6807,31.5549,346.5080,3,NaN,NaN,NaN,NaN
41.0,-1.6827,31.5741,344.4448,3,8.6580,NaN,0.4666,0.3848
42.0,-1.6848,31.5810,344.2104,3,NaN,NaN,NaN,NaN
42.9,-1.6866,31.5970,343.2823,3,8.5618,NaN,0.4666,0.3996
44.0,-1.6922,31.6352,342.0717,4,NaN,NaN,NaN,NaN
45.1,-1.6941,31.6576,340.2447,3,8.4656,NaN,0.4454,0.3552
46.0,-1.7029,31.6810,338.2541,3,NaN,NaN,NaN,NaN
46.9,-1.7113,31.7044,336.5565,3,8.4656,NaN,0.4454,0.3774
48.0,-1.7037,31.7418,335.0263,4,NaN,NaN,NaN,NaN
49.1,-1.7104,31.7772,332.6154,3,8.1770,NaN,0.4454,0.3848
50.0,-1.7151,31.8244,330.8938,3,8.2732,NaN,0.4454,0.3626
51.0,-1.7165,31.8895,329.3889,3,NaN,NaN,NaN,NaN
52.0,-1.7037,32.0181,326.3869,4,7.9846,NaN,0.4030,0.3552
53.1,-1.6879,32.1603,324.7617,3,NaN,NaN,NaN,NaN
54.0,-1.6778,32.2649,323.3207,3,7.1188,NaN,0.4242,0.3552
55.0,-1.6671,32.3746,322.0793,3,NaN,NaN,NaN,NaN
56.0,-1.6595,32.5012,321.8186,4,6.8302,NaN,0.3394,0.3626
57.1,-1.6519,32.6389,320.7720,3,NaN,NaN,NaN,NaN
58.1,-1.6418,32.7968,319.2894,3,6.3492,NaN,0.3181,0.3404
59.0,-1.6350,32.9904,317.8371,3,NaN,NaN,NaN,NaN
59.9,-1.6288,33.1282,317.9000,3,5.3872,NaN,0.2757,0.3552
60.9,-1.6207,33.2305,318.0657,3,NaN,NaN,NaN,NaN
62.0,-1.6210,33.3416,316.7471,4,4.7138,NaN,0.2333,0.3330
63.1,-1.6222,33.4192,316.1648,3,4.6176,NaN,0.2121,0.3552
64.0,-1.6122,33.4582,315.4311,3,NaN,NaN,NaN,NaN
65.0,-1.5974,33.4915,314.3147,3,4.2328,NaN,0.1909,0.3404
65.9,-1.5840,33.5175,312.8986,3,NaN,NaN,NaN,NaN
66.9,-1.5767,33.5395,312.3549,3,3.8480,NaN,0.2121,0.3552
68.0,-1.5562,33.5908,312.2763,4,NaN,NaN,NaN,NaN
69.1,-1.5296,33.6440,311.5497,3,4.1366,NaN,0.1697,0.3256
70.0,-1.5219,33.6631,310.8804,3,NaN,NaN,NaN,NaN
71.0,-1.5106,33.6865,311.2256,3,3.6556,NaN,0.1697,0.3478
71.9,-1.5010,33.7087,310.2620,3,NaN,NaN,NaN,NaN
72.9,-1.4897,33.7320,310.0567,3,3.6556,NaN,0.2121,0.3330
73.9,-1.4820,33.7511,309.5805,3,NaN,NaN,NaN,NaN
75.0,-1.4695,33.7807,309.7025,4,3.5594,NaN,0.1909,0.3478
76.1,-1.4661,33.7996,309.3859,3,3.4632,NaN,0.1909,0.3330
77.1,-1.4609,33.8139,309.3662,3,NaN,NaN,NaN,NaN
78.0,-1.4562,33.8292,309.1103,3,3.2708,NaN,0.1485,0.3552
79.0,-1.4530,33.8457,309.2256,3,NaN,NaN,NaN,NaN
79.9,-1.4517,33.8550,308.9477,3,3.3670,NaN,0.1485,0.3404
80.9,-1.4503,33.8670,308.7158,3,NaN,NaN,NaN,NaN
82.0,-1.4454,33.8820,308.4922,4,3.3670,NaN,0.1485,0.3256
83.1,-1.4378,33.9047,307.7777,3,NaN,NaN,NaN,NaN
84.1,-1.4335,33.9202,307.9577,3,3.1746,NaN,0.1273,0.3256
85.0,-1.4243,33.9437,307.5131,3,NaN,NaN,NaN,NaN
86.0,-1.4166,33.9601,307.4874,3,2.9822,NaN,0.1273,0.3626
87.0,-1.4091,33.9788,307.3699,3,NaN,NaN,NaN,NaN
87.9,-1.3951,34.0070,307.5789,3,3.0784,NaN,0.1273,0.3330
88.9,-1.3872,34.0205,307.8658,3,NaN,NaN,NaN,NaN
90.0,-1.3852,34.0336,307.4778,4,2.8860,NaN,0.1061,0.3330
91.1,-1.3833,34.0487,307.0539,3,2.7898,NaN,0.1273,0.3330
92.1,-1.3757,34.0649,306.8632,3,NaN,NaN,NaN,NaN
93.1,-1.3534,34.0807,306.5342,3,2.7898,NaN,0.1061,0.3478
94.0,-1.3630,34.0922,306.5056,3,NaN,NaN,NaN,NaN
95.0,-1.3773,34.1013,306.6153,3,NaN,NaN,NaN,NaN
96.0,-1.3821,34.1122,306.9852,3,2.5974,NaN,0.1273,0.3330
96.9,-1.3634,34.1280,306.2454,3,NaN,NaN,NaN,NaN
97.9,-1.3590,34.1391,305.6218,3,2.6936,NaN,0.0636,0.3108
98.9,-1.3567,34.1514,305.9451,3,NaN,NaN,NaN,NaN
100.0,-1.3463,34.1663,305.6025,4,2.5012,NaN,0.1061,0.3330
101.1,-1.3336,34.1780,305.3122,3,2.5012,NaN,0.1061,0.3256
102.1,-1.3237,34.1869,305.9597,3,NaN,NaN,NaN,NaN
103.1,-1.3163,34.1945,305.6001,3,2.5012,NaN,0.0848,0.3330
104.0,-1.2987,34.2038,304.4679,3,NaN,NaN,NaN,NaN
105.0,-1.2865,34.2114,304.5514,3,2.3088,NaN,0.1273,0.3330
106.0,-1.2762,34.2194,304.2889,3,NaN,NaN,NaN,NaN
106.9,-1.2601,34.2291,304.2057,3,2.3088,NaN,0.1061,0.3626
107.9,-1.2450,34.2382,304.2282,3,NaN,NaN,NaN,NaN
108.9,-1.2249,34.2475,304.1523,3,2.2126,NaN,0.0848,0.3182
109.9,-1.2092,34.2532,303.7239,3,NaN,NaN,NaN,NaN
111.0,-1.1854,34.2628,303.7604,4,2.2126,NaN,0.0636,0.3330
112.1,-1.1683,34.2699,303.3129,3,NaN,NaN,NaN,NaN
113.1,-1.1514,34.2765,303.2221,3,2.3088,NaN,0.0848,0.3182
114.1,-1.1382,34.2815,303.3509,3,NaN,NaN,NaN,NaN
115.1,-1.1308,34.2848,302.9688,3,2.2126,NaN,0.0636,0.3404
