2011,324.50144,178.9750,85.3933,759
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.5,-1.6151,29.5155,368.0602,2,NaN,NaN,NaN,NaN
5.9,-1.6146,29.4992,367.8821,8,NaN,NaN,NaN,NaN
6.9,-1.6164,29.5485,368.5793,3,NaN,NaN,NaN,NaN
7.9,-1.6181,29.5797,368.3436,3,NaN,NaN,NaN,NaN
8.8,-1.6201,29.6220,367.9780,3,NaN,NaN,NaN,NaN
9.9,-1.6255,29.7226,368.2101,3,NaN,NaN,NaN,NaN
10.9,-1.6311,29.8263,368.2562,3,NaN,NaN,NaN,NaN
12.0,-1.6346,29.8909,368.6017,3,NaN,NaN,NaN,NaN
13.0,-1.6363,29.9260,368.7318,2,8.7542,NaN,0.5515,0.4218
13.9,-1.6375,29.9510,369.0450,3,NaN,NaN,NaN,NaN
14.9,-1.6391,29.9728,369.3246,3,8.5618,NaN,0.4878,0.3922
16.0,-1.6402,29.9937,369.2451,3,NaN,NaN,NaN,NaN
17.1,-1.6411,30.0099,369.1553,3,8.6580,NaN,0.5303,0.3922
18.0,-1.6419,30.0246,369.5392,2,NaN,NaN,NaN,NaN
18.9,-1.6425,30.0363,370.1573,3,NaN,NaN,NaN,NaN
19.9,-1.6431,30.0461,370.6550,3,8.5618,NaN,0.5303,0.3700
21.0,-1.6437,30.0561,370.4343,3,NaN,NaN,NaN,NaN
22.1,-1.6441,30.0668,370.0497,3,8.4656,NaN,0.5515,0.3774
23.1,-1.6443,30.0981,370.3567,3,NaN,NaN,NaN,NaN
24.0,-1.6446,30.1549,370.4723,2,8.2732,NaN,0.6575,0.4070
24.9,-1.6483,30.4115,369.7229,3,NaN,NaN,NaN,NaN
25.9,-1.6552,30.7577,367.7648,3,8.6580,NaN,0.5727,0.3774
27.0,-1.6639,30.9949,365.9758,3,NaN,NaN,NaN,NaN
28.0,-1.6709,31.1272,364.9872,3,8.6580,NaN,0.4878,0.3700
29.1,-1.6776,31.2242,362.9749,3,NaN,NaN,NaN,NaN
30.1,-1.6820,31.3314,361.6360,3,8.3694,NaN,0.4878,0.3552
31.0,-1.6869,31.4446,360.6053,2,NaN,NaN,NaN,NaN
31.9,-1.6895,31.5184,358.7372,3,NaN,NaN,NaN,NaN
33.0,-1.6914,31.6064,356.6904,3,7.9846,NaN,0.4454,0.3700
34.0,-1.6928,31.7172,355.1702,3,NaN,NaN,NaN,NaN
35.1,-1.6947,31.8372,353.7133,3,7.2150,NaN,0.4242,0.3404
