2011,259.08477,162.6211,84.5142,758
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.2,-1.5483,28.4783,360.6256,5,8.9466,0.6024,1.3787,0.5550
6.9,-1.5484,28.4790,360.5305,3,NaN,NaN,NaN,NaN
8.0,-1.5489,28.4851,361.0280,4,8.9466,0.4698,1.2514,0.5846
9.0,-1.5487,28.4949,359.8180,3,NaN,NaN,NaN,NaN
10.0,-1.5484,28.5077,359.6370,3,8.6580,0.3408,1.2090,0.5772
10.9,-1.5483,28.5287,359.7447,3,NaN,NaN,NaN,NaN
12.0,-1.5461,28.5686,358.0497,4,8.8504,0.2533,1.1453,0.5772
13.1,-1.5464,28.5897,357.6887,3,NaN,NaN,NaN,NaN
14.0,-1.5491,28.6036,357.4509,3,8.8504,0.1992,1.0817,0.5624
14.9,-1.5532,28.6151,356.6791,3,NaN,NaN,NaN,NaN
16.0,-1.5546,28.6432,356.2103,4,8.7542,0.1518,0.9545,0.5550
17.1,-1.5575,28.7376,356.0608,3,8.8504,0.1165,0.9545,0.5476
18.0,-1.5655,29.1622,354.5206,3,NaN,NaN,NaN,NaN
19.0,-1.5703,29.6347,353.6248,3,9.1390,0.0890,0.8484,0.4884
20.0,-1.5765,30.3118,351.1074,3,NaN,NaN,NaN,NaN
20.9,-1.5892,30.5320,350.4482,3,9.7162,0.0709,0.6999,0.4514
21.9,-1.5989,30.6300,349.7316,3,NaN,NaN,NaN,NaN
22.9,-1.6014,30.6867,347.5370,3,9.6200,NaN,0.6151,0.4292
24.0,-1.6114,30.8123,346.3116,4,NaN,NaN,NaN,NaN
25.1,-1.6265,30.9000,346.0860,3,9.1390,NaN,0.5515,0.3774
26.1,-1.6334,30.9697,344.9026,3,NaN,NaN,NaN,NaN
27.0,-1.6427,31.0389,344.7857,3,8.9466,NaN,0.5090,0.3848
28.0,-1.6497,31.1054,344.7721,3,NaN,NaN,NaN,NaN
28.9,-1.6537,31.1452,344.0174,3,8.9466,NaN,0.5303,0.3774
29.9,-1.6504,31.1915,342.6784,3,NaN,NaN,NaN,NaN
30.9,-1.6554,31.2362,341.3557,3,8.5618,NaN,0.5090,0.3922
32.0,-1.6652,31.2924,340.2231,4,NaN,NaN,NaN,NaN
33.1,-1.6700,31.3488,339.2892,3,8.6580,NaN,0.4666,0.3848
34.1,-1.6727,31.3872,338.0438,3,NaN,NaN,NaN,NaN
35.0,-1.6742,31.4174,336.7618,3,8.3694,NaN,0.4666,0.3478
36.0,-1.6769,31.4427,335.3557,3,NaN,NaN,NaN,NaN
37.0,-1.6812,31.4666,334.6972,3,8.4656,NaN,0.4242,0.3404
37.9,-1.6839,31.4903,333.6434,3,NaN,NaN,NaN,NaN
38.9,-1.6848,31.5181,332.3557,3,8.4656,NaN,0.4454,0.3774
40.0,-1.6863,31.5604,331.8637,4,NaN,NaN,NaN,NaN
41.1,-1.6915,31.6243,330.3139,3,8.2732,NaN,0.4454,0.3478
42.1,-1.6931,31.6984,327.8650,3,8.4656,NaN,0.4242,0.3626
43.1,-1.7041,31.7620,326.0424,3,NaN,NaN,NaN,NaN
44.1,-1.6967,31.8360,325.2076,3,NaN,NaN,NaN,NaN
45.0,-1.6953,31.9397,321.4545,3,8.2732,NaN,0.4242,0.3478
46.0,-1.7188,32.0380,318.7706,3,NaN,NaN,NaN,NaN
47.0,-1.6821,32.1694,317.4299,3,7.5998,NaN,0.3818,0.3552
47.9,-1.6668,32.3195,315.3954,3,NaN,NaN,NaN,NaN
48.9,-1.6411,32.4796,314.3617,3,6.9264,NaN,0.3181,0.3626
49.9,-1.6005,32.5728,313.9113,3,NaN,NaN,NaN,NaN
51.0,-1.5997,32.7070,312.3147,4,6.2530,NaN,0.2757,0.3552
52.1,-1.5881,32.8095,311.6836,3,NaN,NaN,NaN,NaN
53.1,-1.5716,32.9505,310.8485,3,5.8682,NaN,0.2969,0.3626
54.1,-1.5419,33.0787,310.1558,3,NaN,NaN,NaN,NaN
55.0,-1.5437,33.1683,310.8488,3,5.0986,NaN,0.2121,0.3478
56.0,-1.5745,33.2783,309.8769,3,NaN,NaN,NaN,NaN
57.0,-1.5424,33.3822,308.1245,3,5.0024,NaN,0.2545,0.3626
58.0,-1.5261,33.4290,308.8160,3,NaN,NaN,NaN,NaN
58.9,-1.5208,33.4830,308.6874,3,4.3290,NaN,0.2121,0.3552
59.9,-1.5145,33.5376,307.8342,3,NaN,NaN,NaN,NaN
60.9,-1.5134,33.5781,308.4621,3,4.1366,NaN,0.1697,0.3404
62.0,-1.5051,33.6217,307.4640,4,3.8480,NaN,0.1697,0.3922
63.1,-1.4897,33.6661,307.1529,3,NaN,NaN,NaN,NaN
64.1,-1.4731,33.7056,306.9216,3,3.5594,NaN,0.1485,0.3700
65.1,-1.4592,33.7312,306.9806,3,NaN,NaN,NaN,NaN
66.0,-1.4473,33.7552,306.4428,3,NaN,NaN,NaN,NaN
67.0,-1.4297,33.7780,305.8834,3,3.4632,NaN,0.1273,0.3626
68.0,-1.4105,33.8097,305.6091,3,3.1746,NaN,0.1273,0.3774
69.0,-1.3968,33.8363,305.5113,3,NaN,NaN,NaN,NaN
69.9,-1.3840,33.8575,305.3843,3,NaN,NaN,NaN,NaN
70.9,-1.3767,33.8748,304.8342,3,3.1746,NaN,0.1273,0.3404
71.9,-1.3707,33.8889,304.9378,3,NaN,NaN,NaN,NaN
73.0,-1.3532,33.9040,305.2421,4,3.1746,NaN,0.1697,0.3626
74.1,-1.3430,33.9254,304.8431,3,2.9822,NaN,0.1061,0.3626
75.1,-1.3383,33.9459,304.6848,3,NaN,NaN,NaN,NaN
76.1,-1.3346,33.9621,304.6074,3,3.2708,NaN,0.0848,0.3478
77.1,-1.3205,33.9734,305.1440,3,NaN,NaN,NaN,NaN
78.0,-1.3040,33.9923,305.4315,3,3.0784,NaN,0.1273,0.3330
79.0,-1.2902,34.0175,304.8424,3,NaN,NaN,NaN,NaN
80.0,-1.2945,34.0284,304.9341,3,2.7898,NaN,0.1273,0.3256
81.0,-1.3564,34.0383,305.0291,3,NaN,NaN,NaN,NaN
81.9,-1.3627,34.0507,304.3027,3,2.7898,NaN,0.1273,0.3700
82.9,-1.3477,34.0652,304.3779,3,NaN,NaN,NaN,NaN
83.9,-1.3472,34.0799,304.6924,3,2.8860,NaN,0.0848,0.3404
85.0,-1.3172,34.0970,304.2583,4,NaN,NaN,NaN,NaN
86.1,-1.3123,34.1101,304.6516,3,2.6936,NaN,0.0636,0.3404
87.1,-1.3035,34.1205,304.2342,3,NaN,NaN,NaN,NaN
88.1,-1.2839,34.1323,303.6391,3,2.5974,NaN,0.0848,0.3256
