2011,297.83477,176.1753,85.2100,757
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
7.2,-1.6026,29.3379,377.3029,8,NaN,NaN,NaN,NaN
7.9,-1.6027,29.3384,377.1533,3,NaN,NaN,NaN,NaN
8.9,-1.6026,29.3384,376.9291,3,NaN,NaN,NaN,NaN
9.8,-1.6026,29.3384,377.0963,3,NaN,NaN,NaN,NaN
10.9,-1.6027,29.3384,377.3445,3,NaN,NaN,NaN,NaN
11.9,-1.6025,29.3387,377.1438,3,NaN,NaN,NaN,NaN
13.0,-1.6026,29.3387,377.0089,3,NaN,NaN,NaN,NaN
14.1,-1.6026,29.3390,377.0239,3,NaN,NaN,NaN,NaN
15.0,-1.6025,29.3389,376.8997,2,8.7542,NaN,0.6575,0.3848
15.9,-1.6026,29.3389,377.0585,3,NaN,NaN,NaN,NaN
16.9,-1.6025,29.3391,376.8911,3,8.9466,NaN,0.6575,0.3996
18.0,-1.6024,29.3397,377.0997,3,NaN,NaN,NaN,NaN
19.0,-1.6026,29.3422,377.6531,3,9.0428,NaN,0.6575,0.3922
20.1,-1.6050,29.4293,377.1230,3,NaN,NaN,NaN,NaN
21.1,-1.6099,29.5766,376.1428,3,8.6580,NaN,0.7211,0.4070
22.0,-1.6166,29.7301,375.8350,2,NaN,NaN,NaN,NaN
22.9,-1.6149,30.0280,375.2814,3,8.6580,NaN,0.6787,0.3478
23.9,-1.6184,30.4862,374.0189,3,NaN,NaN,NaN,NaN
24.9,-1.6244,30.6235,372.9526,3,9.8124,NaN,0.6151,0.3774
25.9,-1.6205,30.7846,371.4096,3,NaN,NaN,NaN,NaN
26.9,-1.6297,30.8965,370.1776,3,9.7162,NaN,0.5515,0.3552
28.0,-1.6501,30.9800,369.6947,3,NaN,NaN,NaN,NaN
29.0,-1.6618,31.0532,369.2724,3,9.3314,NaN,0.4878,0.3552
30.0,-1.6672,31.1276,367.6144,3,NaN,NaN,NaN,NaN
31.1,-1.6737,31.1999,366.3821,3,9.3314,NaN,0.4878,0.3478
32.1,-1.6778,31.2655,365.3785,3,NaN,NaN,NaN,NaN
33.1,-1.6810,31.3429,364.0285,3,8.7542,NaN,0.5303,0.3330
34.1,-1.6844,31.4243,362.9538,3,NaN,NaN,NaN,NaN
