2012,61.75144,-140.7214,84.2157,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.1,-1.6461,30.1198,363.7104,9,NaN,NaN,NaN,NaN
5.9,-1.6488,30.1196,NaN,1,NaN,NaN,NaN,NaN
6.9,-1.6461,30.1202,365.3076,3,NaN,NaN,NaN,NaN
7.9,-1.6466,30.1201,366.3675,3,NaN,NaN,NaN,NaN
8.9,-1.6463,30.1201,366.9538,3,NaN,NaN,NaN,NaN
9.9,-1.6459,30.1199,368.0079,3,NaN,NaN,NaN,NaN
10.9,-1.6464,30.1201,368.6163,3,NaN,NaN,NaN,NaN
11.8,-1.6461,30.1201,368.6779,3,NaN,NaN,NaN,NaN
12.8,-1.6463,30.1202,369.6842,3,NaN,NaN,NaN,NaN
13.8,-1.6466,30.1198,370.4078,3,NaN,NaN,NaN,NaN
14.8,-1.6455,30.1197,370.7713,3,NaN,NaN,NaN,NaN
15.8,-1.6467,30.1200,371.3455,3,NaN,NaN,NaN,NaN
17.0,-1.6459,30.1198,371.9154,4,NaN,NaN,NaN,NaN
18.2,-1.6470,30.1202,372.6691,3,NaN,NaN,NaN,NaN
19.1,-1.6463,30.1196,373.0730,3,NaN,NaN,NaN,NaN
20.1,-1.6464,30.1199,373.5379,3,NaN,NaN,NaN,NaN
21.1,-1.6463,30.1197,373.7726,3,NaN,NaN,NaN,NaN
22.1,-1.6473,30.1200,374.0873,3,NaN,NaN,NaN,NaN
23.1,-1.6467,30.1197,374.8191,3,NaN,NaN,NaN,NaN
24.1,-1.6469,30.1201,374.9416,3,NaN,NaN,NaN,NaN
25.1,-1.6470,30.1199,375.5135,3,NaN,NaN,NaN,NaN
26.1,-1.6466,30.1199,375.8913,3,NaN,NaN,NaN,NaN
27.1,-1.6467,30.1200,376.1263,3,NaN,NaN,NaN,NaN
28.0,-1.6470,30.1200,376.4744,3,NaN,NaN,NaN,NaN
29.0,-1.6470,30.1199,376.7864,3,NaN,NaN,NaN,NaN
30.0,-1.6473,30.1200,377.3457,3,NaN,NaN,NaN,NaN
31.0,-1.6474,30.1201,377.5796,3,NaN,NaN,NaN,NaN
32.0,-1.6470,30.1201,377.8992,3,NaN,NaN,NaN,NaN
32.9,-1.6469,30.1204,378.4665,3,NaN,NaN,NaN,NaN
33.9,-1.6473,30.1203,378.7943,3,NaN,NaN,NaN,NaN
34.9,-1.6473,30.1211,378.6027,3,NaN,NaN,NaN,NaN
35.9,-1.6474,30.1222,379.0814,3,NaN,NaN,NaN,NaN
36.9,-1.6471,30.1230,379.5061,3,NaN,NaN,NaN,NaN
38.0,-1.6476,30.1252,379.7728,4,NaN,NaN,NaN,NaN
39.1,-1.6475,30.1269,380.1266,3,NaN,NaN,NaN,NaN
40.1,-1.6478,30.1273,380.3092,3,NaN,NaN,NaN,NaN
41.1,-1.6480,30.1280,380.7850,3,NaN,NaN,NaN,NaN
42.0,-1.6478,30.1282,380.8589,3,NaN,NaN,NaN,NaN
43.0,-1.6482,30.1302,381.1707,3,NaN,NaN,NaN,NaN
44.0,-1.6480,30.1330,381.1348,3,NaN,NaN,NaN,NaN
45.0,-1.6470,30.1367,381.3499,3,NaN,NaN,NaN,NaN
45.9,-1.6423,30.1549,381.6123,3,NaN,NaN,NaN,NaN
46.9,-1.6226,30.3296,381.0634,3,NaN,NaN,NaN,NaN
48.0,-1.5868,30.5913,380.4229,4,NaN,NaN,NaN,NaN
49.1,-1.5452,30.8435,379.0777,3,NaN,NaN,NaN,NaN
50.1,-1.5250,31.0048,378.5084,3,NaN,NaN,NaN,NaN
51.1,-1.5063,31.1651,377.2245,3,NaN,NaN,NaN,NaN
52.0,-1.4935,31.3213,375.7005,3,NaN,NaN,NaN,NaN
53.0,-1.4880,31.4404,374.2805,3,NaN,NaN,NaN,NaN
53.9,-1.4843,31.5649,372.4508,3,NaN,NaN,NaN,NaN
54.9,-1.4723,31.6654,371.2913,3,NaN,NaN,NaN,NaN
56.0,-1.4537,31.7484,369.5917,4,NaN,NaN,NaN,NaN
57.1,-1.4678,31.8114,367.8271,3,NaN,NaN,NaN,NaN
58.1,-1.4663,31.8751,365.8898,3,NaN,NaN,NaN,NaN
59.0,-1.4664,31.9377,363.8042,3,NaN,NaN,NaN,NaN
60.0,-1.4794,31.9800,362.1541,3,NaN,NaN,NaN,NaN
60.9,-1.4805,32.0113,360.7816,3,NaN,NaN,NaN,NaN
62.0,-1.4871,32.0462,358.5751,4,NaN,NaN,NaN,NaN
63.1,-1.4885,32.0826,356.6302,3,NaN,NaN,NaN,NaN
64.1,-1.4868,32.1110,354.9737,3,NaN,NaN,NaN,NaN
65.0,-1.4794,32.1334,353.5256,3,NaN,NaN,NaN,NaN
66.0,-1.4728,32.1548,352.2035,3,NaN,NaN,NaN,NaN
66.9,-1.4726,32.1718,350.5655,3,NaN,NaN,NaN,NaN
68.0,-1.4771,32.1976,348.3277,4,NaN,NaN,NaN,NaN
69.1,-1.4881,32.2236,346.7200,3,NaN,NaN,NaN,NaN
70.1,-1.5049,32.2409,344.9897,3,NaN,NaN,NaN,NaN
71.0,-1.5175,32.2603,343.8944,3,NaN,NaN,NaN,NaN
72.0,-1.5203,32.2752,342.3975,3,NaN,NaN,NaN,NaN
72.9,-1.5167,32.2907,340.9263,3,NaN,NaN,NaN,NaN
74.0,-1.5208,32.3108,339.5033,4,NaN,NaN,NaN,NaN
75.1,-1.5194,32.3287,337.8249,3,NaN,NaN,NaN,NaN
76.1,-1.5208,32.3465,336.4879,3,NaN,NaN,NaN,NaN
77.0,-1.5348,32.3628,335.1748,3,NaN,NaN,NaN,NaN
77.9,-1.5467,32.3788,333.8678,3,NaN,NaN,NaN,NaN
78.9,-1.5567,32.3902,332.5685,3,NaN,NaN,NaN,NaN
80.0,-1.5574,32.4028,331.1530,4,NaN,NaN,NaN,NaN
81.1,-1.5585,32.4145,329.8071,3,NaN,NaN,NaN,NaN
82.0,-1.5673,32.4262,328.6372,3,NaN,NaN,NaN,NaN
82.9,-1.5731,32.4418,327.4236,3,NaN,NaN,NaN,NaN
83.9,-1.5649,32.4569,326.2772,3,NaN,NaN,NaN,NaN
85.0,-1.5403,32.4793,324.9027,4,NaN,NaN,NaN,NaN
86.1,-1.5190,32.5036,323.5653,3,NaN,NaN,NaN,NaN
87.0,-1.5002,32.5224,322.4047,3,NaN,NaN,NaN,NaN
88.0,-1.4746,32.5419,321.3165,3,NaN,NaN,NaN,NaN
88.9,-1.4861,32.5573,320.0451,3,NaN,NaN,NaN,NaN
90.0,-1.5019,32.5739,319.0733,4,NaN,NaN,NaN,NaN
91.1,-1.4991,32.5927,318.1225,3,NaN,NaN,NaN,NaN
92.0,-1.4891,32.6100,316.9569,3,NaN,NaN,NaN,NaN
93.0,-1.4874,32.6285,316.2148,3,NaN,NaN,NaN,NaN
94.0,-1.4797,32.6515,315.3306,3,NaN,NaN,NaN,NaN
94.9,-1.4667,32.6705,314.3879,3,NaN,NaN,NaN,NaN
95.9,-1.4492,32.6875,313.6035,3,NaN,NaN,NaN,NaN
96.9,-1.4278,32.7059,312.5449,3,NaN,NaN,NaN,NaN
97.9,-1.4257,32.7243,311.3446,3,NaN,NaN,NaN,NaN
99.0,-1.4454,32.7503,310.4423,4,NaN,NaN,NaN,NaN
100.1,-1.4379,32.7784,309.0111,3,NaN,NaN,NaN,NaN
101.1,-1.4282,32.8107,307.8824,3,NaN,NaN,NaN,NaN
102.1,-1.4342,32.8375,307.1636,3,NaN,NaN,NaN,NaN
103.1,-1.4285,32.8559,306.0085,3,NaN,NaN,NaN,NaN
104.0,-1.4203,32.8751,304.6317,3,NaN,NaN,NaN,NaN
105.0,-1.4159,32.8922,303.4697,3,NaN,NaN,NaN,NaN
106.0,-1.4180,32.9080,302.1368,3,NaN,NaN,NaN,NaN
107.0,-1.4289,32.9275,300.8543,3,NaN,NaN,NaN,NaN
108.0,-1.4399,32.9455,299.3670,3,NaN,NaN,NaN,NaN
108.9,-1.4493,32.9625,298.1244,3,NaN,NaN,NaN,NaN
109.9,-1.4551,32.9818,296.9272,3,NaN,NaN,NaN,NaN
110.9,-1.4631,33.0012,295.8130,3,NaN,NaN,NaN,NaN
111.9,-1.4717,33.0195,294.8371,3,NaN,NaN,NaN,NaN
112.8,-1.4785,33.0388,293.6051,3,NaN,NaN,NaN,NaN
114.0,-1.4822,33.0631,292.5771,4,NaN,NaN,NaN,NaN
115.1,-1.4872,33.0891,291.7567,3,NaN,NaN,NaN,NaN
116.1,-1.4926,33.1141,291.0433,3,NaN,NaN,NaN,NaN
117.1,-1.4950,33.1399,290.4016,3,NaN,NaN,NaN,NaN
118.1,-1.4965,33.1667,289.6685,3,NaN,NaN,NaN,NaN
119.0,-1.4925,33.1921,288.9714,3,NaN,NaN,NaN,NaN
120.0,-1.4866,33.2243,288.6631,3,NaN,NaN,NaN,NaN
121.0,-1.4836,33.2536,288.1709,3,NaN,NaN,NaN,NaN
122.0,-1.4819,33.2832,287.7379,3,NaN,NaN,NaN,NaN
123.0,-1.4800,33.3081,287.2302,3,NaN,NaN,NaN,NaN
123.9,-1.4749,33.3339,286.8393,3,NaN,NaN,NaN,NaN
124.9,-1.4666,33.3753,286.8688,3,NaN,NaN,NaN,NaN
125.9,-1.4585,33.4028,286.4849,3,NaN,NaN,NaN,NaN
126.9,-1.4478,33.4205,285.9946,3,NaN,NaN,NaN,NaN
127.8,-1.4420,33.4377,285.6815,3,NaN,NaN,NaN,NaN
129.0,-1.4312,33.4612,285.2582,4,NaN,NaN,NaN,NaN
130.1,-1.4181,33.4866,285.0241,3,NaN,NaN,NaN,NaN
131.1,-1.4044,33.5104,284.4517,3,NaN,NaN,NaN,NaN
132.1,-1.3890,33.5340,284.0352,3,NaN,NaN,NaN,NaN
133.1,-1.3752,33.5568,283.8043,3,NaN,NaN,NaN,NaN
134.1,-1.3617,33.5811,283.4749,3,NaN,NaN,NaN,NaN
135.1,-1.3467,33.6039,283.2950,3,NaN,NaN,NaN,NaN
136.0,-1.3338,33.6250,282.9139,3,NaN,NaN,NaN,NaN
137.0,-1.3159,33.6533,282.3075,3,NaN,NaN,NaN,NaN
138.0,-1.2942,33.6842,282.2289,3,NaN,NaN,NaN,NaN
139.0,-1.2799,33.7092,281.9369,3,NaN,NaN,NaN,NaN
140.0,-1.2732,33.7328,281.5779,3,NaN,NaN,NaN,NaN
140.9,-1.2647,33.7635,281.2441,3,NaN,NaN,NaN,NaN
141.9,-1.2531,33.7939,280.9850,3,NaN,NaN,NaN,NaN
142.9,-1.2409,33.8252,280.8679,3,NaN,NaN,NaN,NaN
143.9,-1.2284,33.8488,280.6583,3,NaN,NaN,NaN,NaN
144.9,-1.2171,33.8710,280.4138,3,NaN,NaN,NaN,NaN
146.0,-1.2082,33.8960,280.5136,4,NaN,NaN,NaN,NaN
147.1,-1.2044,33.9174,280.2783,3,NaN,NaN,NaN,NaN
148.1,-1.2025,33.9364,280.3113,3,NaN,NaN,NaN,NaN
149.1,-1.2004,33.9555,280.2685,3,NaN,NaN,NaN,NaN
150.1,-1.2057,33.9746,280.2960,3,NaN,NaN,NaN,NaN
151.0,-1.2081,33.9944,280.5045,3,NaN,NaN,NaN,NaN
152.0,-1.1968,34.0110,280.4493,3,NaN,NaN,NaN,NaN
153.0,-1.1901,34.0257,280.7083,3,NaN,NaN,NaN,NaN
154.0,-1.1832,34.0431,281.2224,3,NaN,NaN,NaN,NaN
155.0,-1.1757,34.0564,281.4988,3,NaN,NaN,NaN,NaN
155.9,-1.1629,34.0756,281.7709,3,NaN,NaN,NaN,NaN
156.9,-1.1478,34.0931,281.8715,3,NaN,NaN,NaN,NaN
157.9,-1.1331,34.1107,282.0394,3,NaN,NaN,NaN,NaN
159.0,-1.1185,34.1262,282.4219,4,NaN,NaN,NaN,NaN
160.1,-1.1001,34.1418,282.7774,3,NaN,NaN,NaN,NaN
161.1,-1.0713,34.1566,283.2110,3,NaN,NaN,NaN,NaN
162.1,-1.0544,34.1663,283.4712,3,NaN,NaN,NaN,NaN
163.1,-1.0357,34.1807,283.9219,3,NaN,NaN,NaN,NaN
164.1,-1.0254,34.1898,284.3229,3,NaN,NaN,NaN,NaN
165.0,-1.0088,34.2003,284.8609,3,NaN,NaN,NaN,NaN
166.0,-0.9903,34.2113,285.3732,3,NaN,NaN,NaN,NaN
167.0,-0.9742,34.2198,286.3193,3,NaN,NaN,NaN,NaN
168.0,-0.9615,34.2271,287.0791,3,NaN,NaN,NaN,NaN
168.9,-0.9391,34.2343,287.6430,3,NaN,NaN,NaN,NaN
169.9,-0.9125,34.2447,288.1592,3,NaN,NaN,NaN,NaN
170.9,-0.9029,34.2500,288.7246,3,NaN,NaN,NaN,NaN
171.9,-0.8846,34.2572,289.4632,3,NaN,NaN,NaN,NaN
172.9,-0.8647,34.2654,290.2570,3,NaN,NaN,NaN,NaN
