2012,190.00145,-116.3329,85.6467,757
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.5889,30.8798,358.8800,5,8.8504,NaN,0.9545,0.5106
6.9,-1.5890,30.8806,359.0726,4,NaN,NaN,NaN,NaN
8.0,-1.5900,30.8809,358.9359,5,8.9466,NaN,0.9969,0.4884
9.1,-1.5913,30.8814,358.7486,4,8.6580,NaN,0.9757,0.4514
10.0,-1.5919,30.8821,358.6280,4,NaN,NaN,NaN,NaN
11.0,-1.5956,30.8843,358.4650,4,7.6960,NaN,1.1029,0.4514
12.0,-1.6004,30.8889,357.8202,5,8.4656,NaN,1.0605,0.4514
13.0,-1.6053,30.8983,357.8598,4,8.2732,NaN,0.9969,0.4292
14.0,-1.6211,30.9275,357.9584,5,NaN,NaN,NaN,NaN
15.1,-1.6322,30.9560,357.2974,4,8.2732,NaN,0.8484,0.4144
16.0,-1.6406,30.9824,357.2726,4,8.5618,NaN,0.7636,0.3922
17.0,-1.6402,30.9908,357.2977,4,NaN,NaN,NaN,NaN
18.0,-1.6330,30.9933,357.3709,5,8.7542,NaN,0.6363,0.4292
19.0,-1.6329,30.9932,357.2580,4,9.0428,NaN,0.6999,0.3996
19.9,-1.6325,30.9938,357.0412,5,8.7542,NaN,0.6999,0.4144
21.0,-1.6309,30.9995,356.8984,4,NaN,NaN,NaN,NaN
22.0,-1.6348,31.0031,356.8381,4,8.7542,NaN,0.7424,0.5106
22.9,-1.6441,31.0116,356.8386,4,8.8504,NaN,0.6575,0.3922
24.0,-1.6371,31.0207,356.2514,5,NaN,NaN,NaN,NaN
25.0,-1.6422,31.0259,356.2782,4,8.8504,NaN,0.6999,0.8954
25.9,-1.6625,31.0307,356.1970,4,8.7542,NaN,0.6575,0.4366
26.9,-1.6655,31.0318,356.2215,4,NaN,NaN,NaN,NaN
27.9,-1.6681,31.0366,355.9049,4,8.9466,NaN,0.6363,0.3922
29.0,-1.6726,31.0428,355.6465,4,8.9466,NaN,0.6151,0.4144
30.0,-1.6749,31.0448,355.9196,4,NaN,NaN,NaN,NaN
31.0,-1.6781,31.0587,355.7576,5,8.8504,NaN,0.6151,0.4070
32.1,-1.6809,31.0743,355.1595,4,8.7542,NaN,0.6151,0.3996
33.1,-1.6809,31.0810,355.0340,4,NaN,NaN,NaN,NaN
34.0,-1.6816,31.0832,355.1067,3,8.9466,NaN,0.5515,0.4588
34.9,-1.6839,31.0961,354.9894,4,9.0428,NaN,0.6151,0.4070
36.0,-1.6870,31.1138,354.5440,5,NaN,NaN,NaN,NaN
37.1,-1.6926,31.1432,354.5635,5,8.7542,NaN,0.6151,0.3848
38.0,-1.6967,31.1656,354.0618,4,8.5618,NaN,0.5303,0.3848
39.0,-1.6986,31.1795,353.8483,4,8.6580,NaN,0.5303,0.3996
40.0,-1.6997,31.1902,353.5805,4,NaN,NaN,NaN,NaN
41.0,-1.7018,31.2084,353.3243,5,8.6580,NaN,0.5090,0.3996
42.1,-1.7038,31.2302,352.8317,5,8.6580,NaN,0.4878,0.4292
43.0,-1.7059,31.2532,352.5087,4,8.5618,NaN,0.5303,0.3996
44.0,-1.7071,31.2712,352.4237,5,NaN,NaN,NaN,NaN
45.0,-1.7074,31.2866,352.2797,3,8.4656,NaN,0.4666,0.3552
45.9,-1.7080,31.3031,352.0598,4,8.3694,NaN,0.4666,0.4070
46.9,-1.7092,31.3160,351.5064,4,NaN,NaN,NaN,NaN
47.9,-1.7102,31.3333,351.1755,4,8.2732,NaN,0.4878,0.3552
48.9,-1.7115,31.3476,350.6988,4,8.3694,NaN,0.4878,0.3404
50.0,-1.7127,31.3625,349.7275,5,NaN,NaN,NaN,NaN
51.0,-1.7135,31.3802,348.7909,3,8.1770,NaN,0.4666,0.3626
51.9,-1.7146,31.3941,348.5306,4,8.3694,NaN,0.4878,0.3552
53.0,-1.7148,31.4075,347.6802,4,NaN,NaN,NaN,NaN
54.0,-1.7149,31.4229,346.9898,4,8.5618,NaN,0.4878,0.3700
55.1,-1.7163,31.4382,346.2496,4,8.3694,NaN,0.4454,0.3404
56.1,-1.7170,31.4485,345.1781,4,NaN,NaN,NaN,NaN
57.1,-1.7167,31.4550,344.2674,4,8.2732,NaN,0.4666,0.3404
58.0,-1.7164,31.4640,343.0412,3,NaN,NaN,NaN,NaN
59.0,-1.7156,31.4746,341.8428,4,8.3694,NaN,0.4666,0.4218
60.1,-1.7140,31.4875,340.3354,4,8.0808,NaN,0.4242,0.4366
61.0,-1.7127,31.4937,338.2066,3,NaN,NaN,NaN,NaN
62.0,-1.7083,31.5145,336.3430,4,8.1770,NaN,0.4878,0.3626
63.0,-1.7014,31.5410,334.4252,3,NaN,NaN,NaN,NaN
64.0,-1.6929,31.5662,332.7003,4,8.1770,NaN,0.4454,0.3330
65.1,-1.6826,31.6068,331.3475,3,NaN,NaN,NaN,NaN
66.1,-1.6786,31.6338,329.8075,4,7.9846,NaN,0.4666,0.3478
67.0,-1.6792,31.6674,328.4255,3,7.6960,NaN,0.4878,0.3478
68.0,-1.6799,31.6921,326.6937,4,NaN,NaN,NaN,NaN
69.0,-1.6720,31.7279,324.4363,3,7.6960,NaN,0.4030,0.3404
70.0,-1.6707,31.7563,322.3735,4,NaN,NaN,NaN,NaN
71.0,-1.6633,31.8237,320.7631,3,7.5036,NaN,0.4030,0.3404
72.0,-1.6553,31.8687,319.0450,4,NaN,NaN,NaN,NaN
73.0,-1.6507,31.9120,317.3490,3,7.1188,NaN,0.3181,0.3404
74.1,-1.6508,31.9569,316.0928,4,NaN,NaN,NaN,NaN
75.1,-1.6519,31.9931,314.5730,3,7.2150,NaN,0.4242,0.3404
76.1,-1.6532,32.0208,313.0111,4,7.1188,NaN,0.3606,0.3774
77.0,-1.6543,32.0421,310.5398,3,NaN,NaN,NaN,NaN
77.9,-1.6575,32.0735,308.3843,3,6.9264,NaN,0.3394,0.3330
79.0,-1.6614,32.1093,306.1955,4,NaN,NaN,NaN,NaN
80.0,-1.6641,32.1595,303.4096,3,6.6378,NaN,0.4030,0.3478
81.0,-1.6643,32.2149,300.5030,4,6.5416,NaN,0.3606,0.3404
82.0,-1.6640,32.2803,297.3274,3,NaN,NaN,NaN,NaN
83.1,-1.6631,32.3252,294.2886,4,5.9644,NaN,0.3606,0.3330
84.0,-1.6599,32.3728,291.8854,3,NaN,NaN,NaN,NaN
85.0,-1.6385,32.4171,290.1288,4,5.6758,NaN,0.2757,0.3478
86.0,-1.6311,32.4514,289.1751,3,NaN,NaN,NaN,NaN
87.0,-1.6305,32.4725,287.9569,4,5.3872,NaN,0.3394,0.3478
88.1,-1.6340,32.5096,286.0310,3,NaN,NaN,NaN,NaN
89.1,-1.6385,32.5639,283.0131,4,5.1948,NaN,0.3181,0.3478
90.1,-1.6318,32.5941,280.5430,3,5.3872,NaN,0.2757,0.3330
91.0,-1.5990,32.6128,279.0215,4,NaN,NaN,NaN,NaN
92.1,-1.5942,32.6315,277.9198,3,5.0986,NaN,0.2757,0.3330
93.0,-1.5947,32.6650,276.6088,3,NaN,NaN,NaN,NaN
94.0,-1.5854,32.7004,274.6488,4,5.0986,NaN,0.2545,0.3256
95.1,-1.5767,32.7278,273.1225,3,NaN,NaN,NaN,NaN
95.9,-1.5696,32.7474,271.8019,3,5.0986,NaN,0.3181,0.3404
96.9,-1.5645,32.7723,270.3532,4,5.0024,NaN,0.2969,0.3478
98.0,-1.5613,32.7850,268.7886,3,NaN,NaN,NaN,NaN
99.0,-1.5613,32.7983,266.7020,4,5.1948,NaN,0.2757,0.3404
100.0,-1.5512,32.8301,264.6112,3,NaN,NaN,NaN,NaN
101.0,-1.5430,32.8668,263.3668,4,5.0986,NaN,0.2757,0.3330
102.1,-1.5351,32.9004,262.3676,4,4.9062,NaN,0.2545,0.3404
103.0,-1.5345,32.9280,260.9026,3,NaN,NaN,NaN,NaN
104.0,-1.5329,32.9533,259.2045,4,4.7138,NaN,0.2969,0.3478
105.0,-1.5282,32.9807,258.5303,3,NaN,NaN,NaN,NaN
106.0,-1.5222,33.0013,258.0035,4,4.8100,NaN,0.2545,0.3404
107.0,-1.5185,33.0169,257.4627,3,NaN,NaN,NaN,NaN
108.0,-1.5217,33.0417,256.9295,4,4.7138,NaN,0.2969,0.3552
109.0,-1.5192,33.0758,256.4698,4,4.8100,NaN,0.2545,0.3404
110.0,-1.5157,33.1092,256.3873,3,NaN,NaN,NaN,NaN
111.0,-1.5135,33.1398,256.8474,4,4.5214,NaN,0.2757,0.3478
112.0,-1.5148,33.1648,256.9460,3,NaN,NaN,NaN,NaN
113.0,-1.5196,33.1837,256.8929,4,4.5214,NaN,0.2545,0.3552
114.0,-1.5183,33.2095,257.2030,3,NaN,NaN,NaN,NaN
114.9,-1.5110,33.2349,256.5808,4,4.8100,NaN,0.2333,0.3256
116.0,-1.5056,33.2576,256.9576,4,4.6176,NaN,0.2545,0.3552
117.0,-1.5000,33.2822,257.0948,3,NaN,NaN,NaN,NaN
117.9,-1.4975,33.2989,257.6987,3,4.7138,NaN,0.2545,0.3330
119.0,-1.4936,33.3179,258.1675,4,NaN,NaN,NaN,NaN
120.0,-1.4882,33.3418,258.1136,3,4.6176,NaN,0.2333,0.3404
121.0,-1.4804,33.3665,258.5157,4,NaN,NaN,NaN,NaN
122.0,-1.4744,33.3895,258.6466,3,4.8100,NaN,0.2757,0.3478
123.0,-1.4667,33.4230,258.2715,4,4.5214,NaN,0.2757,0.3404
124.0,-1.4461,33.4638,258.2267,3,NaN,NaN,NaN,NaN
125.0,-1.4349,33.4909,258.4074,4,4.4252,NaN,0.2545,0.3478
126.0,-1.4264,33.5196,258.0454,3,NaN,NaN,NaN,NaN
127.1,-1.4058,33.5588,257.9084,4,4.5214,NaN,0.2545,0.3330
128.1,-1.3914,33.5850,258.1427,3,NaN,NaN,NaN,NaN
128.9,-1.3818,33.6018,258.3111,3,4.5214,NaN,0.2545,0.3330
130.0,-1.3701,33.6196,258.3411,4,4.5214,NaN,0.2757,0.3330
131.0,-1.3566,33.6385,258.6855,3,NaN,NaN,NaN,NaN
131.9,-1.3438,33.6592,259.2399,3,4.5214,NaN,0.2969,0.3330
133.0,-1.3300,33.6905,259.9640,4,NaN,NaN,NaN,NaN
134.0,-1.3181,33.7204,260.7613,3,4.5214,NaN,0.2545,0.3182
135.0,-1.3157,33.7387,261.6005,4,NaN,NaN,NaN,NaN
136.0,-1.3268,33.7539,262.3649,3,4.4252,NaN,0.2969,0.3256
136.9,-1.3181,33.7778,262.6758,4,NaN,NaN,NaN,NaN
137.9,-1.3025,33.7980,262.5962,3,4.5214,NaN,0.2121,0.3256
138.9,-1.2934,33.8095,263.2102,4,NaN,NaN,NaN,NaN
140.1,-1.2760,33.8420,263.8360,4,4.3290,NaN,0.2545,0.3108
141.1,-1.2718,33.8722,264.2026,4,4.3290,NaN,0.2333,0.3182
142.1,-1.2581,33.8896,265.1196,4,NaN,NaN,NaN,NaN
143.1,-1.2465,33.9126,266.7022,4,4.2328,NaN,0.2333,0.3330
144.0,-1.2461,33.9338,267.6462,3,4.2328,NaN,0.2121,0.2960
