2011,278.58477,170.8686,84.2580,758
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.5188,27.8387,NaN,4,10.3896,NaN,1.1666,0.5328
7.0,-1.5188,27.8390,352.1414,4,10.4858,NaN,1.1453,0.5328
8.0,-1.5188,27.8398,351.8143,3,NaN,NaN,NaN,NaN
8.9,-1.5188,27.8401,351.6077,3,10.2934,NaN,1.1666,0.5032
10.0,-1.5188,27.8401,350.8446,4,NaN,NaN,NaN,NaN
11.1,-1.5188,27.8412,350.1012,3,10.2934,NaN,1.1453,0.5402
12.0,-1.5195,27.8485,350.0669,3,NaN,NaN,NaN,NaN
12.9,-1.5198,27.8546,349.8297,3,10.2934,NaN,1.1029,0.5180
14.0,-1.5199,27.8590,349.2499,4,NaN,NaN,NaN,NaN
15.1,-1.5201,27.8627,348.4235,3,10.4858,NaN,1.1453,0.5180
16.0,-1.5207,27.8785,346.7292,3,NaN,NaN,NaN,NaN
17.0,-1.5221,27.9065,345.9705,3,10.4858,NaN,1.1029,0.5180
17.9,-1.5226,27.9184,345.0137,3,NaN,NaN,NaN,NaN
19.0,-1.5227,27.9309,342.8133,4,10.2934,NaN,1.1029,0.5180
20.1,-1.5231,27.9731,341.4529,3,10.3896,NaN,1.0817,0.5180
21.0,-1.5282,28.6202,338.7359,3,NaN,NaN,NaN,NaN
21.9,-1.5392,29.7281,334.7755,3,10.8706,NaN,0.8272,0.5180
22.9,-1.5365,29.8901,333.8748,3,NaN,NaN,NaN,NaN
24.0,-1.5527,30.0537,332.5207,4,10.1010,NaN,0.5939,0.5180
25.1,-1.5808,30.2275,330.9670,3,NaN,NaN,NaN,NaN
26.0,-1.6017,30.3523,328.5548,3,9.7162,NaN,0.5303,0.4884
27.0,-1.6190,30.4750,326.7965,3,NaN,NaN,NaN,NaN
27.9,-1.6293,30.5855,325.5689,3,9.4276,NaN,0.5090,0.4662
29.0,-1.6385,30.7190,323.4032,4,NaN,NaN,NaN,NaN
30.1,-1.6431,30.8695,320.3381,3,9.6200,NaN,0.5515,0.4662
31.1,-1.6473,30.9877,318.0239,3,NaN,NaN,NaN,NaN
32.0,-1.6377,31.0916,316.2590,3,9.1390,NaN,0.5303,0.4218
33.0,-1.6383,31.2124,314.6422,3,NaN,NaN,NaN,NaN
34.0,-1.6421,31.3793,313.1409,3,8.4656,NaN,0.4666,0.4810
34.9,-1.6431,31.5582,311.6859,3,NaN,NaN,NaN,NaN
35.9,-1.6442,31.7303,310.4914,3,7.9846,NaN,0.3818,0.4292
37.0,-1.6391,31.8942,308.6774,4,NaN,NaN,NaN,NaN
38.1,-1.6321,32.0507,307.3430,3,7.3112,NaN,0.3818,0.4070
39.1,-1.6337,32.1930,306.9489,3,NaN,NaN,NaN,NaN
40.0,-1.6424,32.3207,306.0308,3,6.6378,NaN,0.3818,0.4144
41.0,-1.6532,32.4109,305.5143,3,NaN,NaN,NaN,NaN
42.0,-1.6592,32.4655,305.5050,3,6.3492,NaN,0.3394,0.4070
42.9,-1.6643,32.5164,305.8535,3,NaN,NaN,NaN,NaN
43.9,-1.6662,32.5675,306.1678,3,5.9644,NaN,0.2969,0.4144
45.0,-1.6665,32.6200,305.5828,4,5.9644,NaN,0.2969,0.4144
46.1,-1.6752,32.6731,305.9859,3,NaN,NaN,NaN,NaN
47.1,-1.6742,32.7109,305.9645,3,5.9644,NaN,0.2969,0.3700
48.0,-1.6744,32.7455,306.3204,3,NaN,NaN,NaN,NaN
49.0,-1.6745,32.7871,305.9716,3,NaN,NaN,NaN,NaN
50.0,-1.6679,32.8231,306.3812,3,5.6758,NaN,0.2757,0.4218
50.9,-1.6608,32.8583,306.9512,3,5.3872,NaN,0.2757,0.3848
52.0,-1.6685,32.9006,307.0710,4,NaN,NaN,NaN,NaN
53.1,-1.6808,32.9383,306.8163,3,5.2910,NaN,0.2969,0.3774
54.1,-1.6884,32.9686,306.0403,3,NaN,NaN,NaN,NaN
55.1,-1.6885,32.9997,306.1741,3,5.1948,NaN,0.2757,0.3700
56.0,-1.6783,33.0352,304.4965,3,NaN,NaN,NaN,NaN
57.0,-1.6630,33.0775,303.0755,3,5.0986,NaN,0.2121,0.3478
57.9,-1.6276,33.1235,303.1330,3,NaN,NaN,NaN,NaN
58.9,-1.6042,33.1669,303.2727,3,4.9062,NaN,0.2757,0.3552
