2011,287.33478,171.6911,84.7615,754
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
9.1,-1.5548,28.4679,375.1175,7,NaN,NaN,NaN,NaN
10.0,-1.5625,28.6107,374.6918,4,NaN,NaN,NaN,NaN
11.0,-1.5673,28.7063,374.7463,3,NaN,NaN,NaN,NaN
12.0,-1.5693,28.7505,374.6326,3,NaN,NaN,NaN,NaN
13.1,-1.5697,28.7594,374.9905,3,NaN,NaN,NaN,NaN
14.1,-1.5701,28.7633,374.9711,3,NaN,NaN,NaN,NaN
15.0,-1.5700,28.7654,374.1520,2,NaN,NaN,NaN,NaN
15.9,-1.5703,28.7693,374.3911,3,NaN,NaN,NaN,NaN
17.0,-1.5705,28.7745,374.6849,3,9.1390,NaN,0.9332,0.4440
18.1,-1.5721,28.8605,374.4279,3,NaN,NaN,NaN,NaN
19.1,-1.5734,28.9907,373.8069,3,9.4276,NaN,0.8696,0.4366
20.0,-1.5731,29.0739,373.3690,2,NaN,NaN,NaN,NaN
20.9,-1.5775,29.6317,371.5765,3,9.9086,NaN,0.7848,0.4144
22.0,-1.6037,30.2098,369.6512,3,NaN,NaN,NaN,NaN
23.0,-1.6205,30.3849,368.2574,3,10.2934,NaN,0.6151,0.3848
24.1,-1.6287,30.4859,367.0580,3,NaN,NaN,NaN,NaN
25.1,-1.6352,30.5616,365.9926,3,NaN,NaN,NaN,NaN
26.0,-1.6406,30.6178,364.9027,2,9.8124,NaN,0.5727,0.3774
26.9,-1.6447,30.6622,364.6128,3,NaN,NaN,NaN,NaN
28.0,-1.6484,30.7103,364.3941,3,9.6200,NaN,0.5727,0.3626
29.1,-1.6557,30.7891,363.4868,3,NaN,NaN,NaN,NaN
30.1,-1.6650,30.9076,362.6182,3,9.5238,NaN,0.5303,0.3774
31.0,-1.6700,30.9965,361.5876,2,NaN,NaN,NaN,NaN
31.9,-1.6731,31.0926,360.6603,3,8.9466,NaN,0.4454,0.3404
32.9,-1.6747,31.1890,360.3902,3,NaN,NaN,NaN,NaN
34.0,-1.6791,31.2967,359.4668,3,8.7542,NaN,0.4454,0.3552
35.1,-1.6833,31.3729,357.2024,3,NaN,NaN,NaN,NaN
36.1,-1.6847,31.4464,356.0190,3,8.4656,NaN,0.4242,0.3404
37.0,-1.6856,31.5166,355.2037,2,NaN,NaN,NaN,NaN
37.9,-1.6860,31.5957,354.1487,3,8.0808,NaN,0.3818,0.3404
38.9,-1.6863,31.7020,352.7229,3,NaN,NaN,NaN,NaN
40.0,-1.6877,31.8269,351.0591,3,7.6960,NaN,0.3818,0.3330
41.0,-1.6901,31.9913,349.3885,3,NaN,NaN,NaN,NaN
42.1,-1.6929,32.0969,347.6926,3,NaN,NaN,NaN,NaN
43.1,-1.6956,32.2282,346.1177,3,7.2150,NaN,0.3606,0.3256
44.0,-1.6912,32.3433,344.7201,2,NaN,NaN,NaN,NaN
44.9,-1.6936,32.4657,342.6296,3,6.6378,NaN,0.3394,0.3256
45.9,-1.6970,32.5497,340.3180,3,NaN,NaN,NaN,NaN
