2011,282.58477,172.1742,84.3955,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.3,-1.5218,27.8894,NaN,3,10.4858,NaN,1.0393,0.5032
7.0,-1.5218,27.8901,348.8063,4,NaN,NaN,NaN,NaN
8.0,-1.5222,27.8984,348.3467,3,10.4858,NaN,0.9757,0.5106
8.9,-1.5229,27.9102,348.6594,3,NaN,NaN,NaN,NaN
10.0,-1.5244,27.9335,348.0466,4,10.5820,NaN,1.0181,0.5402
11.1,-1.5250,27.9430,347.3829,3,10.4858,NaN,1.0605,0.5328
12.0,-1.5253,27.9531,347.8054,3,NaN,NaN,NaN,NaN
13.0,-1.5258,27.9666,346.2167,3,10.3896,NaN,1.0181,0.5032
13.9,-1.5265,27.9747,346.0601,3,NaN,NaN,NaN,NaN
15.0,-1.5267,27.9801,345.9295,4,10.2934,NaN,1.0393,0.5032
16.0,-1.5268,27.9841,344.8003,3,NaN,NaN,NaN,NaN
17.0,-1.5270,27.9898,345.2284,3,10.2934,NaN,1.0605,0.4958
17.9,-1.5273,28.0012,345.2262,3,NaN,NaN,NaN,NaN
19.0,-1.5291,28.0750,343.5983,4,10.2934,NaN,1.0181,0.5180
20.1,-1.5364,29.1638,338.8438,3,NaN,NaN,NaN,NaN
21.0,-1.5519,29.8414,336.9138,3,10.3896,NaN,0.8908,0.5254
22.0,-1.5717,30.0061,335.8795,3,NaN,NaN,NaN,NaN
22.9,-1.5883,30.1359,334.6254,3,10.4858,NaN,0.5939,0.4588
24.0,-1.6059,30.2899,333.4975,4,10.3896,NaN,0.6151,0.4588
25.1,-1.6165,30.4055,332.8025,3,NaN,NaN,NaN,NaN
26.0,-1.6249,30.4868,332.0974,3,9.7162,NaN,0.6151,0.4218
26.9,-1.6335,30.5547,330.5657,3,NaN,NaN,NaN,NaN
27.9,-1.6399,30.6215,329.5057,3,10.1010,NaN,0.5515,0.4218
29.0,-1.6487,30.7227,328.1819,4,NaN,NaN,NaN,NaN
30.1,-1.6567,30.8285,326.5213,3,9.4276,NaN,0.5727,0.4070
31.1,-1.6617,30.9226,326.0843,3,NaN,NaN,NaN,NaN
32.0,-1.6675,31.0519,324.4832,3,8.9466,NaN,0.4878,0.3996
33.0,-1.6730,31.1659,322.7391,3,NaN,NaN,NaN,NaN
34.0,-1.6761,31.2729,321.0692,3,8.6580,NaN,0.4666,0.3996
35.0,-1.6777,31.3848,319.5649,3,NaN,NaN,NaN,NaN
35.9,-1.6770,31.5130,318.2254,3,8.1770,NaN,0.4454,0.3626
36.9,-1.6848,31.6325,316.8735,3,NaN,NaN,NaN,NaN
38.0,-1.6888,31.7648,314.7311,4,7.6960,NaN,0.4242,0.3700
39.1,-1.6912,31.9009,313.2857,3,NaN,NaN,NaN,NaN
40.1,-1.6911,32.0150,312.7223,3,7.5998,NaN,0.4242,0.3774
