2011,256.08477,163.3273,84.5444,759
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.5605,28.6483,355.3506,5,NaN,NaN,NaN,NaN
7.0,-1.5606,28.6485,354.7336,4,8.7542,0.4455,1.1453,0.5772
8.0,-1.5605,28.6494,354.1023,3,NaN,NaN,NaN,NaN
8.9,-1.5605,28.6500,353.8437,3,8.5618,0.3166,1.1029,0.5846
10.0,-1.5606,28.6509,352.9985,4,NaN,NaN,NaN,NaN
11.1,-1.5606,28.6532,352.8379,3,8.7542,0.2271,1.0605,0.5846
12.0,-1.5607,28.6563,352.2624,3,NaN,NaN,NaN,NaN
12.9,-1.5608,28.6580,352.5751,3,8.3694,0.1711,1.0605,0.5624
14.0,-1.5608,28.6581,351.3815,4,8.6580,0.1301,1.1029,0.5698
15.1,-1.5608,28.6599,351.3211,3,NaN,NaN,NaN,NaN
16.0,-1.5609,28.6608,351.4338,3,8.4656,0.1027,1.0817,0.5550
16.9,-1.5606,28.6623,349.8922,3,NaN,NaN,NaN,NaN
18.0,-1.5605,28.6628,348.8821,4,8.5618,0.0794,1.0393,0.5772
19.1,-1.5603,28.6658,349.0489,3,NaN,NaN,NaN,NaN
20.0,-1.5596,28.6754,347.7383,3,8.5618,0.0614,1.0817,0.5698
21.0,-1.5588,28.7019,346.4218,3,NaN,NaN,NaN,NaN
21.9,-1.5583,28.7235,344.7408,3,8.4656,NaN,1.0393,0.5550
23.0,-1.5531,29.0112,342.7073,4,NaN,NaN,NaN,NaN
24.1,-1.5400,29.9135,337.8461,3,8.6580,NaN,1.0181,0.5772
25.0,-1.5578,30.2890,335.0606,3,NaN,NaN,NaN,NaN
25.9,-1.5825,30.4730,333.5841,3,9.7162,NaN,0.6363,0.4292
26.9,-1.5953,30.5797,331.3887,3,NaN,NaN,NaN,NaN
28.0,-1.6150,30.7178,329.7375,4,9.6200,NaN,0.5515,0.4144
29.1,-1.6365,30.7936,328.3091,3,9.4276,NaN,0.4878,0.4070
30.1,-1.6488,30.8836,327.1003,3,NaN,NaN,NaN,NaN
31.0,-1.6568,30.9762,325.8897,3,9.2352,NaN,0.5303,0.4144
32.0,-1.6583,31.0480,324.2276,3,NaN,NaN,NaN,NaN
32.9,-1.6591,31.1155,323.7335,3,8.7542,NaN,0.4878,0.4144
33.9,-1.6594,31.2120,321.9578,3,NaN,NaN,NaN,NaN
35.0,-1.6624,31.3611,320.6117,4,8.3694,NaN,0.4454,0.4440
36.1,-1.6634,31.5121,319.6249,3,NaN,NaN,NaN,NaN
37.1,-1.6599,31.6777,318.7832,3,8.0808,NaN,0.4030,0.3848
38.0,-1.6643,31.7886,318.2787,3,NaN,NaN,NaN,NaN
39.0,-1.6690,31.8688,316.7497,3,7.3112,NaN,0.4242,0.3996
39.9,-1.6848,32.0016,315.3168,3,NaN,NaN,NaN,NaN
40.9,-1.6823,32.1006,313.9618,3,7.5036,NaN,0.3394,0.3626
42.0,-1.6753,32.2059,313.3778,4,NaN,NaN,NaN,NaN
43.1,-1.6738,32.3192,312.8076,3,6.9264,NaN,0.3606,0.3404
44.1,-1.6723,32.4523,312.0886,3,NaN,NaN,NaN,NaN
45.1,-1.6760,32.5785,310.6686,3,6.7340,NaN,0.3181,0.3330
46.0,-1.6745,32.6669,309.8342,3,NaN,NaN,NaN,NaN
47.0,-1.6639,32.7687,308.7384,3,6.1568,NaN,0.2757,0.3256
48.0,-1.6579,32.8303,308.4239,3,NaN,NaN,NaN,NaN
49.0,-1.6508,32.8882,308.4691,3,5.6758,NaN,0.2757,0.3700
49.9,-1.6292,32.9626,307.8507,3,NaN,NaN,NaN,NaN
50.9,-1.6226,33.0142,308.1369,3,5.0986,NaN,0.2545,0.3552
51.9,-1.6242,33.0582,308.0577,3,NaN,NaN,NaN,NaN
52.9,-1.6246,33.1176,308.4915,3,5.0986,NaN,0.2757,0.3478
54.0,-1.5986,33.2074,307.5183,4,4.6176,NaN,0.2121,0.3404
55.1,-1.5982,33.2755,307.6647,3,NaN,NaN,NaN,NaN
56.1,-1.6027,33.3252,308.0328,3,NaN,NaN,NaN,NaN
57.1,-1.5879,33.3788,307.2699,3,4.3290,NaN,0.2121,0.3404
58.1,-1.5723,33.4358,306.6589,3,NaN,NaN,NaN,NaN
59.1,-1.5571,33.4859,306.6035,3,4.1366,NaN,0.2121,0.3478
60.1,-1.5398,33.5255,307.0742,3,NaN,NaN,NaN,NaN
61.0,-1.5255,33.5669,304.8905,3,4.0404,NaN,0.1909,0.3700
62.0,-1.5098,33.6028,304.7508,3,NaN,NaN,NaN,NaN
63.0,-1.5007,33.6267,304.5185,3,3.9442,NaN,0.1909,0.3404
64.0,-1.4901,33.6528,303.6778,3,NaN,NaN,NaN,NaN
65.0,-1.4723,33.6932,303.9692,3,3.5594,NaN,0.1697,0.3626
66.0,-1.4581,33.7270,303.7162,3,NaN,NaN,NaN,NaN
67.0,-1.4520,33.7483,302.5599,3,3.5594,NaN,0.1697,0.3404
67.9,-1.4436,33.7704,302.3699,3,NaN,NaN,NaN,NaN
68.9,-1.4309,33.7965,301.5860,3,3.5594,NaN,0.1697,0.4440
69.9,-1.4258,33.8147,301.3366,3,NaN,NaN,NaN,NaN
70.9,-1.4186,33.8367,301.1517,3,3.2708,NaN,0.1485,0.3552
71.9,-1.4113,33.8579,300.7593,3,NaN,NaN,NaN,NaN
72.9,-1.4106,33.8819,300.0149,3,3.3670,NaN,0.1485,0.3478
73.9,-1.4019,33.8995,299.9904,3,NaN,NaN,NaN,NaN
74.9,-1.3924,33.9154,301.2525,3,2.9822,NaN,0.1273,0.3330
75.9,-1.3933,33.9368,300.7963,3,NaN,NaN,NaN,NaN
76.9,-1.3955,33.9525,301.1371,3,2.8860,NaN,0.1485,0.3330
77.9,-1.4127,33.9686,301.5955,3,NaN,NaN,NaN,NaN
78.9,-1.4229,33.9814,300.5733,3,2.9822,NaN,0.1061,0.3256
79.9,-1.4164,33.9947,300.3775,3,NaN,NaN,NaN,NaN
81.0,-1.4179,34.0076,300.1710,4,2.9822,NaN,0.1273,0.3404
82.2,-1.4155,34.0241,300.8553,3,NaN,NaN,NaN,NaN
83.1,-1.4090,34.0362,300.5440,3,2.9822,NaN,0.1273,0.3182
84.1,-1.3904,34.0486,299.8091,3,NaN,NaN,NaN,NaN
85.1,-1.3875,34.0549,300.5512,3,2.8860,NaN,0.0848,0.3478
86.1,-1.3735,34.0671,300.4649,3,NaN,NaN,NaN,NaN
87.1,-1.3693,34.0786,300.2774,3,2.6936,NaN,0.1061,0.3330
88.1,-1.3766,34.0850,300.9572,3,NaN,NaN,NaN,NaN
89.1,-1.3602,34.1015,300.2492,3,2.5974,NaN,0.0636,0.3256
90.1,-1.3262,34.1173,299.7794,3,NaN,NaN,NaN,NaN
91.0,-1.3066,34.1308,299.4977,3,2.5012,NaN,0.0848,0.4218
92.0,-1.3488,34.1406,299.7820,3,NaN,NaN,NaN,NaN
93.0,-1.3604,34.1484,300.0958,3,2.3088,NaN,0.0848,0.3330
94.0,-1.3510,34.1586,299.2626,3,NaN,NaN,NaN,NaN
95.0,-1.3303,34.1716,299.9533,3,2.5974,NaN,0.1061,0.3404
96.0,-1.3070,34.1847,299.2237,3,NaN,NaN,NaN,NaN
97.0,-1.2911,34.1951,298.5616,3,2.2126,NaN,0.0424,0.3256
98.0,-1.2816,34.2040,297.4860,3,NaN,NaN,NaN,NaN
