2011,272.83478,169.3071,84.1643,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
7.3,-1.5285,28.0321,363.1545,6,NaN,NaN,NaN,NaN
7.7,-1.5286,28.0316,NaN,1,NaN,NaN,NaN,NaN
9.1,-1.5286,28.0327,363.6262,3,NaN,NaN,NaN,NaN
10.1,-1.5288,28.0329,363.2555,3,NaN,NaN,NaN,NaN
11.0,-1.5289,28.0332,363.3865,2,NaN,NaN,NaN,NaN
11.9,-1.5288,28.0335,363.7212,3,NaN,NaN,NaN,NaN
12.9,-1.5287,28.0333,363.5664,3,NaN,NaN,NaN,NaN
14.0,-1.5285,28.0334,363.4315,3,NaN,NaN,NaN,NaN
15.1,-1.5283,28.0350,363.3773,3,NaN,NaN,NaN,NaN
16.0,-1.5283,28.0380,362.9199,2,9.8124,NaN,1.1666,0.4958
16.9,-1.5283,28.0420,363.1026,3,NaN,NaN,NaN,NaN
18.0,-1.5285,28.0510,363.4653,3,9.9086,NaN,1.1666,0.5106
19.1,-1.5293,28.0724,363.5217,3,NaN,NaN,NaN,NaN
20.0,-1.5299,28.0841,363.1712,2,NaN,NaN,NaN,NaN
20.9,-1.5301,28.0927,363.4263,3,9.8124,NaN,1.1878,0.5180
22.0,-1.5303,28.0986,363.6211,3,NaN,NaN,NaN,NaN
23.1,-1.5342,28.6565,361.3341,3,9.7162,NaN,1.1666,0.5476
24.1,-1.5602,29.8269,358.1033,3,NaN,NaN,NaN,NaN
25.0,-1.5811,30.2720,356.5626,2,10.4858,NaN,0.7211,0.4440
25.9,-1.5983,30.6108,354.0781,3,NaN,NaN,NaN,NaN
27.0,-1.6099,30.8503,351.1087,3,9.4276,NaN,0.5515,0.4366
28.1,-1.6231,31.1033,348.5633,3,NaN,NaN,NaN,NaN
29.0,-1.6320,31.3454,346.7484,2,8.7542,NaN,0.4454,0.4070
29.9,-1.6305,31.5184,344.7441,3,NaN,NaN,NaN,NaN
30.9,-1.6309,31.7031,342.0583,3,7.7922,NaN,0.4454,0.3774
32.0,-1.6325,31.8468,339.8236,3,NaN,NaN,NaN,NaN
33.1,-1.6333,31.9743,337.1982,3,7.3112,NaN,0.4030,0.3848
34.1,-1.6361,32.1003,334.8345,3,NaN,NaN,NaN,NaN
35.0,-1.6429,32.2117,333.0845,2,NaN,NaN,NaN,NaN
35.9,-1.6515,32.3031,331.7714,3,6.8302,NaN,0.3394,0.3700
37.0,-1.6581,32.4154,329.6034,3,NaN,NaN,NaN,NaN
38.0,-1.6661,32.5066,327.8883,3,6.3492,NaN,0.2969,0.3626
39.1,-1.6705,32.5697,326.2380,3,NaN,NaN,NaN,NaN
40.1,-1.6707,32.6247,324.4530,3,6.1568,NaN,0.2757,0.3404
41.0,-1.6726,32.6678,323.2189,2,NaN,NaN,NaN,NaN
41.9,-1.6715,32.7114,322.1030,3,5.7720,NaN,0.2545,0.3552
42.9,-1.6751,32.7659,321.4700,3,NaN,NaN,NaN,NaN
44.0,-1.6890,32.8113,320.3386,3,5.5796,NaN,0.2757,0.3256
45.1,-1.6794,32.8442,319.6355,3,NaN,NaN,NaN,NaN
46.1,-1.6648,32.8828,319.9932,3,5.4834,NaN,0.2757,0.3626
47.0,-1.6496,32.9165,319.5310,2,NaN,NaN,NaN,NaN
47.9,-1.6353,32.9485,318.3459,3,NaN,NaN,NaN,NaN
48.9,-1.6332,32.9858,316.9786,3,5.3872,NaN,0.2121,0.3552
50.0,-1.6301,33.0233,316.1977,3,5.1948,NaN,0.2333,0.3330
51.0,-1.6235,33.0569,315.7181,3,NaN,NaN,NaN,NaN
52.1,-1.6088,33.0905,315.3530,3,NaN,NaN,NaN,NaN
53.1,-1.5806,33.1371,314.3872,3,4.9062,NaN,0.2545,0.3478
54.0,-1.5673,33.1764,312.9819,2,NaN,NaN,NaN,NaN
54.9,-1.5634,33.2262,312.1998,3,5.0024,NaN,0.2333,0.3478
55.9,-1.5662,33.2841,311.2278,3,NaN,NaN,NaN,NaN
57.0,-1.5762,33.3156,310.6032,3,4.8100,NaN,0.2333,0.3552
58.0,-1.5728,33.3452,309.4590,3,NaN,NaN,NaN,NaN
59.1,-1.5676,33.3890,309.0798,3,4.7138,NaN,0.2333,0.3330
60.1,-1.5737,33.4340,308.7377,3,NaN,NaN,NaN,NaN
61.1,-1.5644,33.4784,308.0993,3,4.5214,NaN,0.1485,0.3330
62.0,-1.5550,33.5216,308.3144,2,NaN,NaN,NaN,NaN
62.9,-1.5435,33.5542,308.8892,3,4.2328,NaN,0.1909,0.3182
63.9,-1.5232,33.5990,308.4450,3,NaN,NaN,NaN,NaN
65.0,-1.5039,33.6397,307.9362,3,4.2328,NaN,0.1697,0.3108
66.0,-1.4891,33.6709,307.3613,3,NaN,NaN,NaN,NaN
67.1,-1.4728,33.7050,306.6925,3,3.8480,NaN,0.1485,0.3182
68.1,-1.4545,33.7424,306.3723,3,NaN,NaN,NaN,NaN
69.0,-1.4391,33.7672,305.6901,2,NaN,NaN,NaN,NaN
69.9,-1.4222,33.7897,305.5162,3,3.5594,NaN,0.1485,0.3182
70.9,-1.3953,33.8218,305.2141,3,NaN,NaN,NaN,NaN
71.9,-1.3804,33.8422,304.6423,3,3.5594,NaN,0.0848,0.3182
73.0,-1.3729,33.8559,304.5866,3,NaN,NaN,NaN,NaN
74.0,-1.3582,33.8741,303.8625,3,3.7518,NaN,0.1061,0.3330
75.1,-1.3462,33.8937,303.4948,3,NaN,NaN,NaN,NaN
76.1,-1.3383,33.9097,303.3822,3,3.5594,NaN,0.1697,0.3256
77.1,-1.3279,33.9296,302.5636,3,NaN,NaN,NaN,NaN
78.0,-1.3217,33.9447,302.3213,2,3.4632,NaN,0.1273,0.3182
78.9,-1.3164,33.9538,302.0621,3,NaN,NaN,NaN,NaN
79.9,-1.3076,33.9682,301.1261,3,3.2708,NaN,0.1273,0.3330
80.9,-1.2981,33.9829,300.8542,3,NaN,NaN,NaN,NaN
82.0,-1.2874,33.9974,300.3694,3,3.2708,NaN,0.1273,0.3256
83.0,-1.2778,34.0120,300.4395,3,NaN,NaN,NaN,NaN
84.1,-1.2698,34.0293,300.8174,3,3.1746,NaN,0.1273,0.3404
85.1,-1.2642,34.0439,300.0092,3,NaN,NaN,NaN,NaN
86.1,-1.2528,34.0622,299.4995,3,3.0784,NaN,0.1697,0.3404
87.0,-1.2436,34.0757,299.5168,2,NaN,NaN,NaN,NaN
87.9,-1.2376,34.0881,299.7527,3,2.7898,NaN,0.1061,0.3404
88.9,-1.2282,34.1043,299.8117,3,NaN,NaN,NaN,NaN
89.9,-1.2217,34.1197,300.0884,3,2.9822,NaN,0.0848,0.3330
91.0,-1.2143,34.1312,299.6307,3,NaN,NaN,NaN,NaN
92.0,-1.2104,34.1415,298.9687,3,2.9822,NaN,0.0848,0.3256
93.0,-1.2066,34.1530,298.9318,3,NaN,NaN,NaN,NaN
94.1,-1.2010,34.1633,298.9964,3,2.8860,NaN,0.0636,0.3330
95.1,-1.1922,34.1745,299.0472,3,NaN,NaN,NaN,NaN
96.1,-1.1891,34.1843,298.5731,3,2.8860,NaN,0.1061,0.3330
97.0,-1.1873,34.1908,298.8272,2,NaN,NaN,NaN,NaN
97.8,-1.1834,34.1967,299.1615,3,2.6936,NaN,0.1485,1.3912
98.9,-1.1787,34.2043,298.7119,3,NaN,NaN,NaN,NaN
99.9,-1.1745,34.2146,298.2291,3,2.7898,NaN,0.0848,0.3108
100.9,-1.1769,34.2231,297.9755,3,NaN,NaN,NaN,NaN
102.0,-1.1759,34.2286,298.4451,3,2.5974,NaN,0.0848,0.3182
103.0,-1.1701,34.2369,297.9314,3,NaN,NaN,NaN,NaN
104.0,-1.1700,34.2450,298.1763,3,2.5974,NaN,0.0636,0.3330
105.0,-1.1654,34.2511,298.5027,3,NaN,NaN,NaN,NaN
106.1,-1.1579,34.2581,298.1699,3,NaN,NaN,NaN,NaN
107.1,-1.1481,34.2647,297.4033,3,2.7898,NaN,0.1061,0.3182
108.1,-1.1375,34.2707,297.9419,3,NaN,NaN,NaN,NaN
109.1,-1.1306,34.2768,297.6313,3,2.4050,NaN,0.0848,0.3256
110.0,-1.1234,34.2809,297.2065,2,NaN,NaN,NaN,NaN
