2012,177.50144,-119.4728,85.5875,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.6623,31.0919,355.1665,5,NaN,NaN,NaN,NaN
7.1,-1.6632,31.0923,355.0666,4,8.3694,NaN,0.6787,0.4218
8.1,-1.6614,31.0920,354.6770,4,8.3694,NaN,0.6999,0.3774
9.0,-1.6633,31.0930,354.4413,4,NaN,NaN,NaN,NaN
10.0,-1.6645,31.0946,354.2963,4,8.3694,NaN,1.0393,0.3996
10.9,-1.6677,31.0985,353.6598,4,8.6580,NaN,0.6787,0.3996
12.0,-1.6708,31.1014,353.5888,4,NaN,NaN,NaN,NaN
13.0,-1.6710,31.1017,353.5006,4,8.4656,NaN,0.7211,0.4144
14.0,-1.6708,31.1016,353.1052,4,8.4656,NaN,0.7211,0.4070
14.9,-1.6717,31.1026,352.5922,4,8.5618,NaN,0.7211,0.4292
15.9,-1.6718,31.1029,352.2942,4,NaN,NaN,NaN,NaN
16.9,-1.6721,31.1036,352.0544,4,8.4656,NaN,0.7636,0.3996
18.0,-1.6734,31.1054,351.8116,4,NaN,NaN,NaN,NaN
19.0,-1.6740,31.1067,351.8637,4,8.6580,NaN,0.7848,0.4292
20.0,-1.6746,31.1083,351.6274,4,8.3694,NaN,0.6575,0.4070
21.0,-1.6749,31.1094,351.3409,4,NaN,NaN,NaN,NaN
22.0,-1.6753,31.1107,351.1161,4,8.6580,NaN,0.6999,0.3996
23.0,-1.6757,31.1122,350.6296,4,8.4656,NaN,0.6575,0.4144
24.0,-1.6759,31.1127,350.3916,4,NaN,NaN,NaN,NaN
25.1,-1.6764,31.1145,350.0207,4,8.6580,NaN,0.7211,0.4292
26.0,-1.6764,31.1150,349.7934,3,8.4656,NaN,0.6575,0.3922
27.0,-1.6767,31.1158,349.3037,4,NaN,NaN,NaN,NaN
