2011,282.08478,171.9429,84.3810,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.2,-1.5183,27.8306,NaN,4,10.5820,NaN,1.1029,0.4958
6.9,-1.5184,27.8313,350.7956,3,10.4858,NaN,1.0817,0.5624
8.0,-1.5184,27.8320,350.3632,4,NaN,NaN,NaN,NaN
9.1,-1.5188,27.8353,349.6487,3,10.5820,NaN,1.1453,0.4958
10.1,-1.5189,27.8374,349.2473,3,NaN,NaN,NaN,NaN
11.0,-1.5191,27.8392,348.7087,3,10.6782,NaN,1.1029,0.5328
12.0,-1.5195,27.8441,348.6833,3,NaN,NaN,NaN,NaN
13.0,-1.5198,27.8489,348.4297,3,10.4858,NaN,1.1241,0.5180
13.9,-1.5198,27.8503,348.8382,3,NaN,NaN,NaN,NaN
14.9,-1.5199,27.8538,348.6514,3,10.4858,NaN,1.1453,0.5254
16.0,-1.5196,27.8868,347.4125,4,NaN,NaN,NaN,NaN
17.1,-1.5219,27.9206,346.3254,3,10.4858,NaN,1.1029,0.5254
18.1,-1.5231,27.9451,345.8309,3,NaN,NaN,NaN,NaN
19.0,-1.5237,28.0805,345.0966,3,10.4858,NaN,1.0605,0.5106
20.0,-1.5399,29.6133,340.0874,3,10.8706,NaN,0.9757,0.4958
20.9,-1.5629,29.9643,338.2615,3,NaN,NaN,NaN,NaN
22.0,-1.5840,30.1201,337.0943,4,10.6782,NaN,0.6151,0.4588
23.1,-1.5998,30.2370,335.9600,3,NaN,NaN,NaN,NaN
24.1,-1.6102,30.3409,334.8836,3,10.1010,NaN,0.5515,0.4440
25.0,-1.6207,30.4286,333.4476,3,NaN,NaN,NaN,NaN
26.0,-1.6278,30.5085,331.9477,3,10.0048,NaN,0.5727,0.4218
27.0,-1.6373,30.5955,330.7675,3,NaN,NaN,NaN,NaN
27.9,-1.6453,30.6687,329.9204,3,9.5238,NaN,0.5939,0.4292
28.9,-1.6521,30.7437,329.1079,3,NaN,NaN,NaN,NaN
29.9,-1.6571,30.8275,327.5827,3,9.5238,NaN,0.5303,0.4144
31.0,-1.6606,30.9244,326.2690,4,NaN,NaN,NaN,NaN
32.1,-1.6654,31.0296,325.0912,3,9.5238,NaN,0.5090,0.4070
33.1,-1.6710,31.1398,323.4434,3,NaN,NaN,NaN,NaN
34.1,-1.6763,31.2456,322.2325,3,8.9466,NaN,0.4878,0.3996
35.1,-1.6816,31.3714,320.4820,3,NaN,NaN,NaN,NaN
36.0,-1.6823,31.5139,318.3690,3,8.5618,NaN,0.4878,0.3848
37.0,-1.6908,31.6827,316.8643,3,NaN,NaN,NaN,NaN
38.0,-1.6914,31.8249,315.1661,3,7.5998,NaN,0.3818,0.3774
39.0,-1.6937,31.9469,313.3275,3,NaN,NaN,NaN,NaN
39.9,-1.6963,32.0776,311.7749,3,7.6960,NaN,0.4030,0.3404
40.9,-1.6983,32.1924,310.8809,3,NaN,NaN,NaN,NaN
41.9,-1.6957,32.3027,310.9632,3,7.3112,NaN,0.3394,0.3552
42.9,-1.6941,32.3849,310.6748,3,NaN,NaN,NaN,NaN
43.9,-1.7018,32.4485,309.3712,3,6.9264,NaN,0.3818,0.3700
45.0,-1.7027,32.5106,308.4870,4,6.7340,NaN,0.3181,0.3478
46.1,-1.7037,32.5774,307.4019,3,NaN,NaN,NaN,NaN
47.1,-1.6903,32.6503,307.5319,3,6.3492,NaN,0.3818,0.3330
48.1,-1.6883,32.7108,307.2577,3,NaN,NaN,NaN,NaN
49.1,-1.6856,32.7516,307.3407,3,6.0606,NaN,0.3394,0.3552
50.1,-1.6833,32.7894,307.5344,3,NaN,NaN,NaN,NaN
51.0,-1.6927,32.8271,307.4269,3,5.9644,NaN,0.2969,0.3626
52.0,-1.6910,32.8578,307.8447,3,NaN,NaN,NaN,NaN
53.0,-1.6914,32.8909,307.8981,3,5.6758,NaN,0.2333,0.3552
54.0,-1.6978,32.9236,307.9029,3,NaN,NaN,NaN,NaN
55.0,-1.7002,32.9546,307.5528,3,5.5796,NaN,0.2757,0.3330
56.0,-1.6948,32.9834,307.0143,3,NaN,NaN,NaN,NaN
56.9,-1.6872,33.0145,306.1020,3,5.3872,NaN,0.2333,0.3182
57.9,-1.6878,33.0443,305.8874,3,NaN,NaN,NaN,NaN
58.9,-1.6916,33.0846,305.3122,3,5.2910,NaN,0.2757,0.3330
59.9,-1.6687,33.1345,304.9151,3,NaN,NaN,NaN,NaN
60.9,-1.6508,33.1758,305.1453,3,5.0986,NaN,0.2757,0.3404
62.0,-1.6574,33.2186,304.2269,4,NaN,NaN,NaN,NaN
63.1,-1.6738,33.2650,303.7044,3,5.0024,NaN,0.2757,0.3256
64.1,-1.6458,33.3096,303.3243,3,NaN,NaN,NaN,NaN
65.1,-1.6277,33.3613,302.4053,3,4.7138,NaN,0.2121,0.3552
66.1,-1.6270,33.4097,301.7181,3,NaN,NaN,NaN,NaN
67.1,-1.6167,33.4507,300.9386,3,4.5214,NaN,0.2333,0.3256
68.1,-1.6176,33.4814,300.4500,3,NaN,NaN,NaN,NaN
69.1,-1.5971,33.5169,299.9089,3,4.5214,NaN,0.1909,0.3108
70.0,-1.5895,33.5492,298.8861,3,NaN,NaN,NaN,NaN
71.0,-1.5859,33.5768,298.5537,3,4.4252,NaN,0.2121,0.3404
72.0,-1.5794,33.6057,298.3758,3,NaN,NaN,NaN,NaN
73.0,-1.5671,33.6328,298.3980,3,4.1366,NaN,0.1909,0.3330
74.0,-1.5521,33.6602,297.9772,3,NaN,NaN,NaN,NaN
75.0,-1.5420,33.6812,297.4623,3,4.1366,NaN,0.1909,0.3330
76.0,-1.5312,33.7022,297.3971,3,NaN,NaN,NaN,NaN
77.0,-1.5158,33.7227,297.2259,3,4.1366,NaN,0.1697,0.3404
77.9,-1.4968,33.7531,296.5962,3,NaN,NaN,NaN,NaN
78.9,-1.4807,33.7848,295.8249,3,3.7518,NaN,0.2333,0.4292
79.9,-1.4815,33.8145,295.8461,3,NaN,NaN,NaN,NaN
80.9,-1.4605,33.8418,296.4247,3,3.7518,NaN,0.1909,0.3330
81.9,-1.4426,33.8627,295.9284,3,NaN,NaN,NaN,NaN
82.9,-1.4469,33.8790,296.3544,3,3.5594,NaN,0.1697,0.3182
83.9,-1.4354,33.8960,295.9224,3,NaN,NaN,NaN,NaN
84.9,-1.4062,33.9168,295.2356,3,3.3670,NaN,0.1697,0.3182
85.9,-1.3793,33.9424,296.0329,3,NaN,NaN,NaN,NaN
86.9,-1.3740,33.9608,296.2237,3,3.4632,NaN,0.1697,0.3330
87.9,-1.3442,33.9796,295.9905,3,NaN,NaN,NaN,NaN
88.9,-1.3100,34.0009,295.8839,3,3.2708,NaN,0.1697,0.3182
89.9,-1.2980,34.0187,295.9175,3,NaN,NaN,NaN,NaN
90.9,-1.2906,34.0325,296.1038,3,3.2708,NaN,0.1485,0.3404
91.9,-1.2821,34.0457,295.6087,3,NaN,NaN,NaN,NaN
92.9,-1.2738,34.0593,295.8762,3,3.2708,NaN,0.1485,0.3330
93.9,-1.2634,34.0731,295.7989,3,NaN,NaN,NaN,NaN
94.9,-1.2583,34.0861,295.2080,3,3.0784,NaN,0.1273,0.3404
95.9,-1.2602,34.0984,294.9427,3,NaN,NaN,NaN,NaN
96.9,-1.2524,34.1130,294.4866,3,3.0784,NaN,0.1485,0.3404
97.9,-1.2579,34.1241,294.1004,3,NaN,NaN,NaN,NaN
98.9,-1.2874,34.1310,294.1138,3,3.0784,NaN,0.1273,0.3330
99.9,-1.2883,34.1401,294.3178,3,NaN,NaN,NaN,NaN
100.9,-1.2836,34.1500,293.8694,3,2.8860,NaN,0.1485,0.3182
101.9,-1.2754,34.1617,294.2770,3,NaN,NaN,NaN,NaN
102.9,-1.2706,34.1727,294.4067,3,2.9822,NaN,0.0848,0.3108
103.9,-1.2650,34.1818,294.2920,3,NaN,NaN,NaN,NaN
104.9,-1.2549,34.1912,294.2763,3,2.5974,NaN,0.0636,0.3330
105.9,-1.2432,34.1990,294.4684,3,NaN,NaN,NaN,NaN
106.9,-1.2299,34.2069,294.0078,3,2.6936,NaN,0.0636,0.3182
107.9,-1.2213,34.2157,294.5935,3,NaN,NaN,NaN,NaN
108.9,-1.2089,34.2239,294.8323,3,2.5974,NaN,0.1061,0.2960
109.9,-1.1947,34.2320,295.3713,3,NaN,NaN,NaN,NaN
110.9,-1.1931,34.2378,295.0470,3,2.5012,NaN,0.1061,0.3182
111.9,-1.1833,34.2445,294.6045,3,NaN,NaN,NaN,NaN
112.9,-1.1685,34.2509,294.8074,3,2.7898,NaN,0.0848,0.3034
113.9,-1.1595,34.2573,295.2598,3,NaN,NaN,NaN,NaN
114.9,-1.1541,34.2641,296.0952,3,2.5974,NaN,0.0848,0.2960
115.9,-1.1460,34.2704,295.9000,3,NaN,NaN,NaN,NaN
116.9,-1.1447,34.2751,295.6154,3,2.7898,NaN,0.0636,0.3034
117.9,-1.1545,34.2793,296.0078,3,NaN,NaN,NaN,NaN
119.0,-1.1466,34.2850,295.6992,3,2.4050,NaN,0.1273,0.3108
120.0,-1.1390,34.2913,295.6084,3,NaN,NaN,NaN,NaN
121.0,-1.1265,34.2968,295.7739,3,2.5012,NaN,0.1061,0.3404
122.0,-1.1122,34.3024,295.5510,3,NaN,NaN,NaN,NaN
123.0,-1.0933,34.3090,295.4564,3,2.3088,NaN,0.0636,0.3256
124.0,-1.0773,34.3152,295.5238,3,NaN,NaN,NaN,NaN
125.0,-1.0519,34.3224,295.5617,3,2.4050,NaN,0.0636,0.3256
126.0,-1.0301,34.3293,295.4206,3,NaN,NaN,NaN,NaN
127.1,-1.0088,34.3360,295.8778,3,2.3088,NaN,0.1061,0.3034
128.1,-0.9896,34.3424,296.2382,3,NaN,NaN,NaN,NaN
129.1,-0.9864,34.3484,296.3377,3,2.5012,NaN,0.0636,0.3108
130.1,-1.0091,34.3512,296.5342,3,NaN,NaN,NaN,NaN
131.1,-1.0196,34.3543,296.4456,3,2.3088,NaN,0.0424,0.3182
132.1,-0.9981,34.3596,296.1051,3,NaN,NaN,NaN,NaN
133.1,-0.9687,34.3659,296.3681,3,2.1164,NaN,0.0636,0.3182
134.2,-0.9506,34.3713,295.9578,3,NaN,NaN,NaN,NaN
135.0,-0.9368,34.3752,295.8650,2,2.3088,NaN,0.0636,0.3108
135.8,-0.9142,34.3793,296.0586,3,NaN,NaN,NaN,NaN
136.9,-0.8930,34.3844,295.6288,3,2.2126,NaN,0.0636,0.3478
137.9,-0.8749,34.3882,295.4823,3,NaN,NaN,NaN,NaN
138.9,-0.8387,34.3944,295.6513,3,2.0202,NaN,0.0212,0.3182
139.9,-0.7950,34.4037,295.6253,3,NaN,NaN,NaN,NaN
140.9,-0.7609,34.4095,296.0446,3,2.1164,NaN,0.0424,0.3108
141.9,-0.7364,34.4160,296.5395,3,NaN,NaN,NaN,NaN
143.0,-0.7161,34.4212,296.4805,3,2.2126,NaN,0.0636,0.3108
144.0,-0.7014,34.4254,296.4047,3,NaN,NaN,NaN,NaN
145.0,-0.6852,34.4305,296.3515,3,2.1164,NaN,0.0848,0.3182
146.0,-0.6674,34.4359,295.9476,3,NaN,NaN,NaN,NaN
147.0,-0.6649,34.4364,296.0208,3,2.2126,NaN,0.0848,0.3256
148.1,-0.6404,34.4429,295.6834,3,NaN,NaN,NaN,NaN
149.1,-0.6282,34.4451,296.1247,3,2.1164,NaN,0.0424,0.3034
150.1,-0.6110,34.4508,296.2519,3,NaN,NaN,NaN,NaN
151.1,-0.5927,34.4550,296.0161,3,2.1164,NaN,0.0424,0.2960
152.1,-0.5823,34.4584,296.2953,3,NaN,NaN,NaN,NaN
153.2,-0.5525,34.4632,295.7398,3,1.9240,NaN,0.0636,0.2960
154.0,-0.5417,34.4665,295.7094,2,NaN,NaN,NaN,NaN
154.9,-0.5115,34.4728,295.8499,3,NaN,NaN,NaN,NaN
155.9,-0.4900,34.4769,295.9814,3,1.9240,NaN,0.0212,0.3108
156.9,-0.4643,34.4826,295.9120,3,NaN,NaN,NaN,NaN
157.9,-0.4426,34.4874,295.6103,3,1.9240,NaN,0.0848,0.3182
159.0,-0.4157,34.4931,295.5682,3,NaN,NaN,NaN,NaN
160.0,-0.4018,34.4983,295.6777,3,2.0202,NaN,0.0212,0.3108
161.0,-0.3800,34.5022,295.9339,3,NaN,NaN,NaN,NaN
162.0,-0.3654,34.5065,295.8442,3,1.9240,NaN,0.0424,0.3108
163.1,-0.3455,34.5133,295.6250,3,NaN,NaN,NaN,NaN
164.1,-0.3329,34.5143,295.3882,3,1.8278,NaN,0.0636,0.3182
165.1,-0.2971,34.5231,295.0902,3,NaN,NaN,NaN,NaN
166.1,-0.2967,34.5230,295.5112,3,2.0202,NaN,0.0424,0.2960
167.0,-0.2572,34.5302,295.6558,2,NaN,NaN,NaN,NaN
