2011,281.08477,171.6473,84.3572,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.2,-1.5218,27.8798,350.0748,5,10.3896,NaN,1.0605,0.4884
7.0,-1.5222,27.8876,349.6787,3,NaN,NaN,NaN,NaN
7.9,-1.5226,27.8954,349.7761,3,10.2934,NaN,1.1878,0.5402
9.0,-1.5237,27.9195,348.9527,4,10.6782,NaN,1.1453,0.5254
10.1,-1.5247,27.9367,348.1393,3,NaN,NaN,NaN,NaN
11.1,-1.5253,27.9491,348.2667,3,10.3896,NaN,1.1029,0.4958
12.0,-1.5260,27.9618,348.6111,3,NaN,NaN,NaN,NaN
13.0,-1.5263,27.9628,348.1197,3,10.6782,NaN,1.0817,0.5254
13.9,-1.5262,27.9651,347.0152,3,NaN,NaN,NaN,NaN
15.0,-1.5263,27.9662,345.7285,4,10.3896,NaN,1.0181,0.5254
16.1,-1.5266,27.9696,345.6677,3,NaN,NaN,NaN,NaN
17.0,-1.5268,27.9772,344.5614,3,10.4858,NaN,1.1029,0.5106
18.0,-1.5275,27.9983,343.5854,3,NaN,NaN,NaN,NaN
18.9,-1.5282,28.0648,343.1235,3,10.3896,NaN,1.0817,0.5328
19.9,-1.5278,28.9789,339.7101,3,NaN,NaN,NaN,NaN
21.0,-1.5595,29.8788,336.3504,4,10.4858,NaN,1.0181,0.5254
22.1,-1.5915,30.1190,335.2987,3,10.2934,NaN,0.5515,0.4514
23.1,-1.6066,30.2542,334.1811,3,NaN,NaN,NaN,NaN
24.1,-1.6173,30.3808,332.2780,3,9.8124,NaN,0.5303,0.4514
25.0,-1.6264,30.4858,331.7711,3,NaN,NaN,NaN,NaN
26.0,-1.6368,30.5772,331.4443,3,9.7162,NaN,0.5515,0.4144
26.9,-1.6440,30.6511,329.9849,3,NaN,NaN,NaN,NaN
27.9,-1.6502,30.7262,328.6026,3,9.6200,NaN,0.5303,0.3922
28.9,-1.6559,30.8010,327.1083,3,NaN,NaN,NaN,NaN
29.9,-1.6610,30.8822,325.6361,3,9.4276,NaN,0.5515,0.4070
30.9,-1.6641,30.9609,324.3169,3,NaN,NaN,NaN,NaN
32.0,-1.6691,31.0629,322.2157,4,8.9466,NaN,0.4878,0.4144
33.1,-1.6704,31.1720,320.8454,3,NaN,NaN,NaN,NaN
34.1,-1.6752,31.2995,320.1744,3,8.7542,NaN,0.4878,0.4144
35.1,-1.6783,31.4100,318.6499,3,NaN,NaN,NaN,NaN
36.1,-1.6810,31.5273,316.5208,3,8.5618,NaN,0.5090,0.3848
37.1,-1.6876,31.6826,315.4358,3,NaN,NaN,NaN,NaN
38.0,-1.6901,31.8128,314.1922,3,7.8884,NaN,0.4030,0.3626
39.0,-1.6934,31.9300,312.7213,3,NaN,NaN,NaN,NaN
40.0,-1.6967,32.0539,311.6939,3,7.3112,NaN,0.3394,0.3626
41.0,-1.6938,32.2034,310.6478,3,NaN,NaN,NaN,NaN
42.0,-1.6957,32.3267,309.3220,3,6.9264,NaN,0.3818,0.3700
42.9,-1.6980,32.4217,308.3361,3,NaN,NaN,NaN,NaN
43.9,-1.7023,32.4992,307.4799,3,6.5416,NaN,0.3394,0.3478
44.9,-1.7060,32.5543,307.7853,3,NaN,NaN,NaN,NaN
45.9,-1.7090,32.6045,307.7066,3,6.4454,NaN,0.3394,0.3552
46.9,-1.7122,32.6532,307.3515,3,NaN,NaN,NaN,NaN
47.9,-1.7151,32.6916,307.0790,3,6.1568,NaN,0.2757,0.3552
48.9,-1.7142,32.7217,306.7197,3,NaN,NaN,NaN,NaN
50.0,-1.7157,32.7589,306.3325,4,5.9644,NaN,0.2969,0.3330
51.2,-1.7078,32.8042,305.1608,3,NaN,NaN,NaN,NaN
52.1,-1.6945,32.8391,304.3582,3,5.7720,NaN,0.2969,0.3404
53.1,-1.6947,32.8692,305.2707,3,NaN,NaN,NaN,NaN
54.1,-1.6896,32.8976,305.1550,3,5.7720,NaN,0.2969,0.3478
55.1,-1.6860,32.9226,303.8916,3,NaN,NaN,NaN,NaN
56.1,-1.6777,32.9549,303.3312,3,5.4834,NaN,0.2969,0.3330
57.1,-1.6699,32.9957,302.7788,3,NaN,NaN,NaN,NaN
58.1,-1.6631,33.0395,302.8003,3,5.5796,NaN,0.3181,0.3330
59.0,-1.6535,33.0792,302.1802,3,NaN,NaN,NaN,NaN
60.0,-1.6438,33.1188,301.0902,3,5.0986,NaN,0.2969,0.3626
61.0,-1.6361,33.1550,301.2644,3,NaN,NaN,NaN,NaN
62.0,-1.6250,33.1984,301.1129,3,5.1948,NaN,0.2969,0.3478
63.0,-1.6227,33.2479,300.8789,3,NaN,NaN,NaN,NaN
64.0,-1.6085,33.2952,300.8026,3,5.0986,NaN,0.2333,0.3330
65.0,-1.5996,33.3324,299.8861,3,NaN,NaN,NaN,NaN
66.0,-1.5911,33.3669,299.5307,3,4.9062,NaN,0.2545,0.3330
66.9,-1.5838,33.4078,299.2991,3,NaN,NaN,NaN,NaN
67.9,-1.5762,33.4531,298.8679,3,4.5214,NaN,0.2121,0.3478
68.9,-1.5843,33.4888,298.7365,3,NaN,NaN,NaN,NaN
69.9,-1.5976,33.5147,297.8764,3,4.3290,NaN,0.2121,0.3552
70.9,-1.5914,33.5419,296.7150,3,NaN,NaN,NaN,NaN
71.9,-1.5632,33.5875,295.6879,3,4.1366,NaN,0.1909,0.3256
72.9,-1.5372,33.6365,295.5691,3,NaN,NaN,NaN,NaN
73.9,-1.5238,33.6744,295.5398,3,4.1366,NaN,0.2333,0.3478
74.9,-1.5150,33.7096,295.2069,3,NaN,NaN,NaN,NaN
75.9,-1.5144,33.7380,295.0776,3,4.1366,NaN,0.1909,0.3478
76.9,-1.4974,33.7631,294.8264,3,NaN,NaN,NaN,NaN
