2011,297.08477,175.3997,85.2496,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.2,-1.6074,29.4213,351.9301,8,8.8504,NaN,0.6151,0.3922
7.0,-1.6074,29.4209,352.0879,4,8.9466,NaN,0.6151,0.4144
8.1,-1.6072,29.4207,351.5817,3,NaN,NaN,NaN,NaN
9.0,-1.6073,29.4211,351.2738,3,8.7542,NaN,0.6363,0.4070
10.0,-1.6073,29.4214,350.6316,3,NaN,NaN,NaN,NaN
10.9,-1.6073,29.4220,350.4746,3,8.8504,NaN,0.6363,0.4070
12.0,-1.6073,29.4220,350.5688,4,8.8504,NaN,0.6151,0.3996
13.1,-1.6072,29.4218,350.2287,3,NaN,NaN,NaN,NaN
14.0,-1.6074,29.4223,349.9028,3,8.9466,NaN,0.6363,0.4070
14.9,-1.6075,29.4244,349.5838,3,NaN,NaN,NaN,NaN
15.9,-1.6076,29.4258,349.0179,3,8.9466,NaN,0.6575,0.3848
17.0,-1.6076,29.4280,348.3867,4,NaN,NaN,NaN,NaN
18.1,-1.6078,29.4310,347.8278,3,8.9466,NaN,0.6999,0.4292
19.0,-1.6077,29.4324,347.5814,3,NaN,NaN,NaN,NaN
19.9,-1.6079,29.4348,347.0229,3,8.6580,NaN,0.6363,0.3996
21.0,-1.6080,29.4421,346.4009,4,NaN,NaN,NaN,NaN
22.1,-1.6086,29.4741,345.3492,3,8.7542,NaN,0.6575,0.4070
23.1,-1.6088,29.5417,344.4251,3,NaN,NaN,NaN,NaN
24.0,-1.6080,29.6032,343.3747,3,8.8504,NaN,0.6363,0.4070
24.9,-1.6083,29.7109,342.6555,3,NaN,NaN,NaN,NaN
26.0,-1.6112,29.9711,340.4852,4,9.0428,NaN,0.7211,0.3996
27.1,-1.6089,30.5029,337.5800,3,8.8504,NaN,0.6363,0.3774
28.0,-1.6067,30.7624,336.3158,3,NaN,NaN,NaN,NaN
29.0,-1.6181,30.8926,334.9093,3,9.5238,NaN,0.5939,0.3478
29.9,-1.6264,30.9837,332.9797,3,NaN,NaN,NaN,NaN
30.9,-1.6304,31.0617,331.1640,3,9.2352,NaN,0.5515,0.3404
32.0,-1.6419,31.1707,329.4508,4,NaN,NaN,NaN,NaN
33.1,-1.6502,31.2778,327.3168,3,9.2352,NaN,0.5303,0.3182
34.0,-1.6559,31.3499,325.6175,3,NaN,NaN,NaN,NaN
35.0,-1.6628,31.4128,323.8747,3,8.8504,NaN,0.4454,0.3330
35.9,-1.6718,31.4927,322.3666,3,NaN,NaN,NaN,NaN
37.0,-1.6804,31.5847,320.4286,4,8.7542,NaN,0.5090,0.3256
38.1,-1.6864,31.6654,317.8763,3,NaN,NaN,NaN,NaN
39.1,-1.6881,31.7400,317.1167,3,8.5618,NaN,0.4242,0.3182
40.0,-1.6930,31.8252,316.0448,3,NaN,NaN,NaN,NaN
41.0,-1.7000,31.9070,313.6781,3,8.2732,NaN,0.4666,0.3330
41.9,-1.6988,31.9908,311.9264,3,NaN,NaN,NaN,NaN
42.9,-1.6958,32.0788,310.6841,3,7.7922,NaN,0.4454,0.3182
44.0,-1.6883,32.1798,309.5745,4,7.4074,NaN,0.3394,0.3330
45.1,-1.6885,32.2787,308.9209,3,NaN,NaN,NaN,NaN
46.1,-1.6930,32.3720,307.8794,3,6.9264,NaN,0.3606,0.3182
47.1,-1.6890,32.4744,307.2328,3,NaN,NaN,NaN,NaN
