2012,130.25144,-134.3932,84.4497,183
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
19.1,-1.6544,30.2951,369.8044,3,NaN,NaN,NaN,NaN
20.1,-1.6543,30.2950,369.7677,3,NaN,NaN,NaN,NaN
21.1,-1.6544,30.2953,370.0691,3,NaN,NaN,NaN,NaN
22.0,-1.6543,30.2960,370.1633,3,NaN,NaN,NaN,NaN
23.0,-1.6543,30.2969,370.4414,3,NaN,NaN,NaN,NaN
24.1,-1.6543,30.2972,370.4645,3,NaN,NaN,NaN,NaN
25.1,-1.6542,30.2975,370.4790,3,2.7898,NaN,0.2545,0.3256
26.1,-1.6543,30.2981,370.8211,3,NaN,NaN,NaN,NaN
27.1,-1.6543,30.3011,370.9829,3,2.8860,NaN,0.2757,0.3256
28.1,-1.6544,30.3093,371.2389,3,NaN,NaN,NaN,NaN
29.1,-1.6548,30.3184,371.2176,3,2.9822,NaN,0.2121,0.3330
30.1,-1.6557,30.3350,371.3989,3,NaN,NaN,NaN,NaN
31.1,-1.6573,30.3585,371.4898,3,NaN,NaN,NaN,NaN
32.1,-1.6579,30.3736,371.4514,3,3.1746,NaN,0.2121,0.3478
33.1,-1.6586,30.3970,371.4053,3,NaN,NaN,NaN,NaN
34.1,-1.6577,30.4250,371.4037,3,3.2708,NaN,0.1909,0.3330
35.1,-1.6585,30.4466,371.3108,3,NaN,NaN,NaN,NaN
36.1,-1.6627,30.4706,371.1990,3,3.8480,NaN,0.2121,0.3404
37.1,-1.6645,30.5028,371.0152,3,NaN,NaN,NaN,NaN
38.1,-1.6603,30.5302,371.1607,3,4.6176,NaN,0.2333,0.3478
39.1,-1.6582,30.5582,371.0740,3,NaN,NaN,NaN,NaN
40.1,-1.6538,30.5952,371.0080,3,5.0024,NaN,0.2545,0.3330
41.1,-1.6464,30.6468,370.8275,3,NaN,NaN,NaN,NaN
42.1,-1.6427,30.6757,370.5315,3,5.0986,NaN,0.2757,0.3330
43.1,-1.6389,30.7015,370.2747,3,NaN,NaN,NaN,NaN
44.1,-1.6311,30.7375,369.9300,3,5.2910,NaN,0.2969,0.3478
45.0,-1.6160,30.8109,369.5078,3,NaN,NaN,NaN,NaN
46.1,-1.5889,30.9206,368.9624,3,5.0024,NaN,0.2757,0.3330
47.1,-1.5310,31.0834,367.4848,3,NaN,NaN,NaN,NaN
48.1,-1.5075,31.1912,365.8470,3,4.6176,NaN,0.2333,0.3256
49.1,-1.5000,31.2618,363.9836,3,NaN,NaN,NaN,NaN
50.1,-1.4709,31.4514,361.5629,3,4.0404,NaN,0.1909,0.3330
51.1,-1.4612,31.5669,359.3989,3,NaN,NaN,NaN,NaN
52.1,-1.4556,31.6579,357.0521,3,4.4252,NaN,0.2333,0.3256
53.1,-1.4539,31.7611,354.5603,3,NaN,NaN,NaN,NaN
54.1,-1.4610,31.8550,352.0995,3,3.8480,NaN,0.1909,0.3182
55.0,-1.4715,31.9143,349.7041,3,NaN,NaN,NaN,NaN
56.0,-1.4756,31.9417,347.2094,3,4.0404,NaN,0.2121,0.3256
57.1,-1.4880,32.0083,344.6716,3,NaN,NaN,NaN,NaN
58.1,-1.4907,32.0474,342.4200,3,3.8480,NaN,0.2121,0.3108
59.1,-1.4913,32.0884,340.0542,3,NaN,NaN,NaN,NaN
60.1,-1.4940,32.1242,337.7818,3,4.1366,NaN,0.2121,0.3182
61.1,-1.4950,32.1447,335.8087,3,NaN,NaN,NaN,NaN
62.1,-1.4990,32.1653,333.8028,3,4.1366,NaN,0.2121,0.3404
63.1,-1.5100,32.1852,331.9329,3,NaN,NaN,NaN,NaN
64.1,-1.5180,32.2011,330.2320,3,3.9442,NaN,0.2121,0.3330
65.1,-1.5239,32.2151,328.4940,3,NaN,NaN,NaN,NaN
66.1,-1.5314,32.2308,326.8423,3,4.1366,NaN,0.1697,0.3256
67.1,-1.5313,32.2429,325.4772,3,NaN,NaN,NaN,NaN
68.1,-1.5322,32.2554,323.6468,3,3.8480,NaN,0.2121,0.3330
69.1,-1.5344,32.2674,322.2309,3,NaN,NaN,NaN,NaN
70.1,-1.5363,32.2748,321.1536,3,3.9442,NaN,0.1485,0.3330
71.0,-1.5402,32.2857,320.1056,2,NaN,NaN,NaN,NaN
71.9,-1.5434,32.2986,319.0302,3,3.8480,NaN,0.2333,0.3330
72.9,-1.5444,32.3068,317.8832,3,NaN,NaN,NaN,NaN
73.9,-1.5447,32.3151,316.7415,3,4.0404,NaN,0.2121,0.3182
74.9,-1.5450,32.3253,315.6589,3,NaN,NaN,NaN,NaN
75.8,-1.5478,32.3348,314.7060,3,3.9442,NaN,0.2121,0.3256
76.9,-1.5497,32.3451,313.5022,3,NaN,NaN,NaN,NaN
77.9,-1.5486,32.3570,312.3580,3,3.9442,NaN,0.2333,0.3404
78.9,-1.5506,32.3676,311.1131,3,NaN,NaN,NaN,NaN
79.9,-1.5542,32.3844,309.8926,3,4.0404,NaN,0.2121,0.3330
80.9,-1.5554,32.3990,308.8610,3,NaN,NaN,NaN,NaN
81.9,-1.5602,32.4074,307.7414,3,4.0404,NaN,0.1909,0.3330
82.9,-1.5633,32.4191,306.6549,3,NaN,NaN,NaN,NaN
83.9,-1.5532,32.4309,305.6658,3,3.9442,NaN,0.2121,0.3256
84.9,-1.5403,32.4448,304.5692,3,NaN,NaN,NaN,NaN
85.9,-1.5279,32.4603,303.6365,3,3.9442,NaN,0.2121,0.3330
86.8,-1.5122,32.4805,302.8294,3,NaN,NaN,NaN,NaN
87.8,-1.5204,32.4994,302.1680,3,3.9442,NaN,0.2333,0.3182
88.8,-1.4975,32.5203,301.3398,3,NaN,NaN,NaN,NaN
89.8,-1.4793,32.5471,300.3954,3,4.0404,NaN,0.2545,0.3256
90.8,-1.4529,32.5724,299.5831,3,NaN,NaN,NaN,NaN
91.8,-1.4406,32.5915,298.6479,3,4.1366,NaN,0.2333,0.3404
92.8,-1.4313,32.6067,297.5752,3,NaN,NaN,NaN,NaN
93.8,-1.4187,32.6241,296.6373,3,4.0404,NaN,0.2121,0.3256
94.9,-1.4137,32.6438,295.5234,3,NaN,NaN,NaN,NaN
95.9,-1.4150,32.6636,294.3028,3,4.0404,NaN,0.2333,0.3330
96.9,-1.4117,32.6809,293.3479,3,NaN,NaN,NaN,NaN
97.9,-1.4061,32.6990,292.2577,3,4.1366,NaN,0.2545,0.3478
98.9,-1.3961,32.7222,291.4207,3,NaN,NaN,NaN,NaN
99.9,-1.3870,32.7390,290.2986,3,4.3290,NaN,0.1909,0.3700
100.9,-1.3742,32.7619,288.9649,3,NaN,NaN,NaN,NaN
102.0,-1.3700,32.7870,287.4331,4,3.9442,NaN,0.2333,0.3404
103.2,-1.3739,32.8130,285.7339,3,NaN,NaN,NaN,NaN
104.2,-1.3739,32.8297,284.2975,3,4.1366,NaN,0.2757,0.3552
105.0,-1.3750,32.8413,282.8750,2,NaN,NaN,NaN,NaN
106.0,-1.3842,32.8675,281.4405,4,4.0404,NaN,0.2333,0.3404
107.2,-1.3956,32.8962,279.7504,3,NaN,NaN,NaN,NaN
108.1,-1.4058,32.9174,278.3662,3,4.0404,NaN,0.2121,0.3552
109.1,-1.4134,32.9335,277.2008,3,NaN,NaN,NaN,NaN
110.1,-1.4256,32.9538,275.9535,3,3.9442,NaN,0.2333,0.3626
111.1,-1.4424,32.9809,274.8804,3,NaN,NaN,NaN,NaN
112.2,-1.4477,32.9937,274.0207,3,4.3290,NaN,0.2545,0.3552
113.2,-1.4573,33.0117,273.1106,3,NaN,NaN,NaN,NaN
114.2,-1.4667,33.0327,272.3949,3,4.2328,NaN,0.2757,0.3552
115.1,-1.4715,33.0465,271.8788,3,NaN,NaN,NaN,NaN
116.1,-1.4766,33.0596,271.4463,3,4.1366,NaN,0.2333,0.3774
117.1,-1.4786,33.0646,271.0282,3,NaN,NaN,NaN,NaN
118.1,-1.4831,33.0773,270.5765,3,4.2328,NaN,0.2333,0.3626
119.1,-1.4853,33.0890,270.3564,3,NaN,NaN,NaN,NaN
120.1,-1.4871,33.1008,270.0401,3,4.2328,NaN,0.2333,0.3700
121.0,-1.4888,33.1128,269.8246,3,NaN,NaN,NaN,NaN
122.0,-1.4912,33.1261,269.4644,3,4.2328,NaN,0.2333,0.3478
123.0,-1.4920,33.1573,269.2073,3,NaN,NaN,NaN,NaN
124.1,-1.4918,33.1757,269.1256,3,4.3290,NaN,0.2757,0.3478
125.1,-1.4915,33.1919,268.9575,3,NaN,NaN,NaN,NaN
126.1,-1.4902,33.2135,268.9589,3,4.0404,NaN,0.2545,0.3626
127.1,-1.4881,33.2340,268.8988,3,NaN,NaN,NaN,NaN
128.1,-1.4856,33.2511,268.8127,3,4.2328,NaN,0.2757,0.3700
129.1,-1.4823,33.2695,268.6433,3,NaN,NaN,NaN,NaN
130.1,-1.4790,33.2864,268.5222,3,4.4252,NaN,0.2121,0.3626
131.1,-1.4725,33.3149,268.2467,3,NaN,NaN,NaN,NaN
132.1,-1.4659,33.3443,268.0036,3,4.3290,NaN,0.2545,0.3626
133.1,-1.4595,33.3688,267.9686,3,NaN,NaN,NaN,NaN
134.1,-1.4519,33.3913,267.9700,3,4.2328,NaN,0.2545,0.3478
135.0,-1.4449,33.4131,268.0669,3,NaN,NaN,NaN,NaN
136.1,-1.4327,33.4431,268.1417,3,4.2328,NaN,0.2545,0.3552
137.1,-1.4136,33.4758,267.9658,3,NaN,NaN,NaN,NaN
138.1,-1.4038,33.4933,268.0946,3,4.1366,NaN,0.2121,0.3404
139.0,-1.3884,33.5161,268.2251,3,NaN,NaN,NaN,NaN
140.0,-1.3710,33.5426,268.2437,3,4.2328,NaN,0.2121,0.3330
141.0,-1.3554,33.5679,268.3333,3,NaN,NaN,NaN,NaN
142.0,-1.3382,33.5962,268.3490,3,4.1366,NaN,0.2333,0.3330
143.0,-1.3235,33.6183,268.3479,3,NaN,NaN,NaN,NaN
144.0,-1.3138,33.6318,268.4278,3,4.3290,NaN,0.2545,0.3478
145.0,-1.2902,33.6694,267.9373,3,NaN,NaN,NaN,NaN
146.0,-1.2700,33.7082,267.8676,3,4.2328,NaN,0.2545,0.3182
146.9,-1.2565,33.7345,267.7064,3,NaN,NaN,NaN,NaN
147.9,-1.2434,33.7593,267.4983,3,4.2328,NaN,0.2333,0.3330
148.9,-1.2409,33.7658,267.4213,3,4.2328,NaN,0.2757,0.3256
149.9,-1.2319,33.7793,267.2446,3,NaN,NaN,NaN,NaN
151.0,-1.2195,33.8016,267.1336,3,NaN,NaN,NaN,NaN
151.9,-1.2087,33.8206,267.0507,3,4.2328,NaN,0.2757,0.3404
152.9,-1.1989,33.8385,267.0790,3,4.3290,NaN,0.2121,0.3256
153.9,-1.1916,33.8541,266.9494,3,NaN,NaN,NaN,NaN
154.9,-1.1810,33.8734,266.7342,3,NaN,NaN,NaN,NaN
155.9,-1.1691,33.8987,266.6860,3,4.2328,NaN,0.2545,0.3330
156.9,-1.1592,33.9262,266.7494,3,4.0404,NaN,0.2121,0.3182
