2011,258.08478,162.7860,84.5360,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.5456,28.5554,357.9834,9,NaN,NaN,NaN,NaN
7.0,-1.5460,28.5553,357.8331,3,8.9466,0.5260,1.1666,0.5920
7.9,-1.5455,28.5553,357.6373,3,NaN,NaN,NaN,NaN
9.0,-1.5442,28.5553,357.0848,4,8.7542,0.3625,1.1453,0.5846
10.1,-1.5442,28.5552,355.9465,3,NaN,NaN,NaN,NaN
11.0,-1.5441,28.5553,355.9244,3,9.0428,0.2602,1.1241,0.5772
12.0,-1.5440,28.5557,356.2901,3,NaN,NaN,NaN,NaN
12.9,-1.5452,28.5569,355.8894,3,8.7542,0.1917,1.1241,0.5846
14.0,-1.5503,28.5619,355.2328,4,8.8504,0.1493,1.1029,0.5920
15.1,-1.5541,28.5841,355.2462,3,NaN,NaN,NaN,NaN
16.0,-1.5562,28.5906,354.5216,3,8.7542,0.1131,1.1241,0.5624
17.0,-1.5565,28.5953,353.6003,3,NaN,NaN,NaN,NaN
17.9,-1.5564,28.6053,352.8746,3,8.9466,0.0861,1.0817,0.5698
19.0,-1.5582,28.6639,352.2038,4,NaN,NaN,NaN,NaN
20.1,-1.5619,29.2439,349.7408,3,8.6580,0.0687,0.9545,0.5920
21.0,-1.5765,29.9981,346.8930,3,NaN,NaN,NaN,NaN
21.9,-1.5886,30.3637,346.1732,3,10.1010,NaN,0.8272,0.4958
23.0,-1.5967,30.6000,344.1934,4,9.6200,NaN,0.6575,0.4366
24.1,-1.6087,30.7194,343.6839,3,NaN,NaN,NaN,NaN
25.0,-1.6174,30.7811,342.9164,3,9.6200,NaN,0.6151,0.3996
25.9,-1.6112,30.8454,341.7614,3,NaN,NaN,NaN,NaN
26.9,-1.6174,30.9258,339.5408,3,9.4276,NaN,0.5727,0.3996
28.0,-1.6328,31.0002,339.0447,4,NaN,NaN,NaN,NaN
29.1,-1.6484,31.0619,338.3693,3,9.4276,NaN,0.6151,0.4218
30.1,-1.6422,31.0993,337.3425,3,NaN,NaN,NaN,NaN
31.0,-1.6519,31.1354,336.0791,3,8.9466,NaN,0.5303,0.3774
32.0,-1.6542,31.1798,334.3535,3,NaN,NaN,NaN,NaN
33.0,-1.6556,31.2180,332.5697,3,8.8504,NaN,0.5090,0.3848
33.9,-1.6659,31.2695,331.4438,3,NaN,NaN,NaN,NaN
34.9,-1.6679,31.3283,329.6979,3,8.7542,NaN,0.5090,0.3626
36.0,-1.6750,31.4063,327.8182,4,NaN,NaN,NaN,NaN
37.1,-1.6777,31.4756,326.2935,3,8.4656,NaN,0.5090,0.3774
38.1,-1.6757,31.5340,325.3145,3,NaN,NaN,NaN,NaN
39.1,-1.6790,31.5990,324.4978,3,8.4656,NaN,0.4666,0.3700
40.0,-1.6784,31.6781,322.9094,3,8.1770,NaN,0.4454,0.3922
41.0,-1.6851,31.7483,321.5767,3,NaN,NaN,NaN,NaN
42.0,-1.6948,31.8042,319.2966,3,8.1770,NaN,0.4454,0.3774
43.0,-1.6856,31.8860,317.4715,3,NaN,NaN,NaN,NaN
43.9,-1.6651,31.9770,316.0634,3,7.8884,NaN,0.4454,0.3626
44.9,-1.6556,32.0638,315.1145,3,NaN,NaN,NaN,NaN
45.9,-1.6425,32.1803,314.2442,3,7.2150,NaN,0.4242,0.3848
47.0,-1.6256,32.3500,312.5284,4,NaN,NaN,NaN,NaN
48.1,-1.6207,32.4965,311.7410,3,7.0226,NaN,0.3394,0.3700
49.1,-1.6112,32.6492,309.4585,3,NaN,NaN,NaN,NaN
50.1,-1.6327,32.7556,309.7169,3,5.9644,NaN,0.3181,0.3700
51.1,-1.6313,32.8805,308.4712,3,NaN,NaN,NaN,NaN
52.0,-1.5711,33.0082,307.2786,3,5.7720,NaN,0.2545,0.3552
53.0,-1.5535,33.1241,307.6359,3,NaN,NaN,NaN,NaN
54.0,-1.5550,33.2303,307.4455,3,5.2910,NaN,0.2969,0.3700
55.0,-1.5468,33.3104,306.6830,3,NaN,NaN,NaN,NaN
56.0,-1.5452,33.3827,306.2023,3,4.6176,NaN,0.1697,0.3552
56.9,-1.5283,33.4597,306.0698,3,NaN,NaN,NaN,NaN
57.9,-1.5076,33.5220,306.0081,3,4.4252,NaN,0.1697,0.3552
58.9,-1.5071,33.5868,306.5102,3,NaN,NaN,NaN,NaN
59.9,-1.5189,33.6333,305.6108,3,4.0404,NaN,0.1909,0.3626
60.9,-1.5170,33.6715,305.3884,3,NaN,NaN,NaN,NaN
61.9,-1.4899,33.7008,304.6021,3,3.6556,NaN,0.1697,0.3404
62.9,-1.4592,33.7295,304.2121,3,NaN,NaN,NaN,NaN
63.8,-1.4671,33.7589,303.8109,3,3.6556,NaN,0.1697,0.3626
65.0,-1.4604,33.7874,304.4306,4,NaN,NaN,NaN,NaN
66.1,-1.4557,33.8149,304.0567,3,3.4632,NaN,0.2333,0.3404
67.1,-1.4442,33.8448,303.8896,3,NaN,NaN,NaN,NaN
68.1,-1.4531,33.8664,303.2043,3,3.3670,NaN,0.1273,0.3478
69.1,-1.4530,33.8885,303.6340,3,NaN,NaN,NaN,NaN
70.1,-1.4213,33.9096,303.7709,3,3.3670,NaN,0.1485,0.3404
71.1,-1.3916,33.9248,302.8529,3,NaN,NaN,NaN,NaN
72.1,-1.3828,33.9399,302.6231,3,3.1746,NaN,0.1485,0.3552
73.1,-1.3668,33.9592,302.7531,3,NaN,NaN,NaN,NaN
74.1,-1.3215,33.9822,301.6847,3,3.3670,NaN,0.1485,0.3404
75.1,-1.3073,33.9985,302.0999,3,NaN,NaN,NaN,NaN
76.0,-1.2894,34.0093,302.5982,3,2.8860,NaN,0.0848,0.3774
77.0,-1.2872,34.0185,302.6313,3,NaN,NaN,NaN,NaN
78.0,-1.3041,34.0337,302.4192,3,3.1746,NaN,0.1273,0.3552
79.0,-1.3015,34.0472,302.2164,3,NaN,NaN,NaN,NaN
80.0,-1.2871,34.0628,302.1720,3,3.0784,NaN,0.0424,0.3478
81.0,-1.3041,34.0786,302.4490,3,NaN,NaN,NaN,NaN
82.0,-1.2800,34.0964,301.6591,3,2.8860,NaN,0.0848,0.3404
83.0,-1.2862,34.1135,301.7071,3,NaN,NaN,NaN,NaN
84.0,-1.2876,34.1300,301.4898,3,2.7898,NaN,0.1273,0.3404
85.0,-1.2788,34.1426,301.1219,3,NaN,NaN,NaN,NaN
86.0,-1.3181,34.1521,302.0669,3,2.7898,NaN,0.1485,0.3478
87.0,-1.3001,34.1642,302.4631,3,NaN,NaN,NaN,NaN
88.0,-1.2802,34.1732,301.5604,3,2.5974,NaN,0.0848,0.3330
89.0,-1.2831,34.1794,301.8379,3,NaN,NaN,NaN,NaN
90.1,-1.3002,34.1857,302.2262,3,2.5974,NaN,0.0636,0.3256
91.1,-1.2810,34.1942,301.3786,3,NaN,NaN,NaN,NaN
92.1,-1.2855,34.2038,301.4041,3,2.5012,NaN,0.0848,0.3256
93.1,-1.2680,34.2154,301.9235,3,NaN,NaN,NaN,NaN
94.1,-1.2857,34.2209,301.5699,3,2.5974,NaN,0.0636,0.3256
95.1,-1.2781,34.2264,301.7434,3,NaN,NaN,NaN,NaN
96.1,-1.2664,34.2331,301.7836,3,2.3088,NaN,0.0424,0.3478
97.1,-1.2525,34.2405,301.7685,3,NaN,NaN,NaN,NaN
98.1,-1.2376,34.2478,301.8069,3,2.4050,NaN,0.1061,0.3330
99.1,-1.2213,34.2557,301.9185,3,NaN,NaN,NaN,NaN
100.1,-1.2053,34.2643,301.1814,3,2.4050,NaN,0.0636,0.3256
101.1,-1.1914,34.2728,301.1130,3,NaN,NaN,NaN,NaN
102.1,-1.1796,34.2796,301.2466,3,2.4050,NaN,0.0848,0.3330
103.1,-1.1704,34.2852,300.7811,3,NaN,NaN,NaN,NaN
104.1,-1.1596,34.2906,301.1494,3,2.2126,NaN,0.0848,0.3404
105.1,-1.1474,34.2957,301.9780,3,NaN,NaN,NaN,NaN
106.1,-1.1244,34.3022,301.3234,3,2.4050,NaN,0.0424,0.3330
107.2,-1.0993,34.3087,300.4379,3,NaN,NaN,NaN,NaN
108.2,-1.0777,34.3165,300.7401,3,2.0202,NaN,0.0636,0.3256
109.2,-1.0573,34.3237,300.4918,3,NaN,NaN,NaN,NaN
110.0,-1.0323,34.3311,300.2174,2,2.1164,NaN,0.0212,0.3256
110.8,-1.0015,34.3385,300.2757,3,NaN,NaN,NaN,NaN
111.8,-0.9705,34.3468,300.2225,3,2.3088,NaN,0.0424,0.3256
112.8,-0.9380,34.3541,300.5652,3,NaN,NaN,NaN,NaN
113.8,-0.9170,34.3612,300.4789,3,2.0202,NaN,0.0212,0.3034
114.8,-0.8998,34.3650,299.6671,3,NaN,NaN,NaN,NaN
115.9,-0.8895,34.3712,299.3559,3,2.1164,NaN,0.0212,0.3108
116.9,-0.8627,34.3767,299.1903,3,NaN,NaN,NaN,NaN
117.9,-0.8250,34.3841,299.1111,3,1.8278,NaN,0.0636,0.3034
118.9,-0.7981,34.3908,299.2508,3,NaN,NaN,NaN,NaN
119.9,-0.7773,34.3966,299.7358,3,1.9240,NaN,0.0424,0.3182
120.9,-0.7557,34.4033,299.2346,3,NaN,NaN,NaN,NaN
121.9,-0.7390,34.4081,299.0943,3,2.0202,NaN,0.0636,0.3256
122.9,-0.7256,34.4127,299.1365,3,NaN,NaN,NaN,NaN
123.9,-0.7104,34.4174,299.1966,3,2.1164,NaN,0.0424,0.3330
124.9,-0.6975,34.4203,298.7690,3,NaN,NaN,NaN,NaN
125.9,-0.6745,34.4272,298.5929,3,2.1164,NaN,0.0212,0.3182
127.0,-0.6423,34.4327,298.4378,3,NaN,NaN,NaN,NaN
128.0,-0.6348,34.4342,298.1646,3,1.9240,NaN,0.0848,0.3256
129.0,-0.6068,34.4426,298.0613,3,NaN,NaN,NaN,NaN
130.0,-0.5728,34.4478,297.6397,3,1.8278,NaN,0.0636,0.3256
131.0,-0.5422,34.4560,297.7407,3,NaN,NaN,NaN,NaN
132.0,-0.5317,34.4580,298.1583,3,2.0202,NaN,0.0212,0.3182
133.1,-0.5003,34.4663,297.7223,3,NaN,NaN,NaN,NaN
134.1,-0.4926,34.4671,297.5403,3,1.7316,NaN,0.0212,0.3330
135.1,-0.4573,34.4769,297.4506,3,NaN,NaN,NaN,NaN
136.1,-0.4449,34.4803,297.3628,3,1.9240,NaN,0.0424,0.3108
137.1,-0.4208,34.4867,297.1345,3,NaN,NaN,NaN,NaN
138.0,-0.4205,34.4866,297.1041,2,NaN,NaN,NaN,NaN
138.8,-0.4000,34.4913,296.9045,3,1.9240,NaN,0.0212,0.3478
139.9,-0.3781,34.4973,296.9378,3,NaN,NaN,NaN,NaN
140.9,-0.3717,34.4977,297.1720,3,1.9240,NaN,0.0212,0.3108
141.9,-0.3433,34.5058,297.3188,3,NaN,NaN,NaN,NaN
142.9,-0.3284,34.5099,297.1434,3,1.7316,NaN,0.0212,0.3034
144.0,-0.2716,34.5195,296.8475,3,NaN,NaN,NaN,NaN
145.0,-0.2704,34.5195,296.7633,3,1.7316,NaN,0.0424,0.3256
146.0,-0.2413,34.5237,296.3891,3,NaN,NaN,NaN,NaN
147.1,-0.2059,34.5355,296.2956,3,1.8278,NaN,0.0212,0.3182
148.1,-0.2062,34.5350,296.5567,3,NaN,NaN,NaN,NaN
149.1,-0.1698,34.5454,296.0074,3,1.8278,NaN,0.0424,0.3330
150.1,-0.1496,34.5518,296.1257,3,NaN,NaN,NaN,NaN
151.0,-0.1495,34.5513,295.8304,2,1.6354,NaN,0.0424,0.3330
151.9,-0.1491,34.5511,295.5762,3,NaN,NaN,NaN,NaN
152.9,-0.1106,34.5604,295.3939,3,1.5392,NaN,0.0212,0.3330
153.9,-0.0940,34.5661,295.3002,3,NaN,NaN,NaN,NaN
155.0,-0.0945,34.5651,295.2039,3,1.6354,NaN,0.0636,0.3108
156.0,-0.0574,34.5736,294.8490,3,NaN,NaN,NaN,NaN
157.0,-0.0380,34.5783,294.8935,3,1.5392,NaN,0.0212,0.3330
158.1,-0.0287,34.5813,294.4231,3,NaN,NaN,NaN,NaN
159.1,0.0329,34.5906,293.8839,3,1.7316,NaN,0.0212,0.3256
160.1,0.0410,34.5939,293.9973,3,NaN,NaN,NaN,NaN
161.0,0.0548,34.5962,294.2030,2,1.6354,NaN,0.0212,0.3478
161.8,0.0815,34.6026,293.7305,3,NaN,NaN,NaN,NaN
162.9,0.1101,34.6099,293.4640,3,1.6354,NaN,0.0424,0.3108
163.9,0.1236,34.6135,293.4334,3,NaN,NaN,NaN,NaN
165.0,0.1283,34.6132,293.4370,3,1.3468,NaN,0.0212,0.3700
166.0,0.1764,34.6264,292.9606,3,NaN,NaN,NaN,NaN
167.0,0.1958,34.6307,293.3994,3,1.6354,NaN,0.0424,0.3478
168.1,0.1964,34.6297,292.8734,3,NaN,NaN,NaN,NaN
169.1,0.2489,34.6405,292.5114,3,1.4430,NaN,0.0212,0.3256
170.2,0.2705,34.6471,292.6318,3,NaN,NaN,NaN,NaN
171.0,0.2703,34.6470,292.5143,2,NaN,NaN,NaN,NaN
171.9,0.2706,34.6468,292.4289,3,1.4430,NaN,0.0212,0.3700
172.9,0.2707,34.6461,292.0766,3,NaN,NaN,NaN,NaN
174.0,0.2873,34.6479,291.7541,3,1.5392,NaN,0.0212,0.3404
175.0,0.3253,34.6564,291.5653,3,NaN,NaN,NaN,NaN
176.1,0.3673,34.6644,291.6264,3,1.4430,NaN,0.0424,0.3478
177.1,0.3689,34.6644,291.6292,3,NaN,NaN,NaN,NaN
178.0,0.4018,34.6706,291.6212,2,1.3468,NaN,0.0212,0.3182
178.9,0.4017,34.6713,291.7381,3,NaN,NaN,NaN,NaN
179.9,0.4245,34.6743,291.5405,3,1.6354,NaN,0.0424,0.3182
181.0,0.4338,34.6770,291.9236,3,NaN,NaN,NaN,NaN
182.0,0.4609,34.6815,291.6230,3,1.3468,NaN,0.0212,0.3108
183.0,0.5066,34.6927,291.7303,3,NaN,NaN,NaN,NaN
184.1,0.5081,34.6933,291.7628,3,1.2506,NaN,0.0212,0.3478
185.1,0.5430,34.7026,291.1570,3,NaN,NaN,NaN,NaN
186.0,0.5566,34.7084,291.3181,2,NaN,NaN,NaN,NaN
186.9,0.5568,34.7078,291.0485,3,1.4430,NaN,0.0212,0.3404
187.9,0.5888,34.7149,290.8581,3,NaN,NaN,NaN,NaN
189.0,0.6015,34.7188,291.4530,3,1.3468,NaN,0.0212,0.3182
190.0,0.6232,34.7231,291.3319,3,NaN,NaN,NaN,NaN
191.1,0.6483,34.7323,291.3758,3,1.3468,NaN,0.0424,0.3182
192.0,0.6843,34.7412,290.9471,2,NaN,NaN,NaN,NaN
192.9,0.7206,34.7493,290.7086,3,1.2506,NaN,0.0212,0.3182
193.9,0.7228,34.7504,291.0131,3,NaN,NaN,NaN,NaN
195.0,0.7227,34.7498,290.7373,3,1.0582,NaN,0.0212,0.3034
196.0,0.7421,34.7547,290.1594,3,NaN,NaN,NaN,NaN
197.0,0.7727,34.7667,290.0231,3,NaN,NaN,NaN,NaN
198.0,0.7732,34.7660,290.3391,3,NaN,NaN,NaN,NaN
199.0,0.7731,34.7655,290.2644,3,NaN,NaN,NaN,NaN
200.1,0.8034,34.7745,290.0587,4,NaN,NaN,NaN,NaN
201.1,0.8205,34.7813,290.1671,4,NaN,NaN,NaN,NaN
201.8,0.8203,34.7813,NaN,4,NaN,NaN,NaN,NaN
