2012,189.25145,-116.4217,85.6893,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
4.9,-1.5745,30.8296,372.8263,8,NaN,NaN,NaN,NaN
5.6,-1.5715,30.8277,NaN,3,NaN,NaN,NaN,NaN
7.0,-1.5882,30.8399,372.2232,4,NaN,NaN,NaN,NaN
8.1,-1.5909,30.8443,372.3238,3,NaN,NaN,NaN,NaN
9.1,-1.5926,30.8485,372.0634,3,NaN,NaN,NaN,NaN
10.1,-1.5943,30.8543,372.0786,3,NaN,NaN,NaN,NaN
11.1,-1.5944,30.8635,371.8739,3,NaN,NaN,NaN,NaN
12.0,-1.5934,30.8856,371.3184,3,NaN,NaN,NaN,NaN
13.0,-1.5976,30.9128,371.6464,3,8.7542,NaN,1.0181,0.3774
14.0,-1.6048,30.9243,371.7047,3,NaN,NaN,NaN,NaN
15.0,-1.6127,30.9300,371.3457,3,9.1390,NaN,0.8484,0.3996
16.0,-1.6139,30.9343,371.0993,3,NaN,NaN,NaN,NaN
17.0,-1.6179,30.9381,370.7699,3,9.2352,NaN,0.7848,0.3700
18.0,-1.6122,30.9410,370.5969,3,NaN,NaN,NaN,NaN
19.0,-1.6122,30.9424,370.3086,3,8.7542,NaN,0.8696,0.3700
20.0,-1.6350,30.9451,370.9066,3,NaN,NaN,NaN,NaN
21.0,-1.6422,30.9501,370.9644,3,8.9466,NaN,0.6575,0.3700
22.0,-1.6445,30.9589,370.1162,3,NaN,NaN,NaN,NaN
23.0,-1.6463,30.9634,369.5495,3,8.9466,NaN,0.6363,0.3478
24.0,-1.6494,30.9679,369.9000,3,NaN,NaN,NaN,NaN
25.0,-1.6532,30.9737,369.9612,3,8.8504,NaN,0.6151,0.3996
26.0,-1.6578,30.9803,369.6515,3,NaN,NaN,NaN,NaN
27.0,-1.6651,30.9910,369.6432,3,9.0428,NaN,0.6363,0.3700
28.0,-1.6676,30.9970,369.6456,3,NaN,NaN,NaN,NaN
29.0,-1.6669,31.0018,369.3041,3,9.0428,NaN,0.6151,0.5846
30.0,-1.6671,31.0075,368.9843,3,NaN,NaN,NaN,NaN
31.0,-1.6679,31.0181,368.9351,3,8.9466,NaN,0.6575,0.4144
31.9,-1.6682,31.0248,368.6336,3,NaN,NaN,NaN,NaN
32.9,-1.6676,31.0379,368.3401,3,9.0428,NaN,0.6151,0.3626
33.9,-1.6698,31.0543,368.5179,3,NaN,NaN,NaN,NaN
34.9,-1.6746,31.0657,368.5969,3,8.8504,NaN,0.6999,0.3626
35.9,-1.6845,31.0849,368.4108,3,NaN,NaN,NaN,NaN
36.9,-1.6883,31.0992,368.5514,3,8.9466,NaN,0.6151,0.3478
37.9,-1.6924,31.1166,368.2569,3,NaN,NaN,NaN,NaN
38.9,-1.6971,31.1344,367.9241,3,8.7542,NaN,0.6363,0.3478
39.9,-1.7013,31.1681,367.3994,3,NaN,NaN,NaN,NaN
40.9,-1.7024,31.1869,366.9460,3,8.7542,NaN,0.4878,0.3774
41.9,-1.7031,31.2027,367.1141,3,NaN,NaN,NaN,NaN
42.9,-1.7040,31.2117,367.2620,3,8.6580,NaN,0.5090,0.3404
43.9,-1.7044,31.2168,366.9669,3,NaN,NaN,NaN,NaN
44.9,-1.7048,31.2231,366.6603,3,8.5618,NaN,0.5090,0.3774
45.9,-1.7050,31.2343,367.1347,3,NaN,NaN,NaN,NaN
46.9,-1.7051,31.2415,366.8286,3,8.5618,NaN,0.5515,0.3626
47.9,-1.7052,31.2517,366.3512,3,NaN,NaN,NaN,NaN
48.9,-1.7057,31.2671,366.3564,3,8.5618,NaN,0.4454,1.1174
49.9,-1.7066,31.2785,366.0944,3,NaN,NaN,NaN,NaN
50.9,-1.7063,31.2947,366.0356,3,8.5618,NaN,0.4878,0.3552
51.8,-1.7036,31.3104,366.5674,3,NaN,NaN,NaN,NaN
53.0,-1.7002,31.3321,365.9895,4,8.4656,NaN,0.4878,0.3404
54.2,-1.6991,31.3512,364.8669,3,NaN,NaN,NaN,NaN
55.1,-1.6988,31.3646,364.2960,3,8.1770,NaN,0.4878,0.3256
56.1,-1.6961,31.3801,364.4447,3,NaN,NaN,NaN,NaN
57.1,-1.6955,31.3994,364.1382,3,8.2732,NaN,0.5515,0.3330
58.1,-1.6983,31.4219,363.3190,3,NaN,NaN,NaN,NaN
59.1,-1.6965,31.4491,363.0123,3,8.1770,NaN,0.4454,0.3848
60.0,-1.6978,31.4748,362.5552,3,NaN,NaN,NaN,NaN
61.0,-1.6975,31.5054,362.2029,3,8.0808,NaN,0.4878,0.3330
62.0,-1.6920,31.5294,361.9441,3,NaN,NaN,NaN,NaN
63.0,-1.6876,31.5537,360.8713,3,8.0808,NaN,0.4666,0.3404
64.0,-1.6817,31.5762,359.8400,3,NaN,NaN,NaN,NaN
65.0,-1.6717,31.6512,358.8182,3,7.8884,NaN,0.4666,0.3330
66.0,-1.6641,31.7241,357.0499,3,NaN,NaN,NaN,NaN
67.0,-1.6671,31.8030,355.2249,3,7.7922,NaN,0.4030,0.3330
68.0,-1.6622,31.8731,353.3546,3,NaN,NaN,NaN,NaN
68.9,-1.6545,31.9628,351.3918,3,7.4074,NaN,0.4242,0.3330
69.9,-1.6567,32.0378,349.4064,3,NaN,NaN,NaN,NaN
70.9,-1.6595,32.0966,347.2632,3,6.9264,NaN,0.4030,0.3256
71.9,-1.6624,32.1404,345.5862,3,6.8302,NaN,0.3818,0.3626
72.9,-1.6656,32.1937,343.5396,3,NaN,NaN,NaN,NaN
73.9,-1.6666,32.2280,341.8937,3,NaN,NaN,NaN,NaN
74.9,-1.6689,32.2576,340.3252,3,6.5416,NaN,0.3818,0.3182
76.0,-1.6726,32.2888,338.0966,4,NaN,NaN,NaN,NaN
77.1,-1.6698,32.3134,336.1483,3,6.1568,NaN,0.3181,0.3404
78.1,-1.6683,32.3354,335.0018,3,5.9644,NaN,0.3818,0.3330
79.1,-1.6674,32.3487,333.5307,3,NaN,NaN,NaN,NaN
80.1,-1.6652,32.3625,331.5709,3,5.8682,NaN,0.3606,0.3404
81.1,-1.6601,32.4028,330.0269,3,NaN,NaN,NaN,NaN
82.1,-1.6561,32.4374,328.5535,3,5.9644,NaN,0.2969,0.3330
83.1,-1.6560,32.4630,326.5752,3,NaN,NaN,NaN,NaN
84.1,-1.6558,32.4851,324.9289,3,5.5796,NaN,0.3606,0.3108
85.1,-1.6551,32.4982,323.1373,3,NaN,NaN,NaN,NaN
86.0,-1.6530,32.5207,322.2024,3,5.4834,NaN,0.3394,0.3182
87.0,-1.6477,32.5527,321.1381,3,NaN,NaN,NaN,NaN
88.0,-1.6419,32.5891,319.9412,3,5.4834,NaN,0.2969,0.3404
89.0,-1.6398,32.6154,318.7397,3,NaN,NaN,NaN,NaN
90.0,-1.6368,32.6349,317.3720,3,5.4834,NaN,0.3606,0.2960
91.0,-1.6246,32.6628,316.1933,3,NaN,NaN,NaN,NaN
91.9,-1.6217,32.6821,314.6273,3,5.3872,NaN,0.2757,0.3330
92.9,-1.6194,32.6968,313.0207,3,NaN,NaN,NaN,NaN
93.9,-1.6119,32.7160,311.5263,3,5.3872,NaN,0.2969,0.3330
94.9,-1.6076,32.7428,310.5145,3,NaN,NaN,NaN,NaN
95.9,-1.5996,32.7786,308.7619,3,5.3872,NaN,0.2757,0.3330
96.9,-1.5947,32.7999,306.6974,3,NaN,NaN,NaN,NaN
98.0,-1.5890,32.8227,305.1451,4,5.0986,NaN,0.2757,0.3330
