2011,263.83477,167.6431,84.3157,195
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
9.1,-1.5666,28.8228,368.6006,10,NaN,NaN,NaN,NaN
9.9,-1.5666,28.8228,368.7031,4,NaN,NaN,NaN,NaN
10.9,-1.5665,28.8229,367.9270,4,NaN,NaN,NaN,NaN
12.0,-1.5666,28.8233,368.1186,3,NaN,NaN,NaN,NaN
13.0,-1.5666,28.8235,368.9629,3,NaN,NaN,NaN,NaN
14.0,-1.5665,28.8240,369.2422,3,NaN,NaN,NaN,NaN
15.1,-1.5665,28.8246,368.9955,3,NaN,NaN,NaN,NaN
16.1,-1.5665,28.8251,368.9681,3,8.7542,NaN,1.0181,0.4958
17.0,-1.5664,28.8256,369.0815,2,NaN,NaN,NaN,NaN
17.9,-1.5664,28.8255,369.0899,3,NaN,NaN,NaN,NaN
18.9,-1.5665,28.8262,368.8411,3,8.6580,NaN,1.0605,0.4958
20.0,-1.5664,28.8282,368.4642,3,NaN,NaN,NaN,NaN
21.0,-1.5666,28.8319,368.7289,3,8.7542,NaN,1.0817,0.5106
22.1,-1.5660,28.8504,368.8004,3,NaN,NaN,NaN,NaN
23.1,-1.5595,29.1220,368.2591,3,9.0428,NaN,0.9120,0.5328
24.0,-1.5509,29.9519,365.8166,2,NaN,NaN,NaN,NaN
24.9,-1.5615,30.2335,364.6071,3,9.5238,NaN,0.5939,0.3848
25.9,-1.5818,30.5435,363.2324,3,NaN,NaN,NaN,NaN
26.9,-1.6041,30.7255,363.1012,3,9.6200,NaN,0.5515,0.3626
28.0,-1.6069,30.8487,362.1576,3,NaN,NaN,NaN,NaN
29.0,-1.6134,30.9696,361.6043,3,9.0428,NaN,0.5090,0.3404
30.0,-1.6361,31.0652,361.4651,3,NaN,NaN,NaN,NaN
31.1,-1.6428,31.1260,360.9071,3,8.8504,NaN,0.4666,0.3330
32.1,-1.6478,31.1672,360.0505,3,NaN,NaN,NaN,NaN
33.0,-1.6529,31.2054,359.9998,2,8.8504,NaN,0.4666,0.3404
33.9,-1.6602,31.2671,359.5896,3,NaN,NaN,NaN,NaN
34.9,-1.6685,31.3460,358.4056,3,8.3694,NaN,0.4878,0.3182
35.9,-1.6753,31.4160,357.7479,3,NaN,NaN,NaN,NaN
37.0,-1.6788,31.4674,356.4701,3,8.6580,NaN,0.4242,0.3256
38.0,-1.6811,31.5243,354.9585,3,NaN,NaN,NaN,NaN
39.0,-1.6825,31.5770,353.9840,3,8.2732,NaN,0.3818,0.3330
40.1,-1.6842,31.6446,352.6013,3,NaN,NaN,NaN,NaN
41.1,-1.6856,31.7418,351.8165,3,7.9846,NaN,0.3606,0.3182
42.1,-1.6871,31.8348,349.8636,3,NaN,NaN,NaN,NaN
43.0,-1.6906,31.8906,347.9326,2,NaN,NaN,NaN,NaN
43.9,-1.6878,31.9708,347.2295,3,7.7922,NaN,0.3394,0.3256
44.9,-1.6813,32.0938,345.7960,3,NaN,NaN,NaN,NaN
45.9,-1.6773,32.2311,343.7103,3,7.1188,NaN,0.2969,0.3330
46.9,-1.6747,32.4205,341.6912,3,6.5416,NaN,0.2757,0.3034
48.0,-1.6647,32.5916,339.1061,3,NaN,NaN,NaN,NaN
49.0,-1.6687,32.7102,337.6090,3,5.8682,NaN,0.2757,0.3108
50.0,-1.6580,32.8395,335.7153,3,NaN,NaN,NaN,NaN
51.0,-1.6468,32.9247,333.5002,3,5.5796,NaN,0.2757,0.2738
52.1,-1.6426,32.9726,332.0671,3,NaN,NaN,NaN,NaN
53.1,-1.6365,33.0205,331.1168,3,5.1948,NaN,0.2121,0.3404
54.1,-1.6283,33.0725,329.8182,3,NaN,NaN,NaN,NaN
55.1,-1.6172,33.1343,328.3799,3,4.8100,NaN,0.1909,0.3108
56.1,-1.6114,33.2039,327.3274,3,NaN,NaN,NaN,NaN
57.1,-1.6073,33.2586,327.0487,3,4.5214,NaN,0.1697,0.3108
58.1,-1.5963,33.3101,326.2839,3,NaN,NaN,NaN,NaN
59.2,-1.5777,33.3717,325.2519,3,NaN,NaN,NaN,NaN
60.0,-1.5750,33.4208,325.2624,2,4.1366,NaN,0.2121,0.3404
60.9,-1.5678,33.4593,324.2441,3,NaN,NaN,NaN,NaN
61.9,-1.5547,33.5110,323.0867,3,4.0404,NaN,0.1697,0.3256
62.9,-1.5384,33.5512,323.0365,3,NaN,NaN,NaN,NaN
63.9,-1.5263,33.5806,321.9414,3,3.9442,NaN,0.1697,0.3034
64.9,-1.5199,33.6069,320.5841,3,NaN,NaN,NaN,NaN
65.9,-1.5160,33.6352,319.5194,3,3.9442,NaN,0.1909,0.2960
66.9,-1.5103,33.6730,318.7587,3,NaN,NaN,NaN,NaN
