2012,219.50144,-96.0724,86.1994,194
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.5,-1.5567,NaN,NaN,1,NaN,NaN,NaN,NaN
5.9,-1.5566,30.1423,346.8470,8,8.2732,NaN,2.7149,0.7622
7.0,-1.5565,30.1417,346.8140,6,8.4656,NaN,2.5876,0.7030
8.0,-1.5559,30.1444,346.9481,5,8.9466,NaN,2.7785,0.7104
9.0,-1.5557,30.1448,346.8573,6,8.9466,NaN,2.7573,0.6734
10.0,-1.5552,30.1461,346.7467,6,8.7542,NaN,2.8209,0.6882
11.0,-1.5549,30.1476,346.6111,8,8.6580,NaN,2.9270,0.6734
12.0,-1.5542,30.1506,346.4863,10,9.0428,NaN,2.7467,0.6549
13.0,-1.5530,30.1555,346.3430,9,8.5618,NaN,2.8209,0.6438
14.0,-1.5524,30.1604,346.2507,7,8.7542,NaN,2.7785,0.6660
15.0,-1.5508,30.1682,346.1392,8,8.8985,NaN,2.7679,0.6734
16.0,-1.5500,30.1733,346.1129,7,8.7542,NaN,2.6513,0.6586
17.0,-1.5488,30.1903,345.9001,7,8.9466,NaN,2.6937,0.6512
18.0,-1.5492,30.2786,345.5608,7,8.9466,NaN,2.5240,0.6438
19.0,-1.5512,30.3002,345.4046,7,9.0428,NaN,2.3119,0.6364
20.0,-1.5524,30.3170,345.1791,6,9.0428,NaN,2.2483,0.6142
21.0,-1.5553,30.3461,344.9009,6,9.0428,NaN,2.3331,0.6290
22.1,-1.5576,30.3702,344.6876,6,8.9466,NaN,2.1846,0.6216
23.1,-1.5634,30.4283,344.2964,7,9.0428,NaN,2.2058,0.6142
24.1,-1.5724,30.4994,343.8316,9,9.1871,NaN,1.9089,0.5587
25.0,-1.5894,30.6115,343.2620,9,9.2352,NaN,1.6332,0.5254
26.0,-1.6012,30.6877,342.8844,9,9.5238,NaN,1.3999,0.4884
27.0,-1.6115,30.7773,342.5595,9,9.4276,NaN,1.2938,0.4810
28.0,-1.6218,30.8583,342.1574,12,9.4757,NaN,1.2196,0.4699
29.0,-1.6238,30.9051,341.7493,15,9.3314,NaN,1.2514,0.4662
29.9,-1.6380,31.0586,340.9944,11,9.3314,NaN,1.1453,0.4588
31.0,-1.6498,31.1722,340.5247,8,9.3314,NaN,1.0605,0.4514
32.1,-1.6593,31.2758,340.2681,7,9.3795,NaN,0.9545,0.4255
33.0,-1.6626,31.3228,339.9737,8,9.1390,NaN,0.8484,0.4144
34.1,-1.6723,31.4076,339.1979,9,8.8504,NaN,0.8696,0.3922
35.0,-1.6859,31.4710,338.6532,11,8.8504,NaN,0.6893,0.3774
36.0,-1.6856,31.4967,338.1994,11,8.6099,NaN,0.6257,0.3774
37.0,-1.6974,31.5434,337.5429,8,8.4656,NaN,0.6575,0.3848
38.0,-1.6985,31.5842,337.2989,7,8.7542,NaN,0.5621,0.3848
39.0,-1.7029,31.6072,336.9170,6,8.3694,NaN,0.5515,0.3626
