2011,263.58477,167.8089,84.3316,758
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.5707,28.8695,NaN,4,8.9466,NaN,1.0181,0.5180
7.0,-1.5708,28.8696,360.5000,4,NaN,NaN,NaN,NaN
8.0,-1.5705,28.8687,360.3276,3,8.8504,NaN,1.0393,0.5328
9.0,-1.5702,28.8684,359.8986,4,NaN,NaN,NaN,NaN
10.1,-1.5705,28.8689,359.3029,3,8.8504,NaN,1.0393,0.5328
11.0,-1.5703,28.8688,359.4048,3,NaN,NaN,NaN,NaN
12.0,-1.5703,28.8691,358.7753,4,8.7542,NaN,1.0605,0.5180
13.0,-1.5701,28.8696,358.3698,3,8.8504,NaN,1.0393,0.5328
14.0,-1.5701,28.8696,357.5379,4,NaN,NaN,NaN,NaN
15.1,-1.5702,28.8696,357.6338,3,8.7542,NaN,1.0181,0.5180
16.0,-1.5704,28.8696,357.2859,3,NaN,NaN,NaN,NaN
17.0,-1.5703,28.8696,356.6890,4,8.8504,NaN,1.0181,0.5254
18.1,-1.5701,28.8701,355.6972,3,NaN,NaN,NaN,NaN
19.0,-1.5702,28.8703,354.6315,3,8.7542,NaN,1.0181,0.5402
20.0,-1.5701,28.8711,354.8144,4,8.6580,NaN,1.0605,0.5254
21.0,-1.5702,28.8737,354.4911,3,NaN,NaN,NaN,NaN
21.9,-1.5699,28.8828,352.7772,3,8.8504,NaN,1.0817,0.5328
23.0,-1.5687,28.9863,352.0258,4,NaN,NaN,NaN,NaN
24.0,-1.5621,29.3944,350.7143,3,9.2352,NaN,0.8908,0.4884
24.9,-1.5533,29.8672,348.5154,3,NaN,NaN,NaN,NaN
26.0,-1.5648,30.3966,346.1762,4,10.1010,NaN,0.6151,0.4218
27.1,-1.5995,30.6849,344.1369,3,NaN,NaN,NaN,NaN
28.0,-1.6126,30.7733,343.1874,3,9.5238,NaN,0.5303,0.3922
28.9,-1.6135,30.8501,341.9379,3,NaN,NaN,NaN,NaN
30.0,-1.6318,30.9918,340.1017,4,9.3314,NaN,0.5303,0.3700
31.1,-1.6341,31.0727,338.3328,3,NaN,NaN,NaN,NaN
32.1,-1.6464,31.1534,337.1258,3,8.9466,NaN,0.5090,0.3552
33.0,-1.6551,31.2278,335.1838,3,NaN,NaN,NaN,NaN
33.9,-1.6643,31.2959,333.6530,3,8.4656,NaN,0.4878,0.3404
35.0,-1.6733,31.3655,331.7121,4,NaN,NaN,NaN,NaN
36.1,-1.6762,31.4171,328.9869,3,8.6580,NaN,0.4454,0.3330
37.1,-1.6781,31.4809,327.6220,3,NaN,NaN,NaN,NaN
38.0,-1.6815,31.5642,326.5586,3,8.7542,NaN,0.4666,0.3478
39.0,-1.6868,31.7003,324.8867,3,NaN,NaN,NaN,NaN
39.9,-1.6913,31.7916,323.2834,3,8.2732,NaN,0.4666,0.3478
40.9,-1.6924,31.8866,321.7360,3,NaN,NaN,NaN,NaN
42.0,-1.6929,31.9644,319.8665,4,7.9846,NaN,0.3606,0.3404
43.1,-1.6893,32.0639,318.2892,3,7.6960,NaN,0.3818,0.3330
44.0,-1.6848,32.1697,317.5632,3,NaN,NaN,NaN,NaN
45.0,-1.6818,32.2657,317.0956,3,7.2150,NaN,0.3606,0.3330
45.9,-1.6781,32.3767,315.8997,3,NaN,NaN,NaN,NaN
46.9,-1.6687,32.5426,315.0776,3,6.5416,NaN,0.3394,0.3552
