2012,160.50145,-126.2044,85.0761,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.1,-1.6447,30.7704,376.1215,5,NaN,NaN,NaN,NaN
6.9,-1.6506,30.7698,376.2787,5,5.2910,NaN,0.4666,0.3700
7.9,-1.6483,30.7698,376.1322,4,5.1948,NaN,0.4242,0.3404
9.0,-1.6529,30.7712,376.2770,5,5.4834,NaN,0.4878,0.3256
10.0,-1.6595,30.7702,376.3725,4,NaN,NaN,NaN,NaN
11.0,-1.6597,30.7703,376.0087,6,5.3872,NaN,0.4454,0.3404
12.0,-1.6598,30.7702,375.8723,5,5.4834,NaN,0.4454,0.3404
13.0,-1.6591,30.7701,375.9301,6,5.5796,NaN,0.4666,0.3404
14.0,-1.6593,30.7701,375.8087,4,5.4834,NaN,0.4878,0.3404
14.9,-1.6590,30.7699,375.5470,5,5.6758,NaN,0.4242,0.3626
16.0,-1.6589,30.7700,375.2582,4,NaN,NaN,NaN,NaN
17.0,-1.6590,30.7700,375.1493,5,5.3872,NaN,0.4030,0.3330
18.1,-1.6589,30.7699,374.7595,5,5.4834,NaN,0.4242,0.3330
19.0,-1.6592,30.7708,374.8065,4,5.1948,NaN,0.3606,0.3478
19.9,-1.6594,30.7716,374.7024,4,5.5796,NaN,0.4030,0.3478
20.9,-1.6608,30.7741,374.5063,4,NaN,NaN,NaN,NaN
21.9,-1.6651,30.7795,374.5187,4,5.6758,NaN,0.4242,0.3256
23.0,-1.6755,30.7984,374.0830,4,NaN,NaN,NaN,NaN
24.0,-1.6789,30.8057,373.8962,4,5.6758,NaN,0.5303,0.3552
25.0,-1.6799,30.8098,373.4716,4,5.7720,NaN,0.4030,0.3404
25.9,-1.6811,30.8178,373.3608,4,NaN,NaN,NaN,NaN
27.0,-1.6835,30.8419,373.1534,4,5.8682,NaN,0.3818,0.3404
28.0,-1.6843,30.8539,372.7835,4,6.0606,NaN,0.3818,0.3404
29.1,-1.6851,30.8605,372.2244,4,NaN,NaN,NaN,NaN
30.0,-1.6857,30.8665,371.8927,4,6.0606,NaN,0.3394,0.3182
31.0,-1.6861,30.8721,371.5570,4,6.1568,NaN,0.4030,0.3404
31.9,-1.6868,30.8830,370.8726,4,NaN,NaN,NaN,NaN
32.9,-1.6878,30.8972,370.1821,4,6.3492,NaN,0.3606,0.3330
34.0,-1.6876,30.9050,370.0911,4,6.2530,NaN,0.3606,0.3256
35.0,-1.6861,30.9162,369.9088,3,NaN,NaN,NaN,NaN
36.0,-1.6870,30.9235,369.6080,4,6.5416,NaN,0.3818,0.3478
37.0,-1.6869,30.9321,369.0112,4,6.4454,NaN,0.3818,0.3330
37.9,-1.6857,30.9494,368.3798,4,NaN,NaN,NaN,NaN
39.0,-1.6865,30.9925,367.6994,4,6.5416,NaN,0.3394,0.3404
40.0,-1.6865,31.0156,367.1933,4,6.7340,NaN,0.4030,0.3478
41.0,-1.6878,31.0467,366.3660,4,NaN,NaN,NaN,NaN
42.0,-1.6907,31.0891,365.5719,4,6.7340,NaN,0.4242,0.3404
43.0,-1.6993,31.1219,363.9049,4,7.2150,NaN,0.3818,0.3478
44.0,-1.6979,31.1626,362.4665,5,NaN,NaN,NaN,NaN
45.1,-1.6950,31.2049,361.0549,4,7.6960,NaN,0.4242,0.3330
46.1,-1.6935,31.2348,359.9515,4,7.2150,NaN,0.4030,0.3256
47.1,-1.6990,31.2549,358.4478,4,NaN,NaN,NaN,NaN
48.1,-1.6994,31.2716,356.6745,4,7.2150,NaN,0.3818,0.3478
49.1,-1.6984,31.2972,354.4199,4,7.5036,NaN,0.4242,0.3256
50.0,-1.7002,31.3119,351.6119,4,NaN,NaN,NaN,NaN
50.9,-1.6851,31.3429,348.8420,4,7.3112,NaN,0.3818,0.3330
51.9,-1.6762,31.3853,345.9562,4,7.2150,NaN,0.4242,0.3256
