2011,280.08477,171.4040,84.2945,756
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.9,-1.5120,27.7082,351.8391,8,10.9668,NaN,1.1241,0.5254
7.0,-1.5120,27.7079,351.2619,4,NaN,NaN,NaN,NaN
8.0,-1.5122,27.7082,351.3820,3,10.7744,NaN,1.1666,0.5402
8.9,-1.5121,27.7081,351.2332,3,NaN,NaN,NaN,NaN
10.0,-1.5120,27.7085,350.3807,4,10.5820,NaN,1.1241,0.5624
11.0,-1.5122,27.7096,350.2021,3,10.7744,NaN,1.0605,0.5254
12.0,-1.5125,27.7125,350.2186,4,NaN,NaN,NaN,NaN
13.1,-1.5124,27.7133,349.3419,3,10.6782,NaN,1.0605,0.5254
14.0,-1.5124,27.7134,348.6151,3,NaN,NaN,NaN,NaN
14.9,-1.5124,27.7139,348.4592,3,10.6782,NaN,1.1241,0.5180
16.0,-1.5123,27.7162,347.5386,4,NaN,NaN,NaN,NaN
17.0,-1.5125,27.7217,346.5966,3,10.4858,NaN,1.0817,0.5106
17.9,-1.5125,27.7333,344.6967,3,NaN,NaN,NaN,NaN
19.0,-1.5126,27.9060,342.6815,4,10.5820,NaN,1.0817,0.5402
20.1,-1.5191,29.2691,337.7477,3,NaN,NaN,NaN,NaN
21.0,-1.5415,29.7018,335.7572,3,11.0630,NaN,0.8272,0.5106
21.9,-1.5602,29.8757,335.1403,3,10.6782,NaN,0.6575,0.4958
23.0,-1.5785,30.0814,334.7500,4,NaN,NaN,NaN,NaN
24.0,-1.5952,30.2374,334.0267,3,10.3896,NaN,0.5727,0.4884
24.9,-1.6093,30.3609,333.4407,3,NaN,NaN,NaN,NaN
26.0,-1.6269,30.4934,332.3241,4,9.7162,NaN,0.5727,0.4662
27.0,-1.6380,30.5949,330.8302,3,NaN,NaN,NaN,NaN
27.9,-1.6449,30.6862,329.1321,3,9.4276,NaN,0.5515,0.4070
29.0,-1.6515,30.7886,327.3108,4,NaN,NaN,NaN,NaN
30.1,-1.6563,30.9021,325.8166,3,9.2352,NaN,0.5303,0.4070
31.0,-1.6648,31.0257,324.0610,3,NaN,NaN,NaN,NaN
32.0,-1.6693,31.1427,321.7288,3,9.1390,NaN,0.5090,0.3922
32.9,-1.6659,31.2687,321.1538,3,NaN,NaN,NaN,NaN
34.0,-1.6680,31.4260,319.8119,4,8.6580,NaN,0.4666,0.3700
35.1,-1.6736,31.5735,318.5594,3,8.3694,NaN,0.4666,0.3848
36.0,-1.6817,31.6868,316.7708,3,NaN,NaN,NaN,NaN
37.0,-1.6857,31.7823,314.4495,3,7.5036,NaN,0.4242,0.3626
37.9,-1.6797,31.8782,312.9083,3,NaN,NaN,NaN,NaN
39.0,-1.6758,32.0053,312.1323,4,7.2150,NaN,0.4242,0.3626
40.1,-1.6784,32.1251,311.4443,3,NaN,NaN,NaN,NaN
41.0,-1.6784,32.2033,310.9664,3,7.2150,NaN,0.3606,0.3774
42.0,-1.6778,32.2926,310.6464,3,NaN,NaN,NaN,NaN
42.9,-1.6806,32.3956,309.4915,3,6.8302,NaN,0.3394,0.3478
44.0,-1.6848,32.4821,309.4375,4,NaN,NaN,NaN,NaN
45.1,-1.6912,32.5485,310.0087,3,6.5416,NaN,0.3181,0.3552
46.0,-1.6966,32.5926,310.0070,3,NaN,NaN,NaN,NaN
46.9,-1.6985,32.6351,309.7188,3,6.6378,NaN,0.2969,0.3330
47.9,-1.6942,32.6766,309.3681,3,NaN,NaN,NaN,NaN
49.0,-1.6997,32.7209,309.6376,4,6.2530,NaN,0.3394,0.3330
50.1,-1.7061,32.7698,308.7667,3,NaN,NaN,NaN,NaN
51.0,-1.7057,32.8114,308.2050,3,6.0606,NaN,0.2969,0.3256
51.9,-1.7051,32.8488,308.3791,3,NaN,NaN,NaN,NaN
52.9,-1.7061,32.8805,307.9677,3,5.7720,NaN,0.2757,0.3330
54.0,-1.6885,32.9150,307.0792,4,NaN,NaN,NaN,NaN
55.1,-1.6920,32.9581,307.0217,3,5.5796,NaN,0.2757,0.3478
56.0,-1.6708,33.0047,307.1099,3,NaN,NaN,NaN,NaN
56.9,-1.6586,33.0472,307.2541,3,5.3872,NaN,0.2969,0.3404
57.9,-1.6475,33.0866,307.2862,3,5.2910,NaN,0.2545,0.3404
59.0,-1.6577,33.1314,306.9615,4,NaN,NaN,NaN,NaN
60.1,-1.6792,33.1810,305.7711,3,4.9062,NaN,0.2333,0.3330
61.0,-1.6709,33.2390,305.0256,3,NaN,NaN,NaN,NaN
61.9,-1.6401,33.3058,303.8892,3,4.7138,NaN,0.2121,0.3256
63.0,-1.6302,33.3632,303.9179,4,NaN,NaN,NaN,NaN
64.1,-1.6390,33.4049,303.0687,3,4.7138,NaN,0.2333,0.3256
65.0,-1.6398,33.4387,302.7932,3,NaN,NaN,NaN,NaN
66.0,-1.6058,33.4724,302.3392,3,4.2328,NaN,0.2121,0.3182
66.9,-1.5894,33.5060,301.1094,3,NaN,NaN,NaN,NaN
68.0,-1.5767,33.5415,300.0363,4,4.3290,NaN,0.1909,0.3256
69.1,-1.5550,33.5802,299.5611,3,NaN,NaN,NaN,NaN
70.0,-1.5471,33.6124,299.2120,3,4.1366,NaN,0.1485,0.3182
71.0,-1.5557,33.6340,299.4058,3,NaN,NaN,NaN,NaN
71.9,-1.5534,33.6522,299.2229,3,4.1366,NaN,0.1697,0.3478
73.0,-1.5383,33.6748,298.0721,4,NaN,NaN,NaN,NaN
74.1,-1.5310,33.7031,297.3014,3,3.8480,NaN,0.1697,0.3256
75.0,-1.5081,33.7306,297.8290,3,NaN,NaN,NaN,NaN
76.0,-1.5121,33.7538,297.6955,3,3.6556,NaN,0.1697,0.3182
76.9,-1.5089,33.7758,297.4409,3,NaN,NaN,NaN,NaN
77.9,-1.4953,33.7969,296.8948,3,3.6556,NaN,0.1697,0.3108
79.0,-1.4784,33.8175,296.7643,4,NaN,NaN,NaN,NaN
80.1,-1.4670,33.8355,296.6867,3,3.4632,NaN,0.1697,0.3256
81.0,-1.4430,33.8544,296.3029,3,NaN,NaN,NaN,NaN
82.0,-1.4267,33.8744,296.2249,3,3.7518,NaN,0.1697,0.3256
82.9,-1.4126,33.8956,296.6417,3,NaN,NaN,NaN,NaN
84.0,-1.4040,33.9161,296.9035,4,3.5594,NaN,0.1697,0.3108
85.1,-1.3983,33.9323,296.7466,3,3.2708,NaN,0.1273,0.3034
86.0,-1.3735,33.9465,296.3780,3,NaN,NaN,NaN,NaN
87.0,-1.3405,33.9612,296.5270,3,3.3670,NaN,0.1485,0.3108
87.9,-1.3150,33.9771,296.3359,3,NaN,NaN,NaN,NaN
88.9,-1.3081,33.9953,295.7278,3,3.3670,NaN,0.1697,0.3330
90.0,-1.3442,34.0094,296.4480,4,NaN,NaN,NaN,NaN
91.1,-1.3561,34.0215,296.6005,3,3.2708,NaN,0.1061,0.3108
92.0,-1.3504,34.0324,296.0195,3,NaN,NaN,NaN,NaN
93.0,-1.3227,34.0460,295.9103,3,3.0784,NaN,0.1061,0.3108
